"zone","state","lga","sector","ea","hhid","indiv","s3q1","s3q2","s3q3","s3q4","s3q5","s3q6","s3q7","s3q8","s3q9","s3q10","s3q11","s3q12a","s3q12b","s3q13","s3q14","s3q15","s3q16","s3q17","s3q18","s3q19","s3q20","s3q21a","s3q21b","s3q22","s3q23a","s3q23b","s3q24","s3q25","s3q26","s3q27","s3q28","s3q29","s3q30","s3q31","s3q32","s3q33a","s3q33b","s3q34","s3q35a","s3q35b","s3q36","s3q37a","s3q37b","s3q38a","s3q38b"
4,1,111,1,1146,10037,3,1,2,5,1,2,2,1,,,,,,,9322,3,4,12,52,40,1,,10000,5,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,111,1,1146,10037,4,1,2,5,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,111,1,1146,10037,5,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,15
4,1,111,1,1146,10038,1,1,2,2,2,2,1,1,,,,,,,3416,8,10,12,52,56,1,,40000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,111,1,1146,10038,2,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,12,1,,12000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,111,1,1146,10038,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
4,1,111,1,1146,10038,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,111,1,1146,10038,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,111,1,1146,10039,1,1,1,,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,111,1,1146,10039,2,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,111,1,1146,10039,3,1,1,,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,111,1,1146,10039,4,1,2,1,2,2,1,1,,,,,,,3416,8,10,12,52,60,1,,10000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,111,1,1146,10039,5,1,2,1,2,2,1,1,,,,,,,3416,8,10,12,52,60,1,,15000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,111,1,1146,10039,6,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
4,1,111,1,1146,10040,1,1,2,2,1,2,2,1,,,,,,,1224,4,4,12,52,70,1,,60000,5,2,,,2,,,,,,,,,,,,,,1,0,0,0,0
4,1,111,1,1146,10040,2,1,1,,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30
4,1,102,1,536,10041,1,1,2,5,2,2,2,2,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,536,10041,2,1,2,5,2,2,1,1,,,,,,,3416,8,10,12,52,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,536,10041,3,1,2,5,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,536,10041,4,1,2,5,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,3
4,1,102,1,536,10041,5,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,15,0,3
4,1,102,1,536,10041,6,1,2,5,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,3
4,1,102,1,536,10041,7,1,2,5,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,3
4,1,102,1,536,10041,8,1,2,5,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,3
4,1,102,1,536,10042,1,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,3
4,1,102,1,536,10043,1,1,1,,2,2,1,1,,,,,,,8321,7,10,10,50,56,2,2,,,,,,2,,,,,,,,,,,,,,2,0,15,0,0
4,1,102,1,536,10043,2,1,2,1,2,2,1,1,,,,,,,3416,8,10,10,50,56,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,102,1,536,10043,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,0,2
4,1,102,1,536,10043,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,0,2
4,1,102,1,536,10043,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,0,2
4,1,102,1,536,10043,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,0,2
4,1,102,1,536,10044,1,1,2,1,2,2,1,1,,,,,,,1221,3,10,12,52,40,1,,50000,5,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,536,10044,2,1,1,,2,2,2,2,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,,5
4,1,102,1,536,10044,3,1,2,2,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,536,10045,1,1,2,4,2,2,1,1,,,,,,,1226,8,10,7,28,40,1,,170000,6,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,536,10045,2,1,2,4,2,2,1,1,,,,,,,3416,8,10,8,32,45,1,,7000,5,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,536,10045,3,1,2,4,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,536,10045,4,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,536,10045,5,1,2,4,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,10
4,1,102,1,536,10046,1,1,1,,2,2,1,1,,,,,,,3416,14,10,11,44,84,1,,10000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,5
4,1,102,1,536,10046,2,1,2,1,1,2,2,1,,,,,,,2331,11,5,12,52,42,1,,8000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,102,1,536,10046,3,1,2,1,2,2,2,2,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,536,10046,4,1,2,1,2,2,2,2,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,536,10047,1,1,2,3,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,536,10047,2,1,1,,2,2,1,1,,,,,,,3416,8,10,3,12,56,1,,25000,5,2,,,2,,,,,,,,,,,,,,2,0,20,0,0
4,1,102,1,536,10047,3,1,1,,2,2,1,1,,,,,,,5149,4,10,12,52,70,1,,12000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,102,1,536,10047,4,1,2,3,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,536,10047,5,1,2,3,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,536,10047,6,1,2,3,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,536,10047,7,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30
4,1,102,1,536,10047,8,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30
4,1,102,1,536,10048,1,1,2,2,1,2,2,1,,,,,,,9321,10,10,12,52,40,1,,1000,2,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,536,10048,2,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,
4,1,102,1,536,10048,3,1,2,2,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,536,10048,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
4,1,102,1,536,10048,5,1,2,2,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
4,1,102,1,536,10048,6,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,
4,1,102,1,536,10048,7,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
4,1,102,1,536,10048,8,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,20
4,1,102,1,536,10049,1,1,1,,2,2,1,1,,,,,,,7433,3,10,12,52,40,1,,10000,2,2,,,2,,,,,,,,,,,,,,2,,45,,30
4,1,102,1,536,10050,1,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,48,1,,15000,5,2,,,2,,,,,,,,,,,,,,2,0,,,30
4,1,102,1,1690,10051,1,1,1,,2,2,1,1,,,,,,,,10,10,12,52,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,15,0,5
4,1,102,1,1690,10051,2,1,2,1,2,2,1,1,,,,,,,7231,10,10,12,52,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,15,0,5
4,1,102,1,1690,10052,1,1,2,2,2,2,1,1,,,,,,,3416,8,10,12,52,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,102,1,1690,10052,2,1,1,,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,0,10
4,1,102,1,1690,10052,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,1690,10052,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,1690,10053,1,1,1,,2,2,2,2,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,1690,10053,2,1,2,1,2,2,1,1,,,,,,,3416,8,10,12,52,48,1,,8000,5,2,,,2,,,,,,,,,,,,,,2,0,30,0,15
4,1,102,1,1690,10053,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,30
4,1,102,1,1690,10054,1,1,2,2,2,2,1,1,,,,,,,3416,8,10,12,52,56,1,,40000,5,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,1690,10054,2,1,1,,1,2,2,1,,,,,,,2320,11,2,12,52,40,1,,36000,5,2,,,2,,,,,,,,,,,,,,2,,30,0,
4,1,102,1,1690,10054,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
4,1,102,1,1690,10054,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,20
4,1,102,1,1690,10054,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
4,1,102,1,1690,10055,1,1,2,3,2,2,1,1,,,,,,,9333,7,10,1,52,84,1,,95000,5,2,,,2,,,,,,,,,,,,,,2,2,2,2,2
4,1,102,1,1690,10055,2,1,2,3,2,2,1,1,,,,,,,7412,14,10,1,52,60,1,,28000,5,2,,,2,,,,,,,,,,,,,,2,2,2,2,2
4,1,102,1,1690,10055,3,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
4,1,102,1,1690,10056,1,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,49,1,,15000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,102,1,1690,10056,2,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,1690,10056,3,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,1690,10057,1,1,1,,2,2,1,1,,,,,,,7122,6,11,10,21,27,1,,3000,2,2,,,1,9211,1,10,4,16,10,2,2,,,,,,2,0,0,0,0
4,1,102,1,1690,10057,2,1,2,1,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,102,1,1690,10058,1,1,2,2,2,2,1,1,,,,,,,3416,8,10,8,32,45,1,,15000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,1690,10058,2,1,1,,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,1690,10058,3,1,2,2,2,2,2,1,,,,,,,3416,8,10,9,36,54,1,,18000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,1690,10058,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,1690,10058,5,1,2,2,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,1690,10058,6,1,2,2,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,15
4,1,102,1,1690,10059,1,1,1,,1,2,2,1,,,,,,,7412,3,5,3,12,24,1,,6000,5,2,,,2,,,,,,,,,,,,,,2,,20,0,
4,1,102,1,1690,10060,1,1,2,4,2,2,1,1,,,,,,,3416,8,10,12,52,54,1,,4000,3,2,,,2,,,,,,,,,,,,,,2,,30,0,
4,1,102,1,1690,10060,2,1,2,4,2,2,1,1,,,,,,,3416,8,10,12,52,54,1,,3000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,102,1,1690,10060,3,1,2,4,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,102,1,1690,10060,4,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,15
4,1,107,2,1044,10061,1,1,2,2,2,2,1,1,,,,,,,9333,7,10,10,40,60,1,,7800,5,2,,,1,9211,1,10,8,32,7,2,2,,,,,,2,0,0,0,0
4,1,107,2,1044,10061,2,1,1,,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
4,1,107,2,1044,10061,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10061,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10061,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10062,1,1,2,2,2,2,1,1,,,,,,,3416,1,10,12,48,70,2,2,,,,,,1,9211,1,10,10,40,12,2,2,,,,,,2,0,0,0,0
4,1,107,2,1044,10062,2,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10063,1,1,2,5,2,2,2,2,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10063,2,1,2,5,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10063,3,1,2,5,2,2,2,2,2,9,,,3,0,9211,1,10,9,40,24,2,2,,,,,,2,,,,,,,,,,,,,,2,0,15,0,5
4,1,107,2,1044,10063,4,1,2,5,2,2,2,2,2,9,,,3,0,9211,1,10,9,40,24,2,2,,,,,,2,,,,,,,,,,,,,,2,0,15,0,5
4,1,107,2,1044,10063,5,1,1,,2,2,2,2,2,9,,,3,0,9211,1,10,9,40,24,2,2,,,,,,2,,,,,,,,,,,,,,2,0,15,0,5
4,1,107,2,1044,10064,1,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10064,2,1,2,1,2,1,2,1,,,,,,,9211,1,10,9,40,24,2,2,,,,,,2,,,,,,,,,,,,,,2,0,30,0,15
4,1,107,2,1044,10064,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,0,15
4,1,107,2,1044,10064,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10064,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,107,2,1044,10065,1,1,2,2,1,2,2,1,,,,,,,,13,2,12,52,48,1,,30000,,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,107,2,1044,10065,2,1,1,,2,2,2,2,2,4,,,3,0,9211,1,10,9,40,24,2,2,,,,,,1,3416,8,10,10,50,36,2,2,,,,,,2,0,45,0,
4,1,107,2,1044,10065,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,0,10
4,1,107,2,1044,10065,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,0,10
4,1,107,2,1044,10065,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,0,10
4,1,107,2,1044,10065,6,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10066,1,1,2,2,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10066,2,1,1,,2,1,2,1,,,,,,,6210,1,10,9,36,40,2,2,,,,,,2,,,,,,,,,,,,,,2,1,30,0,
4,1,107,2,1044,10066,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10066,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10066,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10066,6,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10067,1,1,1,,2,1,1,1,,,,,,,6210,1,10,9,36,42,2,2,,,,,,1,9322,3,10,5,20,16,1,,900,2,2,,,2,0,,0,
4,1,107,2,1044,10067,2,1,1,,2,1,2,1,,,,,,,6210,1,10,9,36,42,2,2,,,,,,2,,,,,,,,,,,,,,2,1,,0,
4,1,107,2,1044,10067,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10067,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
4,1,107,2,1044,10067,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,30
4,1,107,2,1044,10067,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10068,1,1,1,,2,2,2,2,2,4,,,7,,6210,1,10,5,20,0,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,107,2,1044,10068,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,9,36,42,2,2,,,,,,2,,,,,,,,,,,,,,2,1,20,0,
4,1,107,2,1044,10068,3,1,2,1,2,2,2,2,2,4,,,1,,7212,6,5,4,16,0,2,3,,,,,,2,,,,,,,,,,,,,,2,0,,,30
4,1,107,2,1044,10068,4,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
4,1,107,2,1044,10069,1,1,1,,2,1,2,1,,,,,,,9211,1,10,8,32,25,1,,5000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,107,2,1044,10069,2,1,2,1,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10069,3,1,2,1,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10069,4,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
4,1,107,2,1044,10069,5,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10069,6,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,0
4,1,107,2,1044,10070,1,1,2,2,1,1,2,1,,,,,,,2320,11,2,12,52,40,1,,60000,5,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,107,2,1044,10070,2,1,1,,2,2,2,1,,,,,,,9211,1,10,9,36,30,1,,3000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,107,2,1044,10070,3,1,2,2,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10070,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10070,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10070,6,1,2,2,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,107,2,1044,10070,7,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,30
4,1,107,2,1044,10070,8,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10070,9,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,15
4,1,117,2,560,10071,1,1,1,,2,1,2,1,,,,,,,6210,1,10,9,36,49,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,30
4,1,117,2,560,10071,2,1,1,,2,1,2,1,,,,,,,6210,1,10,9,36,49,2,2,,,,,,2,,,,,,,,,,,,,,2,,45,1,
4,1,117,2,560,10071,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,117,2,560,10071,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,117,2,560,10072,1,1,1,,2,1,1,1,,,,,,,6210,1,10,9,45,42,2,2,,,,,,1,8321,8,10,12,52,28,1,,3000,3,2,,,2,1,,0,
4,1,117,2,560,10072,2,1,2,1,2,1,1,1,,,,,,,6210,1,10,9,45,42,2,2,,,,,,1,3416,8,10,12,52,42,1,,1000,3,2,,,2,0,,1,30
4,1,117,2,560,10072,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,30
4,1,117,2,560,10072,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,117,2,560,10072,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
4,1,117,2,560,10073,1,1,1,,2,1,2,1,,,,,,,9211,1,10,10,44,48,2,2,,,,,,2,,,,,,,,,,,,,,2,1,30,0,20
4,1,117,2,560,10074,1,1,1,,2,2,2,2,2,4,,,3,0,9211,1,10,9,36,24,2,2,,,,,,2,,,,,,,,,,,,,,2,1,30,0,20
4,1,117,2,560,10074,2,1,1,,2,2,1,1,,,,,,,7231,10,10,12,52,54,2,2,,,,,,2,,,,,,,,,,,,,,2,1,30,0,20
4,1,117,2,560,10074,3,1,1,,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,117,2,560,10075,1,1,1,,2,1,2,1,,,,,,,9211,1,10,8,32,18,2,2,,,,,,2,,,,,,,,,,,,,,2,1,30,0,3
4,1,117,2,560,10076,1,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,117,2,560,10076,2,1,2,1,2,1,2,1,,,,,,,9211,1,10,10,40,24,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,117,2,560,10077,1,1,1,,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
4,1,117,2,560,10077,2,1,2,1,1,2,2,1,,,,,,,1222,9,3,12,52,40,1,,12000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
4,1,117,2,560,10078,1,1,1,,2,1,2,1,,,,,,,9211,1,10,9,36,42,1,,4000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,117,2,560,10078,2,1,2,1,2,1,2,1,,,,,,,9211,1,10,9,36,42,1,,3000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,117,2,560,10078,4,1,2,1,2,1,2,1,,,,,,,9211,1,10,9,36,42,1,,3000,3,2,,,2,,,,,,,,,,,,,,2,,20,0,
4,1,117,2,560,10078,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,40
4,1,117,2,560,10078,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10079,1,1,2,2,2,2,1,1,,,,,,,7442,10,10,9,36,54,1,,6000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,117,2,560,10079,2,1,1,,2,1,2,1,,,,,,,9211,1,10,6,24,42,1,,4000,3,2,,,2,,,,,,,,,,,,,,2,0,40,0,30
4,1,117,2,560,10080,1,1,2,2,2,1,2,1,,,,,,,9211,1,10,9,36,45,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,117,2,560,10080,2,1,1,,2,2,1,1,,,,,,,3416,8,10,8,32,20,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
4,1,117,2,560,10080,3,1,2,2,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,0,
4,1,117,2,560,10080,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
