"zone","state","lga","sector","ea","is_cd","c2q1","c2q2","c2q3","c2q4a","c2q4b","c2q5","c2q6a","c2q6b"
5,32,3223,2,390,201,1,,,,,,,
5,32,3223,2,390,202,1,,,,,,,
5,32,3223,2,390,203,1,,,,,,,
5,32,3223,2,390,204,1,8,,,,,,
5,32,3223,2,390,205,2,,16,4,,300,0,45
5,32,3223,2,390,206,2,,16,4,,300,0,45
5,32,3223,2,390,207,2,,16,4,,300,0,45
5,32,3223,2,390,208,2,,30,4,,350,1,0
5,32,3223,2,390,209,2,,30,4,,350,1,0
5,32,3223,2,390,210,2,,30,4,,350,1,0
5,32,3223,2,390,211,2,,30,4,,350,1,0
5,32,3223,2,390,212,1,,,,,,,
5,32,3223,2,390,213,2,,10,4,,150,0,12
5,32,3223,2,390,214,1,8,,,,,,
5,32,3223,2,390,215,2,,30,4,,350,1,0
5,32,3223,2,390,216,2,,16,4,,300,0,45
5,32,3223,2,390,217,2,,16,4,,300,0,45
5,32,3223,2,390,218,2,,8,4,,120,0,15
5,32,3223,2,390,219,1,8,,,,,,
5,32,3223,2,390,220,1,8,,,,,,
5,32,3223,2,390,221,1,8,,,,,,
5,32,3223,2,390,222,2,,100,4,,500,1,30
5,32,3223,2,578,201,1,,,,,,,
5,32,3223,2,578,202,1,,,,,,,
5,32,3223,2,578,203,2,,7,4,,150,0,20
5,32,3223,2,578,204,2,,20,4,,300,1,0
5,32,3223,2,578,205,2,,40,4,,300,1,0
5,32,3223,2,578,206,2,,60,4,,600,2,0
5,32,3223,2,578,207,2,,60,4,,600,2,0
5,32,3223,2,578,208,2,,40,4,,300,1,0
5,32,3223,2,578,209,2,,40,4,,300,1,0
5,32,3223,2,578,210,2,,40,4,,300,1,0
5,32,3223,2,578,211,2,,40,4,,300,1,0
5,32,3223,2,578,212,2,,40,4,,300,1,0
5,32,3223,2,578,213,2,,40,4,,300,1,0
5,32,3223,2,578,214,2,,40,4,,300,1,0
5,32,3223,2,578,215,2,,40,4,,300,1,0
5,32,3223,2,578,216,2,,60,4,,600,2,25
5,32,3223,2,578,217,2,,60,4,,600,2,25
5,32,3223,2,578,218,2,,12,4,,200,0,30
5,32,3223,2,578,219,2,,12,4,,200,0,30
5,32,3223,2,578,220,1,8,,,,,,
5,32,3223,2,578,221,2,,15,4,,200,0,35
5,32,3223,2,578,222,2,,45,4,,400,1,25
3,33,3304,2,418,201,2,,15,4,,250,0,35
3,33,3304,2,418,202,1,,,,,,,
3,33,3304,2,418,203,2,,15,,,,,
3,33,3304,2,418,204,2,,5,4,,100,0,5
3,33,3304,2,418,205,2,,15,4,,250,0,25
3,33,3304,2,418,206,2,,15,4,,250,0,25
3,33,3304,2,418,207,2,,15,4,,250,0,25
3,33,3304,2,418,208,2,,15,4,,250,0,25
3,33,3304,2,418,209,2,,15,4,,250,0,25
3,33,3304,2,418,210,2,,15,4,,250,0,25
3,33,3304,2,418,212,2,,15,4,,250,0,25
3,33,3304,2,418,213,2,,15,4,,250,0,25
3,33,3304,2,418,214,2,,15,4,,250,0,25
3,33,3304,2,418,215,2,,15,4,,250,0,25
3,33,3304,2,418,216,2,,15,4,,250,0,25
3,33,3304,2,418,217,2,,15,4,,250,0,25
3,33,3304,2,418,218,2,,15,4,,250,0,25
3,33,3304,2,418,219,2,,15,4,,250,0,25
3,33,3304,2,418,220,2,,15,4,,250,0,25
3,33,3304,2,418,221,2,,15,4,,250,0,25
3,33,3304,2,418,222,2,,15,4,,250,0,25
3,33,3307,2,688,201,2,,1,4,,50,0,3
3,33,3307,2,688,202,1,,,,,,,
3,33,3307,2,688,203,2,,1,4,,50,0,3
3,33,3307,2,688,204,1,8,,,,,,
3,33,3307,2,688,205,2,,1,4,,50,0,3
3,33,3307,2,688,206,2,,1,4,,50,0,3
3,33,3307,2,688,207,2,,1,4,,50,0,3
3,33,3307,2,688,208,2,,1,4,,50,0,3
3,33,3307,2,688,209,2,,1,4,,50,0,3
3,33,3307,2,688,210,2,,1,4,,50,0,3
3,33,3307,2,688,211,2,,1,4,,50,0,3
3,33,3307,2,688,212,2,,1,4,,50,0,3
3,33,3307,2,688,213,2,,1,4,,50,0,3
3,33,3307,2,688,214,1,,,,,,,
3,33,3307,2,688,215,2,,1,4,,50,0,3
3,33,3307,2,688,216,2,,1,4,,50,0,3
3,33,3307,2,688,217,2,,1,4,,50,0,3
3,33,3307,2,688,218,2,,1,4,,50,0,3
3,33,3307,2,688,219,2,,1,4,,50,0,3
3,33,3307,2,688,220,1,8,,,,,,
3,33,3307,2,688,221,2,,1,4,,50,0,3
3,33,3307,2,688,222,2,,1,4,,50,0,3
3,33,3310,2,476,201,2,,2,4,,50,0,5
3,33,3310,2,476,202,1,,,,,,,
3,33,3310,2,476,203,2,,2,4,,50,0,5
3,33,3310,2,476,204,2,,2,4,,50,0,5
3,33,3310,2,476,205,2,,5,6,,200,0,40
3,33,3310,2,476,206,2,,5,6,,200,0,40
3,33,3310,2,476,207,2,,5,6,,200,0,40
3,33,3310,2,476,208,2,,5,6,,200,0,40
3,33,3310,2,476,209,2,,5,6,,200,0,40
3,33,3310,2,476,210,2,,5,6,,200,0,40
3,33,3310,2,476,211,2,,5,6,,200,0,40
3,33,3310,2,476,212,2,,40,6,,500,1,40
3,33,3310,2,476,213,2,,40,6,,500,1,0
3,33,3310,2,476,214,2,,40,6,,500,1,0
3,33,3310,2,476,215,2,,40,6,,500,1,0
3,33,3310,2,476,216,2,,,,,,,
3,33,3310,2,476,217,2,,,,,,,
3,33,3310,2,476,218,2,,,,,,,
3,33,3310,2,476,219,2,,,,,,,
3,33,3310,2,476,220,1,8,,,,,,
3,33,3310,2,476,221,2,,,,,,,
3,33,3310,2,476,222,2,,,,,,,
3,33,3311,1,702,201,1,,,,,,,
3,33,3311,1,702,202,1,,,,,,,
3,33,3311,1,702,203,1,,,,,,,
3,33,3311,1,702,204,1,8,,,,,,
3,33,3311,1,702,205,2,,2,4,,60,0,10
3,33,3311,1,702,206,2,,2,4,,60,0,10
3,33,3311,1,702,207,2,,2,4,,60,0,10
3,33,3311,1,702,208,2,,2,4,,60,0,10
3,33,3311,1,702,209,2,,2,4,,60,0,10
3,33,3311,1,702,210,2,,2,4,,60,0,10
3,33,3311,1,702,211,2,,2,4,,60,0,10
3,33,3311,1,702,212,2,,1.5,4,,50,0,8
3,33,3311,1,702,213,2,,3,4,,100,0,15
3,33,3311,1,702,214,1,8,,,,,,
3,33,3311,1,702,215,2,,2,4,,60,0,10
3,33,3311,1,702,216,2,,3,4,,60,0,10
3,33,3311,1,702,217,2,,3,4,,60,0,10
3,33,3311,1,702,218,2,,1.5,4,,60,0,5
3,33,3311,1,702,219,2,,3,4,,60,0,10
3,33,3311,1,702,220,1,8,,,,,,
3,33,3311,1,702,221,2,,2,4,,60,0,8
3,33,3311,1,702,222,2,,3,4,,60,0,10
3,33,3313,2,930,201,2,,10,4,,150,0,20
3,33,3313,2,930,202,1,,,,,,,
3,33,3313,2,930,203,1,,,,,,,
3,33,3313,2,930,204,1,8,,,,,,
3,33,3313,2,930,205,2,,10,4,,150,0,20
3,33,3313,2,930,206,2,,10,4,,150,0,20
3,33,3313,2,930,207,2,,10,4,,150,0,20
3,33,3313,2,930,208,2,,10,4,,150,0,20
3,33,3313,2,930,209,2,,10,4,,150,0,20
3,33,3313,2,930,210,2,,10,4,,150,0,20
3,33,3313,2,930,211,2,,10,4,,150,0,20
3,33,3313,2,930,212,2,,10,4,,150,0,20
3,33,3313,2,930,213,2,,10,4,,150,0,20
3,33,3313,2,930,214,2,,10,4,,150,0,20
3,33,3313,2,930,215,2,,10,4,,150,0,20
3,33,3313,2,930,216,2,,10,4,,150,0,20
3,33,3313,2,930,217,2,,10,4,,150,0,20
3,33,3313,2,930,218,2,,10,4,,150,0,20
3,33,3313,2,930,219,1,4,,,,,,
3,33,3313,2,930,220,1,8,,,,,,
3,33,3313,2,930,221,2,,10,4,,150,0,20
3,33,3313,2,930,222,2,,10,4,,150,0,20
3,33,3318,2,30,201,2,,1,4,,50,0,5
3,33,3318,2,30,202,1,,,,,,,
3,33,3318,2,30,203,1,,,,,,,
3,33,3318,2,30,204,1,8,,,,,,
3,33,3318,2,30,205,2,,1,4,,50,0,5
3,33,3318,2,30,206,2,,1,4,,50,0,5
3,33,3318,2,30,207,2,,1,4,,50,0,5
3,33,3318,2,30,208,2,,1,4,,50,0,5
3,33,3318,2,30,209,2,,1,4,,50,0,5
3,33,3318,2,30,210,2,,1,4,,50,0,5
3,33,3318,2,30,211,2,,1,4,,50,0,5
3,33,3318,2,30,212,2,,1,4,,50,0,5
3,33,3318,2,30,213,2,,3,4,,80,0,7
3,33,3318,2,30,214,1,8,,,,,,
3,33,3318,2,30,215,2,,3,4,,80,0,7
3,33,3318,2,30,216,2,,3,4,,80,0,7
3,33,3318,2,30,217,2,,3,4,,80,0,7
3,33,3318,2,30,218,2,,1,4,,50,0,5
3,33,3318,2,30,219,2,,1,4,,50,0,5
3,33,3318,2,30,220,1,8,,,,,,
3,33,3318,2,30,221,2,,1,4,,50,0,5
3,33,3318,2,30,222,2,,3,4,,80,0,7
3,33,3321,1,1182,201,2,,3,6,,50,0,10
3,33,3321,1,1182,202,1,,,,,,,
3,33,3321,1,1182,203,2,,3,4,,50,0,10
3,33,3321,1,1182,204,1,8,,,,,,
3,33,3321,1,1182,205,2,,4,4,,50,0,10
3,33,3321,1,1182,206,2,,5,4,,50,0,12
3,33,3321,1,1182,207,2,,5,4,,50,0,12
3,33,3321,1,1182,208,1,8,,,,,,
3,33,3321,1,1182,209,2,,4,4,,50,0,10
3,33,3321,1,1182,210,2,,4,4,,50,0,10
3,33,3321,1,1182,211,2,,4,4,,50,0,10
3,33,3321,1,1182,212,2,,3,6,,50,0,10
3,33,3321,1,1182,213,2,,5,4,,50,0,10
3,33,3321,1,1182,214,2,,3,4,,50,0,10
3,33,3321,1,1182,215,2,,3,4,,50,0,10
3,33,3321,1,1182,216,2,,5,6,,50,0,10
3,33,3321,1,1182,217,2,,7,6,,60,0,10
3,33,3321,1,1182,218,2,,5,6,,50,0,10
3,33,3321,1,1182,219,1,8,,,,,,
3,33,3321,1,1182,220,1,8,,,,,,
3,33,3321,1,1182,221,2,,3,6,,50,0,10
3,33,3321,1,1182,222,2,,4,6,,50,0,10
3,33,3323,2,92,201,2,,5,4,,150,0,20
3,33,3323,2,92,202,1,,,,,,,
3,33,3323,2,92,203,2,,5,4,,150,0,20
3,33,3323,2,92,204,1,,,,,,,
3,33,3323,2,92,205,2,,5,4,,150,0,20
3,33,3323,2,92,206,2,,5,4,,150,0,20
3,33,3323,2,92,207,2,,5,4,,150,0,20
3,33,3323,2,92,208,2,,5,4,,150,0,20
3,33,3323,2,92,209,2,,5,4,,150,0,20
3,33,3323,2,92,210,2,,5,4,,150,0,20
3,33,3323,2,92,211,2,,5,4,,150,0,20
3,33,3323,2,92,212,2,,5,4,,150,0,20
3,33,3323,2,92,213,2,,10,6,,200,0,25
3,33,3323,2,92,214,1,,,,,,,
3,33,3323,2,92,215,2,,10,6,,200,0,25
3,33,3323,2,92,216,2,,10,6,,200,0,25
3,33,3323,2,92,217,2,,10,6,,200,0,25
3,33,3323,2,92,218,1,,,,,,,
3,33,3323,2,92,219,1,2,,,,,,
3,33,3323,2,92,220,1,8,,,,,,
3,33,3323,2,92,221,1,8,,,,,,
3,33,3323,2,92,222,2,,10,6,,200,0,25
2,34,3401,2,526,202,1,,,,,,,
2,34,3401,2,526,219,1,5,,,,,,
2,34,3401,2,526,220,1,8,,,,,,
2,34,3403,2,198,201,1,,,,,,,
2,34,3403,2,198,202,1,,,,,,,
2,34,3403,2,198,203,1,,,,,,,
2,34,3403,2,198,204,1,8,,,,,,
2,34,3403,2,198,205,1,8,,,,,,
2,34,3403,2,198,206,1,8,,,,,,
2,34,3403,2,198,207,1,8,,,,,,
2,34,3403,2,198,208,1,8,,,,,,
2,34,3403,2,198,209,1,8,,,,,,
2,34,3403,2,198,210,1,8,,,,,,
2,34,3403,2,198,211,1,,,,,,,
2,34,3403,2,198,212,1,,,,,,,
2,34,3403,2,198,214,1,8,,,,,,
2,34,3403,2,198,215,1,8,,,,,,
2,34,3403,2,198,216,1,8,,,,,,
2,34,3403,2,198,218,1,8,,,,,,
2,34,3403,2,198,219,1,8,,,,,,
2,34,3403,2,198,220,1,8,,,,,,
2,34,3403,2,198,221,1,8,,,,,,
2,34,3403,2,198,222,1,8,,,,,,
2,34,3405,2,456,201,1,,,,,,,
2,34,3405,2,456,202,1,,,,,,,
2,34,3405,2,456,203,1,,,,,,,
2,34,3405,2,456,204,1,8,,,,,,
2,34,3405,2,456,205,1,8,,,,,,
2,34,3405,2,456,208,1,8,,,,,,
2,34,3405,2,456,209,1,8,,,,,,
2,34,3405,2,456,211,1,8,,,,,,
2,34,3405,2,456,212,1,,,,,,,
2,34,3405,2,456,213,1,,,,,,,
2,34,3405,2,456,214,1,8,,,,,,
2,34,3405,2,456,216,1,8,,,,,,
2,34,3405,2,456,218,1,8,,,,,,
2,34,3405,2,456,219,1,8,,,,,,
2,34,3405,2,456,220,1,8,,,,,,
2,34,3405,2,1706,202,1,,,,,,,
2,34,3405,2,1706,203,1,,,,,,,
2,34,3405,2,1706,220,1,8,,,,,,
2,34,3408,2,870,201,1,,,,,,,
2,34,3408,2,870,202,1,,,,,,,
2,34,3408,2,870,203,1,,,,,,,
2,34,3408,2,870,204,1,8,,,,,,
2,34,3408,2,870,206,1,8,,,,,,
2,34,3408,2,870,208,1,8,,,,,,
2,34,3408,2,870,209,1,8,,,,,,
2,34,3408,2,870,211,1,8,,,,,,
2,34,3408,2,870,213,1,,,,,,,
2,34,3408,2,870,214,1,8,,,,,,
2,34,3408,2,870,216,1,8,,,,,,
2,34,3408,2,870,218,1,8,,,,,,
2,34,3408,2,870,219,1,8,,,,,,
2,34,3408,2,870,220,1,8,,,,,,
2,34,3408,2,870,222,1,8,,,,,,
2,34,3410,2,42,201,1,,,,,,,
2,34,3410,2,42,202,1,,,,,,,
2,34,3410,2,42,203,1,,,,,,,
2,34,3410,2,42,204,1,8,,,,,,
2,34,3410,2,42,205,1,8,,,,,,
2,34,3410,2,42,209,1,8,,,,,,
2,34,3410,2,42,211,1,8,,,,,,
2,34,3410,2,42,212,1,,,,,,,
2,34,3410,2,42,213,1,,,,,,,
2,34,3410,2,42,214,1,8,,,,,,
2,34,3410,2,42,218,1,8,,,,,,
2,34,3410,2,42,219,1,8,,,,,,
2,34,3410,2,42,220,1,8,,,,,,
2,34,3410,2,42,221,1,8,,,,,,
2,34,3412,2,156,202,1,,,,,,,
2,34,3412,2,156,203,1,,,,,,,
2,34,3412,2,156,204,1,8,,,,,,
2,34,3412,2,156,205,1,8,,,,,,
2,34,3412,2,156,220,1,8,,,,,,
2,34,3413,2,262,202,1,,,,,,,
2,34,3413,2,262,203,1,,,,,,,
2,34,3413,2,262,204,1,1,,,,,,
2,34,3413,2,262,218,1,8,,,,,,
2,34,3413,2,262,219,1,3,,,,,,
2,34,3413,2,262,220,1,8,,,,,,
2,34,3413,2,262,221,1,8,,,,,,
2,34,3415,2,268,202,1,,,,,,,
2,34,3415,2,268,203,1,,,,,,,
2,34,3415,2,268,204,1,8,,,,,,
2,35,3501,1,702,201,2,,,,,,,
2,35,3501,1,702,202,1,,,,,,,
2,35,3501,1,702,203,2,,,,,,,
2,35,3501,1,702,204,1,8,,,,,,
2,35,3501,1,702,205,1,8,,,,,,
2,35,3501,1,702,206,2,,,,,,,
2,35,3501,1,702,207,2,,,,,,,
2,35,3501,1,702,208,2,,,,,,,
2,35,3501,1,702,209,1,8,,,,,,
2,35,3501,1,702,210,2,,,,,,,
2,35,3501,1,702,211,2,,,,,,,
2,35,3501,1,702,212,1,,,,,,,
2,35,3501,1,702,213,1,,,,,,,
2,35,3501,1,702,214,1,8,,,,,,
2,35,3501,1,702,215,1,8,,,,,,
2,35,3501,1,702,216,1,8,,,,,,
2,35,3501,1,702,217,1,8,,,,,,
2,35,3501,1,702,218,1,8,,,,,,
2,35,3501,1,702,219,1,8,,,,,,
2,35,3501,1,702,220,1,8,,,,,,
2,35,3501,1,702,221,1,8,,,,,,
2,35,3501,1,702,222,1,8,,,,,,
2,35,3501,2,1228,201,2,,,,,,,
2,35,3501,2,1228,202,1,,,,,,,
2,35,3501,2,1228,203,2,,,,,,,
2,35,3501,2,1228,204,2,,,,,,,
2,35,3501,2,1228,205,2,,,,,,,
2,35,3501,2,1228,206,2,,,,,,,
2,35,3501,2,1228,207,2,,,,,,,
2,35,3501,2,1228,208,2,,,,,,,
2,35,3501,2,1228,209,2,,,,,,,
2,35,3501,2,1228,210,2,,,,,,,
2,35,3501,2,1228,211,2,,,,,,,
2,35,3501,2,1228,212,2,,,,,,,
2,35,3501,2,1228,213,2,,,,,,,
2,35,3501,2,1228,214,2,,,,,,,
2,35,3501,2,1228,215,2,,,,,,,
2,35,3501,2,1228,216,2,,,,,,,
2,35,3501,2,1228,217,2,,,,,,,
2,35,3501,2,1228,218,2,,,,,,,
2,35,3501,2,1228,219,2,,,,,,,
2,35,3501,2,1228,220,1,5,,,,,,
2,35,3501,2,1228,221,2,,,,,,,
2,35,3501,2,1228,222,2,,,,,,,
2,35,3504,2,1288,201,2,,,,,,,
2,35,3504,2,1288,202,1,,,,,,,
2,35,3504,2,1288,203,2,,,,,,,
2,35,3504,2,1288,204,2,,,,,,,
2,35,3504,2,1288,205,2,,,,,,,
2,35,3504,2,1288,206,2,,,,,,,
2,35,3504,2,1288,207,2,,,,,,,
2,35,3504,2,1288,208,2,,,,,,,
2,35,3504,2,1288,209,2,,,,,,,
2,35,3504,2,1288,210,2,,,,,,,
2,35,3504,2,1288,211,2,,,,,,,
2,35,3504,2,1288,212,2,,,,,,,
2,35,3504,2,1288,213,2,,,,,,,
2,35,3504,2,1288,214,2,,,,,,,
2,35,3504,2,1288,215,2,,,,,,,
2,35,3504,2,1288,216,2,,,,,,,
2,35,3504,2,1288,217,2,,,,,,,
2,35,3504,2,1288,218,1,8,,,,,,
2,35,3504,2,1288,219,1,6,,,,,,
2,35,3504,2,1288,220,1,5,,,,,,
2,35,3504,2,1288,221,2,,,,,,,
2,35,3504,2,1288,222,2,,,,,,,
2,35,3506,2,1040,201,2,,,,,,,
2,35,3506,2,1040,202,2,,,,,,,
2,35,3506,2,1040,203,2,,,,,,,
2,35,3506,2,1040,204,2,,,,,,,
2,35,3506,2,1040,205,2,,,,,,,
2,35,3506,2,1040,206,2,,,,,,,
2,35,3506,2,1040,207,2,,,,,,,
2,35,3506,2,1040,208,2,,,,,,,
2,35,3506,2,1040,209,2,,,,,,,
2,35,3506,2,1040,210,2,,,,,,,
2,35,3506,2,1040,211,2,,,,,,,
2,35,3506,2,1040,212,2,,,,,,,
2,35,3506,2,1040,213,2,,,,,,,
2,35,3506,2,1040,214,2,,,,,,,
2,35,3506,2,1040,215,2,,,,,,,
2,35,3506,2,1040,216,2,,,,,,,
2,35,3506,2,1040,217,2,,,,,,,
2,35,3506,2,1040,218,2,,,,,,,
2,35,3506,2,1040,219,1,8,,,,,,
2,35,3506,2,1040,220,1,3,,,,,,
2,35,3506,2,1040,221,2,,,,,,,
2,35,3506,2,1040,222,2,,,,,,,
2,35,3507,2,746,201,2,,0,,,,,
2,35,3507,2,746,202,1,,,,,,,
2,35,3507,2,746,203,1,,,,,,,
2,35,3507,2,746,204,1,8,,,,,,
2,35,3507,2,746,205,2,,,,,,,
2,35,3507,2,746,206,2,,,,,,,
2,35,3507,2,746,207,2,,,,,,,
2,35,3507,2,746,208,2,,,,,,,
2,35,3507,2,746,209,2,,,,,,,
2,35,3507,2,746,210,2,,,,,,,
2,35,3507,2,746,211,2,,,,,,,
2,35,3507,2,746,212,2,,,,,,,
2,35,3507,2,746,213,2,,,,,,,
2,35,3507,2,746,214,2,,,,,,,
2,35,3507,2,746,215,2,,,,,,,
2,35,3507,2,746,216,2,,,,,,,
2,35,3507,2,746,217,2,,,,,,,
2,35,3507,2,746,218,1,8,,,,,,
2,35,3507,2,746,219,1,7,,,,,,
2,35,3507,2,746,220,1,5,,,,,,
2,35,3507,2,746,221,1,8,,,,,,
2,35,3507,2,746,222,2,,,,,,,
2,35,3509,2,1310,201,2,,,,,,,
2,35,3509,2,1310,202,1,,,,,,,
2,35,3509,2,1310,203,1,,,,,,,
2,35,3509,2,1310,204,1,,,,,,,
2,35,3509,2,1310,205,2,,,,,,,
2,35,3509,2,1310,206,2,,,,,,,
2,35,3509,2,1310,207,2,,,,,,,
2,35,3509,2,1310,208,2,,,,,,,
2,35,3509,2,1310,209,2,,,,,,,
2,35,3509,2,1310,210,2,,,,,,,
2,35,3509,2,1310,211,2,,,,,,,
2,35,3509,2,1310,212,2,,,,,,,
2,35,3509,2,1310,213,2,,,,,,,
2,35,3509,2,1310,214,2,,,,,,,
2,35,3509,2,1310,215,2,,,,,,,
2,35,3509,2,1310,216,2,,,,,,,
2,35,3509,2,1310,217,2,,,,,,,
2,35,3509,2,1310,218,2,,,,,,,
2,35,3509,2,1310,219,1,1,,,,,,
2,35,3509,2,1310,220,1,5,,,,,,
2,35,3509,2,1310,221,1,8,,,,,,
2,35,3509,2,1310,222,2,,,,,,,
2,35,3509,2,2276,201,2,,,,,,,
2,35,3509,2,2276,202,2,,,,,,,
2,35,3509,2,2276,203,2,,,,,,,
2,35,3509,2,2276,204,2,,,,,,,
2,35,3509,2,2276,205,2,,,,,,,
2,35,3509,2,2276,206,2,,,,,,,
2,35,3509,2,2276,207,2,,,,,,,
2,35,3509,2,2276,208,2,,,,,,,
2,35,3509,2,2276,209,2,,,,,,,
2,35,3509,2,2276,210,2,,,,,,,
2,35,3509,2,2276,211,2,,,,,,,
2,35,3509,2,2276,212,2,,,,,,,
2,35,3509,2,2276,213,2,,,,,,,
2,35,3509,2,2276,214,2,,,,,,,
2,35,3509,2,2276,215,2,,,,,,,
2,35,3509,2,2276,216,2,,,,,,,
2,35,3509,2,2276,217,2,,,,,,,
2,35,3509,2,2276,218,2,,,,,,,
2,35,3509,2,2276,219,2,,,,,,,
2,35,3509,2,2276,220,2,,,,,,,
2,35,3509,2,2276,221,2,,,,,,,
2,35,3509,2,2276,222,2,,,,,,,
2,35,3511,2,1646,201,2,,,,,,,
2,35,3511,2,1646,202,1,,,,,,,
2,35,3511,2,1646,203,1,,,,,,,
2,35,3511,2,1646,204,1,8,,,,,,
2,35,3511,2,1646,205,2,,,,,,,
2,35,3511,2,1646,206,2,,,,,,,
2,35,3511,2,1646,207,2,,,,,,,
2,35,3511,2,1646,208,2,,,,,,,
2,35,3511,2,1646,209,2,,,,,,,
2,35,3511,2,1646,210,2,,,,,,,
2,35,3511,2,1646,211,2,,,,,,,
2,35,3511,2,1646,212,2,,,,,,,
2,35,3511,2,1646,213,2,,,,,,,
2,35,3511,2,1646,214,1,8,,,,,,
2,35,3511,2,1646,215,2,,,,,,,
2,35,3511,2,1646,216,1,8,,,,,,
2,35,3511,2,1646,217,2,,,,,,,
2,35,3511,2,1646,218,1,8,,,,,,
2,35,3511,2,1646,219,1,7,,,,,,
2,35,3511,2,1646,220,1,5,,,,,,
2,35,3511,2,1646,221,1,5,,,,,,
2,35,3511,2,1646,222,1,8,,,,,,
2,35,3513,2,576,201,2,,,,,,,
2,35,3513,2,576,202,1,,,,,,,
2,35,3513,2,576,203,2,,,,,,,
2,35,3513,2,576,204,2,,,,,,,
2,35,3513,2,576,205,2,,,,,,,
2,35,3513,2,576,206,2,,,,,,,
2,35,3513,2,576,207,2,,,,,,,
2,35,3513,2,576,208,2,,,,,,,
2,35,3513,2,576,209,2,,,,,,,
2,35,3513,2,576,210,2,,,,,,,
2,35,3513,2,576,211,2,,,,,,,
2,35,3513,2,576,212,2,,,,,,,
2,35,3513,2,576,213,2,,,,,,,
2,35,3513,2,576,214,2,,,,,,,
2,35,3513,2,576,215,2,,,,,,,
2,35,3513,2,576,216,2,,,,,,,
2,35,3513,2,576,217,2,,,,,,,
2,35,3513,2,576,218,2,,,,,,,
2,35,3513,2,576,219,2,,,,,,,
2,35,3513,2,576,220,1,5,,,,,,
2,35,3513,2,576,221,2,,,,,,,
2,35,3513,2,576,222,2,,,,,,,
2,35,3513,1,1278,201,1,,,,,,,
2,35,3513,1,1278,202,1,,,,,,,
2,35,3513,1,1278,203,1,,,,,,,
2,35,3513,1,1278,204,1,8,,,,,,
2,35,3513,1,1278,205,1,8,,,,,,
2,35,3513,1,1278,206,2,,,,,,,
2,35,3513,1,1278,207,2,,,,,,,
2,35,3513,1,1278,208,2,,,,,,,
2,35,3513,1,1278,209,1,8,,,,,,
2,35,3513,1,1278,210,2,,,,,,,
2,35,3513,1,1278,211,1,8,,,,,,
2,35,3513,1,1278,212,1,,,,,,,
2,35,3513,1,1278,213,1,,,,,,,
2,35,3513,1,1278,214,1,8,,,,,,
2,35,3513,1,1278,215,1,8,,,,,,
2,35,3513,1,1278,216,1,8,,,,,,
2,35,3513,1,1278,217,2,,,4,,300,0,47
2,35,3513,1,1278,218,1,8,,,,,,
2,35,3513,1,1278,219,1,8,,,,,,
2,35,3513,1,1278,220,1,8,,,,,,
2,35,3513,1,1278,221,1,8,,,,,,
2,35,3513,1,1278,222,1,8,,,,,,
2,35,3515,2,316,201,2,,,,,,,
2,35,3515,2,316,202,2,,,,,,,
2,35,3515,2,316,203,2,,,,,,,
2,35,3515,2,316,204,2,,,,,,,
2,35,3515,2,316,205,2,,,,,,,
2,35,3515,2,316,206,2,,,,,,,
2,35,3515,2,316,207,2,,,,,,,
2,35,3515,2,316,208,2,,,,,,,
2,35,3515,2,316,209,2,,,,,,,
2,35,3515,2,316,210,2,,,,,,,
2,35,3515,2,316,211,2,,,,,,,
2,35,3515,2,316,212,2,,,,,,,
2,35,3515,2,316,213,2,,,,,,,
2,35,3515,2,316,214,2,,,,,,,
2,35,3515,2,316,215,2,,,,,,,
2,35,3515,2,316,216,2,,,,,,,
2,35,3515,2,316,217,2,,,,,,,
2,35,3515,2,316,218,2,,,,,,,
2,35,3515,2,316,219,1,3,,,,,,
2,35,3515,2,316,220,1,5,,,,,,
2,35,3515,2,316,221,1,5,,,,,,
2,35,3515,2,316,222,2,,,,,,,
2,35,3516,2,1632,201,2,,,,,,,
2,35,3516,2,1632,202,2,,,,,,,
2,35,3516,2,1632,203,2,,,,,,,
2,35,3516,2,1632,204,2,,,,,,,
2,35,3516,2,1632,205,2,,,,,,,
2,35,3516,2,1632,206,2,,,,,,,
2,35,3516,2,1632,207,2,,,,,,,
2,35,3516,2,1632,208,2,,,,,,,
2,35,3516,2,1632,209,2,,,,,,,
2,35,3516,2,1632,210,2,,,,,,,
2,35,3516,2,1632,211,2,,,,,,,
2,35,3516,2,1632,212,2,,,,,,,
2,35,3516,2,1632,213,2,,,,,,,
2,35,3516,2,1632,214,2,,,,,,,
2,35,3516,2,1632,215,2,,,,,,,
2,35,3516,2,1632,216,2,,,,,,,
2,35,3516,2,1632,217,2,,,,,,,
2,35,3516,2,1632,218,2,,,,,,,
2,35,3516,2,1632,219,1,3,,,,,,
2,35,3516,2,1632,220,1,5,,,,,,
2,35,3516,2,1632,221,2,,,,,,,
2,35,3516,2,1632,222,2,,,,,,,
3,36,3601,2,1214,201,1,,,,,,,
3,36,3601,2,1214,202,1,,,,,,,
3,36,3601,2,1214,203,2,,3,1,,,,
3,36,3601,2,1214,204,1,,,,,,,
3,36,3601,2,1214,205,2,,5,1,,,,
3,36,3601,2,1214,206,2,,5,1,,,,
3,36,3601,2,1214,207,2,,50,4,,550,3,30
3,36,3601,2,1214,208,2,,50,4,,550,3,30
3,36,3601,2,1214,209,2,,50,4,,600,3,30
3,36,3601,2,1214,210,2,,50,4,,600,3,30
