"zone","state","lga","sector","ea","item_cd","itemspecify","sc7q1","sc7q2a","sc7q2b","sc7q3","sc7q4a","sc7q4b","sc7q4c","sc7q4d","sc7q4e","sc7q4f","sc7q5","sc7q6a","sc7q6b","sc7q6c","sc7q6d","sc7q6e","sc7q6f","sc7q7","sc7q8a","sc7q8b","sc7q8c","sc7q8d","sc7q8e","sc7q8f"
1,31,3115,2,680,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,711,,1,3,,1,1,2,8,,,,1,2,1,1,1,1,,2,2,1,1,2,2,1
1,31,3115,2,680,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3116,2,1344,706,,1,1,,1,1,1,1,1,,,1,1,2,2,2,2,,1,1,1,1,1,1,1
1,31,3116,2,1344,707,,1,1,,1,1,1,1,1,,,1,1,2,2,2,2,,1,1,1,1,1,1,1
5,32,3201,2,2034,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,702,,1,3,,1,1,2,,,,,1,2,2,2,2,2,,3,2,1,1,1,1,1
5,32,3201,2,2034,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3201,2,2034,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,701,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3202,2,84,702,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3202,2,84,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,706,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3202,2,84,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3202,2,84,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,701,,1,3,,1,1,2,,,,,1,1,2,1,1,2,,2,1,1,1,1,1,2
5,32,3203,2,2644,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,703,,1,3,,1,1,2,,,,,1,1,1,1,1,2,,2,1,1,1,1,1,2
5,32,3203,2,2644,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,709,,1,3,,1,1,2,,,,,1,1,1,1,1,1,,2,1,1,1,1,1,2
5,32,3203,2,2644,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3203,2,2644,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,701,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3204,1,346,702,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3204,1,346,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3204,1,346,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,706,,1,4,,1,2,3,,,,,2,,,,,,,,,,,,,
5,32,3206,2,276,707,,1,4,,1,2,3,,,,,2,,,,,,,,,,,,,
5,32,3206,2,276,708,,1,4,,1,2,3,,,,,2,,,,,,,,,,,,,
5,32,3206,2,276,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,710,,1,5,,1,2,4,,,,,2,,,,,,,,,,,,,
5,32,3206,2,276,711,,1,3,,1,2,4,,,,,2,,,,,,,,,,,,,
5,32,3206,2,276,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3206,2,276,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3207,2,1464,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,702,,1,2,,1,1,,,,,,2,,,,,,,,,,,,,
5,32,3208,2,2244,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,710,,1,2,,1,2,1,4,,,,2,,,,,,,,,,,,,
5,32,3208,2,2244,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3208,2,2244,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,701,,1,3,,1,3,1,7,,,,1,2,2,1,2,1,"2",2,2,2,1,2,2,2
5,32,3209,1,1208,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3209,1,1208,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,701,,1,3,,1,1,2,,,,,1,2,2,1,2,2,"2",2,2,1,1,2,2,1
5,32,3210,2,1692,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,706,,1,3,,1,1,2,,,,,1,2,2,1,2,2,"2",1,2,1,1,2,2,1
5,32,3210,2,1692,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,708,,1,3,,1,1,2,,,,,1,2,2,1,2,2,"2",1,2,1,1,2,2,1
5,32,3210,2,1692,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,710,,1,3,,1,1,2,,,,,1,2,2,1,2,2,"2",2,2,1,1,2,2,1
5,32,3210,2,1692,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3210,2,1692,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,701,,1,2,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3212,2,314,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,706,,1,2,,1,,,,,,,2,,,,,,,,,,,,,
5,32,3212,2,314,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,708,,1,2,,1,1,2,1,,,,1,2,2,2,2,1,"2",2,2,2,1,2,2,1
5,32,3212,2,314,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,710,,1,2,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3212,2,314,711,,1,2,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3212,2,314,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3212,2,314,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,701,,1,3,,1,1,2,,,,,1,2,2,1,2,2,"2",2,2,2,1,2,2,1
5,32,3213,2,128,702,,1,3,,1,1,2,,,,,1,2,2,1,2,2,"2",2,2,2,1,2,2,1
5,32,3213,2,128,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,705,,1,3,,1,1,2,3,,,,1,2,1,1,2,2,"2",3,2,2,1,2,2,1
5,32,3213,2,128,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,707,,1,3,,1,1,2,3,,,".",1,2,2,1,2,2,"2",2,2,2,1,2,2,1
5,32,3213,2,128,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,709,,1,3,,1,1,2,,,,,1,2,2,1,2,2,"2",2,2,2,1,2,2,1
5,32,3213,2,128,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,711,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3213,2,128,712,,1,2,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3213,2,128,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3213,2,128,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,701,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,32,3215,1,1896,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,705,,1,3,,1,1,2,3,,,,2,,,,,,,,,,,,,
5,32,3215,1,1896,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,1896,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,705,,1,3,,1,1,2,3,9,,,1,2,2,1,2,2,,1,2,1,1,2,2,1
5,32,3215,1,2978,706,,1,3,,1,1,2,3,9,,,1,2,2,1,2,2,,1,2,1,1,2,2,1
5,32,3215,1,2978,707,,1,3,,1,1,2,3,9,,,1,2,2,1,2,2,,1,2,1,1,2,2,1
5,32,3215,1,2978,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,709,,1,3,,1,1,2,3,7,,,1,2,2,1,2,1,,1,2,1,1,2,2,1
5,32,3215,1,2978,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,2978,715,,,,,,,,,,,,2,,,,,,,,,,,,,
5,32,3215,1,4712,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,705,,1,4,,1,2,3,,,,,2,,,,,,,,,,,,,
5,32,3215,1,4712,706,,1,4,,1,2,3,,,,,1,2,1,1,2,2,,3,2,1,2,2,1,2
5,32,3215,1,4712,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,708,,1,4,,1,2,3,,,,,1,2,1,1,2,2,,3,2,1,2,2,1,2
5,32,3215,1,4712,709,,1,5,,1,2,4,,,,,2,,,,,,,,,,,,,
5,32,3215,1,4712,710,,1,5,,1,2,4,,,,,1,2,1,1,1,2,,3,2,1,2,2,1,2
5,32,3215,1,4712,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3215,1,4712,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,701,,1,3,,1,1,2,,,,,1,1,2,2,2,2,,1,2,1,1,1,1,2
5,32,3216,2,1184,702,,1,3,,1,1,2,,,,,1,1,2,2,2,2,,1,2,1,1,1,1,2
5,32,3216,2,1184,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3216,2,1184,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,701,,1,3,,1,2,9,1,,,,2,,,,,,,3,,,,,,
5,32,3218,2,296,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,703,,1,3,,1,2,9,1,,,,2,,,,,,,,,,,,,
5,32,3218,2,296,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,705,,1,3,,1,2,9,1,,,,1,2,2,1,2,2,"2",2,2,1,1,2,1,2
5,32,3218,2,296,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,707,,1,3,,1,2,9,1,,,,2,,,,,,,,,,,,,
5,32,3218,2,296,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3218,2,296,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,701,,1,3,,1,1,2,,,,,1,2,2,2,2,2,"2",2,1,1,1,2,1,1
5,32,3221,2,132,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3221,2,132,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,706,,1,3,,1,2,3,,,,,2,,,,,,,,,,,,,
5,32,3222,1,1624,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,708,,1,4,,1,2,3,,,,,2,,,,,,,,,,,,,
5,32,3222,1,1624,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,710,,1,5,,1,2,4,,,,,2,,,,,,,,,,,,,
5,32,3222,1,1624,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,1624,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,701,,1,3,,1,2,1,8,,,,2,,,,,,,,,,,,,
5,32,3222,1,2780,702,,1,3,,1,2,1,8,,,,2,,,,,,,,,,,,,
5,32,3222,1,2780,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,709,,1,3,,1,1,2,7,,,,1,2,2,2,2,1,,1,2,1,1,2,1,2
5,32,3222,1,2780,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3222,1,2780,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,702,,1,3,,1,1,2,,,,,1,2,1,1,2,2,"2",1,2,2,1,2,2,1
5,32,3223,2,390,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,706,,1,3,,1,1,2,3,,,,1,2,1,1,2,2,"2",1,2,2,1,2,2,1
5,32,3223,2,390,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,708,,1,3,,1,1,2,3,,,,1,2,1,1,2,2,"2",1,2,2,1,2,2,1
5,32,3223,2,390,709,,1,3,,1,1,2,3,,,,1,2,1,1,2,2,"2",1,2,2,1,2,2,1
5,32,3223,2,390,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,390,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,711,"2",2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,32,3223,2,578,715,,2,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,701,,1,1,,1,1,2,8,10,,,2,,,,,,,,,,,,,
3,33,3304,2,418,702,,2,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,703,,2,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,704,,2,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,705,,2,,,,,,,,,,,,,,,,,,,,,,,
3,33,3304,2,418,706,,1,1,,1,1,2,3,8,10,,2,,,,,,,,,,,,,
