"zone","state","lga","sector","ea","hhid","indiv","s4aq1","s4aq2a","s4aq2b","s4aq2c","s4aq3","s4aq4","s4aq5","s4aq6a","s4aq6b","s4aq6c","s4aq7a","s4aq7b","s4aq7c","s4aq8a","s4aq8b","s4aq8c","s4aq9","s4aq10","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq15","s4aq16","s4aq17","s4aq18","s4aq19","s4aq20","s4aq20b","s4aq21","s4aq22a","s4aq22b","s4aq22c","s4aq22d","s4aq22e","s4aq23","s4aq24","s4aq25","s4aq26","s4aq27","s4aq28","s4aq29","s4aq30","s4aq31","s4aq32","s4aq33","s4aq34","s4aq35","s4aq35b","s4aq35c","s4aq36","s4aq36b","s4aq37","s4aq38","s4aq39","s4aq40","s4aq41","s4aq42","s4aq43","s4aq44a","s4aq44b","s4aq45a","s4aq45b","s4aq46","s4aq47","s4aq48","s4aq49","s4aq50","s4aq51","s4aq52","s4aq53","s4aq54","s4aq54b","trackingobs"
1,26,2606,1,516,260007,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,400,1,,400,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
1,26,2606,1,516,260007,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,250,1,,250,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,1,1,,,2,,,,,,,,,,0
1,26,2606,1,516,260007,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2606,1,516,260007,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,2,,,,,0
1,26,2606,1,516,260007,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,200,1,,300,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,1,1,,,2,,,,,2,,,,,0
1,26,2606,1,516,260007,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,15.3999996185303,101,1,,0
1,26,2606,1,516,260007,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,12.6000003814697,91,1,,0
1,26,2606,1,516,260007,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2606,1,516,260007,9,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2606,1,516,260008,1,1,6,,,1,1,4,5,,,1,,,2,,,,100,,25,,40,1,3000,2,,,1,3000,1,,,2,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,4,,,2,,,,,,,,,,0
1,26,2606,1,516,260008,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,3,1,6,,,1,1,14,5,,,1,,,2,,,,100,,25,,55,1,4000,2,,,1,4000,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,6,1,6,,,1,1,4,5,,,1,,,2,,,,100,,25,1,5,1,1000,2,,,1,1000,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
1,26,2606,1,516,260008,7,1,6,,,1,1,2,5,,,1,,,2,,,,100,,25,1,15,1,600,2,,,1,600,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260009,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,1,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2606,1,516,260009,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,1,,2,,1,1,1,,,,2,,,,,,,,,,0
1,26,2606,1,516,260009,3,1,1,,,1,2,,4,,,1,,,7,,,2500,100,1,,,5,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,2,1,,2,,2,,,,,,,,,,,1,8.52999973297119,93.4499969482422,1,,0
1,26,2606,1,516,260010,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,5000,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260010,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,1,2,1,1,,,2,2,2,,,,,,,,,,0
1,26,2606,1,516,260010,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260010,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260010,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,0
1,26,2606,1,516,260010,6,2,,,,1,2,,4,,,5,,,2,,,800,500,,15,,20,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260011,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,14,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260011,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1400,2,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260011,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260011,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10.25,86,1,,0
1,26,2623,2,1688,260011,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,600,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,8.39999961853027,90,1,,0
1,26,2623,2,1688,260011,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,6.15000009536743,101,1,,0
1,26,2623,2,1688,260012,1,2,,,,3,,,,,,,,,,,,,,,,,,1,2000,2,,,1,2000,1,,0,2,2,2,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,2,400,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260012,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,2,400,2,,1,1,2,3,,,2,,,,,,,,,,0
1,26,2623,2,1688,260012,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,2,400,2,,1,2,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260012,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,2,400,2,,1,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260012,5,1,4,,,1,2,,8,,,9,,,7,,,200,40,,10,,15,1,400,2,,,1,400,3,,0,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,1,2,400,,,,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260012,6,1,7,,,1,2,,8,,,9,,,7,,,600,40,,10,,10,1,1000,2,,,1,1000,3,,0,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,1,2,400,2,,2,,,,,,,,,,,1,13.1999998092651,101,1,,0
1,26,2623,2,1688,260012,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,2,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,2,400,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260013,1,2,,,,3,,,,,,,,,,,,,,,,,,1,100,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260013,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,3,,,2,,,,,,,,,,0
1,26,2623,2,1688,260013,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260013,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260013,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260013,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,1,7,3000,1,3000,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,12.3999996185303,92,1,,0
1,26,2623,2,1688,260013,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260013,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260014,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260014,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,2,,,,2,,,,,,,,,,0
1,26,2623,2,1688,260014,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260014,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260015,1,2,,,,3,,,,,,,,,,,,,,,,,,1,1200,2,,,1,1200,1,,1200,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260015,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,2,,,2,,,,,,,,,,0
1,26,2623,2,1688,260015,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260015,4,1,1,,,1,2,,8,,,4,,,7,,,400,0,,5,,0,2,,2,,,1,400,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260015,5,1,1,,,1,2,,8,,,4,,,7,,,1400,0,,5,,0,2,,2,,,1,1400,3,,,1,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260015,6,2,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,2,,,2,,,,,,,,,,0
1,26,2623,2,1688,260015,7,2,,,,2,2,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,16.3999996185303,79,1,,0
1,26,2623,2,1688,260015,8,1,1,,,1,2,,4,,,5,,,7,,,500,0,,20,,5,2,,2,,,1,500,3,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,13.3999996185303,92,1,,0
1,26,2623,2,1688,260015,9,1,4,,,1,2,,4,,,5,,,7,,,800,0,,20,,5,2,,2,,,1,800,3,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,6.5,68,1,,0
1,26,2623,2,1688,260016,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260016,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,2,2,,,2,,,,,,,,,,0
1,26,2623,2,1688,260016,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260016,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260016,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,11.039999961853,83,1,,0
1,26,2623,2,1688,260016,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,6.57999992370605,100,1,,0
1,26,2623,2,1688,260017,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260017,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,2,,1,1,1,,,,2,,,,,,,,,,0
1,26,2623,2,1688,260017,3,1,6,,,1,1,7,4,,,2,,,2,,,20,,,5,,5,1,600,1,5,1000,1,1600,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,13.1000003814697,95,1,,0
1,26,2623,2,1688,260017,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,1,9.52999973297119,68,1,,0
1,26,2623,2,1688,260017,5,2,,,,3,,,,,,,,,,,,,,,,,,1,20,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,1,6,1,,2,,,,,,,,,,0
1,26,2623,2,1688,260017,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,11,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,2,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260018,1,2,,,,2,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260018,2,2,,,,2,,,,,,,,,,,,,,,,,,2,,2,,,1,500,1,,100,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,0,1,0,0,2,,,,,,,,,,0
1,26,2623,2,1688,260018,3,2,,,,2,,,,,,,,,,,,,,,,,,2,,2,,,1,100,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,28.5,58,1,,0
1,26,2623,2,1688,260019,1,2,,,,3,,,,,,,,,,,,,,,,,,1,150,2,,,1,500,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260019,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,4,3,,,2,,,,,,,,,,0
1,26,2623,2,1688,260019,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260019,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260019,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260019,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260019,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260019,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
1,26,2623,2,1688,260019,9,1,1,,,1,2,,2,,,1,,,2,,,1150,140,,25,1,0,2,,2,,,1,1150,3,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10.6000003814697,85,1,,0
1,26,2623,2,1688,260020,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,100,1,,,1,1,2,2,2,2,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,2,1,4,,,1,1,6,2,,,1,,,2,,,2800,140,,20,,40,2,,1,4,,1,3000,2,,,2,2,2,2,2,2,,2,,2,,1,,1,,1,,,,,,,4,,,2,,1,1,7,3,,,2,,,,,,,,,,0
1,26,2623,2,1688,260020,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,2,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,2,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,9,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,10,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,11,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2623,2,1688,260020,12,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,1,1,1,1,1,1,,2,,2,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,1,1,8,,,1,2,,2,8,,5,,,5,,,100,0,,,,5,1,350,2,,,1,450,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,2,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,1,3,1,1,4,1,,,2,,,,,,,,,,0
1,26,2618,2,1276,260021,3,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,2,,2,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260021,4,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,5,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,6,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,7,1,8,,,1,1,7,8,,,,,,7,,,0,0,,,,,1,1000,2,,,1,1000,3,,,2,2,1,1,2,1,,1,,1,,1,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,1,12.1999998092651,96,1,,0
1,26,2618,2,1276,260021,8,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,1,3,1,1,3,1,,,2,,,,,2,,,,,0
1,26,2618,2,1276,260021,9,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,10,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,11,2,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260021,12,1,8,,,1,1,3,2,,,1,,,5,,,100,0,,,,5,1,1000,2,,,1,1100,3,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,1,12.0200004577637,86,1,,0
1,26,2618,2,1276,260022,1,2,,,,3,,,,,,,,,,,,,,,,,,1,150,2,,,1,500,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260022,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,,,1,1,2,,,,,,,,,,0
1,26,2618,2,1276,260022,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260022,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260022,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260022,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
1,26,2618,2,1276,260023,1,2,,,,3,,,,,,,,,,,,,,,,,,1,240,2,,,1,340,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,1,13,2,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260023,2,2,,,,3,,,,,,,,,,,,,,,,,,1,150,2,,,1,150,2,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,,,1,13,1,1,0,1,0,0,2,,,,,,,,,,0
