"zone","state","lga","sector","ea","ric","hhid","item_cd","s10bq1","s10bq2a","s10bq2b","s10bq3a","s10bq3b","s10bq4","s10bq5a","s10bq5b","s10bq6a","s10bq6b"
3,36,3613,2,1066,1009,360043,50,1,2.25,3,2.25,3,600,0,,0,
3,36,3613,2,1066,1009,360043,52,1,2.25,3,2.25,3,660,0,,0,
3,36,3613,2,1066,1009,360043,70,1,4.5,1,4.5,1,250,0,,0,
3,36,3613,2,1066,1009,360043,72,1,2.4,1,2.4,1,200,0,,0,
3,36,3613,2,1066,1009,360043,80,1,2,1,2,1,1800,0,,0,
3,36,3613,2,1066,1009,360043,90,1,1,1,1,1,700,0,,0,
3,36,3613,2,1066,1009,360044,10,1,27,1,0,,,27,1,0,
3,36,3613,2,1066,1009,360044,11,1,21.6,1,0,,,21.6,1,0,
3,36,3613,2,1066,1009,360044,12,1,18.9,1,0,,,18.9,1,0,
3,36,3613,2,1066,1009,360044,13,1,5.4,1,5.4,1,600,0,,0,
3,36,3613,2,1066,1009,360044,31,1,4.6,1,4.6,1,300,0,,0,
3,36,3613,2,1066,1009,360044,42,1,2.7,1,0,,,2.7,1,0,
3,36,3613,2,1066,1009,360044,50,1,175,4,700,4,700,0,,0,
3,36,3613,2,1066,1009,360044,52,1,120,4,240,4,240,0,,0,
3,36,3613,2,1066,1009,360044,70,1,4.8,1,4.8,1,250,0,,0,
3,36,3613,2,1066,1009,360044,72,1,2,1,2,1,200,0,,0,
3,36,3613,2,1066,1009,360044,74,1,1,1,1,1,100,0,,0,
3,36,3613,2,1066,1009,360044,76,1,2.1,1,2.1,1,1700,0,,0,
3,36,3613,2,1066,1009,360044,110,1,10,3,0,,,10,3,0,
3,36,3613,2,1066,1009,360044,140,1,100,2,100,2,10,0,,0,
3,36,3613,2,1066,1009,360045,10,1,11,1,11,1,1500,0,,0,
3,36,3613,2,1066,1009,360045,11,1,11,1,11,1,1400,0,,0,
3,36,3613,2,1066,1009,360045,12,1,11,1,11,1,1450,0,,0,
3,36,3613,2,1066,1009,360045,13,1,11,1,11,1,2000,0,,0,
3,36,3613,2,1066,1009,360045,15,1,500,2,500,2,150,0,,0,
3,36,3613,2,1066,1009,360045,42,1,4.8,1,4.8,1,600,0,,0,
3,36,3613,2,1066,1009,360045,50,1,1.5,3,1.5,3,480,0,,0,
3,36,3613,2,1066,1009,360045,52,1,1.5,3,1.5,3,600,0,,0,
3,36,3613,2,1066,1009,360045,70,1,4.5,1,4.5,1,250,0,,0,
3,36,3613,2,1066,1009,360045,72,1,2.4,1,2.4,1,200,0,,0,
3,36,3613,2,1066,1009,360045,76,1,1.5,1,1.5,1,1200,0,,0,
3,36,3613,2,1066,1009,360045,80,1,3,1,3,1,2700,0,,0,
3,36,3613,2,1066,1009,360045,90,1,2,1,2,1,1200,0,,0,
3,36,3613,2,1066,1009,360045,101,1,1,1,1,1,350,0,,0,
3,36,3613,2,1066,1009,360045,110,1,1.5,3,0,,,1.5,3,0,
3,36,3613,2,1066,1009,360045,140,1,1.43,1,1.43,1,90,0,,0,
3,36,3613,2,1066,1009,360046,10,1,14.4,1,0,,,14.4,1,0,
3,36,3613,2,1066,1009,360046,11,1,27,1,0,,,27,1,0,
3,36,3613,2,1066,1009,360046,12,1,32.4,1,0,,,32.4,1,0,
3,36,3613,2,1066,1009,360046,42,1,18.9,1,0,,,18.9,1,0,
3,36,3613,2,1066,1009,360046,51,1,2.25,3,2.25,3,600,0,,0,
3,36,3613,2,1066,1009,360046,53,1,3.75,3,3.75,3,1000,0,,0,
3,36,3613,2,1066,1009,360046,70,1,4.5,1,4.5,1,300,0,,0,
3,36,3613,2,1066,1009,360046,76,1,1,1,1,1,800,0,,0,
3,36,3613,2,1066,1009,360046,80,1,2,1,2,1,1800,0,,0,
3,36,3613,2,1066,1009,360046,90,1,1,1,1,1,700,0,,0,
3,36,3613,2,1066,1009,360047,10,1,8.1,1,0,,,8.1,1,0,
3,36,3613,2,1066,1009,360047,11,1,10.1,1,0,,,10.1,1,0,
3,36,3613,2,1066,1009,360047,12,1,8.1,1,0,,,8.1,1,0,
3,36,3613,2,1066,1009,360047,13,1,5.4,1,5.4,1,700,0,,0,
3,36,3613,2,1066,1009,360047,15,1,1,1,1,1,220,0,,0,
3,36,3613,2,1066,1009,360047,31,1,2.3,1,2.3,1,250,0,,0,
3,36,3613,2,1066,1009,360047,50,1,200,4,400,4,400,0,,0,
3,36,3613,2,1066,1009,360047,52,1,220,4,440,4,440,0,,0,
3,36,3613,2,1066,1009,360047,70,1,2.4,1,2.4,1,150,0,,0,
3,36,3613,2,1066,1009,360047,80,1,4,1,0,,,4,1,0,
3,36,3613,2,1066,1009,360047,110,1,3,3,0,,,3,3,0,
3,36,3613,2,1066,1009,360048,10,1,13.5,1,0,,,13.1,1,0,
3,36,3613,2,1066,1009,360048,11,1,8.1,1,8.1,1,1000,0,,0,
3,36,3613,2,1066,1009,360048,12,1,8.1,1,0,,,8.1,1,0,
3,36,3613,2,1066,1009,360048,13,1,13.5,1,13.5,1,1500,0,,0,
3,36,3613,2,1066,1009,360048,15,1,5,1,5,1,1000,0,,0,
3,36,3613,2,1066,1009,360048,31,1,5.2,1,5.2,1,600,0,,0,
3,36,3613,2,1066,1009,360048,50,1,2.25,3,2.25,3,600,0,,0,
3,36,3613,2,1066,1009,360048,52,1,3,3,3,3,800,0,,0,
3,36,3613,2,1066,1009,360048,70,1,4.5,1,4.5,1,300,0,,0,
3,36,3613,2,1066,1009,360048,72,1,1,1,1,1,200,0,,0,
3,36,3613,2,1066,1009,360048,74,1,1,1,1,1,120,0,,0,
3,36,3613,2,1066,1009,360048,76,1,0.8,1,0.8,1,650,0,,0,
3,36,3613,2,1066,1009,360048,80,1,2,1,0,,,2,1,0,
3,36,3613,2,1066,1009,360048,110,1,3.75,3,0,,,3.75,3,0,
3,36,3613,2,1066,1009,360049,10,1,1,11,0,,,1,11,0,
3,36,3613,2,1066,1009,360049,11,1,2,31,0,,,2,31,0,
3,36,3613,2,1066,1009,360049,12,1,1,11,0,,,1,11,0,
3,36,3613,2,1066,1009,360049,13,1,16,1,16,1,2000,0,,0,
3,36,3613,2,1066,1009,360049,15,1,2,1,2,1,400,0,,0,
3,36,3613,2,1066,1009,360049,31,1,6.4,1,6.4,1,600,0,,0,
3,36,3613,2,1066,1009,360049,42,1,440,2,440,2,1200,0,,0,
3,36,3613,2,1066,1009,360049,50,1,1.5,3,1.5,3,400,0,,0,
3,36,3613,2,1066,1009,360049,52,1,1.5,3,1.5,3,440,0,,0,
3,36,3613,2,1066,1009,360049,70,1,4.5,1,4.5,1,500,0,,0,
3,36,3613,2,1066,1009,360049,72,1,1,1,1,1,250,0,,0,
3,36,3613,2,1066,1009,360049,80,1,2,1,0,,,2,1,0,
3,36,3613,2,1066,1009,360049,90,1,2,1,2,1,1400,0,,0,
3,36,3613,2,1066,1009,360049,110,1,3.75,3,0,,,3.75,3,0,
3,36,3613,2,1066,1009,360050,10,1,14.4,1,0,,,14.4,1,0,
3,36,3613,2,1066,1009,360050,11,1,14.4,1,0,,,14.4,1,0,
3,36,3613,2,1066,1009,360050,12,1,17.1,1,0,,,17.1,1,0,
3,36,3613,2,1066,1009,360050,50,1,2.1,3,2.1,3,450,0,,0,
3,36,3613,2,1066,1009,360050,52,1,2.1,3,2.1,3,500,0,,0,
3,36,3613,2,1066,1009,360050,70,1,4.5,1,4.5,1,300,0,,0,
3,36,3613,2,1066,1009,360050,72,1,2.4,1,2.4,1,200,0,,0,
3,36,3610,2,1826,1207,360051,10,1,8.1,1,0,,,8.1,1,0,
3,36,3610,2,1826,1207,360051,11,1,5.4,1,0,,,5.4,1,0,
3,36,3610,2,1826,1207,360051,12,1,5.4,1,0,,,5.4,1,0,
3,36,3610,2,1826,1207,360051,13,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360051,15,1,0.5,1,0.5,1,150,0,,0,
3,36,3610,2,1826,1207,360051,30,1,2.23,1,2.23,1,200,0,,0,
3,36,3610,2,1826,1207,360051,36,1,1,1,1,1,100,0,,0,
3,36,3610,2,1826,1207,360051,42,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360051,50,1,0.75,3,0.75,3,220,0,,0,
3,36,3610,2,1826,1207,360051,52,1,0.75,3,0.75,3,250,0,,0,
3,36,3610,2,1826,1207,360051,70,1,2.4,1,2.4,1,180,0,,0,
3,36,3610,2,1826,1207,360051,80,1,2,1,2,1,1800,0,,0,
3,36,3610,2,1826,1207,360051,90,1,1,1,1,1,600,0,,0,
3,36,3610,2,1826,1207,360051,100,1,1.5,1,1.5,1,525,0,,0,
3,36,3610,2,1826,1207,360051,110,1,0.5,3,0.5,3,80,0,,0,
3,36,3610,2,1826,1207,360052,10,1,37.8,1,0,,,37.8,1,0,
3,36,3610,2,1826,1207,360052,11,1,18.9,1,0,,,18.9,1,0,
3,36,3610,2,1826,1207,360052,12,1,18.9,1,0,,,18.9,1,0,
3,36,3610,2,1826,1207,360052,13,1,8.1,1,8.1,1,900,0,,0,
3,36,3610,2,1826,1207,360052,42,1,2.7,1,2.7,1,350,0,,0,
3,36,3610,2,1826,1207,360052,50,1,2.25,3,2.25,3,600,0,,0,
3,36,3610,2,1826,1207,360052,52,1,1.5,3,1.5,3,500,0,,0,
3,36,3610,2,1826,1207,360052,70,1,4.5,1,4.5,1,250,0,,0,
3,36,3610,2,1826,1207,360052,75,1,5.4,1,5.4,1,1350,0,,0,
3,36,3610,2,1826,1207,360052,90,1,3,1,3,1,1900,0,,0,
3,36,3610,2,1826,1207,360052,110,1,2.25,3,2.25,3,600,0,,0,
3,36,3610,2,1826,1207,360053,10,1,5.4,1,0,,,5.4,1,0,
3,36,3610,2,1826,1207,360053,11,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360053,12,1,5.4,1,0,,,5.4,1,0,
3,36,3610,2,1826,1207,360053,13,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360053,30,1,1,1,1,1,200,0,,0,
3,36,3610,2,1826,1207,360053,36,1,2.23,1,2.23,1,300,0,,0,
3,36,3610,2,1826,1207,360053,42,1,5.4,1,0,,,5.4,1,0,
3,36,3610,2,1826,1207,360053,50,1,200,4,400,4,480,0,,0,
3,36,3610,2,1826,1207,360053,52,1,0.75,3,0.75,3,220,0,,0,
3,36,3610,2,1826,1207,360053,70,1,4.5,1,4.5,1,500,0,,0,
3,36,3610,2,1826,1207,360053,72,1,0.65,1,0.65,1,150,0,,0,
3,36,3610,2,1826,1207,360053,74,1,0.4,1,0.4,1,70,0,,0,
3,36,3610,2,1826,1207,360053,76,1,1.5,1,1.5,1,1200,0,,0,
3,36,3610,2,1826,1207,360053,80,1,2,1,0,,,2,1,0,
3,36,3610,2,1826,1207,360053,90,1,2,1,2,1,1500,0,,0,
3,36,3610,2,1826,1207,360053,100,1,1,1,1,1,350,0,,0,
3,36,3610,2,1826,1207,360053,110,1,0.8,3,0.8,3,120,0,,0,
3,36,3610,2,1826,1207,360054,10,1,32.4,1,0,,,32.4,1,0,
3,36,3610,2,1826,1207,360054,11,1,27,1,27,1,1680,0,,0,
3,36,3610,2,1826,1207,360054,12,1,21.6,1,21.6,1,1120,0,,0,
3,36,3610,2,1826,1207,360054,13,1,18.8,1,18.8,1,1350,0,,0,
3,36,3610,2,1826,1207,360054,42,1,8.1,1,8.1,1,750,0,,0,
3,36,3610,2,1826,1207,360054,50,1,3,3,3,3,660,0,,0,
3,36,3610,2,1826,1207,360054,52,1,3,3,3,3,660,0,,0,
3,36,3610,2,1826,1207,360054,70,1,4.5,1,4.5,1,250,0,,0,
3,36,3610,2,1826,1207,360054,72,1,2.4,1,2.4,1,200,0,,0,
3,36,3610,2,1826,1207,360054,76,1,1.5,1,1.5,1,1200,0,,0,
3,36,3610,2,1826,1207,360054,90,1,1,1,1,1,700,0,,0,
3,36,3610,2,1826,1207,360054,130,1,1.4,1,1.4,1,400,0,,0,
3,36,3610,2,1826,1207,360055,10,1,16.2,1,0,,,16.2,1,0,
3,36,3610,2,1826,1207,360055,11,1,8.1,1,0,,,8.1,1,0,
3,36,3610,2,1826,1207,360055,12,1,18.9,1,0,,,18.9,1,0,
3,36,3610,2,1826,1207,360055,13,1,8.1,1,0,,,8.1,1,0,
3,36,3610,2,1826,1207,360055,42,1,5.4,1,5.4,1,600,0,,0,
3,36,3610,2,1826,1207,360055,50,1,0.38,3,0.38,3,120,0,,0,
3,36,3610,2,1826,1207,360055,52,1,125,4,250,4,250,0,,0,
3,36,3610,2,1826,1207,360055,90,1,2,1,2,1,1300,0,,0,
3,36,3610,2,1826,1207,360055,110,1,3,3,3,3,400,0,,0,
3,36,3610,2,1826,1207,360055,140,1,200,2,200,2,15,0,,0,
3,36,3610,2,1826,1207,360056,10,1,27,1,0,,,27,1,0,
3,36,3610,2,1826,1207,360056,11,1,10.8,1,10.8,1,1400,0,,0,
3,36,3610,2,1826,1207,360056,12,1,27,1,0,,,27,1,0,
3,36,3610,2,1826,1207,360056,13,1,5.4,1,5.4,1,600,0,,0,
3,36,3610,2,1826,1207,360056,15,1,500,2,500,2,150,0,,0,
3,36,3610,2,1826,1207,360056,40,1,2.7,1,2.7,1,200,0,,0,
3,36,3610,2,1826,1207,360056,42,1,2.7,1,2.7,1,200,0,,0,
3,36,3610,2,1826,1207,360056,43,1,1.3,1,1.3,1,200,0,,0,
3,36,3610,2,1826,1207,360056,50,1,0.75,3,0.75,3,230,0,,0,
3,36,3610,2,1826,1207,360056,52,1,200,4,200,4,250,0,,0,
3,36,3610,2,1826,1207,360056,70,1,2.4,1,2.4,1,120,0,,0,
3,36,3610,2,1826,1207,360056,72,1,1,1,1,1,100,0,,0,
3,36,3610,2,1826,1207,360056,74,1,2,1,2,1,200,0,,0,
3,36,3610,2,1826,1207,360056,76,1,1,1,1,1,800,0,,0,
3,36,3610,2,1826,1207,360056,90,1,1,1,1,1,600,0,,0,
3,36,3610,2,1826,1207,360056,110,1,1.5,3,1.5,3,350,0,,0,
3,36,3610,2,1826,1207,360056,140,1,100,2,100,2,10,0,,0,
3,36,3610,2,1826,1207,360057,10,1,13.5,1,0,,,13.5,1,0,
3,36,3610,2,1826,1207,360057,11,1,13.5,1,0,,,13.5,1,0,
3,36,3610,2,1826,1207,360057,12,1,13.5,1,0,,,13.5,1,0,
3,36,3610,2,1826,1207,360057,13,1,8.1,1,0,,,8.1,1,0,
3,36,3610,2,1826,1207,360057,42,1,5.4,1,5.4,1,600,0,,0,
3,36,3610,2,1826,1207,360057,43,1,2.4,1,2.4,1,300,0,,0,
3,36,3610,2,1826,1207,360057,50,1,0.75,3,0.75,3,230,0,,0,
3,36,3610,2,1826,1207,360057,52,1,125,4,250,4,250,0,,0,
3,36,3610,2,1826,1207,360057,70,1,4.8,1,4.8,1,250,0,,0,
3,36,3610,2,1826,1207,360057,72,1,2,1,2,1,200,0,,0,
3,36,3610,2,1826,1207,360057,74,1,3,1,3,1,300,0,,0,
3,36,3610,2,1826,1207,360057,76,1,2,1,2,1,1600,0,,0,
3,36,3610,2,1826,1207,360057,90,1,2,1,2,1,1400,0,,0,
3,36,3610,2,1826,1207,360057,110,1,1.1,1,1.1,1,200,0,,0,
3,36,3610,2,1826,1207,360057,130,1,500,2,500,2,150,0,,0,
3,36,3610,2,1826,1207,360057,140,1,100,2,100,2,10,0,,0,
3,36,3610,2,1826,1207,360058,10,1,5.4,1,0,,,5.4,1,0,
3,36,3610,2,1826,1207,360058,11,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360058,12,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360058,13,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360058,15,1,500,2,500,2,150,0,,0,
3,36,3610,2,1826,1207,360058,36,1,7,1,7,1,300,0,,0,
3,36,3610,2,1826,1207,360058,40,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360058,42,1,2.7,1,0,,,2.7,1,0,
3,36,3610,2,1826,1207,360058,50,1,0.75,3,0.75,3,220,0,,0,
3,36,3610,2,1826,1207,360058,52,1,0.75,3,0.75,3,240,0,,0,
3,36,3610,2,1826,1207,360058,70,1,2.4,1,2.4,1,130,0,,0,
3,36,3610,2,1826,1207,360058,72,1,1,1,1,1,80,0,,0,
3,36,3610,2,1826,1207,360058,76,1,0.8,1,0.8,1,650,0,,0,
3,36,3610,2,1826,1207,360058,80,1,3,1,0,,,3,1,0,
3,36,3610,2,1826,1207,360058,90,1,1,1,1,1,700,0,,0,
3,36,3610,2,1826,1207,360058,101,1,1,1,1,1,370,0,,0,
3,36,3610,2,1826,1207,360058,110,1,1,3,1,3,170,0,,0,
3,36,3610,2,1826,1207,360059,10,1,18.9,1,0,,,18.9,1,0,
3,36,3610,2,1826,1207,360059,11,1,8.1,1,0,,,8.1,1,0,
3,36,3610,2,1826,1207,360059,12,1,10.8,1,0,,,10.8,1,0,
3,36,3610,2,1826,1207,360059,13,1,2.7,1,2.7,1,300,0,,0,
3,36,3610,2,1826,1207,360059,42,1,2.7,1,2.7,1,350,0,,0,
3,36,3610,2,1826,1207,360059,50,1,400,4,600,4,600,0,,0,
3,36,3610,2,1826,1207,360059,52,1,250,4,500,4,500,0,,0,
3,36,3610,2,1826,1207,360059,70,1,2.7,1,2.7,1,250,0,,0,
3,36,3610,2,1826,1207,360059,90,1,3,1,3,1,2100,0,,0,
3,36,3610,2,1826,1207,360059,110,1,1.5,3,1.5,3,500,0,,0,
3,36,3610,2,1826,1207,360060,10,1,24.7,1,0,,,24.7,1,0,
3,36,3610,2,1826,1207,360060,11,1,40.5,1,40.5,1,2100,0,,0,
3,36,3610,2,1826,1207,360060,12,1,16.2,1,16.2,1,840,0,,0,
3,36,3610,2,1826,1207,360060,13,1,10.8,1,10.8,1,1400,0,,0,
3,36,3610,2,1826,1207,360060,15,1,1,1,1,1,300,0,,0,
3,36,3610,2,1826,1207,360060,42,1,8.1,1,8.1,1,750,0,,0,
3,36,3610,2,1826,1207,360060,50,1,3,1,3,1,880,0,,0,
3,36,3610,2,1826,1207,360060,52,1,3,1,3,1,880,0,,0,
3,36,3610,2,1826,1207,360060,70,1,4.5,1,4.5,1,250,0,,0,
3,36,3610,2,1826,1207,360060,72,1,2.4,1,2.4,1,200,0,,0,
3,36,3610,2,1826,1207,360060,90,1,1,1,1,1,700,0,,0,
3,36,3601,2,1214,1101,360061,10,1,13.5,1,0,,,13.5,1,0,
3,36,3601,2,1214,1101,360061,11,1,13.5,1,0,,,13.5,1,0,
3,36,3601,2,1214,1101,360061,12,1,10.8,1,0,,,10.8,1,0,
3,36,3601,2,1214,1101,360061,13,1,10.8,1,10.8,1,900,0,,0,
3,36,3601,2,1214,1101,360061,42,1,2.7,1,0,,,2.7,1,0,
3,36,3601,2,1214,1101,360061,50,1,2.25,3,2.25,3,600,0,,0,
3,36,3601,2,1214,1101,360061,52,1,600,4,900,4,900,0,,0,
3,36,3601,2,1214,1101,360061,70,1,1,1,1,1,100,0,,0,
3,36,3601,2,1214,1101,360061,80,1,2,1,2,1,1800,0,,0,
3,36,3601,2,1214,1101,360061,90,1,2,1,2,1,1200,0,,0,
3,36,3601,2,1214,1101,360061,110,1,2.25,3,2.25,3,600,0,,0,
3,36,3601,2,1214,1101,360062,10,1,14,1,14,1,600,0,,0,
3,36,3601,2,1214,1101,360062,11,1,14,1,14,1,700,0,,0,
3,36,3601,2,1214,1101,360062,12,1,8.4,1,8.4,1,420,0,,0,
3,36,3601,2,1214,1101,360062,13,1,14,1,0,,,14,1,0,
3,36,3601,2,1214,1101,360062,42,1,4.8,1,4.8,1,600,0,,0,
3,36,3601,2,1214,1101,360062,50,1,1.5,3,1.5,3,400,0,,0,
3,36,3601,2,1214,1101,360062,52,1,1.5,3,1.5,3,420,0,,0,
3,36,3601,2,1214,1101,360062,70,1,2.4,1,2.4,1,150,0,,0,
3,36,3601,2,1214,1101,360062,72,1,1,1,1,1,100,0,,0,
3,36,3601,2,1214,1101,360062,90,1,1,1,1,1,700,0,,0,
3,36,3601,2,1214,1101,360063,10,1,18.9,1,0,,,18.9,1,0,
3,36,3601,2,1214,1101,360063,11,1,16.2,1,0,,,16.2,1,0,
3,36,3601,2,1214,1101,360063,12,1,13.5,1,0,,,13.5,1,0,
3,36,3601,2,1214,1101,360063,13,1,4,1,4,1,450,0,,0,
3,36,3601,2,1214,1101,360063,15,1,1,1,1,1,300,0,,0,
3,36,3601,2,1214,1101,360063,36,1,3.57,1,3.57,1,150,0,,0,
3,36,3601,2,1214,1101,360063,40,1,5.4,1,0,,,5.4,1,0,
3,36,3601,2,1214,1101,360063,42,1,5.4,1,5.4,1,400,0,,0,
3,36,3601,2,1214,1101,360063,50,1,200,4,600,4,600,0,,0,
3,36,3601,2,1214,1101,360063,52,1,250,4,500,4,500,0,,0,
3,36,3601,2,1214,1101,360063,70,1,4.5,1,4.5,1,600,0,,0,
3,36,3601,2,1214,1101,360063,72,1,0.5,1,2,1,500,0,,0,
3,36,3601,2,1214,1101,360063,76,1,400,2,400,2,350,0,,0,
3,36,3601,2,1214,1101,360063,90,1,1.3,1,1.3,1,1000,0,,0,
3,36,3601,2,1214,1101,360063,101,1,2,1,2,1,1000,0,,0,
3,36,3601,2,1214,1101,360063,110,1,4,3,4,3,1000,0,,0,
3,36,3601,2,1214,1101,360063,122,1,25,2,25,2,5,0,,0,
3,36,3601,2,1214,1101,360063,130,1,0.8,1,1.6,1,300,0,,0,
3,36,3601,2,1214,1101,360063,140,1,100,2,100,2,10,0,,0,
3,36,3601,2,1214,1101,360064,10,1,7.2,1,0,,,720,1,0,
3,36,3601,2,1214,1101,360064,11,1,11.1,1,11.1,1,580,0,,0,
3,36,3601,2,1214,1101,360064,12,1,8.4,1,0,,,8.4,1,0,
3,36,3601,2,1214,1101,360064,13,1,11.2,1,11.2,1,1000,0,,0,
3,36,3601,2,1214,1101,360064,42,1,2.8,1,2.8,1,300,0,,0,
3,36,3601,2,1214,1101,360064,50,1,1.5,3,1.5,3,400,0,,0,
3,36,3601,2,1214,1101,360064,52,1,1.5,3,1.5,3,440,0,,0,
3,36,3601,2,1214,1101,360064,70,1,4.5,1,4.5,1,400,0,,0,
3,36,3601,2,1214,1101,360064,72,1,1,1,1,1,150,0,,0,
3,36,3601,2,1214,1101,360064,80,1,1,1,1,1,1000,0,,0,
3,36,3601,2,1214,1101,360064,90,1,1,1,1,1,700,0,,0,
3,36,3601,2,1214,1101,360065,10,1,18.9,1,0,,,18.9,1,0,
3,36,3601,2,1214,1101,360065,11,1,10.8,1,0,,,10.8,1,0,
3,36,3601,2,1214,1101,360065,12,1,5.4,1,0,,,5.4,1,0,
3,36,3601,2,1214,1101,360065,13,1,5.4,1,0,,,5.4,1,0,
3,36,3601,2,1214,1101,360065,15,1,500,2,500,2,150,0,,0,
3,36,3601,2,1214,1101,360065,30,1,3.57,1,3.57,1,250,0,,0,
3,36,3601,2,1214,1101,360065,36,1,3.57,1,0,,,3.57,1,0,
3,36,3601,2,1214,1101,360065,40,1,2.7,1,0,,,2.7,1,0,
3,36,3601,2,1214,1101,360065,42,1,5.4,1,0,,,5.4,1,0,
3,36,3601,2,1214,1101,360065,50,1,0.75,3,0.75,3,220,0,,0,
3,36,3601,2,1214,1101,360065,52,1,1.5,3,1.5,3,500,0,,0,
3,36,3601,2,1214,1101,360065,61,1,1,1,1,1,200,0,,0,
3,36,3601,2,1214,1101,360065,70,1,2.4,1,2.4,1,250,0,,0,
3,36,3601,2,1214,1101,360065,72,1,0.8,1,0.8,1,100,0,,0,
3,36,3601,2,1214,1101,360065,75,1,0.1,1,0.1,1,120,0,,0,
3,36,3601,2,1214,1101,360065,76,1,1.5,1,1.5,1,1200,0,,0,
3,36,3601,2,1214,1101,360065,80,1,2,1,2,1,1800,0,,0,
3,36,3601,2,1214,1101,360065,90,1,1.5,1,1.5,1,1050,0,,0,
3,36,3601,2,1214,1101,360065,110,1,1,3,1,3,350,0,,0,
3,36,3601,2,1214,1101,360065,130,1,1.43,1,1.43,1,350,0,,0,
3,36,3601,2,1214,1101,360065,140,1,1.43,1,1.43,1,120,0,,0,
3,36,3601,2,1214,1101,360066,10,1,19.6,1,0,,,19.6,1,0,
3,36,3601,2,1214,1101,360066,11,1,14,1,14,1,600,0,,0,
3,36,3601,2,1214,1101,360066,12,1,11.2,1,11.2,1,560,0,,0,
3,36,3601,2,1214,1101,360066,13,1,5.6,1,5.6,1,700,0,,0,
3,36,3601,2,1214,1101,360066,42,1,2.8,1,2.8,1,250,0,,0,
3,36,3601,2,1214,1101,360066,50,1,1.5,3,1.5,3,400,0,,0,
3,36,3601,2,1214,1101,360066,52,1,1.5,3,1.5,3,440,0,,0,
3,36,3601,2,1214,1101,360066,70,1,4.5,1,4.5,1,500,0,,0,
3,36,3601,2,1214,1101,360066,72,1,2.4,1,2.4,1,200,0,,0,
3,36,3601,2,1214,1101,360066,80,1,1,1,1,1,1000,0,,0,
3,36,3601,2,1214,1101,360066,90,1,1,1,1,1,700,0,,0,
3,36,3601,2,1214,1101,360067,10,1,5.4,1,5.4,1,0,0,,0,
3,36,3601,2,1214,1101,360067,11,1,5.4,1,5.4,1,0,0,,0,
3,36,3601,2,1214,1101,360067,12,1,2.7,1,2.7,1,0,0,,0,
3,36,3601,2,1214,1101,360067,13,1,2.7,1,2.7,1,0,0,,0,
3,36,3601,2,1214,1101,360067,15,1,500,2,500,2,150,0,,0,
3,36,3601,2,1214,1101,360067,31,1,3.2,1,3.2,1,200,0,,0,
3,36,3601,2,1214,1101,360067,40,1,2.7,1,0,,,2.7,1,0,
3,36,3601,2,1214,1101,360067,42,1,2.7,1,0,,,2.7,1,0,
3,36,3601,2,1214,1101,360067,50,1,0.75,3,0.75,3,220,0,,0,
3,36,3601,2,1214,1101,360067,52,1,0.75,3,0.75,3,250,0,,0,
3,36,3601,2,1214,1101,360067,61,1,0.8,1,0.8,1,100,0,,0,
3,36,3601,2,1214,1101,360067,70,1,2.4,1,2.4,1,150,0,,0,
3,36,3601,2,1214,1101,360067,72,1,0.8,1,0.8,1,120,0,,0,
3,36,3601,2,1214,1101,360067,75,1,0.1,1,0.1,1,100,0,,0,
3,36,3601,2,1214,1101,360067,76,1,1.5,1,1.5,1,1200,0,,0,
3,36,3601,2,1214,1101,360067,80,1,2,1,2,1,1800,0,,0,
3,36,3601,2,1214,1101,360067,90,1,0.5,1,0.5,1,350,0,,0,
3,36,3601,2,1214,1101,360067,100,1,2,1,2,1,700,0,,0,
3,36,3601,2,1214,1101,360067,110,1,1,3,1,3,150,0,,0,
3,36,3601,2,1214,1101,360067,130,1,1.43,1,1.43,1,350,0,,0,
3,36,3601,2,1214,1101,360067,140,1,1.43,1,1.43,1,100,0,,0,
3,36,3601,2,1214,1101,360068,10,1,16.2,1,0,,,16.2,1,0,
3,36,3601,2,1214,1101,360068,11,1,16.2,1,0,,,16.2,1,0,
3,36,3601,2,1214,1101,360068,13,1,5.4,1,5.4,1,600,0,,0,
3,36,3601,2,1214,1101,360068,15,1,1,1,1,1,300,0,,0,
3,36,3601,2,1214,1101,360068,31,1,7.5,1,7.5,1,500,0,,0,
3,36,3601,2,1214,1101,360068,36,1,3.5,1,3.5,1,160,0,,0,
3,36,3601,2,1214,1101,360068,42,1,8.1,1,8.1,1,600,0,,0,
3,36,3601,2,1214,1101,360068,50,1,0.75,3,0.75,3,200,0,,0,
3,36,3601,2,1214,1101,360068,52,1,125,4,250,4,250,0,,0,
3,36,3601,2,1214,1101,360068,61,1,1,1,1,1,100,0,,0,
3,36,3601,2,1214,1101,360068,70,1,4.8,1,4.8,1,300,0,,0,
