"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","ag1","ag2","ag3","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","saq22b_os"
6,24,2415,1,696,240007,1508,51,1,1,2,2,2,4,2,"01032016",1,3,2016,12,30,14,5,16,,"03032016",3,3,2016,15,0,17,5,7,,,,,,,,,,,,2,1,,1,
6,27,2715,1,0,240008,0,0,1,1,2,2,2,3,1,"22032016",22,3,2016,11,6,14,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2415,1,696,240009,1508,59,1,1,2,2,2,4,2,"01032016",1,3,2016,15,5,15,10,16,,,,,,,,,,,,,,,,,,,,,,1,7,"No HH members alive",1,
6,24,2403,1,1588,240011,1302,1,1,2,2,2,2,6,1,"23022016",23,2,2016,9,0,12,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,1588,240012,1302,6,1,1,2,2,2,8,1,"28022016",28,2,2016,14,0,17,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,1588,240013,1302,9,1,1,2,2,2,6,1,"22022016",22,2,2016,9,1,11,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,27,2703,1,0,240014,0,0,1,1,2,2,2,4,1,"23022016",23,2,2016,15,0,18,55,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,0,240015,0,0,1,1,2,2,2,8,1,"22022016",22,2,2016,14,30,15,0,4,,"23022016",23,2,2016,14,0,16,0,15,,,,,,,,,,,,2,1,,1,
6,24,2403,1,0,240016,0,0,1,1,2,2,2,6,1,"22022016",22,2,2016,12,10,15,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,1588,240017,1302,12,1,1,2,2,2,7,1,"22022016",22,2,2016,8,45,13,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,27,2707,1,0,240018,0,0,1,1,2,2,2,2,1,"06032016",6,3,2016,17,10,19,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,1588,240019,1302,26,1,1,2,2,2,8,1,"22022016",22,2,2016,13,30,14,0,15,,,,,,,,,,,,,,,,,,,,,,2,4,,1,
6,24,2403,1,0,240020,0,0,1,1,2,2,2,8,1,"22022016",22,2,2016,8,30,11,12,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,3592,240021,1102,1,1,1,2,2,2,7,1,"04032016",4,3,2016,10,5,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,3592,240022,1102,3,1,1,2,2,2,7,1,"02032016",2,3,2016,9,0,11,5,9,,"02032016",2,3,2016,12,10,15,30,16,,,,,,,,,,,,2,1,,1,
6,24,2403,1,3592,240024,1102,5,1,1,2,2,2,8,1,"02032016",2,3,2016,10,0,10,20,1,,"06032016",6,3,2016,13,0,16,20,16,,,,,,,,,,,,2,1,,1,
6,24,2403,1,3592,240027,1102,9,1,1,2,2,2,7,1,"03032016",3,3,2016,9,10,11,30,7,,"03032016",3,3,2016,12,45,16,45,16,,,,,,,,,,,,2,1,,1,
6,27,2703,1,0,240028,0,0,1,1,2,2,2,4,1,"24022016",24,2,2016,13,30,15,48,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,3592,240030,1102,12,1,1,2,2,2,6,2,"03032016",3,3,2016,10,10,14,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,674,240031,1202,1,1,1,2,2,2,4,2,"24022016",24,2,2016,12,5,15,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,674,240032,1202,4,1,1,2,2,2,3,2,"24022016",24,2,2016,10,35,12,45,8,,"25022016",25,2,2016,9,4,11,30,16,,,,,,,,,,,,2,1,,1,
6,24,2403,1,674,240033,1202,6,1,1,2,2,2,3,2,"24022016",24,2,2016,13,15,16,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,674,240035,1202,17,1,1,2,2,2,4,2,"24022016",24,2,2016,9,15,11,10,6,,"25022016",25,2,2016,12,40,14,10,16,,,,,,,,,,,,2,1,,1,
6,27,2707,1,0,240036,0,0,1,1,2,2,2,,,"27042016",27,4,2016,10,50,14,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,674,240038,1202,26,1,1,2,2,2,3,2,"24022016",24,2,2016,9,8,13,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,674,240039,1202,31,1,1,2,2,2,5,2,"23022016",23,2,2016,8,10,11,32,5,,"24022016",24,2,2016,14,3,16,9,16,,,,,,,,,,,,2,1,,1,
6,24,2403,1,674,240040,1202,34,1,1,2,2,2,4,2,"25022016",25,2,2016,8,10,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2401,1,766,240041,1501,5,1,1,2,2,2,6,1,"05022016",5,2,2016,12,1,17,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2401,1,0,240042,0,0,1,1,2,2,2,7,1,"07032016",7,3,2016,10,15,12,2,6,,"07032016",7,3,2016,14,30,16,45,15,,,,,,,,,,,,2,1,,1,
6,27,2707,1,0,240043,0,0,1,1,2,2,2,2,,"20032016",20,3,2016,11,56,16,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2401,1,766,240044,1501,28,1,1,2,2,2,8,1,"07032016",7,3,2016,10,0,10,30,1,,"08032016",8,3,2016,13,0,16,30,15,,,,,,,,,,,,2,1,,1,
6,24,2401,1,766,240045,1501,73,1,1,2,2,2,8,1,"07032016",7,3,2016,9,0,9,20,1,,"08032016",8,3,2016,16,40,17,20,2,,"09032016",9,3,2016,10,0,13,0,15,,2,1,,1,
6,24,2401,1,766,240047,1501,89,1,1,2,2,2,8,1,"07032016",7,3,2016,11,40,14,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2401,1,766,240048,1501,96,1,1,2,2,2,7,1,"08032016",8,3,2016,9,10,11,30,8,,"08032016",8,3,2016,12,15,15,0,15,,,,,,,,,,,,2,1,,1,
6,24,2403,1,0,240049,0,0,1,1,2,2,2,7,1,"10032016",10,3,2016,8,30,11,30,9,,"10032016",10,3,2016,12,15,15,45,15,,,,,,,,,,,,2,1,,1,
6,24,2401,1,766,240050,1501,111,1,1,2,2,2,6,1,"07032016",7,3,2016,12,50,16,55,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240051,1502,2,1,1,2,2,2,6,1,"29022016",29,2,2016,11,13,15,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240052,1502,9,1,1,2,2,2,6,1,"02032016",2,3,2016,8,10,11,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240053,1502,15,1,1,2,2,2,8,1,"29022016",29,2,2016,12,30,13,30,4,,"29022016",29,2,2016,16,30,19,0,15,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240055,1502,35,1,1,2,2,2,7,1,"29022016",29,2,2016,14,0,17,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,0,240056,0,0,1,1,2,2,2,7,1,"29022016",29,2,2016,8,30,11,30,8,,"29022016",29,2,2016,12,10,14,30,15,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240057,1502,48,1,1,2,2,2,8,1,"29022016",29,2,2016,10,0,12,0,8,,"29022016",29,2,2016,14,0,15,30,15,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240058,1502,54,1,1,2,2,2,8,1,"10032016",10,3,2016,9,0,9,20,1,,"13032016",13,3,2016,10,0,13,0,15,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240059,1502,80,1,1,2,2,2,8,1,"03032016",3,3,2016,11,0,15,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,7586,240060,1502,93,1,1,2,2,2,6,1,"01032016",1,3,2016,8,11,10,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2420,1,402,240061,1010,2,1,1,2,2,2,6,2,"26022016",26,2,2016,7,50,11,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2420,1,402,240062,1010,20,1,1,2,2,2,6,1,"16032016",16,3,2016,9,3,13,10,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2403,1,0,240064,0,0,1,1,2,2,2,6,1,"08032016",8,3,2016,10,11,14,3,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2420,1,402,240065,1010,33,1,1,2,2,2,7,1,"25022016",25,2,2016,15,30,17,0,11,,"25022016",25,2,2016,17,30,19,0,1,,,,,,,,,,,,2,1,,1,
6,24,2420,1,402,240066,1010,37,1,1,2,2,2,6,1,"26022016",26,2,2016,12,10,15,55,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2420,1,402,240067,1010,50,1,1,2,2,2,8,2,"26022016",26,2,2016,10,0,12,0,6,,"27022016",27,2,2016,14,0,16,0,1,,,,,,,,,,,,2,1,,1,
6,24,2420,1,402,240068,1010,55,1,1,2,2,2,7,1,"26022016",26,2,2016,12,30,14,0,1,,"26022016",26,2,2016,14,30,17,45,1,,,,,,,,,,,,2,1,,1,
6,24,2420,1,402,240070,1010,64,1,1,2,2,2,7,1,"26022016",26,2,2016,8,30,12,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2418,1,1770,240071,1409,1,1,1,2,2,2,4,2,"15032016",15,3,2016,14,7,17,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2418,1,1770,240072,1409,4,1,1,2,2,2,5,2,"14032016",14,3,2016,15,15,18,45,7,,"15032016",15,3,2016,16,10,19,13,8,,,,,,,,,,,,2,1,,1,
6,24,2418,1,1770,240073,1409,4,1,1,2,2,2,5,2,"14032016",14,3,2016,9,10,13,27,8,,"15032016",15,3,2016,11,22,14,32,7,,,,,,,,,,,,2,1,,1,
6,24,2418,1,1770,240074,1409,18,1,1,2,2,2,4,2,"13032016",13,3,2016,16,0,19,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2418,1,1770,240075,1409,21,1,1,2,2,2,4,2,"14032016",14,3,2016,13,17,16,22,9,,"15032016",15,3,2016,18,8,19,40,6,,,,,,,,,,,,2,1,,1,
6,24,2418,1,0,240076,0,0,1,1,2,2,2,5,2,"10032016",10,3,2016,9,20,14,52,8,,"11032016",11,3,2016,15,5,18,48,7,,,,,,,,,,,,1,1,,1,
6,24,2418,1,1770,240077,1409,28,1,1,2,2,2,3,2,"20032016",20,3,2016,13,5,16,36,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2406,1,0,240078,0,0,1,1,2,2,2,3,2,"10032016",10,3,2016,11,30,15,35,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2418,1,1770,240079,1409,44,1,1,2,2,2,4,2,"14032016",14,3,2016,9,18,12,16,7,,"15032016",15,3,2016,9,10,13,2,8,,,,,,,,,,,,2,1,,1,
6,24,2418,1,1770,240080,1409,48,1,1,2,2,2,3,2,"15032016",15,3,2016,8,55,13,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2420,1,0,240081,0,0,1,1,2,2,2,8,1,"27022016",27,2,2016,10,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240083,1310,17,1,1,2,2,2,4,2,"10032016",10,3,2016,9,5,11,0,7,,"12032016",12,3,2016,9,0,13,20,15,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240084,1310,21,1,1,2,2,2,4,2,"10032016",10,3,2016,12,30,13,45,6,,"12032016",12,3,2016,14,0,17,0,15,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240085,1310,25,1,1,2,2,2,4,2,"10032016",10,3,2016,16,45,18,20,8,,"11032016",11,3,2016,9,30,11,30,15,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240086,1310,29,1,1,2,2,2,4,2,"10032016",10,3,2016,14,15,16,10,9,,"11032016",11,3,2016,12,0,13,30,15,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240087,1310,33,1,1,2,2,2,5,2,"09032016",9,3,2016,17,20,22,47,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240088,1310,41,1,1,2,2,2,3,2,"10032016",10,3,2016,12,9,13,5,8,,"12032016",12,3,2016,9,0,11,12,15,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240089,1310,45,1,1,2,2,2,3,2,"12032016",12,3,2016,11,30,13,3,8,,"13032016",13,3,2016,10,30,14,5,15,,,,,,,,,,,,2,1,,1,
6,24,2419,1,330,240090,1310,48,1,1,2,2,2,5,2,"09032016",9,3,2016,11,10,15,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240091,1006,1,1,1,2,2,2,3,2,"26022016",26,2,2016,9,14,14,5,15,,"27022016",27,2,2016,9,35,12,5,15,,,,,,,,,,,,1,1,,1,
6,24,2412,1,2798,240092,1006,4,1,1,2,2,2,4,2,"26022016",26,2,2016,14,0,18,5,15,,"27022016",27,2,2016,12,2,15,12,15,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240094,1006,11,1,1,2,2,2,5,2,"25022016",25,2,2016,10,11,13,25,15,,"26022016",26,2,2016,8,44,13,15,15,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240095,1006,14,1,1,2,2,2,5,2,"25022016",25,2,2016,15,20,19,10,15,,"26022016",26,2,2016,16,20,18,13,15,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240096,1006,26,1,1,2,2,2,3,2,"28022016",28,2,2016,14,40,17,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240097,1006,31,1,1,2,2,2,3,2,"27022016",27,2,2016,10,26,13,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240098,1006,34,1,1,2,2,2,4,2,"26022016",26,2,2016,10,8,12,15,15,,"27022016",27,2,2016,16,1,18,14,15,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240099,1006,41,1,1,2,2,2,5,2,"26022016",26,2,2016,15,30,18,45,15,,"27022016",27,2,2016,8,3,11,28,15,,,,,,,,,,,,2,1,,1,
6,24,2412,1,2798,240100,1006,44,1,1,2,2,2,5,2,"25022016",25,2,2016,13,40,15,10,15,,"26022016",26,2,2016,12,10,14,15,15,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240101,1109,1,1,1,2,2,2,8,1,"01032016",1,3,2016,9,0,10,0,4,,"01032016",1,3,2016,11,30,13,30,15,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240102,1109,6,1,1,2,2,2,6,1,"04032016",4,3,2016,9,10,12,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240103,1109,8,1,1,2,2,2,7,1,"02032016",2,3,2016,9,15,12,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240104,1109,11,1,1,2,2,2,6,1,"10032016",10,3,2016,11,2,17,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240105,1109,21,1,1,2,2,2,7,1,"01032016",1,3,2016,9,20,11,30,9,,"01032016",1,3,2016,12,10,14,30,15,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240106,1109,23,1,1,2,2,2,7,1,"01032016",1,3,2016,15,0,17,10,6,,"01032016",1,3,2016,17,30,19,0,15,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240107,1109,28,1,1,2,2,2,6,1,"04032016",4,3,2016,14,5,16,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240108,1109,30,1,1,2,2,2,8,1,"01032016",1,3,2016,14,0,17,30,14,,"01032016",1,3,2016,20,3,20,58,15,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240109,1109,33,1,1,2,2,2,8,1,"04032016",4,3,2016,10,0,11,0,3,,"04032016",4,3,2016,14,0,16,30,15,,,,,,,,,,,,2,1,,1,
6,24,2417,1,112,240110,1109,35,1,1,2,2,2,8,1,"05032016",5,3,2016,12,0,13,0,3,,"05032016",5,3,2016,15,0,17,30,15,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240111,1203,2,1,1,2,2,2,7,1,"24022016",24,2,2016,13,40,17,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240112,1203,6,1,1,2,2,2,6,2,"01032016",1,3,2016,12,10,14,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240113,1203,25,1,1,2,2,2,6,2,"25022016",25,2,2016,15,10,17,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240114,1203,29,1,1,2,2,2,7,2,"24022016",24,2,2016,9,10,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240115,1203,32,1,1,2,2,2,8,1,"25022016",25,2,2016,12,30,15,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240116,1203,36,1,1,2,2,2,6,1,"24022016",24,2,2016,8,10,10,10,9,,"25022016",25,2,2016,7,55,10,1,16,,,,,,,,,,,,2,1,,1,
6,24,2405,1,0,240117,0,0,1,1,2,2,2,8,2,"24022016",24,2,2016,9,0,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240118,1203,44,1,1,2,2,2,6,2,"24022016",24,2,2016,13,24,17,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2405,1,134,240119,1203,51,1,1,2,2,2,7,1,"25022016",25,2,2016,9,0,11,30,8,,"25022016",25,2,2016,12,0,14,45,16,,,,,,,,,,,,2,1,,1,
1,22,2201,2,0,240120,0,0,1,1,2,2,2,4,1,"17032016",17,3,2016,2,0,4,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2413,1,0,240121,0,0,1,1,2,2,2,2,1,"27042016",27,4,2016,9,30,9,45,1,,,,,,,,,,,,,,,,,,,,,,1,4,,1,
6,24,2413,1,306,240122,1207,7,1,1,2,2,2,3,2,"22022016",22,2,2016,9,30,13,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2413,1,306,240123,1207,11,1,1,2,2,2,4,2,"22022016",22,2,2016,9,0,14,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2413,1,306,240124,1207,19,1,1,2,2,2,5,2,"22022016",22,2,2016,9,11,12,45,15,,"23022016",23,2,2016,8,15,12,2,15,,,,,,,,,,,,2,1,,1,
6,24,2413,1,306,240125,1207,23,1,1,2,2,2,5,2,"22022016",22,2,2016,9,10,12,9,15,,"23022016",23,2,2016,17,9,19,8,15,,,,,,,,,,,,2,1,,1,
6,27,2715,1,0,240126,0,0,1,1,2,2,2,3,1,"21032016",21,3,2016,12,0,15,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2413,1,306,240127,1207,39,1,1,2,2,2,3,2,"22022016",22,2,2016,12,15,15,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2413,1,306,240128,1207,43,1,1,2,2,2,5,2,"22022016",22,2,2016,13,15,13,44,15,,"29022016",29,2,2016,15,9,18,10,15,,,,,,,,,,,,2,1,,1,
6,24,2413,1,306,240129,1207,51,1,1,2,2,2,4,2,"23022016",23,2,2016,9,10,14,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2417,1,924,240131,1309,13,1,1,2,2,2,3,2,"04032016",4,3,2016,13,4,15,50,9,,"05032016",5,3,2016,9,5,12,45,16,,,,,,,,,,,,2,1,,1,
6,24,2417,1,924,240132,1309,22,1,1,2,2,2,4,2,"04032016",4,3,2016,15,30,17,7,9,,"05032016",5,3,2016,9,0,12,0,16,,,,,,,,,,,,2,1,,1,
6,24,2417,1,924,240133,1309,30,1,1,2,2,2,4,2,"04032016",4,3,2016,12,16,15,0,8,,"05032016",5,3,2016,14,55,17,0,16,,,,,,,,,,,,2,1,,1,
6,27,2703,1,0,240135,0,0,1,1,2,2,2,4,1,"28022016",28,2,2016,17,46,19,55,8,,"29022016",29,2,2016,8,40,12,1,15,,,,,,,,,,,,2,1,,1,
6,24,2417,1,924,240136,1309,64,1,1,2,2,2,5,2,"04032016",4,3,2016,9,25,13,22,10,,"05032016",5,3,2016,10,32,14,16,16,,,,,,,,,,,,2,1,,1,
6,24,2417,1,924,240137,1309,30,1,1,2,2,2,4,2,"04032016",4,3,2016,9,20,11,20,8,,"05032016",5,3,2016,13,30,14,25,16,,,,,,,,,,,,1,1,,1,
6,24,2417,1,924,240138,1309,81,1,1,2,2,2,3,2,"05032016",5,3,2016,13,5,16,43,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2417,1,924,240139,1309,90,1,1,2,2,2,3,2,"04032016",4,3,2016,9,42,12,40,10,,"05032016",5,3,2016,17,4,18,10,16,,,,,,,,,,,,2,1,,1,
6,24,2417,1,924,240140,1309,98,1,1,2,2,2,5,2,"04032016",4,3,2016,15,15,18,47,7,,"05032016",5,3,2016,15,20,19,24,16,,,,,,,,,,,,2,1,,1,
6,28,2802,2,0,240141,0,0,1,1,2,2,2,2,1,"03052016",3,5,2016,11,17,12,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,2074,240142,1004,4,1,1,2,2,2,5,2,"06032016",6,3,2016,13,27,16,10,16,,"07032016",7,3,2016,14,15,17,19,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,2074,240143,1004,5,1,1,2,2,2,4,2,"06032016",6,3,2016,15,35,17,50,16,,"07032016",7,3,2016,15,5,18,10,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,0,240144,0,0,1,1,2,2,2,3,2,"08032016",8,3,2016,9,30,13,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,2074,240145,1004,9,1,1,2,2,2,5,2,"06032016",6,3,2016,9,10,12,40,16,,"07032016",7,3,2016,18,5,20,22,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,2074,240146,1004,14,1,1,2,2,2,3,2,"06032016",6,3,2016,9,25,12,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,2074,240147,1004,12,1,1,2,2,2,4,2,"06032016",6,3,2016,9,20,12,32,16,,"08032016",8,3,2016,14,0,16,10,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,0,240148,0,0,1,1,2,2,2,5,2,"06032016",6,3,2016,17,20,19,20,16,,"07032016",7,3,2016,9,12,13,20,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,2074,240149,1004,14,1,1,2,2,2,3,2,"06032016",6,3,2016,13,6,15,5,1,,"07032016",7,3,2016,9,10,13,25,1,,,,,,,,,,,,2,1,,1,
6,24,2408,1,2074,240150,1004,15,1,1,2,2,2,4,2,"06032016",6,3,2016,13,15,15,5,16,,"07032016",7,3,2016,12,0,14,30,,,,,,,,,,,,,2,1,,1,
6,27,2702,1,0,240151,0,0,1,1,2,2,2,,,"30042016",30,4,2016,13,0,15,49,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,13,1316,1,0,240152,0,0,1,1,2,2,2,3,1,"26042016",26,4,2016,9,30,9,45,1,,,,,,,,,,,,,,,,,,,,,,1,2,,4,
6,24,2411,1,788,240153,1106,3,1,1,2,2,2,7,1,"20032016",20,3,2016,16,5,18,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2411,1,788,240154,1106,4,1,1,2,2,2,7,1,"09032016",9,3,2016,8,5,10,30,8,,"09032016",9,3,2016,11,30,15,10,7,,,,,,,,,,,,2,1,,1,
6,24,2405,1,0,240155,0,0,1,2,2,2,2,6,1,"15032016",15,3,2016,12,52,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2408,1,0,240156,0,0,1,1,2,2,2,3,2,"08032016",8,3,2016,13,10,,,16,,,,,,,,,,,,,,,,,,,,,,2,4,,,
6,24,2411,1,788,240157,1106,10,1,1,2,2,2,6,1,"06032016",6,3,2016,8,10,12,53,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2410,1,0,240158,0,0,1,1,2,2,2,8,1,"10032016",10,3,2016,12,0,14,0,7,,"15032016",15,3,2016,15,0,16,30,8,,,,,,,,,,,,2,1,,1,
6,24,2411,1,788,240160,1106,13,1,1,2,2,2,7,1,"08032016",8,3,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,1,
6,24,2407,2,396,240161,1304,1,1,2,1,2,1,5,2,"17032016",17,3,2016,10,52,14,10,9,,"18032016",18,3,2016,9,20,13,12,16,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240162,1304,2,1,2,2,1,1,5,2,"17032016",17,3,2016,15,18,19,10,9,,"18032016",18,3,2016,13,52,16,22,16,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240163,1304,5,1,2,1,1,1,8,1,"17032016",17,3,2016,9,0,16,0,2,,"18032016",18,3,2016,9,0,14,0,16,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240164,1304,7,1,2,1,1,1,6,1,"18032016",18,3,2016,10,10,14,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240165,1304,12,1,2,1,1,1,3,2,"17032016",17,3,2016,10,47,14,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240166,1304,10,1,2,1,2,1,4,2,"17032016",17,3,2016,10,0,12,15,4,,"18032016",18,3,2016,13,25,18,0,16,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240167,1304,11,1,2,1,2,1,4,2,"17032016",17,3,2016,12,35,14,48,9,,"18032016",18,3,2016,9,0,13,0,16,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240168,1304,13,1,2,1,1,1,7,1,"17032016",17,3,2016,9,45,15,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240169,1304,15,1,2,1,2,1,6,1,"17032016",17,3,2016,9,10,12,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2407,2,396,240170,1304,16,1,2,1,2,1,7,1,"18032016",18,3,2016,9,15,14,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,25,2508,1,2788,250001,1207,2,1,1,2,2,2,3,1,"15032016",15,3,2016,11,46,15,46,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,25,2508,1,2788,250002,1207,5,1,1,2,2,2,3,1,"16032016",16,3,2016,9,29,13,26,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,25,2508,1,2788,250003,1207,7,1,2,2,2,2,2,1,"14032016",14,3,2016,11,32,15,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,25,2508,1,2788,250004,1207,10,1,1,2,2,2,3,1,"17032016",17,3,2016,13,40,18,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
