"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22b"
5,32,3210,2,1692,320171,1505,1,1,1,9,1,"08092015",8,9,2015,12,20,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320172,1505,3,1,3,4,1,"09092015",9,9,2015,13,20,16,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320173,1505,7,1,2,4,1,"08092015",8,9,2015,16,10,18,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320174,1505,5,1,3,4,1,"08092015",8,9,2015,10,0,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320175,1505,9,1,2,3,1,"08092015",8,9,2015,13,45,16,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320176,1505,11,1,1,3,1,"08092015",8,9,2015,17,0,20,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320177,1505,13,1,2,3,1,"08092015",8,9,2015,10,30,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320178,1505,15,1,2,5,1,"08092015",8,9,2015,13,25,15,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3210,2,1692,320179,1505,17,1,1,5,1,"11092015",11,9,2015,10,47,12,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3215,1,0,320180,0,0,1,1,,,"21102015",21,10,2015,12,48,15,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3213,2,128,320181,1506,18,1,2,9,1,"09092015",9,9,2015,12,30,15,30,10,,"10092015",10,9,2015,11,20,16,10,,,,,,,,,,,,,2,1,1
5,32,3213,2,128,320182,1506,29,1,2,5,1,"09092015",9,9,2015,14,5,16,22,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3213,2,128,320183,1506,2,1,2,9,1,"09092015",9,9,2015,15,40,17,0,9,,"10092015",10,9,2015,17,10,19,30,,,,,,,,,,,,,2,1,1
5,32,3213,2,128,320184,1506,5,1,2,3,1,"09092015",9,9,2015,11,30,14,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3215,1,0,320185,0,0,1,1,,,"19102015",19,10,2015,10,5,13,28,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3213,2,128,320186,1506,21,1,2,3,1,"09092015",9,9,2015,15,0,18,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3216,2,1184,320187,1207,6,1,2,7,2,"05092015",5,9,2015,10,35,13,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3216,2,1184,320188,1207,29,1,2,10,2,"05092015",5,9,2015,12,0,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3216,2,1184,320189,1207,21,1,2,6,2,"05092015",5,9,2015,12,45,14,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320190,1403,24,1,1,10,2,"11092015",11,9,2015,10,30,12,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3213,2,128,320191,1506,34,1,2,5,1,"09092015",9,9,2015,16,28,18,35,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3212,2,314,320192,1205,5,1,1,3,1,"01092015",1,9,2015,13,50,16,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3212,2,314,320193,1205,9,1,2,3,1,"01092015",1,9,2015,17,0,20,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
5,32,3212,2,314,320194,1205,30,1,2,5,1,"01092015",1,9,2015,13,40,15,28,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
5,32,3212,2,314,320195,1205,18,1,1,9,1,"01092015",1,9,2015,18,10,20,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320196,1403,6,1,1,6,2,"11092015",11,9,2015,11,0,13,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320197,1403,3,1,1,10,2,"10092015",10,9,2015,12,30,2,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320198,1403,21,1,1,8,2,"10092015",10,9,2015,11,40,16,55,8,,"11092015",11,9,2015,9,10,11,20,15,,,,,,,,,,,,2,1,1
5,32,3207,2,0,320199,0,0,1,1,,,"29102015",29,10,2015,11,42,14,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320200,1403,1,1,1,6,2,"10092015",10,9,2015,12,30,14,55,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320202,1403,11,1,2,7,2,"10092015",10,9,2015,15,0,18,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320203,1403,14,1,1,7,2,"10092015",10,9,2015,12,30,14,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3207,2,1464,320204,1403,13,1,1,7,2,"11092015",11,9,2015,10,30,13,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3212,2,314,320205,1205,22,1,1,9,1,"01092015",1,9,2015,16,10,18,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3212,2,314,320206,1205,39,1,2,5,1,"01092015",1,9,2015,15,35,17,20,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
5,32,3212,2,314,320207,1205,14,1,2,9,1,"01092015",1,9,2015,13,45,16,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3212,2,314,320208,1205,35,1,2,4,1,"01092015",1,9,2015,13,20,14,0,15,,"01092015",1,9,2015,16,0,17,0,5,,,,,,,,,,,,1,1,1
5,32,3212,2,314,320209,1205,1,1,1,3,1,"01092015",1,9,2015,10,30,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,32,3212,2,314,320210,1205,26,1,1,4,1,"01092015",1,9,2015,10,30,12,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330001,1510,2,1,1,3,1,"24082015",24,8,2015,11,2,14,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330002,1510,5,1,2,3,1,"24082015",24,8,2015,,,,,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330003,1510,7,1,1,3,1,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330004,1510,10,1,2,2,1,"24082015",24,8,2015,8,30,11,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330005,1510,13,1,1,2,1,"25082015",25,8,2015,14,10,16,25,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330006,1510,15,1,3,2,1,"25082015",25,8,2015,8,30,12,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330007,1510,34,1,2,3,1,"24082015",24,8,2015,,,,,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330008,1510,37,1,2,2,1,"24082015",24,8,2015,12,20,15,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330009,1510,23,1,2,2,1,"25082015",25,8,2015,9,30,12,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3321,1,1182,330010,1510,39,1,2,2,1,"24082015",24,8,2015,8,30,10,45,16,,"25082015",25,8,2015,8,35,11,2,11,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330011,1105,19,1,2,2,1,"11092015",11,9,2015,12,40,14,56,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330012,1105,21,1,2,3,1,"12092015",12,9,2015,9,45,12,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330013,1105,24,1,2,2,1,"12092015",12,9,2015,11,20,13,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330014,1105,6,1,3,3,1,"12092015",12,9,2015,14,26,16,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330015,1105,8,1,2,2,1,"11092015",11,9,2015,8,47,10,56,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330016,1105,10,1,2,3,1,"11092015",11,9,2015,12,32,14,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330017,1105,12,1,2,2,1,"11092015",11,9,2015,16,9,18,11,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330018,1105,14,1,2,3,1,"11092015",11,9,2015,10,25,12,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330019,1105,15,1,2,2,1,"12092015",12,9,2015,8,10,10,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3311,1,702,330020,1105,17,1,2,3,1,"11092015",11,9,2015,15,18,17,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330021,1505,1,1,2,3,1,"16092015",16,9,2015,11,25,13,56,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330022,1505,2,1,2,3,1,"16092015",16,9,2015,8,27,10,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330023,1505,3,1,2,3,1,"16092015",16,9,2015,15,49,17,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330024,1505,4,1,2,3,1,"13092015",13,9,2015,11,26,13,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330025,1505,5,1,2,2,1,"16092015",16,9,2015,11,30,13,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330026,1505,6,1,2,3,1,"15092015",15,9,2015,14,17,16,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330027,1505,7,1,2,2,1,"16092015",16,9,2015,8,40,10,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330028,1505,8,1,2,2,1,"15092015",15,9,2015,15,20,17,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330029,1505,10,1,2,2,1,"15092015",15,9,2015,10,38,12,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3310,2,476,330030,1505,12,1,2,2,1,"15092015",15,9,2015,12,30,14,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330031,1110,12,1,2,3,1,"06092015",6,9,2015,12,5,14,41,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330032,1110,4,1,2,2,1,"06092015",6,9,2015,14,19,16,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330033,1110,7,1,2,2,1,"07092015",7,9,2015,9,18,11,32,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330034,1110,9,1,2,3,1,"07092015",7,9,2015,12,11,14,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330035,1110,11,1,2,3,1,"07092015",7,9,2015,9,12,11,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330036,1110,14,1,2,3,1,"06092015",6,9,2015,15,6,17,26,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330037,1110,16,1,2,2,1,"06092015",6,9,2015,11,28,13,41,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330038,1110,18,1,2,2,1,"06092015",6,9,2015,9,13,11,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330039,1110,21,1,2,3,1,"06092015",6,9,2015,9,21,11,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3323,2,92,330040,1110,25,1,2,2,1,"07092015",7,9,2015,12,25,14,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330041,1308,1,1,2,2,1,"30082015",30,8,2015,,,,,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330042,1308,2,1,2,3,1,"31082015",31,8,2015,9,30,11,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330043,1308,4,1,2,2,1,"30082015",30,8,2015,9,25,11,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330044,1308,5,1,2,3,1,"30082015",30,8,2015,9,20,11,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330045,1308,6,1,2,2,1,"30082015",30,8,2015,9,20,11,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330046,1308,8,1,2,3,1,"30082015",30,8,2015,14,16,16,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330047,1308,14,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330048,1308,10,1,2,3,1,"30082015",30,8,2015,14,30,17,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330049,1308,12,1,2,3,1,"30082015",30,8,2015,11,42,13,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3318,2,30,330050,1308,13,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330051,1306,1,1,2,3,1,"19092015",19,9,2015,12,27,14,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330052,1306,3,1,2,2,1,"18092015",18,9,2015,9,35,11,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330053,1306,4,1,2,2,1,"18092015",18,9,2015,12,19,13,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330054,1306,6,1,1,3,1,"18092015",18,9,2015,13,20,14,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330055,1306,7,1,2,2,1,"19092015",19,9,2015,11,30,13,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330056,1306,9,1,3,3,1,"18092015",18,9,2015,16,15,18,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330057,1306,10,1,3,2,1,"19092015",19,9,2015,8,10,10,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330058,1306,16,1,2,3,1,"19092015",19,9,2015,8,27,10,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330059,1306,13,1,2,2,1,"18092015",18,9,2015,14,10,16,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3313,2,930,330060,1306,15,1,2,3,1,"18092015",18,9,2015,9,25,11,7,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330061,1302,1,1,2,2,1,"28082015",28,8,2015,8,10,10,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330062,1302,4,1,2,2,1,"28082015",28,8,2015,10,17,13,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330063,1302,8,1,2,3,1,"28082015",28,8,2015,11,15,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330064,1302,11,1,2,3,1,"28082015",28,8,2015,13,25,16,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330065,1302,14,1,2,2,1,"28082015",28,8,2015,14,5,16,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330066,1302,18,1,2,2,1,"27082015",27,8,2015,13,11,15,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330067,1302,21,1,2,2,1,"27082015",27,8,2015,11,10,13,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330068,1302,24,1,2,3,1,"28082015",28,8,2015,8,14,11,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330069,1302,38,1,2,3,1,"27082015",27,8,2015,15,36,18,17,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3304,2,418,330070,1302,31,1,2,3,1,"27082015",27,8,2015,10,14,13,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330071,1003,1,1,2,3,1,"02092015",2,9,2015,11,30,13,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330072,1003,3,1,2,3,1,"02092015",2,9,2015,9,25,11,13,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330073,1003,6,1,2,3,1,"02092015",2,9,2015,16,50,18,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330074,1003,24,1,2,2,1,"02092015",2,9,2015,12,40,15,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330075,1003,10,1,2,3,1,"03092015",3,9,2015,13,15,15,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330076,1003,12,1,2,2,1,"03092015",3,9,2015,12,40,14,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330077,1003,15,1,2,2,1,"03092015",3,9,2015,8,10,10,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330078,1003,26,1,2,2,1,"02092015",2,9,2015,16,20,18,13,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330079,1003,19,1,2,3,1,"03092015",3,9,2015,8,4,10,11,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
3,33,3307,2,688,330080,1003,21,1,2,2,1,"02092015",2,9,2015,9,23,11,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,526,340001,1201,1,1,2,2,1,"28082015",28,8,2015,10,25,13,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,526,340002,1201,2,1,2,2,1,"28082015",28,8,2015,14,10,16,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,526,340003,1201,8,1,2,4,1,"29082015",29,8,2015,8,15,11,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,526,340004,1201,11,1,2,3,1,"28082015",28,8,2015,9,10,12,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,526,340005,1201,35,1,2,2,1,"28082015",28,8,2015,16,50,17,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,526,340007,1201,42,1,3,2,1,"29082015",29,8,2015,8,15,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,0,340008,0,0,1,2,1,,"20102015",20,10,2015,10,23,13,4,1,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3401,2,526,340009,1201,45,1,2,4,1,"29082015",29,8,2015,11,30,14,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3404,2,0,340010,0,0,1,2,1,,"20102015",20,10,2015,10,15,15,30,1,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340011,1109,2,1,2,4,1,"25082015",25,8,2015,11,5,14,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340012,1109,4,1,2,3,1,"24082015",24,8,2015,12,26,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340013,1109,7,1,2,3,1,"25082015",25,8,2015,11,0,13,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340014,1109,9,1,2,3,1,"24082015",24,8,2015,10,4,12,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,0,340015,0,0,1,2,1,,"20102015",20,10,2015,10,20,11,29,1,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340016,1109,14,1,2,2,1,"24082015",24,8,2015,8,45,11,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340017,1109,16,1,2,2,1,"25082015",25,8,2015,9,11,11,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340018,1109,19,1,2,2,1,"24082015",24,8,2015,11,51,12,41,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340019,1109,21,1,2,4,1,"24082015",24,8,2015,9,15,12,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3415,2,268,340020,1109,28,1,2,4,1,"25082015",25,8,2015,14,21,17,13,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340021,1004,40,1,2,4,1,"20092015",20,9,2015,9,20,13,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340022,1004,7,1,2,4,1,"19092015",19,9,2015,14,12,18,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340023,1004,43,1,2,2,1,"19092015",19,9,2015,8,22,10,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340025,1004,18,1,2,1,1,"20092015",20,9,2015,10,20,13,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340026,1004,21,1,2,3,1,"21092015",21,9,2015,10,20,13,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340027,1004,25,1,2,4,1,"19092015",19,9,2015,8,20,12,19,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340028,1004,49,1,2,2,1,"20092015",20,9,2015,11,15,15,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,0,340029,0,0,1,2,1,,"19102015",19,10,2015,9,40,12,33,1,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,1706,340030,1004,51,1,2,2,1,"19092015",19,9,2015,12,18,16,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3408,2,0,340031,0,0,1,2,1,,"20102015",20,10,2015,14,0,17,59,1,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340032,1503,4,1,2,4,1,"05092015",5,9,2015,8,30,11,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340033,1503,7,1,2,2,1,"05092015",5,9,2015,8,35,11,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340034,1503,10,1,2,3,1,"05092015",5,9,2015,9,0,12,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340035,1503,13,1,2,2,1,"06092015",6,9,2015,7,25,10,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340036,1503,16,1,2,4,1,"06092015",6,9,2015,9,59,13,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340037,1503,30,1,2,4,1,"05092015",5,9,2015,11,35,14,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340038,1503,22,1,2,2,1,"05092015",5,9,2015,13,12,16,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340039,1503,24,1,3,3,1,"06092015",6,9,2015,13,6,16,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3405,2,456,340040,1503,27,1,2,2,1,"06092015",6,9,2015,10,12,13,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340041,1506,1,1,2,3,1,"31082015",31,8,2015,12,45,15,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340042,1506,7,1,2,2,1,"31082015",31,8,2015,13,20,15,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340043,1506,12,1,2,2,1,"04092015",4,9,2015,9,35,12,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340044,1506,18,1,2,3,1,"31082015",31,8,2015,9,12,11,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340045,1506,24,1,2,2,1,"31082015",31,8,2015,9,0,12,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340046,1506,30,1,2,4,1,"01092015",1,9,2015,11,15,14,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340047,1506,35,1,3,4,1,"31082015",31,8,2015,12,55,16,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340048,1506,41,1,3,4,1,"31082015",31,8,2015,8,10,11,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340049,1506,47,1,2,2,1,"01092015",1,9,2015,14,2,17,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3410,2,42,340050,1506,70,1,2,2,1,"01092015",1,9,2015,8,45,12,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340051,1107,1,1,2,3,1,"14092015",14,9,2015,14,40,18,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340052,1107,5,1,2,4,1,"15092015",15,9,2015,13,17,17,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340053,1107,8,1,2,4,1,"15092015",15,9,2015,8,25,11,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340054,1107,12,1,2,2,1,"15092015",15,9,2015,8,15,11,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,0,340055,0,0,1,2,4,1,"14092015",14,9,2015,14,50,17,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340056,1107,19,1,2,2,1,"15092015",15,9,2015,13,19,16,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340057,1107,48,1,2,3,1,"15092015",15,9,2015,13,59,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340058,1107,26,1,2,2,1,"15092015",15,9,2015,17,45,20,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340059,1107,30,1,2,3,1,"15092015",15,9,2015,8,30,11,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3412,2,156,340060,1107,33,1,2,2,1,"14092015",14,9,2015,14,0,18,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3413,2,262,340061,1508,1,1,2,3,1,"11092015",11,9,2015,9,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3413,2,262,340062,1508,2,1,2,2,1,"11092015",11,9,2015,8,50,12,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,34,3413,2,262,340063,1508,4,1,2,3,1,"10092015",10,9,2015,13,12,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
