"zone","state","lga","sector","ea","hhid","crop_number","cropname","cropcode","sa3iiq3","sa3iiq4","sa3iiq5a","sa3iiq5b","sa3iiq5b_os","sa3iiq6","sa3iiq7a","sa3iiq7b","sa3iiq8a","sa3iiq8b","sa3iiq9a","sa3iiq9b","sa3iiq10","sa3iiq11a","sa3iiq11b","sa3iiq11b_os","sa3iiq12a","sa3iiq12b","sa3iiq13a","sa3iiq13b","sa3iiq13b_os","sa3iiq14a","sa3iiq14b","sa3iiq14b_os","sa3iiq15a","sa3iiq15b","sa3iiq16a","sa3iiq16b","sa3iiq16b_os","sa3iiq17a","sa3iiq17b","sa3iiq17b_os","sa3iiq18a","sa3iiq18b","sa3iiq18b_os","sa3iiq18c","sa3iiq19","sa3iiq20a","sa3iiq20b","sa3iiq20b_os","sa3iiq21","sa3iiq22a","sa3iiq22b","sa3iiq23a","sa3iiq23b","sa3iiq24","sa3iiq25","sa3iiq25_os","sa3iiq26","sa3iiq27"
1,31,3109,2,1026,310072,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,1,,0,,50,1,,0,,,0,,0,,,30,1,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310073,1,"MAIZE",1080,2,,,,,,,,,,,,,20,1,,0,,100,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310073,2,"MILLET",1100,2,,,,,,,,,,,,,10,1,,0,,100,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310073,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,1,,0,,100,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310074,1,"MAIZE",1080,2,,,,,,,,,,,,,5,31,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310075,1,"MAIZE",1080,2,,,,,,,,,,,,,0,,,0,,3,132,,0,,,0,,0,,,1,132,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310076,1,"MAIZE",1080,2,,,,,,,,,,,,,30,30,,0,,0.25,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310076,2,"MILLET",1100,2,,,,,,,,,,,,,20,30,,0,,0.25,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310076,3,"GROUND NUT",1060,1,3,1,131,,10000,"N01",,1,,1,,1,25,30,,0,,10,30,,0,,,0,,0,,,30,30,,25,30,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310077,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,5,162,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310077,2,"MAIZE",1080,2,,,,,,,,,,,,,0,,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310077,3,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,0.5,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310077,4,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310077,5,"RICE",1110,2,,,,,,,,,,,,,0,,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310078,1,"MAIZE",1080,2,,,,,,,,,,,,,5,31,,0,,1,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310078,2,"MILLET",1100,2,,,,,,,,,,,,,5,31,,0,,1,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310078,3,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310079,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,1,,0,,100,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310079,2,"MAIZE",1080,2,,,,,,,,,,,,,10,1,,0,,50,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310079,3,"PEPPER",2140,1,1,1200,1,,40000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310079,4,"CASSAVA",1020,1,4,500,1,,50000,"N02",,1,,1,,1,0,,,0,,50,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310080,1,"MAIZE",1080,2,,,,,,,,,,,,,20,30,,0,,0.25,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310080,2,"CASSAVA",1020,1,2,8,131,,16000,"N01",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310080,3,"MILLET",1100,2,,,,,,,,,,,,,25,30,,0,,0.25,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310080,4,"BEANS",1010,2,,,,,,,,,,,,,20,30,,0,,10,30,,0,,,0,,0,,,0,,,10,30,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,310080,5,"GUINEA CORN",1070,2,,,,,,,,,,,,,18,30,,0,,30,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310081,1,"MAIZE",1080,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310081,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,1,130,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310081,3,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,1,130,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310081,4,"GROUND NUT",1060,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310081,5,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310081,6,"YAM",1120,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310082,1,"MAIZE",1080,2,,,,,,,,,,,,,30,30,,0,,30,30,,0,,,0,,0,,,0,,,20,30,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310082,2,"MILLET",1100,1,3,0.5,131,,3000,"N01",,1,,1,,1,25,30,,0,,0.5,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310082,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,12,30,,0,,0.25,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310082,4,"GROUND NUT",1060,2,,,,,,,,,,,,,25,30,,0,,20,30,,0,,,0,,0,,,0,,,0.13,131,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310082,5,"RICE",1110,1,3,1,131,,10000,"N01",,1,,1,,1,50,30,,0,,0.5,131,,0,,,0,,0,,,0.5,131,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310083,1,"MAIZE",1080,2,,,,,,,,,,,,,5,30,,0,,50,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310083,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,30,,0,,50,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310083,3,"MILLET",1100,2,,,,,,,,,,,,,5,30,,0,,50,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310083,4,"GROUND NUT",1060,2,,,,,,,,,,,,,50,30,,0,,1,151,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310083,5,"YAM",1120,2,,,,,,,,,,,,,1000,80,,0,,50,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310083,6,"BAMBARA NUT",2020,2,,,,,,,,,,,,,20,30,,0,,10,151,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310084,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,30,30,,0,,0.25,130,,0,,,0,,0,,,0,,,10,30,,70,2,,,,,,,,,,,,,
1,31,3112,2,350,310084,2,"MILLET",1100,2,,,,,,,,,,,,,25,30,,0,,0.25,130,,0,,,0,,0,,,0,,,0.12,130,,30,2,,,,,,,,,,,,,
1,31,3112,2,350,310084,3,"RICE",1110,1,3,1,130,,15000,"N01",,1,,1,,1,50,30,,0,,0.25,130,,0,,,0,,0,,,0.1,130,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310084,4,"YAM",1120,1,4,100,81,,5500,"N01",,1,,1,,1,100,80,,0,,50,81,,0,,,0,,0,,,30,80,,25,80,,92,2,,,,,,,,,,,,,
1,31,3112,2,350,310085,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,1,130,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310085,2,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,50,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310086,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,1,,0,,200,1,,0,,,0,,0,,,100,1,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310086,2,"MAIZE",1080,2,,,,,,,,,,,,,5,1,,0,,50,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310086,3,"CASSAVA",1020,1,4,300,1,,30000,"N03",,1,,1,,1,0,,,0,,50,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310087,1,"MILLET",1100,2,,,,,,,,,,,,,15,1,,0,,100,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310087,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,1,,0,,100,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310087,3,"GROUND NUT",1060,2,,,,,,,,,,,,,10,1,,0,,25,1,,0,,,0,,0,,,30,1,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310087,4,"BEANS",1010,2,,,,,,,,,,,,,10,1,,0,,50,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310087,5,"BAMBARA NUT",2020,1,4,300,1,,38000,"N04",,1,,1,,1,15,1,,0,,20,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310088,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,0.5,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310088,2,"BAMBARA NUT",2020,2,,,,,,,,,,,,,0.5,132,,0,,0.5,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310088,3,"MAIZE",1080,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310088,4,"YAM",1120,2,,,,,,,,,,,,,0,,,0,,200,82,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310089,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310089,2,"MAIZE",1080,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310089,3,"MILLET",1100,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310090,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,132,,0,,5,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310090,2,"MILLET",1100,2,,,,,,,,,,,,,1,132,,0,,3,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3112,2,350,310090,3,"YAM",1120,2,,,,,,,,,,,,,1000,82,,0,,500,82,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310091,1,"GUINEA CORN",1070,1,3,2,131,,12000,"N01",,1,,1,,1,30,30,,0,,0.5,131,,0,,,0,,0,,,30,30,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310091,2,"MILLET",1100,1,3,1,131,,6000,"N01",,1,,1,,1,30,30,,0,,0.5,131,,0,,,0,,0,,,50,30,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310091,3,"YAM",1120,1,3,400,81,,50000,"N01",,1,,1,,1,100,81,,0,,30,81,,0,,,0,,0,,,50,81,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310091,4,"GROUND NUTS",1060,2,,,,,,,,,,,,,25,30,,0,,30,30,,0,,,0,,0,,,30,30,,10,30,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310092,1,"YAM",1120,1,3,400,81,,50000,"N01",,1,,1,,1,100,81,,0,,30,81,,0,,,0,,0,,,20,30,,25,81,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310092,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,30,30,,0,,0.5,130,,0,,,0,,0,,,0,,,30,30,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310092,3,"MILLET",1100,2,,,,,,,,,,,,,25,30,,0,,0.5,130,,0,,,0,,0,,,0,,,10,30,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310092,4,"GROUND NUT",1060,2,,,,,,,,,,,,,30,30,,0,,20,30,,0,,,0,,0,,,30,30,,15,30,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310093,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,150,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310093,2,"YAM",1120,2,,,,,,,,,,,,,2500,80,,0,,50,80,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310093,3,"BEANS",1010,2,,,,,,,,,,,,,1,150,,0,,1,150,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310093,4,"MILLET",1100,2,,,,,,,,,,,,,1,150,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310094,1,"MILLET",1100,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310094,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310094,3,"YAM",1120,1,3,1000,82,,200000,"N02","N03",5,,5,,1,1000,80,,0,,500,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310094,4,"BAMBARA NUT",2020,2,,,,,,,,,,,,,0,,,0,,0.5,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310095,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,0.5,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310095,2,"MILLET",1100,2,,,,,,,,,,,,,0.5,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310096,1,"YAM",1120,1,4,600,81,,72000,"N02",,1,2,1,2,1,100,81,,0,,50,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310096,2,"MILLET",1100,2,,,,,,,,,,,,,20,1,,0,,100,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310096,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,15,1,,0,,100,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310096,4,"RICE",1110,1,4,500,1,,40000,"N02",,1,2,1,2,1,100,1,,0,,50,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310096,5,"BAMBARANUT",2020,1,4,200,1,,24000,"N02",,1,2,1,2,1,20,1,,0,,20,1,,0,,,0,,0,,,30,1,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310097,1,"YAM",1120,1,4,800,81,,112000,"N03",,1,2,1,2,1,100,81,,0,,50,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310097,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,20,1,,0,,100,1,,0,,,0,,0,,,100,1,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310097,3,"MILLET",1100,2,,,,,,,,,,,,,10,1,,0,,100,1,,0,,,0,,0,,,100,1,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310097,4,"RICE",1110,1,4,1000,1,,80000,"N03",,1,2,1,2,1,100,1,,0,,50,1,,0,,,0,,0,,,20,1,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310098,1,"MAIZE",1080,2,,,,,,,,,,,,,5,31,,0,,50,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310098,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,31,,0,,50,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310098,3,"GROUNDNUT",1060,2,,,,,,,,,,,,,5,31,,0,,10,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310099,1,"MILLET",1100,2,,,,,,,,,,,,,1,132,,0,,3,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310099,2,"GROUND NUT",1060,1,3,14,132,,75000,"N03",,1,,1,,1,1,132,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310099,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310099,4,"YAM",1120,1,3,3000,82,,190000,"N04",,1,,1,,1,1000,82,,0,,7,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310100,1,"YAM",1120,2,,,,,,,,,,,,,25,30,,0,,0,,,0,,,0,,0,,,0,,,12,30,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310100,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,20,30,,0,,0,,,0,,,0,,0,,,0,,,10,30,,,2,,,,,,,,,,,,,
1,31,3116,2,1344,310100,3,"MILLET",1100,1,4,100,81,,10000,"N01",,1,,1,,1,100,81,,0,,0,,,0,,,0,,0,,,30,81,,20,81,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310101,1,"MAIZE",1080,2,,,,,,,,,,,,,10,30,,0,,1,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310102,1,"MAIZE",1080,1,4,400,1,,40000,"N01",,1,,1,,1,15,1,,0,,100,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310102,2,"ACHA",2010,2,,,,,,,,,,,,,5,1,,0,,25,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310103,1,"MAIZE",1080,2,,,,,,,,,,,,,1,130,,0,,1,130,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310103,2,"ACHA",2010,2,,,,,,,,,,,,,1,130,,0,,2,130,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310104,1,"MAIZE",1080,1,4,500,1,,50000,"N02",,1,,1,,1,20,1,,0,,200,1,,0,,,0,,0,,,100,1,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310105,1,"MAIZE",1080,1,3,1,130,,5500,"N01",,1,,1,,1,25,30,,0,,0.5,130,,0,,,0,,0,,,30,30,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310105,2,"POTATOES",2180,1,1,6,130,,12000,"N01",,1,,1,,1,3,130,,0,,1,130,,0,,,0,,0,,,1,130,,0.5,130,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310105,3,"BEANS",1010,2,,,,,,,,,,,,,20,30,,0,,10,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310106,1,"MAIZE",1080,2,,,,,,,,,,,,,20,1,,0,,50,1,,0,,,0,,0,,,100,1,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310106,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,1,,0,,50,1,,0,,,0,,0,,,100,1,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310106,3,"ACHA",2010,2,,,,,,,,,,,,,10,1,,0,,0,,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310107,1,"MAIZE",1080,2,,,,,,,,,,,,,1,132,,0,,4,132,,0,,,0,,0,,,0.5,132,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310107,2,"SOYA BEANS",2220,2,,,,,,,,,,,,,1,132,,0,,1,132,,0,,,0,,0,,,0.5,132,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310107,3,"G.CORN",1070,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0.5,132,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310107,4,"ACHA",2010,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,0.5,132,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310107,5,"CARROT",2050,1,1,3,132,,15000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310108,1,"MAIZE",1080,1,3,1,130,,5500,"N01",,1,,1,,1,1,130,,0,,1,130,,0,,,0,,0,,,20,30,,0.25,130,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310108,2,"BEANS",1010,2,,,,,,,,,,,,,30,30,,0,,30,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310108,3,"IRISH POTATOE",2180,1,1,10,130,,20000,"N01",,1,,1,,1,5,130,,0,,5,130,,0,,,0,,0,,,2,130,,1,130,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310109,1,"MAIZE",1080,2,,,,,,,,,,,,,1,132,,0,,5,132,,0,,,0,,0,,,1,132,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310109,2,"ACHA",2010,2,,,,,,,,,,,,,1,132,,0,,2,132,,0,,,0,,0,,,1,132,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310110,1,"MAIZE",1080,1,3,1,130,,5000,"N01",,1,,1,,1,30,30,,0,,0.5,130,,0,,,0,,0,,,0.5,130,,0,,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310110,2,"POTATOES",2180,1,1,7,130,,14000,"N01",,1,,1,,1,3,130,,0,,2,130,,0,,,0,,0,,,1,130,,0.25,130,,,2,,,,,,,,,,,,,
1,31,3103,2,874,310110,3,"ACHA",2010,2,,,,,,,,,,,,,1,130,,0,,1,130,,0,,,0,,0,,,30,30,,0,,,,2,,,,,,,,,,,,,
5,32,3223,2,578,320031,1,"WHITE YAM",1121,1,3,3,142,,27000,"N01",,1,9,1,,1,2,142,,0,,1,142,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
5,32,3223,2,578,320031,2,"MAIZE",1080,1,1,6,131,,18000,"N01",,1,9,1,,1,1,131,,0,,1,131,,0,,,0,,0,,,0,,,1,131,,1,2,,,,,,,,,,,,,
5,32,3223,2,578,320031,3,"CASSAVA",1020,1,4,10,131,,30000,"N01",,1,9,1,,1,3,161,,0,,3,131,,0,,,0,,0,,,0,,,1,131,,1,1,9,150,,13500,1,9,1,,1,4,"FRYING",2,
5,32,3223,2,578,320032,1,"PEPPER",2140,1,4,2,141,,7000,"N02",,2,,1,,1,0,,,0,,1,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
5,32,3223,2,578,320032,2,"MAIZE",1080,1,1,16,131,,48000,"N02",,2,,1,,1,2,130,,0,,2,130,,0,,,0,,0,,,0,,,1,130,,1,2,,,,,,,,,,,,,
5,32,3223,2,578,320032,3,"CASSAVA",1020,1,4,12,131,,36000,"N02",,2,,1,,1,3,161,,0,,3,131,,0,,,0,,0,,,0,,,1,130,,1,1,15,150,,24000,2,,1,,1,4,"FRYING",2,
5,32,3223,2,578,320032,4,"WHITE YAM",1121,1,3,6,141,,30000,"N02",,2,,1,,1,3,141,,0,,1,141,,0,,,0,,0,,,0,,,1,140,,1,2,,,,,,,,,,,,,
5,32,3223,2,578,320033,1,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,190,151,,0,,,0,,0,,,0,,,0,,,,1,230,151,,230000,2,,2,1,1,1,,2,
5,32,3223,2,578,320033,2,"YAM",1120,1,5,300,131,,600000,"N01",,1,2,1,2,1,50,131,,0,,47,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
5,32,3223,2,578,320033,3,"PEPPER",2140,1,2,49,131,,98000,"N01",,1,2,1,2,1,0.5,131,,0,,0.5,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
5,32,3223,2,578,320034,1,"YAM",1120,1,2,10,131,,10000,"N01",,1,,1,,1,3,131,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
5,32,3223,2,578,320034,2,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,100,131,,0,,,0,,0,,,0,,,0,,,,1,200,131,,200000,2,,2,,1,1,,2,
5,32,3223,2,578,320035,1,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,4,131,,0,,,0,,0,,,0,,,0,,,,1,32,131,,81600,1,,1,,1,4,"GRINDING/FRYING",2,
5,32,3223,2,578,320035,2,"YAM",1120,1,1,150,81,,22500,"N01","N02",1,,1,,1,100,80,,0,,250,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
5,32,3223,2,578,320036,1,"CASSAVA",1020,1,2,24,131,,48000,"N01","N02",1,,1,,1,0,,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
