"zone","state","lga","sector","ea","hhid","plotid","s11b1q1","s11b1q2","s11b1q3","s11b1q4","s11b1q5","s11b1q6a","s11b1q6b","s11b1q7","s11b1q8","s11b1q8b","s11b1q8a","s11b1q8b1","s11b1q8b2","s11b1q8b3","s11b1q9","s11b1q9_os","s11b1q9a","s11b1q10a","s11b1q10b","s11b1q10c","s11b1q10d","s11b1q11","s11b1q12a","s11b1q12b","s11b1q12c","s11b1q12d","s11b1q13","s11b1q14","s11b1q15","s11b1q16a1","s11b1q16a2","s11b1q16b1","s11b1q16b2","s11b1q17","s11b1q18","s11b1q19","s11b1q19a","s11b1q20","s11b1q21","s11b1q22a","s11b1q22b","s11b1q22c","s11b1q23a","s11b1q23b","s11b1q23c","s11b1q23d","s11b1q24","s11b1q25a","s11b1q25b","s11b1q26","s11b1q27","s11b1q28","s11b1q28a","s11b1q29","s11b1q30a","s11b1q30b","s11b1q31","s11b1q32","s11b1q33","s11b1q34","s11b1q35","s11b1q39","s11b1q40","s11b1q41a","s11b1q41b","s11b1q42","s11b1q43","s11b1q43b","s11b1q44","s11b1q44_os","s11b1q45","s11b1q46","s11b1q47","s11b1q48","s11b1q49","s11b1q50a","s11b1q50a_os","s11b1q50b","s11b1q51"
1,25,2504,2,222,250016,1,1,,2014,2,,,,,,,,,,,,,,,,,,,,,,,0,2000,"N1",1,,1,,2,2,,,,,,,,,,,,,,,100000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2504,2,222,250016,2,1,,2014,2,,,,,,,,,,,,,,,,,,,,,,,0,3000,"N1",1,,1,,2,2,,,,,,,,,,,,,,,100000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2504,2,222,250017,1,1,,2011,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,6,,,2,54,,150000,1,,,,,,,,,,,2,,,,,,,3,,1,1,1,2,2,,,,
1,25,2504,2,222,250017,2,1,,1987,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,3,,,2,54,,300000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2504,2,222,250018,1,1,,2005,5,,1,,1,2,,14000,1,,,,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,9,,,1,1,,1000000,1,,,,,,,,,,,2,,,,,,,4,,1,1,2,,,,,,
1,25,2504,2,222,250018,2,1,,2003,1,1000000,1,,1,2,,14000,1,,,,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,9,,,1,1,,1000000,1,,,,,,,,,,,2,,,,,,,4,,1,1,2,,,,,,
1,25,2504,2,222,250018,3,1,,2008,2,,,,,,,,,,,,,,,,,,,,,,,1000,0,"N1",1,,1,,2,2,,,,,,,,,,,,,,,1000000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2504,2,222,250018,4,1,,2012,2,,,,,,,,,,,,,,,,,,,,,,,500,0,"N2",1,,1,,2,2,,,,,,,,,,,,,,,1000000,1,,,,,,,,,,,2,,,,,,,4,,1,1,2,,,,,,
1,25,2504,2,222,250019,1,1,,2005,5,,1,,2,,,,,,,3,"DONT KNOW",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,54,,800000,1,,,,,,,,,,,2,,,,,,,4,,1,2,2,,,,,,
1,25,2504,2,222,250019,2,1,,2001,5,,1,,2,,,,,,,3,"DONT KNOW",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,54,,100000,1,,,,,,,,,,,2,,,,,,,4,,1,2,2,,,,,,
1,25,2504,2,222,250019,3,1,,2001,5,,1,,2,,,,,,,3,"DONT KNOW",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,54,,140000,1,,,,,,,,,,,2,,,,,,,4,,1,1,2,,,,,,
1,25,2504,2,222,250019,4,1,,2008,5,,1,,2,,,,,,,3,"DONT KNOW",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,54,,120000,1,,,,,,,,,,,2,,,,,,,4,,1,2,2,,,,,,
1,25,2504,2,222,250020,1,1,,2014,1,500000,1,,1,3,,10000,1,,,,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250021,1,1,,2005,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,54,,400000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250021,2,1,,2005,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,2,54,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250021,3,1,,2005,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,6,,,2,54,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250021,4,1,,2005,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,54,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250022,1,1,,2009,5,,1,4,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,4,,,1,52,,50000,1,,,,,,,,,,,2,,,,,,,3,,3,3,2,,,,,,
1,25,2509,2,248,250022,2,1,,2009,5,,1,4,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,6,,,1,52,,80000,1,,,,,,,,,,,2,,,,,,,3,,3,3,2,,,,,,
1,25,2509,2,248,250023,1,1,,2009,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,7,,,1,51,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250023,2,1,,2009,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,14,,,1,51,,150000,1,,,,,,,,,,,2,,,,,,,3,,3,1,2,,,,,,
1,25,2509,2,248,250023,3,1,,2009,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,7,,,1,51,,150000,1,,,,,,,,,,,2,,,,,,,3,,3,1,2,,,,,,
1,25,2509,2,248,250023,4,1,,2015,1,20000,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,14,,,1,51,,20000,2,1,1,,,,,,,,,,,,,,,,3,,1,3,2,,,,,,
1,25,2509,2,248,250023,5,1,,2009,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,7,,,1,51,,100000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
1,25,2509,2,248,250024,1,1,,2000,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,1,,2,,,,,3,,,1,54,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250024,2,1,,2000,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,1,,2,,,,,3,,,1,54,,80000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250024,3,1,,2000,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,1,,2,,,,,2,,,1,54,,80000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250025,1,2,10,1986,5,,1,,1,3,,15000,1,,,,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,7000000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2509,2,248,250025,2,2,10,2008,5,,1,,1,3,,15000,1,,,,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,400000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2509,2,248,250026,1,1,,2011,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,55,,146000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2509,2,248,250026,2,1,,2011,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,55,,120000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2509,2,248,250027,1,2,2,2011,5,,1,,2,,,,,,,3,"DO NOT APPLY",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,51,,500000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2509,2,248,250028,1,1,,1985,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,180000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250028,2,1,,1985,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,5,,200000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2509,2,248,250028,3,1,,1985,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,6,,,1,5,,210000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250029,1,1,,2001,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,54,,200000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2509,2,248,250029,2,1,,2001,2,,,,,,,,,,,,,,,,,,,,,,,30000,0,"N1",1,,1,,4,1,,,,,,,,,,,,,,,300000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250029,3,1,,2001,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,54,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2509,2,248,250029,4,1,,2001,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,54,,200000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
1,25,2509,2,248,250030,1,1,,2000,5,,1,,2,,,,,,,3,"DO NOT APPLY",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,51,,1000000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2509,2,248,250030,2,1,,2009,5,,1,,2,,,,,,,3,"DO NOT APPLY",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,51,,700000,1,,,,,,,,,,,2,,,,,,,4,,2,1,2,,,,,,
1,25,2507,2,814,250032,1,1,,1970,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,1,,300000,1,,,,,,,,,,,2,,,,,,,5,,1,2,2,,,,,,
1,25,2507,2,814,250033,1,1,,1984,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,19,,,1,52,,350000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
1,25,2507,2,814,250033,2,1,,1986,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,19,,,1,52,,15000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
1,25,2507,2,814,250033,3,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,10,,,1,52,,15000,1,,,,,,,,,,,2,,,,,,,4,,2,2,2,,,,,,
1,25,2507,2,814,250033,4,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,4,,,1,52,,200000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
1,25,2507,2,814,250033,5,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,4,,,1,52,,130000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
1,25,2507,2,814,250034,1,1,,2013,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,3,,95000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,25,2507,2,814,250035,1,1,,2005,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,200000,1,,,,,,,,,,,2,,,,,,,2,,2,2,2,,,,,,
1,25,2507,2,814,250035,2,1,,1995,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,200000,1,,,,,,,,,,,2,,,,,,,4,,2,2,2,,,,,,
1,25,2507,2,814,250035,3,1,,1995,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,300000,1,,,,,,,,,,,2,,,,,,,5,,2,2,2,,,,,,
1,25,2507,2,814,250035,4,1,,1995,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,51,,250000,1,,,,,,,,,,,2,,,,,,,4,,2,2,2,,,,,,
1,25,2507,2,814,250036,1,1,,1955,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,1,,50000,1,,,,,,,,,,,2,,,,,,,5,,2,2,1,1,1,6,,,1
1,25,2507,2,814,250036,2,1,,2005,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,1,,100000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
1,25,2507,2,814,250037,1,1,,1998,5,,2,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,185000,1,,,,,,,,,,,2,,,,,,,2,,1,2,2,,,,,,
1,25,2507,2,814,250037,2,1,,1994,5,,2,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,160000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,25,2507,2,814,250038,1,1,,1989,5,,1,,2,,,,,,,2,,2,,,,,1,3,4,5,6,,,,,,,,,,1,2,1,1,3,4,5,,4,,,1,3,,125000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2507,2,814,250039,1,1,,2009,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,3,,70000,1,,,,,,,,,,,2,,,,,,,3,,1,3,2,,,,,,
1,25,2507,2,814,250039,2,1,,2004,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,2,4,,90000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
1,25,2507,2,814,250039,3,1,,2010,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,2,5,,120000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2507,2,814,250040,1,1,,2014,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,2,,,1,2,,186000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2507,2,814,250040,2,1,,2013,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,3,,200000,1,,,,,,,,,,,2,,,,,,,3,,2,3,2,,,,,,
1,25,2513,2,128,250041,1,1,,2012,2,,,,,,,,,,,,,,,,,,,,,,,1000,0,"N1",2,,2,,2,1,,,,,,,,,,,,,,,50000,1,,,,,,,,,,,2,,,,,,,3,,2,4,2,,,,,,
1,25,2513,2,128,250041,2,1,,2012,2,,,,,,,,,,,,,,,,,,,,,,,500,0,"N1",2,,2,,2,1,,,,,,,,,,,,,,,20000,1,,,,,,,,,,,2,,,,,,,3,,2,4,2,,,,,,
1,25,2513,2,128,250042,1,1,,1999,5,,1,2,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,3,,,1,3,,60000,1,,,,,,,,,,,2,,,,,,,5,,1,2,2,,,,,,
1,25,2513,2,128,250043,1,1,,2012,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,100000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2513,2,128,250043,2,1,,2011,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,100000,1,,,,,,,,,,,2,,,,,,,5,,1,1,1,2,2,,,,
1,25,2513,2,128,250043,3,1,,2013,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,50000,1,,,,,,,,,,,2,,,,,,,4,,1,2,2,,,,,,
1,25,2513,2,128,250044,1,1,,2010,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,52,,20000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2513,2,128,250044,2,1,,2009,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,7,,,2,52,,50000,1,,,,,,,,,,,2,,,,,,,4,,1,1,2,,,,,,
1,25,2513,2,128,250045,1,2,2,1995,5,,1,,2,,,,,,,3,"DID NOT APPLY",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,52,,1000000,1,,,,,,,,,,,2,,,,,,,5,,1,2,2,,,,,,
1,25,2513,2,128,250046,1,1,,2011,5,,1,2,2,,,,,,,2,,2,,,,,1,2,3,4,,,,,,,,,,,1,2,1,2,,,,,4,,,2,4,,120000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
1,25,2513,2,128,250047,1,1,,2008,5,,1,2,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,,,,3,,,1,2,,80000,1,,,,,,,,,,,2,,,,,,,1,,1,3,2,,,,,,
1,25,2513,2,128,250047,2,1,,2008,5,,1,2,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,,,,5,,,1,3,,70000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,25,2513,2,128,250047,3,1,,2008,5,,1,2,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,,,,5,,,1,3,,85000,1,,,,,,,,,,,2,,,,,,,2,,2,1,2,,,,,,
1,25,2513,2,128,250048,1,1,,2012,5,,3,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,4,,,2,51,,1000000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2513,2,128,250049,1,1,,2011,1,2500,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,4,,,2,52,,50000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,25,2513,2,128,250049,2,1,,2009,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,54,,30000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2513,2,128,250049,3,1,,2009,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,54,,30000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2513,2,128,250050,1,1,,1985,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,51,,250000,1,,,,,,,,,,,2,,,,,,,4,,3,1,2,,,,,,
1,25,2513,2,128,250050,2,1,,1985,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,51,,250000,1,,,,,,,,,,,2,,,,,,,4,,3,1,2,,,,,,
1,25,2513,2,128,250050,3,1,,1985,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,51,,250000,1,,,,,,,,,,,2,,,,,,,4,,3,1,2,,,,,,
1,25,2513,2,128,250050,4,1,,1985,5,,1,3,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,51,,250000,1,,,,,,,,,,,2,,,,,,,4,,3,1,2,,,,,,
1,22,2201,2,0,250052,1,1,,2012,4,,1,,2,,,,,,,3,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,2,52,,30000,1,,,,,,,,,,,2,,,,,,,6,,1,1,2,,,,,,
1,22,2201,2,0,250052,2,1,,2012,4,,1,,2,,,,,,,3,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,2,52,,30000,1,,,,,,,,,,,2,,,,,,,6,,1,1,2,,,,,,
1,22,2201,2,0,250052,3,1,,2012,4,,1,,2,,,,,,,3,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,2,52,,30000,1,,,,,,,,,,,2,,,,,,,6,,1,1,2,,,,,,
1,25,2502,2,728,250053,1,1,,2007,1,10000,1,,1,4,"VILLAGE HEAD",0,1,,,,,1,1,,,,1,2,5,,,,,,,,,,,,2,2,2,2,,,,,3,,,1,52,,100000,1,,,,,,,,,,,2,,,,,,,5,,1,2,1,1,2,,,,
1,25,2502,2,728,250053,2,1,,2007,1,10000,1,,1,4,"VILLAGE HEAD",0,1,,,,,1,1,,,,1,2,5,,,,,,,,,,,,2,2,2,2,,,,,3,,,1,52,,100000,2,4,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
1,25,2502,2,728,250054,1,1,,2005,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,6,,,2,52,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,3,2,,,,,,
1,25,2502,2,728,250054,2,1,,2005,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,7,,,2,52,,80000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,25,2502,2,728,250055,1,1,,2008,4,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,3,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2502,2,728,250055,2,1,,2008,4,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,3,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
1,25,2502,2,728,250056,1,1,,2005,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,2,54,,5000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2502,2,728,250056,2,1,,2005,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,2,54,,3000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2503,2,0,250057,1,1,,2013,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,4,,,2,54,,120000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2502,2,728,250059,1,1,,2004,2,,,,,,,,,,,,,,,,,,,,,,,10000,0,"N1",1,,1,,4,1,,,,,,,,,,,,,,,100000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2502,2,728,250059,2,1,,2004,2,,,,,,,,,,,,,,,,,,,,,,,10000,0,"N1",1,,1,,4,1,,,,,,,,,,,,,,,70000,1,,,,,,,,,,,2,,,,,,,1,,1,2,2,,,,,,
1,25,2502,2,728,250060,1,1,,2011,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,2,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
1,25,2511,2,1424,250062,1,1,,1943,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,,3,,,1,3,,200000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2511,2,1424,250063,1,1,,2013,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,6,,,2,51,,40000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2511,2,1424,250063,2,1,,2013,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,6,,,2,51,,40000,1,,,,,,,,,,,2,,,,,,,3,,2,4,2,,,,,,
1,25,2511,2,1424,250064,1,1,,1995,4,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,3,,,1,52,,100000,1,,,,,,,,,,,2,,,,,,,3,,1,3,2,,,,,,
1,25,2511,2,1424,250064,2,1,,1995,4,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,,4,,,1,52,,40000,1,,,,,,,,,,,2,,,,,,,3,,1,3,2,,,,,,
1,25,2511,2,0,250066,1,1,,2013,2,,,,,,,,,,,,,,,,,,,,,,,5000,0,"N1",1,,1,2,4,1,,,,,,,,,,,,,,,300000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2511,2,0,250066,2,1,,2013,2,,,,,,,,,,,,,,,,,,,,,,,5000,0,"N2",1,,1,2,4,1,,,,,,,,,,,,,,,200000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
1,25,2511,2,0,250066,3,1,,2013,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,2,2,,300000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
1,25,2511,2,1424,250068,1,1,,2003,5,,1,,2,,,,,,,3,"THE PROCESS REQUIRES MONEY",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,52,,1000000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
1,25,2511,2,1424,250068,2,1,,2009,2,,,,,,,,,,,,,,,,,,,,,,,1500,0,"N1",1,,1,,2,1,,,,,,,,,,,,,,,500000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
3,33,3304,2,0,250069,1,1,,1992,5,,1,,1,3,,500,1,,,,,1,3,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,53,,150000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
1,25,2511,2,1424,250070,1,1,,1991,2,,,,,,,,,,,,,,,,,,,,,,,5000,0,"N1",1,2,1,2,1,1,,,,,,,,,,,,,,,1000000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
