"hhid","indiv","pstatus_w1v1","pstatus_w1v2","pstatus_w2v1","pstatus_w2v2","pstatus_w3v1","pstatus_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","sex","age","relat_w1v1","relat_w1v2","relat_w2v1","relat_w2v2","relat_w3v1","relat_w3v2"
180100,6,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
180100,7,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
180101,1,1,1,1,1,1,1,0,0,0,0,1,75,1,1,1,1,1,1
180101,2,1,1,1,1,1,1,0,0,0,0,2,59,2,2,2,2,2,2
180101,3,1,1,1,1,2,2,0,0,0,0,1,33,3,3,3,3,3,3
180101,4,1,2,1,1,2,2,0,0,0,0,1,30,3,3,3,3,3,3
180101,5,1,1,1,1,1,2,0,0,0,0,1,28,3,3,3,3,3,3
180101,6,1,1,1,1,2,2,0,0,0,0,2,20,3,3,3,3,3,3
180101,7,1,1,1,1,1,1,0,0,0,0,2,17,3,3,3,3,3,3
180101,8,1,1,1,1,1,1,0,0,0,0,2,14,3,3,3,3,3,3
180101,9,1,1,1,1,1,2,0,0,0,0,2,22,3,3,3,3,3,3
180101,10,1,1,1,1,1,2,0,0,0,0,2,24,3,3,3,3,3,3
180101,11,1,1,1,1,1,1,0,0,0,0,2,27,3,3,3,3,3,3
180101,12,1,1,1,1,1,1,0,0,0,0,2,5,3,3,3,3,3,3
180101,13,6,6,6,1,2,2,0,0,0,0,2,23,,,,2,2,2
180101,14,6,6,6,1,1,1,0,0,0,0,1,0,,,,3,3,3
180102,1,1,1,1,1,1,1,0,0,0,0,1,53,1,1,1,1,1,1
180102,2,1,1,1,1,1,1,0,0,0,0,2,41,2,2,2,2,2,2
180102,3,1,1,1,2,1,1,0,0,0,0,1,15,3,3,3,3,3,3
180102,4,1,1,1,2,1,1,0,0,0,0,1,12,3,3,3,3,3,3
180102,5,1,1,1,1,1,1,0,0,0,0,1,10,3,3,3,3,3,3
180102,6,1,1,1,1,5,5,0,0,0,0,1,6,3,3,3,3,3,3
180102,7,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,3,3
180102,8,1,1,1,1,1,1,0,0,0,0,1,1,3,3,3,3,3,3
180102,9,1,1,1,1,1,1,0,0,0,0,2,29,2,2,2,2,2,2
180102,10,1,1,1,1,1,1,0,0,0,0,2,6,3,3,3,3,3,3
180102,11,1,1,1,1,1,1,0,0,0,0,2,3,3,3,3,3,3,3
180102,12,1,1,1,1,1,1,0,0,0,0,1,1,3,3,3,3,3,3
180102,13,6,1,1,1,1,1,0,0,0,0,2,0,,3,3,3,3,3
180102,14,6,1,1,1,1,1,0,0,0,0,2,80,,10,10,10,10,10
180102,15,6,6,1,1,1,1,0,0,0,0,1,1,,,3,3,3,3
180102,16,6,6,6,1,1,1,0,0,0,0,2,0,,,,3,3,3
180102,17,6,6,6,6,1,1,0,0,0,0,2,1,,,,,8,8
180103,1,1,1,1,1,1,1,0,0,0,0,1,55,1,1,1,1,1,1
180103,2,1,1,1,1,1,2,0,0,0,0,2,40,2,2,2,2,2,2
180103,3,1,1,2,2,2,2,0,0,0,0,2,22,3,3,3,3,3,3
180103,4,1,1,1,1,1,2,0,0,0,0,1,18,3,3,3,3,3,3
180103,5,1,1,2,2,2,2,0,0,0,0,2,16,3,3,3,3,3,3
180103,6,1,1,1,1,1,1,0,0,0,0,2,38,2,2,2,2,2,3
180103,7,1,1,1,1,2,2,0,0,0,0,1,19,3,3,3,3,3,3
180103,8,1,1,1,1,1,1,0,0,0,0,1,18,3,3,3,3,3,3
180103,9,1,1,1,1,2,2,0,0,0,0,2,5,3,3,3,3,3,3
180103,10,6,6,6,1,1,1,0,0,0,0,2,7,,,,6,6,6
180103,11,6,6,6,6,1,2,0,0,0,0,1,1,,,,,6,6
180103,12,6,6,6,6,1,1,0,0,0,0,2,1,,,,,6,6
180104,1,1,1,1,1,1,1,0,0,0,0,1,45,1,1,1,1,1,1
180104,2,1,1,1,1,1,1,0,0,0,0,2,28,2,2,2,2,2,2
180104,3,1,1,1,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
180104,4,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
180104,5,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
180104,6,1,1,1,1,1,1,0,0,0,0,2,4,3,3,3,3,3,3
180104,7,1,1,1,1,1,1,0,0,0,0,2,0,3,3,3,3,3,3
180104,8,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
180104,9,6,6,6,1,1,1,0,0,0,0,1,0,,,,3,3,3
180104,10,6,6,6,6,1,1,0,0,0,0,2,1,,,,,2,2
180105,1,1,1,1,1,1,1,0,0,0,0,1,57,1,1,1,1,1,1
180105,2,1,1,1,1,1,1,0,0,0,0,2,45,2,2,2,2,2,2
180105,3,1,1,1,1,1,1,0,0,0,0,2,15,3,3,3,3,3,3
180105,4,1,1,1,1,1,1,0,0,0,0,2,13,3,3,3,3,3,3
180105,5,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
180105,6,1,1,1,1,1,1,0,0,0,0,1,8,3,3,3,3,3,3
180105,7,1,1,1,1,1,1,0,0,0,0,1,2,3,3,3,3,3,3
180105,8,1,1,1,1,1,1,0,0,0,0,2,38,2,2,2,2,2,2
180105,9,1,1,1,1,1,1,0,0,0,0,2,8,3,3,3,3,3,3
180105,10,1,1,1,1,1,1,0,0,0,0,1,6,3,3,3,3,3,3
180105,11,1,1,1,1,1,1,0,0,0,0,2,4,3,3,3,3,3,3
180105,12,6,1,1,1,1,1,0,0,0,0,2,0,,3,3,3,3,3
180105,13,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
180105,14,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
180106,1,1,1,1,1,1,1,0,0,0,0,1,80,1,1,1,1,1,1
180106,2,1,1,1,1,1,1,0,0,0,0,2,64,2,2,2,2,2,2
180106,3,1,1,1,1,1,1,0,0,0,0,1,15,3,3,3,3,3,3
180106,4,1,1,1,1,1,1,0,0,0,0,2,45,2,2,2,2,2,2
180106,5,1,1,1,1,1,1,0,0,0,0,1,25,3,3,3,3,3,3
180106,6,1,1,1,1,1,1,0,0,0,0,1,18,3,3,3,3,3,3
180106,7,6,1,1,1,1,1,0,0,0,0,1,10,,6,6,6,6,6
180106,8,6,6,1,1,1,1,0,0,0,0,2,30,,,3,3,3,3
180106,9,6,6,1,1,5,5,0,0,0,0,1,10,,,6,6,6,6
180107,1,1,1,1,1,5,5,1,1,1,1,1,69,1,1,1,1,14,14
180107,2,1,1,1,1,1,1,1,1,1,1,2,39,2,2,2,2,1,1
180107,3,1,1,1,1,1,2,1,1,1,1,1,18,3,3,3,3,3,3
