"hhid","zone","state","lga","ea","hhstatus_w1v1","hhstatus_w1v2","hhstatus_w2v1","hhstatus_w2v2","hhstatus_w3v1","hhstatus_w3v2","tracking_w1v2","tracking_w2v1","tracking_w2v2","tracking_w3v1","tracking_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","wt_w1v1","wt_w1v2","wt_w2v1","wt_w2v2","wt_w3v1","wt_w3v2","wt_wave1","wt_wave2","wt_wave3","wt_combined","wt_w1_w3","wt_w2_w3","wt_w1_w2_w3"
360024,3,36,3603,978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5423.3619258847
360025,3,36,3603,978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5423.3619258847
360026,3,36,3603,978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5423.3619258847
360027,3,36,3603,978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5423.3619258847
360028,3,36,3603,978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5423.3619258847
360029,3,36,3603,978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5423.3619258847
360030,3,36,3603,978,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5363.10234893042,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5363.10234893042,5423.3619258847,5423.3619258847
360031,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360032,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360033,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360034,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360035,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360036,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360037,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360038,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360039,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360040,3,36,3608,2078,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9246.72818781107,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9246.72818781107,9350.62401014603,9350.62401014603
360041,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360042,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360043,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360044,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360045,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360046,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360047,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360048,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360049,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360050,3,36,3613,1066,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9801.53187907974,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9801.53187907974,9911.66145075479,9911.66145075479
360051,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360052,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360053,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360054,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360055,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360056,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360057,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360058,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360059,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360060,3,36,3610,1826,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4623.36409390554,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4623.36409390554,4675.31200507302,4675.31200507302
360061,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360062,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360063,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360064,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360065,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360066,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360067,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360068,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360069,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360070,3,36,3601,1214,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5548.03691268664,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5548.03691268664,5610.37440608762,5610.37440608762
360071,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360072,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360073,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360074,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360075,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360076,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360077,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360078,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360079,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360080,3,36,3612,1474,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4068.56040263687,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4068.56040263687,4114.27456446425,4114.27456446425
360081,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360082,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360083,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360084,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360085,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360086,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360087,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360088,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360089,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
360090,3,36,3606,1956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4808.29865766176,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4808.29865766176,4862.32448527594,4862.32448527594
370001,1,37,3706,4144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204
370002,1,37,3706,4144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204
370003,1,37,3706,4144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204
370004,1,37,3706,4144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204
370005,1,37,3706,4144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204
370006,1,37,3706,4144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204
370007,1,37,3706,4144,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204,4434.53400189204
