"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s8q9","s8q10","s8q11","tracked_obs"
1,23,2308,1,556,230042,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230043,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230043,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230044,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230044,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230045,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230045,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230046,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230046,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230047,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230047,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230048,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230048,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230049,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230049,519,"Grass for thatching roof or ot",2,,,0
1,23,2308,1,556,230050,518,"Woodpoles, bamboo",2,,,0
1,23,2308,1,556,230050,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230051,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230051,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230052,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230052,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230053,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230053,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230054,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230054,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230055,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230055,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230056,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230056,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230057,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230057,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230058,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230058,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230059,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230059,519,"Grass for thatching roof or ot",2,,,0
1,23,2315,2,924,230060,518,"Woodpoles, bamboo",2,,,0
1,23,2315,2,924,230060,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230061,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230061,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230062,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230062,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230063,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230063,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230064,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230064,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230065,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230065,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230066,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230066,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230067,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230067,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230069,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230069,519,"Grass for thatching roof or ot",2,,,0
1,23,2309,2,998,230070,518,"Woodpoles, bamboo",2,,,0
1,23,2309,2,998,230070,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230071,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230071,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230072,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230072,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230073,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230073,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230074,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230074,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,0,230075,518,"Woodpoles, bamboo",,,,0
6,24,2412,1,0,230075,519,"Grass for thatching roof or ot",,,,0
1,23,2304,2,322,230076,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230076,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230077,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230077,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230078,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230078,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230079,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230079,519,"Grass for thatching roof or ot",2,,,0
1,23,2304,2,322,230080,518,"Woodpoles, bamboo",2,,,0
1,23,2304,2,322,230080,519,"Grass for thatching roof or ot",2,,,0
1,23,2311,2,516,230081,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230081,519,"Grass for thatching roof or ot",2,,,0
1,23,2311,2,516,230083,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230083,519,"Grass for thatching roof or ot",2,,,0
1,23,2311,2,516,230084,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230084,519,"Grass for thatching roof or ot",2,,,0
1,23,2311,2,516,230085,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230085,519,"Grass for thatching roof or ot",2,,,0
1,23,2311,2,516,230086,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230086,519,"Grass for thatching roof or ot",2,,,0
1,23,2311,2,516,230087,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230087,519,"Grass for thatching roof or ot",2,,,0
6,29,2916,1,0,230088,518,"Woodpoles, bamboo",,,,0
6,29,2916,1,0,230088,519,"Grass for thatching roof or ot",,,,0
1,23,2311,2,516,230089,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230089,519,"Grass for thatching roof or ot",2,,,0
1,23,2311,2,516,230090,518,"Woodpoles, bamboo",2,,,0
1,23,2311,2,516,230090,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230091,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230091,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230092,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230092,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230093,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230093,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230094,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230094,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230095,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230095,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230097,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230097,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230098,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230098,519,"Grass for thatching roof or ot",2,,,0
1,23,2302,2,1982,230099,518,"Woodpoles, bamboo",2,,,0
1,23,2302,2,1982,230099,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230101,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230101,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230102,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230102,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230103,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230103,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230104,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230104,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230105,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230105,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230106,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230106,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230108,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230108,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230109,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230109,519,"Grass for thatching roof or ot",2,,,0
1,23,2316,1,140,230110,518,"Woodpoles, bamboo",2,,,0
1,23,2316,1,140,230110,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230111,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230111,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230112,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230112,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230113,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230113,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230114,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230114,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230115,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230115,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230116,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230116,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230117,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230117,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230118,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230118,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230119,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230119,519,"Grass for thatching roof or ot",2,,,0
1,23,2303,2,2348,230120,518,"Woodpoles, bamboo",2,,,0
1,23,2303,2,2348,230120,519,"Grass for thatching roof or ot",2,,,0
6,24,2415,1,696,240001,518,"Woodpoles, bamboo",2,,,2
6,24,2415,1,696,240001,519,"Grass for thatching roof or ot",2,,,2
6,24,2415,1,696,240002,518,"Woodpoles, bamboo",2,,,0
6,24,2415,1,696,240002,519,"Grass for thatching roof or ot",2,,,0
6,24,2415,1,696,240003,518,"Woodpoles, bamboo",2,,,0
6,24,2415,1,696,240003,519,"Grass for thatching roof or ot",2,,,0
6,24,2415,1,696,240004,518,"Woodpoles, bamboo",2,,,0
6,24,2415,1,696,240004,519,"Grass for thatching roof or ot",2,,,0
6,24,2415,1,696,240006,518,"Woodpoles, bamboo",2,,,0
6,24,2415,1,696,240006,519,"Grass for thatching roof or ot",2,,,0
6,24,2415,1,696,240007,518,"Woodpoles, bamboo",2,,,0
6,24,2415,1,696,240007,519,"Grass for thatching roof or ot",2,,,0
6,24,2415,1,696,240009,518,"Woodpoles, bamboo",2,,,0
6,24,2415,1,696,240009,519,"Grass for thatching roof or ot",2,,,0
6,24,2415,1,696,240010,518,"Woodpoles, bamboo",2,,,0
6,24,2415,1,696,240010,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,1588,240011,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,1588,240011,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,1588,240012,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,1588,240012,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,1588,240013,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,1588,240013,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,1588,240014,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,1588,240014,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,1588,240017,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,1588,240017,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,1588,240018,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,1588,240018,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,1588,240019,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,1588,240019,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,3592,240021,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,3592,240021,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,3592,240022,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,3592,240022,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,3592,240024,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,3592,240024,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,3592,240025,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,3592,240025,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,3592,240026,518,"Woodpoles, bamboo",2,,,2
6,24,2403,1,3592,240026,519,"Grass for thatching roof or ot",2,,,2
6,24,2403,1,3592,240027,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,3592,240027,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,3592,240030,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,3592,240030,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,674,240031,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,674,240031,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,674,240032,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,674,240032,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,674,240033,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,674,240033,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,674,240034,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,674,240034,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,674,240035,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,674,240035,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,674,240036,518,"Woodpoles, bamboo",2,,,2
6,24,2403,1,674,240036,519,"Grass for thatching roof or ot",2,,,2
6,24,2403,1,674,240038,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,674,240038,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,674,240039,518,"Woodpoles, bamboo",2,,,2
6,24,2403,1,674,240039,519,"Grass for thatching roof or ot",2,,,2
6,24,2403,1,674,240040,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,674,240040,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240041,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240041,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240043,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240043,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240044,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240044,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240045,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240045,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240047,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240047,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240048,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240048,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240049,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240049,519,"Grass for thatching roof or ot",2,,,0
6,24,2401,1,766,240050,518,"Woodpoles, bamboo",2,,,0
6,24,2401,1,766,240050,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240051,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240051,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240052,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240052,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240053,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240053,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240055,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240055,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240056,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240056,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240057,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240057,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240058,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240058,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240059,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240059,519,"Grass for thatching roof or ot",2,,,0
6,24,2403,1,7586,240060,518,"Woodpoles, bamboo",2,,,0
6,24,2403,1,7586,240060,519,"Grass for thatching roof or ot",2,,,0
6,24,2420,1,402,240061,518,"Woodpoles, bamboo",2,,,0
6,24,2420,1,402,240061,519,"Grass for thatching roof or ot",2,,,0
6,24,2420,1,402,240062,518,"Woodpoles, bamboo",2,,,2
6,24,2420,1,402,240062,519,"Grass for thatching roof or ot",2,,,2
6,24,2420,1,402,240065,518,"Woodpoles, bamboo",2,,,0
6,24,2420,1,402,240065,519,"Grass for thatching roof or ot",2,,,0
6,24,2420,1,402,240066,518,"Woodpoles, bamboo",2,,,0
6,24,2420,1,402,240066,519,"Grass for thatching roof or ot",2,,,0
6,24,2420,1,402,240067,518,"Woodpoles, bamboo",2,,,0
6,24,2420,1,402,240067,519,"Grass for thatching roof or ot",2,,,0
6,24,2420,1,402,240068,518,"Woodpoles, bamboo",2,,,0
6,24,2420,1,402,240068,519,"Grass for thatching roof or ot",2,,,0
6,24,2420,1,402,240070,518,"Woodpoles, bamboo",2,,,0
6,24,2420,1,402,240070,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240071,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240071,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240072,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240072,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240073,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240073,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240075,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240075,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240076,518,"Woodpoles, bamboo",2,,,2
6,24,2418,1,1770,240076,519,"Grass for thatching roof or ot",2,,,2
6,24,2418,1,1770,240077,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240077,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240078,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240078,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240079,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240079,519,"Grass for thatching roof or ot",2,,,0
6,24,2418,1,1770,240080,518,"Woodpoles, bamboo",2,,,0
6,24,2418,1,1770,240080,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240083,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240083,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240084,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240084,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240085,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240085,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240086,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240086,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240087,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240087,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240088,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240088,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240089,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240089,519,"Grass for thatching roof or ot",2,,,0
6,24,2419,1,330,240090,518,"Woodpoles, bamboo",2,,,0
6,24,2419,1,330,240090,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240091,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240091,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240092,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240092,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240093,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240093,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240094,518,"Woodpoles, bamboo",2,,,2
6,24,2412,1,2798,240094,519,"Grass for thatching roof or ot",2,,,2
6,24,2412,1,2798,240095,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240095,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240096,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240096,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240097,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240097,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240098,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240098,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240099,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240099,519,"Grass for thatching roof or ot",2,,,0
6,24,2412,1,2798,240100,518,"Woodpoles, bamboo",2,,,0
6,24,2412,1,2798,240100,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240101,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240101,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240102,518,"Woodpoles, bamboo",2,,,2
6,24,2417,1,112,240102,519,"Grass for thatching roof or ot",2,,,2
6,24,2417,1,112,240103,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240103,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240104,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240104,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240105,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240105,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240106,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240106,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240107,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240107,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240108,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240108,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240109,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240109,519,"Grass for thatching roof or ot",2,,,0
6,24,2417,1,112,240110,518,"Woodpoles, bamboo",2,,,0
6,24,2417,1,112,240110,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240111,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240111,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240112,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240112,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240113,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240113,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240114,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240114,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240115,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240115,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240116,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240116,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240117,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240117,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240119,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240119,519,"Grass for thatching roof or ot",2,,,0
6,24,2405,1,134,240120,518,"Woodpoles, bamboo",2,,,0
6,24,2405,1,134,240120,519,"Grass for thatching roof or ot",2,,,0
6,24,2413,1,306,240121,518,"Woodpoles, bamboo",2,,,2
6,24,2413,1,306,240121,519,"Grass for thatching roof or ot",2,,,2
6,24,2413,1,306,240122,518,"Woodpoles, bamboo",2,,,0
