"zone","state","lga","sector","ea","hhid","indiv","s3bq1","s3bq2","s3bq3","s3bq4","s3bq5a","s3bq5b","s3bq6a","s3bq6b","s3bq7","s3bq8","s3bq9","s3bq9b","s3bq10","s3bq11a","s3bq11b","s3bq12a","s3bq12b","s3bq13","s3bq14","s3bq15","s3bq15b","tracked_obs"
2,5,502,1,2194,50016,3,1,1,1,1,"TAILORING",7433,"TAILORING",14,10,48,4,,2,,,,,,,,,0
2,5,502,1,2194,50016,4,2,1,2,1,"FARMING",6114,"AGRICULTUR",1,4,12,10,"UNPAID",2,,,,,,,,,0
2,5,502,1,2194,50016,6,2,2,1,1,"FOOD PROCESSING",7413,"FOOD PROCESSING",10,8,21,9,,2,,,,,,,,,0
2,5,502,1,2194,50016,7,1,1,2,1,"CAPENTARY",7124,"CAPENTRING",31,11,56,4,,2,,,,,,,,,0
2,5,502,1,2194,50016,8,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,14,10,"UNPAID",2,,,,,,,,,0
2,5,502,1,2194,50016,9,1,1,1,1,"WELDING",7212,"WELDING",24,11,56,4,,2,,,,,,,,,0
2,5,502,1,2194,50016,10,2,2,1,1,"FOOD OROCESSING",7413,"FOOD PROCESSING",10,3,12,10,"UNPAID",2,,,,,,,,,0
2,5,502,1,2194,50016,11,2,2,1,1,"FOOD PROCESSING",7413,"FOOD PROCESSING",10,3,12,10,"UNPAID",2,,,,,,,,,0
2,5,502,1,2194,50016,12,2,2,1,1,"FARMING",6114,"FARMING",1,5,14,10,"UNPAID",2,,,,,,,,,0
2,5,502,1,2194,50019,1,2,2,1,1,"SELLS OF VEGETABLE",3416,"SELLS OF TOMATOS, PEPER",47,12,98,9,,2,,,,,,,,,2
2,5,502,1,2194,50019,2,2,2,1,1,"SELLS OF FIREWOOD",3416,"SELLS OF FIREWOOD",47,12,115,9,,2,,,,,,,,,2
2,5,502,1,2194,50019,3,2,2,2,2,,,,,,,,,,,,,,,,,,2
2,5,502,1,2194,50019,4,2,2,2,2,,,,,,,,,,,,,,,,,,2
2,5,502,1,2194,50019,5,2,2,2,2,,,,,,,,,,,,,,,,,,2
2,5,502,1,2194,50019,6,2,2,2,2,,,,,,,,,,,,,,,,,,2
2,5,502,1,2194,50020,1,1,2,2,1,"TEACHING",2331,"EDUCATION",85,12,40,2,,2,,,,,,,,,0
2,5,502,1,2194,50020,2,2,2,1,1,"TAILORING",7433,"TAILORING",13,9,14,9,,1,"BUYING & SELLING",7413,"FOOD & BEVERAGE SERVICE",56,12,44,9,,0
2,5,515,2,18,50021,1,2,1,2,1,"CROP FAMING",6114,"CROP FARMING",1,7,35,9,,1,"animals seller",3416,"animals seller",47,10,24,9,,0
2,5,515,2,18,50021,2,2,2,1,1,"FOOD PROCESSING",7413,"FOOD PROCESSING",56,10,21,9,,2,,,,,,,,,0
2,5,515,2,18,50021,3,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,1,35,9,,2,,,,,,,,,0
2,5,515,2,18,50021,4,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,7,35,9,,2,,,,,,,,,0
2,5,515,2,18,50021,5,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,7,35,9,,2,,,,,,,,,0
2,5,515,2,18,50021,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,515,2,18,50021,8,2,2,1,1,"FOOD PROCESSING",7413,"FOOD PROCESSING",56,8,21,9,,2,,,,,,,,,0
2,5,515,2,18,50021,9,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,7,35,9,,2,,,,,,,,,0
2,5,515,2,18,50021,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,515,2,18,50021,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,515,2,18,50028,1,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,7,35,9,,2,,,,,,,,,0
2,5,515,2,18,50028,2,2,2,1,1,"G/NUT OIL PRCESSING",7413,"G/NUT OIL PROCESSING",56,10,28,9,,2,,,,,,,,,0
2,5,515,2,18,50028,3,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,7,35,9,,2,,,,,,,,,0
2,5,515,2,18,50028,4,2,1,2,1,"CRPO FARMING",6114,"CROP FARMING",1,7,28,9,,2,,,,,,,,,0
2,5,515,2,18,50028,5,2,1,2,1,"CORP FARMING",6114,"CROP FARMING",1,7,28,9,,2,,,,,,,,,0
2,5,515,2,18,50028,6,2,1,2,1,"CROP FARMING",6114,"CROP FAMING",1,7,28,9,,2,,,,,,,,,0
2,5,515,2,18,50028,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,502,2,3878,50032,1,2,1,2,1,"FARMING",6114,"CROP & ANIMAL PRODUCTION",1,6,35,9,,2,,,,,,,,,0
2,5,502,2,3878,50032,2,2,1,1,1,"MANUFING OF DADDAWA",7412,"MANUFING OFFOOD RPODCTION",10,9,9,9,,2,,,,,,,,,0
2,5,502,2,3878,50032,3,2,2,1,1,"FARMING",6114,"FARMING",1,7,35,9,,1,"BUYING & SELLING",9111,"RETAIL",47,12,28,9,,0
2,5,502,2,3878,50032,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,502,2,3878,50037,1,2,1,1,1,"FARMING",6114,"CROP&ANIMAL PRODUCTION",1,7,49,9,,1,"LOCAL BUILDING",313,"CONSTRUCTION OF BUILDING",41,6,10,9,,0
2,5,502,2,3878,50037,2,2,1,1,1,"MANUFING OF AKARA",7412,"MANUFING OF FOOD PRODUCT",10,12,21,9,,2,,,,,,,,,0
2,5,502,2,3878,50037,3,2,1,1,1,"SALES AKARA",7412,"RETAIL",47,12,28,10,"UNPAID",2,,,,,,,,,0
2,5,502,2,3878,50037,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,502,2,3878,50037,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,502,2,3878,50038,1,2,1,1,1,"FARMING",6114,"CROP& ANIMAL PRODUCTION",1,7,42,9,,1,"FISHERY",9213,"FISHING",3,6,28,9,,0
2,5,502,2,3878,50038,2,2,2,1,1,"MANUFING OF G.NUTOIL",7413,"MANUFING FOOD PRODUCT",10,12,12,9,,2,,,,,,,,,0
2,5,502,2,3878,50038,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50041,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50041,2,1,2,2,1,"HOSPITAL CLEANER",9162,"HEALTH",86,11,56,2,,2,,,,,,,,,0
2,5,504,2,708,50041,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50041,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50041,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50041,6,2,2,1,1,"G/OIL EXTRACTION",7413,"MANUFACTURING",10,8,28,9,,2,,,,,,,,,0
2,5,504,2,708,50041,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50043,1,2,1,1,1,"FARMING",6114,"CROP FARMING",1,8,32,9,,1,"TAILORING",7433,"TAILORING",13,12,30,9,,0
2,5,504,2,708,50043,2,2,2,1,1,"PETY TRADING",3416,"PETY TRADING",47,12,48,9,,2,,,,,,,,,0
2,5,504,2,708,50043,3,2,1,1,1,"FARMING",6114,"FARMING",1,8,32,9,,2,,,,,,,,,0
2,5,504,2,708,50043,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50043,5,2,2,1,1,"TALORING",7433,"TALORING",12,12,42,9,,2,,,,,,,,,0
2,5,504,2,708,50043,6,2,1,1,1,"FARMING",6114,,,,,,,,,,,,,,,,0
2,5,504,2,708,50043,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50043,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50043,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50045,1,1,1,2,1,"TEACHING (SECONDARY SCH T",2320,"EDUCATION",85,11,40,2,,1,"farming",6114,"AGRICLTURE",1,8,10,9,,0
2,5,504,2,708,50045,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50045,3,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,35,10,"UNPAID FARMILY WOKER",2,,,,,,,,,0
2,5,504,2,708,50045,4,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,14,10,"UNPAID FARMILY WOKER",2,,,,,,,,,0
2,5,504,2,708,50045,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50045,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50045,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50045,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50045,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50050,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,56,9,,2,,,,,,,,,0
2,5,504,2,708,50050,2,2,2,1,1,"PETY TRADING",3416,"BUYING&SELLING",47,10,35,9,,2,,,,,,,,,0
2,5,504,2,708,50050,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,504,2,708,50050,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,513,2,348,50053,1,2,1,2,1,"FARMING",6114,"CROPS&ANIMALS PRODUCTION",1,6,30,9,,1,"MIXED ANIMAL PRODUCTION",6123,"ANIMAL PRODUCTION",1,12,42,9,,0
2,5,513,2,348,50053,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,513,2,348,50053,3,2,1,2,1,"CARED FOR LIVESTOCK",6123,"ANIMAL PRODUCTION",1,5,30,9,,2,,,,,,,,,0
2,5,513,2,348,50055,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,5,10,9,,1,"BARBING",5141,"BARBING",96,5,10,9,,0
2,5,513,2,348,50055,2,2,2,1,1,"FOOD PROCESSING",7413,"MANUFACTURING",56,10,21,9,,2,,,,,,,,,0
2,5,513,2,348,50055,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,513,2,348,50055,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,513,2,348,50056,1,2,1,1,1,"CROPS & LIVESTOCK FARMING",6114,"CROPS & ANIMAL PRODUCTION",1,5,42,9,,2,,,,,,,,,0
2,5,513,2,348,50056,2,2,2,1,1,"WEAVING",5141,"HAND WEAVING",16,10,28,9,,2,,,,,,,,,0
2,5,513,2,348,50056,3,2,1,2,1,"CROPS & LIVESTOCK FARMING",6114,"CROPS & ANIMAL PRODUCTION",1,10,28,9,,2,,,,,,,,,0
2,5,513,2,348,50056,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,513,2,348,50056,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,513,2,348,50056,7,2,1,1,1,"PETY TRADING",3416,"BUYING & SELLING",46,10,28,9,,2,,,,,,,,,0
2,5,513,2,348,50056,8,2,1,2,1,"CROPS & LIVESTOCK FARMING",6114,"CROPS & ANIMAL PRODUCTION",1,5,42,9,,2,,,,,,,,,0
2,5,514,2,710,50061,1,2,1,2,1,"FARMING",6114,"AGRICUTURE",1,6,49,9,,2,,,,,,,,,0
2,5,514,2,710,50061,2,2,2,1,1,"FOOD PROCESSING",7413,"MANUFACTURING",10,10,21,9,,2,,,,,,,,,0
2,5,514,2,710,50061,3,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,49,10,,2,,,,,,,,,0
2,5,514,2,710,50061,4,2,2,1,1,"FOOD PROCESSING",7413,"MANUFACTURING",10,8,21,10,,2,,,,,,,,,0
2,5,514,2,710,50061,5,2,2,1,1,"FOOD PROCESSING",7413,"MANUFACTURING",10,8,21,10,,2,,,,,,,,,0
2,5,514,2,710,50061,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50061,8,2,1,1,1,"PETTY TRADING",3416,"BUYING SELLING",47,10,56,9,,2,,,,,,,,,0
2,5,514,2,710,50061,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50062,1,2,1,1,1,"FARMING",6114,"CROP FARMING",1,8,36,9,,1,"FISHING",9213,"FISHING",1,6,35,9,,0
2,5,514,2,710,50062,2,2,2,1,1,"G/NUT OIL EXTRACTION",7413,"G/NUT OIL EXTRACTION",56,12,40,9,,2,,,,,,,,,0
2,5,514,2,710,50062,3,2,1,1,1,"FARMING",6114,"CROP FARMING",1,8,36,9,,1,"FISHING",9213,"FISHING",1,6,35,9,,0
2,5,514,2,710,50062,4,2,1,1,1,"FARMING",6114,"CROP FARMING",1,8,32,9,,1,"FISHING",9213,"FISHING",1,6,35,9,,0
2,5,514,2,710,50062,5,2,1,1,1,"FARMING",6114,"CROP FARMING",1,8,32,9,,1,"OKADADRIVER",8321,"OKADAER DRIVER",46,12,40,9,,0
2,5,514,2,710,50062,6,2,1,1,1,"FARMING",6114,"CROP FARMING",1,8,26,9,,1,"FISHING",9213,"FISHING",1,6,28,9,,0
2,5,514,2,710,50062,7,2,1,1,1,"FARMING",6114,"CROP FAMING",1,8,26,9,,1,"FISHING",9213,"FISHING",1,6,28,9,,0
2,5,514,2,710,50062,8,2,2,1,1,"TRADING",3416,"TRADING",47,12,40,9,,2,,,,,,,,,0
2,5,514,2,710,50062,9,2,2,2,2,"G/NUT OIL SELLER",3416,"G/NUT OIL EXSTACTION",47,,,,,,,,,,,,,,0
2,5,514,2,710,50062,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50062,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50062,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50064,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,40,9,,2,,,,,,,,,0
2,5,514,2,710,50064,2,2,2,1,1,"G/OIL EXTRACTION",7413,"MANUFACTURING",10,10,35,9,,2,,,,,,,,,0
2,5,514,2,710,50064,3,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,40,10,,2,,,,,,,,,0
2,5,514,2,710,50064,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50064,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50064,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50064,7,2,2,1,1,"PETTY TRADING",3416,"BUYING AND SELLING",47,12,56,9,,2,,,,,,,,,0
2,5,514,2,710,50064,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,2,710,50064,9,2,2,1,1,"G/OIL EXRACTION",7413,"MANUFACTURING",10,10,35,10,,2,,,,,,,,,0
2,5,514,2,710,50064,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,7,35,9,,1,"SALE OF SHOES",5149,"BUYING AND SELLING",47,10,21,9,,0
2,5,501,2,60,50071,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,8,1,2,2,1,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50071,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50074,1,1,1,2,1,"FARMING",6114,"CROP PRODUCTION",1,6,30,9,,1,"WASH MAN",9133,"OTHER PERSONAL SERVICES",96,12,20,9,,0
2,5,501,2,60,50074,2,2,2,1,1,"PITY TRADE",3416,"RETAIL TRADE",47,12,14,9,,2,,,,,,,,,0
2,5,501,2,60,50074,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50074,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50074,6,2,2,1,1,"MANUFACTURE FOOD ITEMS",7413,"FOOD MANUFACTURE",10,12,14,9,,2,,,,,,,,,0
2,5,501,2,60,50075,1,1,2,2,1,"SECURITY",3411,"PRIMARY SCHOOL EDUCATION",13,9,77,3,,1,"CROP FARMING",6114,"AGRICULTURE",1,3,30,9,,2
2,5,501,2,60,50075,2,2,2,1,1,"RICE PROCESSING",7413,"PROCESSING RICE",10,12,28,9,,2,,,,,,,,,2
2,5,501,2,60,50075,3,2,2,2,2,,,,,,,,,,,,,,,,,,2
2,5,501,2,60,50075,4,2,2,2,2,,,,,,,,,,,,,,,,,,2
2,5,501,2,60,50075,5,2,2,2,2,,,,,,,,,,,,,,,,,,2
2,5,501,2,60,50075,6,1,2,1,1,"RICE PROCESSING",7413,"PROCESSING RICE",10,4,28,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,4,35,9,,2
2,5,501,2,60,50075,7,1,2,1,1,"RICE PROCESSING",7413,"PROCESSING RICE",10,4,28,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,4,35,9,,2
2,5,501,2,60,50078,1,2,2,1,1,"SALE OF SACKS",3416,"REATIL TRADE",47,12,58,9,,1,"SALE OF FERTILIZER",3416,"RETAIL TRADE",47,6,58,9,,0
2,5,501,2,60,50078,2,2,2,1,1,"FOOD PROCESSING",7413,"MANUFACTURING FOOD",10,12,14,9,,2,,,,,,,,,0
2,5,501,2,60,50078,3,2,2,1,1,"SALE OF SACKS",3416,"RETAIL TRADE",47,12,48,9,,2,,,,,,,,,0
2,5,501,2,60,50078,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50078,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50078,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50079,1,2,1,1,1,"CROP & LIVESTOCK",6114,"CROP & ANIMAL PRODUCTION",1,5,42,9,,1,"CAPENTARY WORK",7124,"CAPENTARY WORK",31,5,42,9,,0
2,5,501,2,60,50079,2,2,1,2,1,"G.NUT OIL PROCESSING",7413,"G.NUT OIL PROCESSING",56,10,21,9,,2,,,,,,,,,0
2,5,501,2,60,50079,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50079,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50079,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50079,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,501,2,60,50079,8,2,1,2,1,"WEAVING",8263,"WEAVING",31,10,21,9,,,,,,,,,,,0
2,5,516,2,942,50082,1,1,1,2,1,"SECURITY",3411,"WACHT MAN",80,11,38,3,,1,"FARMING",6114,"CROP FARMING",1,8,38,9,,0
2,5,516,2,942,50082,2,2,2,1,1,"MAT WEAVING",7432,"MAT WEAVING",32,12,42,9,,2,,,,,,,,,0
2,5,516,2,942,50082,3,2,1,2,1,"FARMING",6114,"CROP FARMING",1,8,40,9,,2,,,,,,,,,0
2,5,516,2,942,50082,4,2,1,2,1,"FARMING",6114,"CROP FARMING",1,8,30,9,,2,,,,,,,,,0
2,5,516,2,942,50082,5,2,2,1,1,"MAT WEAVING",7432,"MAT WEAVING",32,12,42,9,,2,,,,,,,,,0
2,5,516,2,942,50082,6,2,1,2,1,"FARMING",6114,"CROP FARMING",1,8,30,9,,2,,,,,,,,,0
2,5,516,2,942,50082,7,2,1,2,1,"FARMING",6114,"CROP FARMING",1,8,40,9,,2,,,,,,,,,0
2,5,516,2,942,50082,8,2,1,2,1,"FARMING",6114,"CROP FARMING",1,8,40,9,,2,,,,,,,,,0
2,5,516,2,942,50084,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
2,5,516,2,942,50084,2,2,2,1,1,"MAT WEAVING",7424,"MANUFACTURING",10,12,21,9,,2,,,,,,,,,0
2,5,516,2,942,50084,3,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,35,10,"UNPAYD FAMILY WORKER",2,,,,,,,,,0
2,5,516,2,942,50084,4,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,35,10,"UNPAYED FAMILY WORKE",2,,,,,,,,,0
2,5,516,2,942,50084,5,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,35,10,"UNPAYED FARMILY WORE",2,,,,,,,,,0
2,5,516,2,942,50084,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,516,2,942,50084,7,2,2,1,1,"MAT WEAVING",7424,"MANUFACTUREING",10,12,21,9,,2,,,,,,,,,0
2,5,516,2,942,50084,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,516,2,942,50085,1,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,7,35,9,,2,,,,,,,,,0
2,5,516,2,942,50085,2,2,2,1,1,"PROCESSING OF FOOD",7413,"PROCESSING OF FOOD",10,10,210,9,,1,"WEAVING MAT",7424,"WEAVING MAT.",32,10,40,9,,0
2,5,508,2,984,50093,1,2,1,2,1,"FARMING",6114,"CROP & ANIMAL PRODUCTION",1,7,28,9,,2,,,,,,,,,0
2,5,508,2,984,50093,2,2,1,2,1,"CARES FOR LIVESTOCK",6123,"ANIMAL PRODUCTION",1,12,35,9,,2,,,,,,,,,0
2,5,508,2,984,50093,3,2,1,2,1,"FARMING",6114,"CROP & ANIMAL PRODUCTIO",1,7,49,9,,2,,,,,,,,,0
2,5,508,2,984,50093,4,2,1,2,1,"FARMING",6114,"CROP & ANIMAL PRODUCTION",1,7,48,9,,2,,,,,,,,,0
2,5,508,2,984,50093,5,2,1,2,1,"CARES FOR LIVESTOCK",6123,"ANIMAL PRODUCTION",1,12,28,9,,2,,,,,,,,,0
2,5,508,2,984,50093,6,2,1,1,1,"SALE OF RICE & TALIYS",7413,"SALE OF FOOD",47,12,28,9,,2,,,,,,,,,0
2,5,508,2,984,50093,7,2,1,1,1,"SALE OF RICE & TALIY",7413,"SALE OF FOOD",47,12,35,9,,2,,,,,,,,,0
2,5,508,2,984,50093,8,2,1,1,1,"SALE OF RICE & TALIYS",7413,"SALE OF FOOD",47,12,35,9,,2,,,,,,,,,0
2,5,508,2,984,50095,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE CROP&ANIMAL",1,4,49,9,,2,,,,,,,,,0
2,5,508,2,984,50095,2,1,1,1,1,"G.NUT PROCESSING",7413,"MANUF OF FOOD PRODUCT",10,12,56,9,,2,,,,,,,,,0
2,5,508,2,984,50095,3,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE CROP& ANIMAL",1,4,49,9,,2,,,,,,,,,0
2,5,508,2,984,50095,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50095,5,1,1,2,1,"G.NUT PROCESSING",7413,"MANUF OF FOOD RODUCT",10,12,56,9,,2,,,,,,,,,0
2,5,508,2,984,50095,6,2,1,2,1,"CROP FARMINF",6114,"AGRICULTURE CROP & ANIMAL",1,4,49,9,,2,,,,,,,,,0
2,5,508,2,984,50095,7,1,2,1,1,"G.NUT PROCESSING",7413,"MANUF OF FOOD PRODUCT",10,,,,,,,,,,,,,,0
2,5,508,2,984,50095,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50097,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,6,28,9,,1,"RETAIL TRADE",5149,"BUYING & SELLING",47,12,21,9,,0
2,5,508,2,984,50097,2,2,2,1,1,"G.NUT PROCESSING",7413,"G.NUT PROCESSING",10,9,21,9,,2,,,,,,,,,0
2,5,508,2,984,50097,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50097,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50097,5,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,28,10,"UNPAID",2,,,,,,,,,0
2,5,508,2,984,50097,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50097,8,2,2,1,1,"G.NUT PROCESSING",7413,"G.NUT PROCESSING",10,9,21,9,,2,,,,,,,,,0
2,5,508,2,984,50097,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50097,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50100,1,2,1,2,1,"CROP & LIVESTOCK FARMING",6114,"CROP AGRIC & ANIMAL PROD",1,4,28,9,,2,,,,,,,,,0
2,5,508,2,984,50100,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50100,3,2,1,2,1,"CROP & LIVESTOCK FARMING",6114,"CROP AGRIC & ANIMAL PROD",1,4,28,9,,2,,,,,,,,,0
2,5,508,2,984,50100,4,2,1,2,1,"CROP & LIVESTOCK FARMING",6114,"AGRIC CROP & ANIMAL PROD",1,4,28,10,"PARENT",2,,,,,,,,,0
2,5,508,2,984,50100,5,2,1,2,1,"CROP & LIVESTOCK FARMING",6114,"AGRIC CROP & ANIMAL PROD",1,4,28,10,"PARENT",2,,,,,,,,,0
2,5,508,2,984,50100,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50100,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50100,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50100,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50100,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,984,50100,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50103,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50103,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50103,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50103,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50103,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50103,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,514,1,2036,50103,7,2,1,2,1,"FARMING",6114,"AGRICULTUR",1,7,30,9,,2,,,,,,,,,0
2,5,508,2,718,50112,1,2,1,1,1,"CROP FARMING",6114,"AGRIC CROP & ANIMAL PROD",1,4,28,9,,1,"BUYING & SELLING L/STOCK",3416,"BUYING & SELLING ANIMAL",47,0,,9,,0
2,5,508,2,718,50112,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,718,50112,3,2,1,2,1,"CROP FARMING",6114,"AGRIC CROP & ANIMAL PROD",1,4,28,9,,2,,,,,,,,,0
2,5,508,2,718,50112,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,718,50112,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,718,50112,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,718,50112,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,5,508,2,718,50113,1,2,1,1,1,"BUYING & SELLING SACKS",3416,"BUYING & SELLING",1,5,22,9,,1,"CROPS & LIVESTOCK FARMING",6114,"AGRIC,CROPS&LIVESTOCKSPRO",1,4,21,9,,0
2,5,508,2,718,50113,2,2,2,1,1,"PETTY TRADING",3416,"BUYING & SELLING",1,6,35,9,,2,,,,,,,,,0
2,5,508,2,718,50113,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
