"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3","tracked_obs"
5,3,321,2,364,30051,"N3",10,,2,0
5,3,321,2,364,30052,"N1",25,,3,0
5,3,321,2,364,30052,"N2",21,,4,0
5,3,321,2,364,30052,"N3",2,,2,0
5,3,321,2,364,30052,"N4",12,,6,0
5,3,321,2,364,30052,"N5",2,,1,0
5,3,321,2,364,30054,"N1",12,,1,0
5,3,321,2,364,30054,"N2",9,,1,0
5,3,321,2,364,30054,"N3",12,,2,0
5,3,321,2,364,30055,"N1",2,,1,0
5,3,321,2,364,30055,"N2",2,,2,0
5,3,321,2,364,30055,"N3",9,,2,0
5,3,321,2,364,30055,"N4",8,,4,0
5,3,321,2,364,30056,"N1",3,,3,0
5,3,321,2,364,30056,"N2",2,,3,0
5,3,321,2,364,30056,"N3",3,,3,0
5,3,321,2,364,30056,"N4",9,,1,0
5,3,321,2,364,30056,"N5",12,,3,0
5,3,321,2,364,30056,"N6",9,,1,0
5,3,321,2,364,30056,"N7",6,,1,0
5,3,321,2,364,30056,"N8",6,,1,0
5,3,321,2,364,30056,"N9",7,,1,0
5,3,321,2,364,30057,"N1",1,,8,0
5,3,321,2,364,30057,"N2",9,,2,0
5,3,321,2,364,30058,"N1",1,,1,0
5,3,321,2,364,30058,"N2",13,,5,0
5,3,321,2,364,30059,"N1",2,,1,0
5,3,321,2,364,30059,"N2",9,,1,0
5,3,321,2,364,30060,"N1",2,,1,0
5,3,321,2,364,30060,"N2",2,,1,0
5,3,321,2,364,30060,"N3",9,,2,0
5,3,329,2,696,30061,"N1",3,,1,0
5,3,329,2,696,30061,"N2",1,,2,0
5,3,329,2,696,30061,"N3",12,,2,0
5,3,329,2,696,30062,"N1",17,,3,0
5,3,329,2,696,30062,"N2",8,,4,0
5,3,329,2,696,30063,"N1",31,"SON",1,0
5,3,329,2,696,30063,"N2",31,"VILLAGER",1,0
5,3,329,2,696,30068,"N1",2,,1,0
5,3,329,2,696,30068,"N2",17,,5,0
5,3,329,2,696,30069,"N1",3,,1,0
5,3,329,2,696,30069,"N2",9,,1,0
5,3,329,2,696,30069,"N3",2,,1,0
5,3,329,2,696,30069,"N4",9,,1,0
5,3,329,2,696,30070,"N1",3,,1,0
5,3,329,2,696,30070,"N2",9,,1,0
5,3,329,2,696,30070,"N3",1,,1,0
5,3,329,2,696,30070,"N4",12,,4,0
5,3,329,2,696,30070,"N5",9,,1,0
5,3,323,2,580,30072,"N1",7,,4,0
5,3,323,2,580,30072,"N2",15,,5,0
5,3,323,2,580,30072,"N3",2,,1,0
5,3,323,2,580,30074,"N1",1,,5,0
5,3,323,2,580,30074,"N2",12,,3,0
5,3,323,2,580,30076,"N1",9,,1,0
5,3,323,2,580,30076,"N2",12,,3,0
5,3,323,2,580,30076,"N3",2,,1,0
5,3,323,2,580,30077,"N1",17,,5,0
5,3,323,2,580,30077,"N2",2,,1,0
5,3,323,2,580,30077,"N3",9,,2,0
5,3,323,2,580,30080,"N1",1,,1,0
5,3,323,2,580,30080,"N2",2,,2,0
5,3,318,2,1136,30081,"N1",9,,2,0
5,3,318,2,1136,30084,"N1",9,,1,0
5,3,318,2,1136,30086,"N1",1,,1,0
5,3,318,2,1136,30087,"N1",1,,2,0
5,3,318,2,1136,30087,"N2",4,,1,0
5,3,318,2,1136,30088,"N1",4,,1,0
5,3,318,2,1136,30088,"N2",12,,2,0
5,3,318,2,1136,30090,"N1",17,,4,0
5,3,318,2,1136,30090,"N2",7,,6,0
5,3,318,2,1136,30090,"N3",12,,3,0
5,3,313,2,70,30091,"N1",2,,2,0
5,3,313,2,70,30091,"N2",2,,1,0
5,3,313,2,70,30093,"N1",12,,2,0
5,3,313,2,70,30093,"N2",7,,1,0
5,3,313,2,70,30094,"N1",12,,2,0
5,3,313,2,70,30096,"N1",26,,2,0
5,3,313,2,70,30097,"N1",2,,1,0
5,3,313,2,70,30098,"N1",2,,1,0
5,3,313,2,70,30098,"N2",12,,2,0
5,3,313,2,70,30100,"N1",9,,1,0
5,3,313,2,70,30100,"N2",12,,2,0
5,3,301,1,1198,30101,"N1",3,,1,0
5,3,301,1,1198,30102,"N1",3,,1,0
5,3,301,1,1198,30102,"N2",1,,1,0
5,3,301,1,1198,30102,"N3",9,,1,0
5,3,301,1,1198,30102,"N4",9,,1,0
5,3,301,1,1198,30105,"N1",3,,2,0
5,3,301,1,1198,30105,"N2",9,,1,0
5,3,301,1,1198,30105,"N3",12,,3,0
5,3,301,1,1198,30108,"N1",1,,1,0
5,3,301,1,1198,30108,"N2",2,,1,0
5,3,301,1,1198,30109,"N1",3,,1,0
5,3,301,1,1198,30109,"N2",28,,6,0
5,3,301,1,1198,30109,"N3",1,,1,0
5,3,301,1,1198,30110,"N1",1,,8,0
5,3,301,1,1198,30110,"N2",15,,7,0
5,3,326,2,74,30111,"N1",17,,5,0
5,3,326,2,74,30111,"N2",9,,2,0
5,3,326,2,74,30111,"N3",15,,5,0
5,3,326,2,74,30111,"N4",10,,5,0
5,3,326,2,74,30113,"N1",1,,1,0
5,3,326,2,74,30113,"N2",2,,1,0
5,3,326,2,74,30114,"N1",2,,1,0
5,3,326,2,74,30114,"N2",2,,1,0
5,3,326,2,74,30114,"N3",1,,1,0
5,3,326,2,74,30114,"N4",12,,2,0
5,3,326,2,74,30114,"N5",2,,1,0
5,3,326,2,74,30114,"N6",9,,1,0
5,3,326,2,74,30115,"N1",12,,4,0
5,3,326,2,74,30115,"N2",2,,2,0
5,3,326,2,74,30116,"N1",13,,3,0
5,3,326,2,74,30117,"N1",1,,1,0
5,3,326,2,74,30117,"N2",2,,2,0
5,3,326,2,74,30117,"N3",9,,3,0
5,3,326,2,74,30118,"N1",17,,5,0
5,3,326,2,74,30119,"N1",3,,4,0
5,3,326,2,74,30119,"N2",9,,2,0
5,3,326,2,74,30120,"N1",12,,3,0
5,3,326,2,74,30120,"N2",9,,1,0
5,3,305,2,1542,30123,"N1",2,,2,0
5,3,305,2,1542,30123,"N2",12,,3,0
5,3,305,2,1542,30123,"N3",2,,3,0
5,3,305,2,1542,30123,"N4",9,,1,0
5,3,305,2,1542,30127,"N1",12,,2,0
5,3,305,2,1542,30127,"N2",9,,2,0
5,3,305,2,1542,30127,"N3",25,,3,0
5,3,305,2,1542,30127,"N4",8,,3,0
5,3,312,2,20,30131,"N1",1,,1,0
5,3,312,2,20,30131,"N2",2,,1,0
5,3,312,2,20,30134,"N1",12,,2,0
5,3,312,2,20,30134,"N2",2,,1,0
5,3,312,2,20,30134,"N3",12,,1,0
5,3,312,2,20,30138,"N1",15,,8,0
5,3,312,2,20,30139,"N1",9,,2,0
5,3,312,2,20,30139,"N2",2,,1,0
5,3,312,2,20,30139,"N3",9,,1,0
5,3,312,2,20,30140,"N1",12,,2,0
5,3,312,2,20,30140,"N2",28,,4,0
5,3,305,2,4,30141,"N1",1,,7,0
5,3,305,2,4,30141,"N2",2,,1,0
5,3,305,2,4,30143,"N1",6,,1,0
5,3,305,2,4,30143,"N2",9,,2,0
5,3,305,2,4,30146,"N1",2,,1,0
5,3,305,2,4,30146,"N2",9,,2,0
5,3,305,2,4,30148,"N1",2,,2,0
5,3,305,2,4,30148,"N2",2,,1,0
5,3,305,2,4,30149,"N1",2,,2,0
4,4,414,1,2176,40033,"N1",1,,1,0
4,4,414,1,2176,40033,"N2",9,,3,0
4,4,414,1,2176,40034,"N1",1,,3,0
4,4,414,1,2176,40034,"N2",9,,3,0
4,4,414,1,2176,40037,"N1",9,,4,0
4,4,415,1,2108,40042,"N1",1,,1,0
4,4,415,1,2108,40043,"N1",31,"SON",6,0
4,4,415,1,2108,40043,"N2",9,,3,0
4,4,415,1,2108,40045,"N1",1,,1,0
4,4,415,1,2108,40045,"N2",9,,3,0
4,4,415,1,2108,40047,"N1",2,,1,0
4,4,415,1,2108,40047,"N2",13,,4,0
4,4,415,1,2108,40047,"N3",1,,1,0
4,4,415,1,2108,40047,"N4",10,,1,0
4,4,415,1,2108,40047,"N5",10,,4,0
4,4,415,1,2108,40047,"N6",10,,4,0
4,4,415,1,2108,40049,"N1",1,,1,0
4,4,415,1,2108,40049,"N2",9,,3,0
4,4,415,1,2108,40050,"N1",1,,1,0
4,4,415,1,2108,40050,"N2",9,,3,0
4,4,413,2,1540,40051,"N1",1,,1,0
4,4,413,2,1540,40051,"N2",9,,1,0
4,4,413,2,1540,40051,"N3",17,,4,0
4,4,413,2,1540,40053,"N1",2,,1,0
4,4,413,2,1540,40053,"N2",9,,3,0
4,4,413,2,1540,40053,"N3",9,,3,0
4,4,413,2,1540,40054,"N1",9,,3,0
4,4,413,2,1540,40054,"N2",31,"POULTRY FARMER",2,0
4,4,413,2,1540,40054,"N3",2,,1,0
4,4,413,2,1540,40054,"N4",1,,1,0
4,4,413,2,1540,40054,"N5",9,,2,0
4,4,413,2,1540,40054,"N6",9,,2,0
4,4,413,2,1540,40055,"N1",9,,3,0
4,4,413,2,1540,40055,"N2",12,,3,0
4,4,413,2,1540,40055,"N3",9,,1,0
4,4,413,2,1540,40056,"N1",3,,1,0
4,4,413,2,1540,40058,"N1",1,,1,0
4,4,413,2,1540,40060,"N1",9,,1,0
4,4,413,2,1540,40060,"N2",9,,1,0
4,4,413,2,1540,40060,"N3",9,,1,0
4,4,413,2,1540,40060,"N4",9,,1,0
4,4,405,2,722,40062,"N1",1,,6,0
4,4,405,2,722,40062,"N2",1,,6,0
4,4,405,2,722,40062,"N3",13,,6,0
4,4,405,2,722,40062,"N4",9,,1,0
4,4,405,2,722,40062,"N5",9,,1,0
4,4,405,2,722,40063,"N1",12,,3,0
4,4,405,2,722,40063,"N2",12,,3,0
4,4,405,2,722,40063,"N3",9,,1,0
4,4,405,2,722,40064,"N1",12,,3,0
4,4,405,2,722,40064,"N2",12,,3,0
4,4,405,2,722,40064,"N3",9,,1,0
4,4,405,2,722,40065,"N1",1,,1,0
4,4,405,2,722,40065,"N2",8,,3,0
4,4,405,2,722,40065,"N3",1,,6,0
4,4,405,2,722,40066,"N1",12,,3,0
4,4,405,2,722,40066,"N2",12,,3,0
4,4,405,2,722,40067,"N1",9,,1,0
4,4,405,2,722,40067,"N2",9,,1,0
4,4,405,2,722,40067,"N3",9,,1,0
4,4,405,2,722,40067,"N4",9,,1,0
4,4,405,2,722,40069,"N1",9,,5,0
4,4,405,2,722,40069,"N2",9,,5,0
4,4,405,2,722,40069,"N3",9,,1,0
4,4,405,2,722,40069,"N4",9,,1,0
4,4,405,2,722,40069,"N5",9,,1,0
4,4,405,2,722,40069,"N6",2,,1,0
4,4,405,2,722,40069,"N7",9,,1,0
4,4,405,2,722,40070,"N1",9,,1,0
4,4,405,2,722,40070,"N2",9,,1,0
4,4,405,2,722,40070,"N3",9,,1,0
4,4,405,2,484,40071,"N1",12,,3,0
4,4,405,2,484,40072,"N1",26,,1,0
4,4,405,2,484,40073,"N1",3,,1,0
4,4,405,2,484,40074,"N1",12,,3,0
4,4,405,2,484,40075,"N1",1,,1,0
4,4,405,2,484,40075,"N2",9,,2,0
4,4,405,2,484,40075,"N3",10,,5,0
4,4,405,2,484,40076,"N1",1,,1,0
4,4,405,2,484,40076,"N2",10,,1,0
4,4,405,2,484,40076,"N3",9,,1,0
4,4,405,2,484,40076,"N4",9,,1,0
4,4,405,2,484,40076,"N5",9,,1,0
4,4,405,2,484,40076,"N6",9,,1,0
4,4,405,2,484,40077,"N1",1,,1,0
4,4,405,2,484,40077,"N2",9,,1,0
4,4,405,2,484,40080,"N1",31,"COMMUNITY",1,0
4,4,405,2,484,40080,"N2",9,,3,0
4,4,405,2,484,40080,"N3",9,,3,0
4,4,419,2,296,40081,"N1",12,,3,0
4,4,419,2,296,40082,"N1",12,,3,0
4,4,419,2,296,40083,"N1",1,,1,0
4,4,419,2,296,40083,"N2",9,,3,0
4,4,419,2,296,40084,"N1",9,,3,0
4,4,419,2,296,40084,"N2",9,,3,0
4,4,419,2,296,40085,"N1",2,,1,0
4,4,419,2,296,40085,"N2",1,,1,0
4,4,419,2,296,40085,"N3",9,,1,0
4,4,419,2,296,40085,"N4",9,,1,0
4,4,419,2,296,40085,"N5",9,,1,0
4,4,419,2,296,40085,"N6",9,,1,0
4,4,419,2,296,40085,"N7",12,,4,0
4,4,419,2,296,40085,"N8",9,,1,0
4,4,419,2,296,40087,"N1",1,,1,0
4,4,419,2,296,40088,"N1",1,,1,0
4,4,419,2,296,40088,"N2",9,,3,0
4,4,419,2,296,40089,"N1",12,,3,0
4,4,419,2,296,40089,"N2",12,,3,0
4,4,419,2,296,40090,"N1",3,,1,0
4,4,419,2,296,40090,"N2",9,,2,0
4,4,419,2,296,40090,"N3",9,,2,0
4,4,401,1,1460,40095,"N1",1,,5,0
4,4,401,1,1460,40095,"N2",31,"SELF",1,0
4,4,401,1,1460,40095,"N3",9,,2,0
4,4,401,1,1460,40095,"N4",28,,2,0
4,4,401,1,1460,40095,"N5",9,,2,0
4,4,401,1,1460,40095,"N6",9,,2,0
4,4,401,1,1460,40095,"N7",9,,2,0
4,4,401,1,1460,40095,"N8",9,,2,0
4,4,401,1,1460,40097,"N1",1,,1,0
4,4,401,1,1460,40097,"N2",1,,1,0
4,4,401,1,1460,40097,"N3",9,,4,0
4,4,401,1,1460,40099,"N1",9,,3,0
4,4,412,2,2592,40101,"N1",13,,4,0
4,4,412,2,2592,40101,"N2",13,,3,0
4,4,412,2,2592,40103,"N1",13,,4,0
4,4,412,2,2592,40103,"N2",13,,4,0
4,4,412,2,2592,40103,"N3",13,,4,0
4,4,412,2,2592,40103,"N4",10,,1,0
4,4,412,2,2592,40104,"N1",12,,4,0
4,4,412,2,2592,40105,"N1",12,,4,0
4,4,412,2,2592,40106,"N1",12,,4,0
4,4,412,2,2592,40107,"N1",9,,3,0
4,4,412,2,2592,40107,"N2",9,,3,0
4,4,412,2,2592,40108,"N1",9,,2,0
4,4,412,2,2592,40109,"N1",1,,1,0
4,4,412,2,2592,40109,"N2",8,,3,0
4,4,412,2,2592,40110,"N1",1,,1,0
4,4,412,2,2592,40110,"N2",10,,3,0
4,4,412,2,1606,40111,"N1",2,,1,0
4,4,412,2,1606,40111,"N2",2,,1,0
4,4,412,2,1606,40111,"N3",17,,6,0
4,4,412,2,1606,40111,"N4",13,,4,0
4,4,412,2,1606,40111,"N5",1,,1,0
4,4,412,2,1606,40112,"N1",2,,1,0
4,4,412,2,1606,40112,"N2",13,,2,0
4,4,412,2,1606,40113,"N1",12,,4,0
4,4,412,2,1606,40114,"N1",12,,4,0
4,4,412,2,1606,40115,"N1",9,,1,0
4,4,412,2,1606,40116,"N1",9,,1,0
4,4,412,2,1606,40117,"N1",9,,1,0
4,4,412,2,1606,40118,"N1",1,,1,0
4,4,412,2,1606,40118,"N2",9,,3,0
4,4,412,2,1606,40120,"N1",1,,1,0
4,4,412,2,1606,40120,"N2",9,,3,0
4,4,410,2,4036,40123,"N1",31,"H/H HEAD SON",5,0
4,4,410,2,4036,40123,"N2",9,,1,0
4,4,410,2,4036,40124,"N1",9,,2,0
4,4,410,2,4036,40125,"N1",1,,1,0
4,4,410,2,4036,40125,"N2",10,,4,0
4,4,410,2,4036,40125,"N3",10,,4,0
4,4,410,2,4036,40125,"N4",10,,4,0
4,4,410,2,4036,40125,"N5",28,,4,0
4,4,410,2,4036,40126,"N1",1,,1,0
4,4,410,2,4036,40126,"N2",10,,4,0
4,4,410,2,4036,40126,"N3",10,,,0
4,4,410,2,4036,40126,"N4",10,,4,0
4,4,410,2,4036,40128,"N1",1,,1,0
4,4,410,2,4036,40129,"N1",9,,3,0
4,4,410,2,4036,40129,"N2",1,,1,0
4,4,410,2,4036,40130,"N1",1,,1,0
4,4,410,2,4036,40130,"N2",9,,3,0
4,4,407,2,796,40131,"N1",4,,3,0
4,4,407,2,796,40131,"N2",9,,3,0
4,4,407,2,796,40132,"N1",1,,1,2
4,4,407,2,796,40132,"N2",9,,3,2
4,4,407,2,796,40133,"N1",3,,1,0
4,4,407,2,796,40133,"N2",3,,1,0
4,4,407,2,796,40133,"N3",17,,2,0
4,4,407,2,796,40133,"N4",9,,1,0
4,4,407,2,796,40133,"N5",9,,1,0
4,4,407,2,796,40134,"N1",13,,5,0
4,4,407,2,796,40134,"N2",13,,4,0
4,4,407,2,796,40134,"N3",13,,4,0
4,4,407,2,796,40134,"N4",9,,1,0
4,4,407,2,796,40135,"N1",17,,6,0
4,4,407,2,796,40135,"N2",15,,1,0
4,4,407,2,796,40135,"N3",15,,1,0
4,4,407,2,796,40135,"N4",9,,2,0
4,4,407,2,796,40135,"N5",2,,1,0
4,4,407,2,796,40136,"N1",2,,1,0
4,4,407,2,796,40136,"N2",12,,5,0
4,4,407,2,796,40136,"N3",15,,1,0
4,4,407,2,796,40136,"N4",15,,4,0
4,4,407,2,796,40136,"N5",13,,5,0
4,4,407,2,796,40136,"N6",10,,2,0
4,4,407,2,796,40136,"N7",10,,2,0
4,4,407,2,796,40136,"N8",9,,1,0
4,4,407,2,796,40137,"N1",9,,3,0
4,4,407,2,796,40137,"N2",9,,3,0
4,4,407,2,796,40138,"N1",17,,3,0
4,4,407,2,796,40138,"N2",1,,8,0
4,4,407,2,796,40138,"N3",11,,3,0
4,4,407,2,796,40138,"N4",15,,4,0
4,4,407,2,796,40138,"N5",9,,3,0
4,4,407,2,796,40138,"N6",12,,6,0
4,4,407,2,796,40138,"N7",9,,4,0
4,4,407,2,796,40139,"N1",9,,3,0
4,4,407,2,796,40139,"N2",9,,3,0
4,4,407,2,796,40140,"N1",17,,4,0
4,4,407,2,796,40140,"N2",11,,3,0
4,4,407,2,796,40140,"N3",15,,3,0
4,4,407,2,796,40140,"N4",9,,3,0
4,4,407,2,796,40140,"N5",15,,3,0
4,4,407,2,796,40140,"N6",15,,3,0
4,4,410,1,3192,40141,"N1",2,,1,0
4,4,410,1,3192,40141,"N2",2,,1,0
4,4,410,1,3192,40141,"N3",1,,1,0
4,4,410,1,3192,40141,"N4",9,,3,0
4,4,410,1,3192,40141,"N5",9,,3,0
4,4,410,1,3192,40141,"N6",9,,3,0
4,4,410,1,3192,40142,"N1",1,,1,0
4,4,410,1,3192,40142,"N2",9,,3,0
4,4,410,1,3192,40142,"N3",9,,4,0
4,4,410,1,3192,40144,"N1",1,,8,0
4,4,410,1,3192,40144,"N2",13,,3,0
4,4,410,1,3192,40144,"N3",31,"POULTRY FARMER",1,0
4,4,410,1,3192,40144,"N4",2,,1,0
4,4,410,1,3192,40144,"N5",2,,1,0
4,4,410,1,3192,40146,"N1",13,,4,0
4,4,410,1,3192,40146,"N2",13,,4,0
4,4,410,1,3192,40146,"N3",13,,4,0
4,4,410,1,3192,40146,"N4",13,,4,0
4,4,410,1,3192,40146,"N5",13,,4,0
4,4,410,1,3192,40147,"N1",12,,3,0
4,4,410,1,3192,40148,"N1",1,,1,0
4,4,410,1,3192,40149,"N1",1,,1,0
4,4,410,1,3192,40149,"N2",9,,1,0
4,4,410,1,3192,40149,"N3",9,,1,0
4,4,410,1,3414,40151,"N1",2,,2,0
4,4,410,1,3414,40151,"N2",,,,0
4,4,410,1,3414,40152,"N1",9,,1,0
4,4,410,1,3414,40154,"N1",12,,3,0
4,4,410,1,3414,40154,"N2",12,,3,0
4,4,410,1,3414,40154,"N3",12,,1,0
4,4,410,1,3414,40155,"N1",1,,1,0
4,4,410,1,3414,40155,"N2",10,,1,0
4,4,410,1,3414,40155,"N3",10,,1,0
4,4,410,1,3414,40158,"N1",12,,3,0
4,4,410,1,3414,40159,"N1",2,,1,0
4,4,410,1,3414,40159,"N2",1,,1,0
4,4,410,1,3414,40159,"N3",9,,3,0
4,4,401,1,738,40161,"N1",9,,3,0
4,4,401,1,738,40161,"N2",9,,3,0
4,4,401,1,738,40163,"N1",1,,1,0
4,4,401,1,738,40163,"N2",9,,3,0
4,4,401,1,738,40163,"N3",1,,1,0
4,4,401,1,738,40164,"N1",1,,1,0
4,4,401,1,738,40165,"N1",1,,1,0
4,4,401,1,738,40166,"N1",1,,8,0
4,4,401,1,738,40166,"N2",2,,1,0
4,4,401,1,738,40166,"N3",10,,1,0
4,4,401,1,738,40167,"N1",10,,1,0
4,4,401,1,738,40167,"N2",9,,1,0
4,4,401,1,738,40168,"N1",1,,1,0
4,4,401,1,738,40168,"N2",12,,2,0
4,4,401,1,738,40168,"N3",9,,2,0
4,4,401,1,738,40168,"N4",9,,2,0
4,4,401,1,738,40169,"N1",1,,1,0
4,4,401,1,738,40169,"N2",9,,2,0
4,4,401,1,738,40169,"N3",9,,2,0
4,4,401,1,738,40170,"N1",1,,1,0
4,4,421,1,800,40172,"N1",9,,2,0
4,4,421,1,800,40172,"N2",9,,2,0
4,4,421,1,800,40172,"N3",10,,4,0
4,4,421,1,800,40172,"N4",10,,4,0
4,4,421,1,800,40173,"N1",9,,3,2
4,4,421,1,800,40174,"N1",1,,1,0
4,4,421,1,800,40174,"N2",9,,3,0
4,4,421,1,800,40176,"N1",31,"COMMUNITY",3,0
4,4,421,1,800,40176,"N2",9,,3,0
4,4,421,1,800,40177,"N1",1,,5,0
4,4,421,1,800,40177,"N2",1,,4,0
4,4,421,1,800,40178,"N1",12,,3,0
4,4,411,1,1486,40182,"N1",1,,1,0
4,4,411,1,1486,40182,"N2",9,,3,0
4,4,411,1,1486,40184,"N1",9,,1,0
4,4,411,1,1486,40186,"N1",9,,1,0
4,4,411,1,1486,40187,"N1",1,,1,0
4,4,411,1,1486,40187,"N2",10,,1,0
4,4,411,1,1486,40187,"N3",10,,1,0
4,4,411,1,1486,40187,"N4",10,,1,0
4,4,411,1,1486,40188,"N1",1,,1,0
4,4,411,1,1486,40188,"N2",10,,1,0
4,4,411,1,1486,40188,"N3",10,,1,0
4,4,411,1,1486,40189,"N1",9,,2,0
4,4,411,1,1486,40190,"N1",9,,3,0
4,4,401,2,2106,40191,"N1",1,,6,0
4,4,401,2,2106,40191,"N2",12,,5,0
4,4,401,2,2106,40191,"N3",12,,5,0
4,4,401,2,2106,40191,"N4",9,,1,0
4,4,401,2,2106,40191,"N5",9,,1,0
4,4,401,2,2106,40193,"N1",1,,1,0
4,4,401,2,2106,40193,"N2",9,,2,0
4,4,401,2,2106,40193,"N3",9,,2,0
4,4,401,2,2106,40193,"N4",9,,2,0
4,4,401,2,2106,40194,"N1",1,,1,0
4,4,401,2,2106,40194,"N2",9,,3,0
4,4,401,2,2106,40194,"N3",12,,3,0
4,4,401,2,2106,40195,"N1",1,,1,0
4,4,401,2,2106,40195,"N2",12,,3,0
4,4,401,2,2106,40195,"N3",9,,1,0
4,4,401,2,2106,40197,"N1",1,,8,0
4,4,401,2,2106,40197,"N10",,,,0
4,4,401,2,2106,40197,"N2",1,,1,0
4,4,401,2,2106,40197,"N3",12,,4,0
4,4,401,2,2106,40197,"N4",12,,4,0
4,4,401,2,2106,40197,"N5",9,,1,0
4,4,401,2,2106,40197,"N6",9,,1,0
4,4,401,2,2106,40197,"N7",9,,1,0
4,4,401,2,2106,40197,"N8",13,,5,0
4,4,401,2,2106,40197,"N9",15,,1,0
4,4,401,2,2106,40198,"N1",12,,3,0
4,4,401,2,2106,40198,"N2",9,,1,0
4,4,401,2,2106,40199,"N1",2,,1,0
4,4,401,2,2106,40199,"N2",2,,1,0
4,4,401,2,2106,40199,"N3",9,,3,0
4,4,401,2,2106,40200,"N1",1,,1,0
4,4,401,2,2106,40200,"N2",9,,4,0
4,4,401,2,2106,40200,"N3",1,,4,0
4,4,401,2,2106,40200,"N4",15,,5,0
4,4,402,2,1080,40201,"N1",31,"COMMUNITY",1,0
4,4,402,2,1080,40201,"N2",13,,5,0
4,4,402,2,1080,40201,"N3",12,,4,0
4,4,402,2,1080,40201,"N4",10,,3,0
4,4,402,2,1080,40202,"N1",9,,4,0
4,4,402,2,1080,40202,"N2",9,,1,0
4,4,402,2,1080,40202,"N3",1,,1,0
4,4,402,2,1080,40204,"N1",13,,1,0
4,4,402,2,1080,40207,"N1",3,,1,0
4,4,402,2,1080,40207,"N2",9,,1,0
4,4,402,2,1080,40208,"N1",1,,1,0
4,4,402,2,1080,40208,"N2",9,,3,0
4,4,402,2,1080,40209,"N1",1,,1,0
4,4,402,2,1080,40209,"N2",2,,1,0
4,4,402,2,1080,40209,"N3",10,,1,0
4,4,402,2,1080,40209,"N4",10,,1,0
4,4,402,2,1080,40209,"N5",12,,4,0
4,4,402,2,1080,40210,"N1",14,,1,0
4,4,402,2,1080,40210,"N2",14,,5,0
4,4,402,2,1080,40210,"N3",12,,5,0
4,4,403,2,836,40211,"N1",4,,3,0
4,4,403,2,836,40211,"N2",13,,5,0
4,4,403,2,836,40211,"N3",13,,5,0
4,4,403,2,836,40212,"N1",10,,3,0
4,4,403,2,836,40212,"N2",13,,4,0
4,4,403,2,836,40212,"N3",13,,5,0
4,4,403,2,836,40213,"N1",1,,1,0
2,5,506,2,830,50001,"N1",12,,2,0
2,5,506,2,830,50001,"N2",12,,2,0
2,5,506,2,830,50001,"N3",2,,2,0
2,5,506,2,830,50004,"N1",8,,4,0
2,5,506,2,830,50004,"N2",3,,1,0
2,5,506,2,830,50005,"N1",2,,1,0
2,5,506,2,830,50005,"N2",9,,4,0
2,5,506,2,830,50006,"N1",9,,2,0
2,5,506,2,830,50006,"N2",2,,1,0
2,5,506,2,830,50006,"N3",9,,2,0
2,5,506,2,830,50006,"N4",9,,2,0
2,5,506,2,830,50006,"N5",9,,2,0
2,5,506,2,830,50006,"N6",9,,2,0
2,5,506,2,830,50007,"N1",9,,2,0
2,5,506,2,830,50007,"N2",2,,2,0
2,5,506,2,830,50007,"N3",10,,2,0
2,5,506,2,830,50008,"N1",12,,2,0
2,5,506,2,830,50008,"N2",12,,2,0
2,5,506,2,830,50008,"N3",2,,2,0
2,5,506,2,830,50009,"N1",9,,1,0
2,5,506,2,830,50009,"N2",9,,1,0
2,5,506,2,830,50009,"N3",9,,1,0
2,5,506,2,830,50009,"N4",9,,1,0
2,5,506,2,830,50010,"N1",2,,2,0
2,5,502,1,2194,50016,"N1",12,,3,0
2,5,502,1,2194,50016,"N2",12,,3,0
2,5,502,1,2194,50016,"N3",12,,3,0
2,5,515,2,18,50021,"N1",12,,3,0
2,5,515,2,18,50021,"N2",12,,3,0
2,5,515,2,18,50022,"N1",9,,2,0
2,5,515,2,18,50023,"N1",1,,1,0
2,5,515,2,18,50023,"N2",9,,2,0
2,5,515,2,18,50023,"N3",2,,1,0
2,5,515,2,18,50023,"N4",28,,1,0
2,5,515,2,18,50023,"N5",2,,1,0
2,5,515,2,18,50024,"N1",9,,2,0
2,5,515,2,18,50024,"N2",2,,1,0
2,5,515,2,18,50024,"N3",2,,1,0
2,5,515,2,18,50024,"N4",28,,1,0
2,5,515,2,18,50024,"N5",2,,1,0
2,5,515,2,18,50025,"N1",12,,3,0
2,5,515,2,18,50025,"N2",12,,3,0
2,5,515,2,18,50026,"N1",9,,2,0
2,5,515,2,18,50027,"N1",9,,2,0
2,5,515,2,18,50027,"N2",9,,2,0
2,5,515,2,18,50027,"N3",2,,1,0
2,5,515,2,18,50028,"N1",2,,1,0
2,5,515,2,18,50028,"N2",1,,1,0
2,5,515,2,18,50028,"N3",12,,2,0
2,5,515,2,18,50029,"N1",12,,3,0
2,5,515,2,18,50029,"N2",12,,3,0
2,5,515,2,18,50030,"N1",9,,2,0
2,5,515,2,18,50030,"N2",9,,2,0
2,5,502,2,3878,50031,"N1",10,,2,0
2,5,502,2,3878,50031,"N2",2,,2,0
2,5,502,2,3878,50032,"N1",1,,1,0
2,5,502,2,3878,50032,"N2",2,,2,0
2,5,502,2,3878,50032,"N3",9,,2,0
2,5,502,2,3878,50033,"N1",9,,4,0
2,5,502,2,3878,50033,"N2",9,,4,0
2,5,502,2,3878,50033,"N3",9,,4,0
