"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11fq1a","s11fq1b","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq5","s11fq6","s11fq7","s11fq8","s11fq9","s11fq9b","s11fq10","s11fq11","s11fq11b","s11fq12","tracked_obs"
1,31,3115,2,680,310026,3,1,"MAIZE",1080,1,4,4,,7,2012,600,1,2,2,,,,,,,,,,0
1,31,3115,2,680,310027,1,1,"MAIZE",1080,2,4,4,,5,2012,2.8,1,1,2,,,,,,,,,,0
1,31,3115,2,680,310027,1,2,"POTATOES",2180,2,4,4,,5,2012,100,1,3,2,,,,,,,,,,0
1,31,3115,2,680,310027,2,1,"MAIZE",1080,2,4,4,,5,2012,2.8,1,1,2,,,,,,,,,,0
1,31,3115,2,680,310027,2,2,"POTATOES",2180,2,4,4,,5,2012,100,1,3,2,,,,,,,,,,0
1,31,3115,2,680,310028,1,1,"MAIZE",1080,1,6,1,,4,2012,10,1,1,2,,,,,,,,,,0
1,31,3115,2,680,310028,2,1,"ACHA",2010,1,6,1,,6,2012,250,1,1,2,,,,,,,,,,0
1,31,3115,2,680,310028,3,1,"BENISEED",2040,1,6,1,,6,2012,200,1,1,2,,,,,,,,,,0
1,31,3115,2,680,310028,4,1,"SWEET POTATOES",2181,1,6,1,,7,2012,500,1,3,2,,,,,,,,,,0
1,31,3115,2,680,310028,5,1,"POTATOES",2180,1,6,1,,4,2012,48,1,3,2,,,,,,,,,,0
1,31,3115,2,680,310029,1,1,"IRISH POTATOE",2180,4,5,4,,5,2012,10,10,3,2,,,,,,,,,,0
1,31,3115,2,680,310029,1,2,"MAIZE",1080,4,5,4,,6,2012,500,1,2,2,,,,,,,,,,0
1,31,3115,2,680,310029,1,3,"GARDEN EGGS",2080,2,5,4,,5,2012,2,9,3,2,,,,,,,,,,0
1,31,3115,2,680,310029,2,1,"MAIZE",1080,3.45000004768372,5,4,,6,2012,400,10,2,1,"BROWN BEANS",2,2,3,,1,2,,2009,0
1,31,3115,2,680,310029,2,2,"BEANS",1010,3,5,4,,7,2012,50,10,2,1,"BROWN BEANS",2,2,3,,1,2,,2009,0
1,31,3115,2,680,310029,2,3,"GROUNDNUTS",1060,2,5,4,,6,2012,50,10,2,1,"BROWN BEANS",2,2,3,,1,2,,2009,0
1,31,3115,2,680,310029,3,1,"MAIZE",1080,2.29999995231628,5,4,,7,2012,300,10,2,2,,,,,,,,,,0
1,31,3115,2,680,310029,3,2,"GROUNDNUTS",1060,2,5,4,,5,2012,25,10,2,2,,,,,,,,,,0
1,31,3115,2,680,310029,4,1,"IRISH POTATOES",2180,3,5,4,,5,2012,3,9,3,2,,,,,,,,,,0
1,31,3115,2,680,310029,4,2,"MAIZE",1080,3.25,5,4,,7,2012,350,1,2,2,,,,,,,,,,0
1,31,3115,2,680,310030,1,1,"IRISH POTATOES.",2180,3,4,3,,5,2012,600,1,3,2,,,,,,,,,,0
1,31,3115,2,680,310030,1,2,"MAIZE",1080,3,4,3,,6,2012,1000,1,2,2,,,,,,,,,,0
1,31,3115,2,680,310030,2,1,"POTATOES",2180,5,4,3,,5,2012,600,1,3,2,,,,,,,,,,0
1,31,3115,2,680,310030,2,2,"MAIZE",1080,5,4,3,,6,2012,0,,,2,,,,,,,,,,0
1,31,3111,2,2966,310031,1,1,"MAIZE",1080,8,4,4,,4,2012,500,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310031,1,2,"BEANS",1010,8,4,4,,4,2012,100,1,1,1,"RED BEANS",1,1,3,"RED",1,1,,2010,0
1,31,3111,2,2966,310031,2,1,"MAIZE",1080,5,4,4,,4,2012,200,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310031,2,2,"POTATOES",2180,5,4,4,,4,2012,100,1,3,2,,,,,,,,,,0
1,31,3111,2,2966,310031,2,3,"BEANS",1010,5,4,4,,4,2012,50,1,1,1,"WHITE BEANS",1,1,1,,2,1,,2010,0
1,31,3111,2,2966,310032,1,1,"POTATOES",2180,6,4,3,,4,2012,500,1,3,2,,,,,,,,,,0
1,31,3111,2,2966,310032,1,2,"MAIZE",1080,8,4,3,,6,2012,1000,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310032,1,3,"SOYA BEANS",2220,3,4,3,,5,2012,52,1,1,1,"SOYA BEANS",1,2,2,,1,1,,2010,0
1,31,3111,2,2966,310032,1,4,"BROWN BEANS",1010,2.5,4,3,,6,2012,50,1,1,1,"BROWN BEANS",2,2,3,"BROWN BEANS",1,2,,1990,0
1,31,3111,2,2966,310032,1,5,"OKRO",2120,0.5,4,3,,5,2012,25,1,3,2,,,,,,,,,,0
1,31,3111,2,2966,310032,2,1,"MAIZE",1080,7,4,4,,6,2012,250,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310032,2,2,"SOYA BEANS",2220,3,4,4,,6,2012,30,1,1,1,"SOYA BEANS",1,2,2,,1,1,,2010,0
1,31,3111,2,2966,310033,1,1,"MAIZE",1080,4,4,3,,6,2012,1000,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310033,1,2,"POTATOES",2180,3,4,3,,5,2012,50,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310033,1,3,"SOYA BEANS",2220,2.20000004768372,4,3,,6,2012,50,1,1,1,"SOYA BEANS",1,1,2,,1,2,,2009,0
1,31,3111,2,2966,310033,2,1,"MAIZE",1080,3.40000009536743,4,3,,6,2012,800,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310033,2,2,"POTATOES",2180,3,4,3,,5,2012,60,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310033,3,1,"MAIZE",1080,3,4,3,,6,2012,500,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310033,3,2,"POTATOES",2180,2,4,3,,5,2012,55,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310033,3,3,"BROWN BEANS",1010,2,4,3,,6,2012,50,1,1,1,"BROWN BEANS",2,1,3,"BROWN",1,1,,2009,0
1,31,3111,2,2966,310033,4,1,"MAIZE",1080,4.5,4,4,,6,2012,450,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310033,4,2,"BROWN BEANS",1010,4,4,4,,6,2012,45,1,1,1,"BROWN BEANS",2,1,3,"BROWN",1,1,,2009,0
1,31,3111,2,2966,310034,1,1,"MAIZE",1080,7860.39990234375,7,1,,5,2012,500,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310034,2,1,"MAIZE",1080,,7,4,,4,2012,300,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310034,2,2,"SWEET POTATOES",2181,,7,4,,6,2012,300,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310034,2,3,"IRISH POTATOES",2180,,7,4,,4,2012,400,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310034,3,1,"MAIZE",1080,4792.7998046875,7,4,,5,2012,500,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310034,3,2,"BROWN BEANS",1010,4792.7998046875,7,4,,5,2012,100,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310034,4,1,"MAIZE",1080,,7,1,,5,2012,400,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,1,1,"MAIZE",1080,10801,7,4,,4,2012,500,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,1,2,"POTATOES IRISH",2180,10801,7,4,,4,2012,2500,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,1,3,"SOYA BEANS",2220,10801,7,4,,4,2012,300,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,2,1,"MAIZE",1080,9512.900390625,7,4,,4,2012,600,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,2,2,"POTATOES IRISH",2180,9512.900390625,7,4,,4,2012,1000,1,3,2,,,,,,,,,,0
1,31,3111,2,2966,310035,3,1,"MAIZE",1080,5611.7001953125,7,4,,4,2012,400,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,3,2,"SORGHUM",1070,5611.7001953125,7,4,,4,2012,300,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,4,1,"MAIZE",1080,22271,7,4,,4,2012,600,1,2,2,,,,,,,,,,0
1,31,3111,2,2966,310035,4,2,"SWEET POTATOES",2181,22271,7,4,,4,2012,1000,1,3,2,,,,,,,,,,0
1,31,3111,2,2966,310036,1,1,"POTATOES",2180,6,4,4,,4,2012,5,22,3,2,,,,,,,,,,0
1,31,3111,2,2966,310036,1,2,"MAIZE",1080,4,4,4,,4,2012,6,21,2,2,,,,,,,,,,0
1,31,3111,2,2966,310037,1,1,"MAIZE",1080,3,4,4,,6,2012,400,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310037,1,2,"POTATOES",2180,3,4,4,,5,2012,12,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310037,1,3,"BROWN BEANS",1010,1,4,4,,6,2012,50,1,1,1,"BROWN BEANS",2,1,3,"BROWN",1,2,,2010,0
1,31,3111,2,2966,310037,2,1,"MAIZE",1080,2,4,4,,6,2012,250,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310037,2,2,"BROWN BEANS",1010,2,4,4,,6,2012,50,1,1,1,"BROWN BEANS",2,1,3,"BROWN",1,2,,2010,0
1,31,3111,2,2966,310037,2,3,"GARDEN EGG",2080,1,4,4,,6,2012,6,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310037,3,1,"MAIZE",1080,3,4,4,,6,2012,200,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310037,3,2,"POTATOES",2180,2,4,4,,5,2012,10,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310037,3,3,"SOYA BEANS",2220,2,4,4,,6,2012,100,1,1,1,"SOYA BEANS",1,1,2,,1,2,,2010,0
1,31,3111,2,2966,310037,3,4,"BROWN BEANS",1010,2,4,4,,5,2012,50,1,1,1,"BROWN BEANS",2,1,3,"BROWN",1,2,,2010,0
1,31,3111,2,2966,310037,4,1,"MAIZE",1080,2.20000004768372,4,4,,6,2012,150,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310037,4,2,"BROWN BEANS",1010,2,4,4,,6,2012,50,1,1,1,"BROWNN BEANS",2,1,3,"BROWN",1,2,,2010,0
1,31,3111,2,2966,310037,4,3,"TOMATOES",2260,2,4,4,,9,2012,7,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310037,4,4,"PEPPER",2140,2,4,4,,9,2012,5,8,3,2,,,,,,,,,,0
1,31,3111,2,2966,310038,1,1,"MAIZE",1080,3,5,4,,5,2012,1000,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310038,1,2,"POTATOES",2180,3,5,4,,5,2012,800,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310038,2,1,"MAIZE",1080,2.5,5,4,,5,2012,400,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310038,2,2,"POTATOES",2180,2.5,5,4,,5,2012,800,1,3,2,,,,,,,,,,0
1,31,3111,2,2966,310038,3,1,"MAIZE",1080,0.5,5,4,,5,2012,1000,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310038,4,1,"SWEET POTATOES",2181,0.5,5,1,,7,2012,600,1,3,2,,,,,,,,,,0
1,31,3111,2,2966,310039,1,1,"MAIZE",1080,6,4,4,,5,2012,600,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310039,1,2,"POTATOES",2180,6,4,4,,5,2012,1000,1,3,1,"LOCAL RED BEANS",1,1,3,"RED",1,3,"WHITE",1984,0
1,31,3111,2,2966,310039,2,1,"MAIZE",1080,8,4,4,,5,2012,15000,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310039,2,2,"BEANS",1010,8,4,4,,5,2012,200,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310039,3,1,"MAIZE",1080,4,4,1,,5,2012,600,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310040,1,1,"MAIZE",1080,20,5,1,,5,2012,5000,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310040,2,1,"MAIZE",1080,15,5,4,,5,2012,4000,1,1,2,,,,,,,,,,0
1,31,3111,2,2966,310040,2,2,"BEANS RED LOCAL",1010,15,5,4,,5,2012,200,1,1,1,"RED LOCAL BEANS",1,1,3,"RED",1,3,"WHITE",1989,0
1,31,3107,2,1092,310041,1,1,"MAIZE",1080,1.5,4,4,,6,2012,100,2,1,2,,,,,,,,,,0
1,31,3107,2,1092,310041,1,2,"JUTE",3100,0.5,4,4,,6,2012,5,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310042,1,1,"GUINEA CORN",1070,2,4,4,,5,2012,200,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310042,1,2,"BEANS",1010,2,4,4,,7,2012,300,1,1,1,"WHITE BEANS",2,1,1,,1,1,,1970,0
1,31,3107,2,1092,310043,1,1,"MILLET",1100,5,4,4,,5,2012,100,1,2,2,,,,,,,,,,0
1,31,3107,2,1092,310043,1,2,"GUINEA CORN",1070,5,4,4,,5,2012,100,1,2,2,,,,,,,,,,0
1,31,3107,2,1092,310043,1,3,"BEANS",1010,5,4,4,,5,2012,200,1,2,1,"BLACK EYE BEANS",1,1,1,,1,1,,1982,0
1,31,3107,2,1092,310043,2,1,"GUINEA CORN",1070,6,4,4,,5,2012,100,1,2,2,,,,,,,,,,0
1,31,3107,2,1092,310043,2,2,"BEANS",1010,6,4,4,,5,2012,70,5,2,1,"BLACK EYE BEANS",1,1,1,,1,1,,1995,0
1,31,3107,2,1092,310043,3,1,"BEANS",1010,4,4,1,,5,2012,200,1,2,1,"BLACK EYE BEANS",1,1,1,,1,1,,2002,0
1,31,3107,2,1092,310044,1,1,"MAIZE",1080,1,4,1,,7,2012,200,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310044,2,1,"GUINEA CORN",1070,2,4,4,,7,2012,400,1,1,1,"WHITE BEANS",2,1,1,,1,1,,1999,0
1,31,3107,2,1092,310044,2,2,"BEANS",1010,2,4,4,,7,2012,500,1,3,1,"''     ''",2,1,1,,1,1,,1999,0
1,31,3107,2,1092,310044,3,1,"COTTON",1050,4,4,4,,7,2012,15000,1,3,2,,,,,,,,,,0
1,31,3107,2,1092,310044,3,2,"GUINEA CORN",1070,4,4,4,,7,2012,500,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310044,3,3,"BEANS",1010,4,4,4,,7,2012,600,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310046,1,1,"COTTON",1050,3,4,4,,6,2012,500,1,3,2,,,,,,,,,,0
1,31,3107,2,1092,310046,1,2,"BEANS",1010,2,4,4,,6,2012,400,1,1,1,"WHITE BEANS",2,1,1,,1,1,,1980,0
1,31,3107,2,1092,310046,2,1,"TOMATOES",2260,3,4,4,,6,2012,200,1,3,2,,,,,,,,,,0
1,31,3107,2,1092,310046,2,2,"MAIZE",1080,3,4,4,,6,2012,400,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310046,2,3,"MELON",1090,3,4,4,,6,2012,200,1,3,2,,,,,,,,,,0
1,31,3107,2,1092,310046,3,1,"MAIZE",1080,3,4,4,,6,2012,300,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310046,3,2,"MILLET",1100,3,4,4,,6,2012,400,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310046,3,3,"TOMATOES",2260,3,4,4,,6,2012,200,1,3,2,,,,,,,,,,0
1,31,3107,2,1092,310047,1,1,"GUINEA CORN",1070,5,4,4,,4,2012,300,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310047,1,2,"BEANS",1010,5,4,4,,4,2012,300,1,1,1,"BLACK EYE BEANS",2,1,1,,1,1,,2002,0
1,31,3107,2,1092,310047,1,3,"COTTON",1050,5,4,4,,4,2012,50,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310047,2,1,"BEANS",1010,4,4,4,,4,2012,300,1,1,1,"BLACK EYE BEANS",2,1,1,,1,1,,2002,0
1,31,3107,2,1092,310047,3,1,"BEANS",1010,6,4,4,,4,2012,100,1,1,1,"AS ABOVE",2,1,1,,1,1,,2002,0
1,31,3107,2,1092,310048,1,1,"GUINEA CORN",1070,1,4,4,,5,2012,200,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310048,1,2,"MILLET",1100,1,4,4,,5,2012,160,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310048,1,3,"GROUNDNUT",1060,2,4,4,,6,2012,200,1,2,2,,,,,,,,,,0
1,31,3107,2,1092,310048,1,4,"WHITE BEANS",1010,1,4,4,,7,2012,100,1,1,1,"WHITE BEANS",2,1,1,,1,1,,1995,0
1,31,3107,2,1092,310048,2,1,"GUINEA CORN",1070,1,4,4,,5,2012,80,5,1,2,,,,,,,,,,0
1,31,3107,2,1092,310048,2,2,"WHITE BEANS",1010,1,4,4,,7,2012,30,5,1,1,"WHITE BEANS",2,1,1,,1,1,,1995,0
1,31,3107,2,1092,310049,1,1,"COTTON",1050,1,4,4,,6,2012,6,22,1,2,,,,,,,,,,0
1,31,3107,2,1092,310049,1,2,"BEANS",1010,1.5,4,4,,6,2012,400,2,1,1,"WHITE BEANS",2,1,1,,1,1,,2001,0
1,31,3107,2,1092,310049,1,3,"MAIZE",1080,1,4,4,,6,2012,100,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310049,1,4,"OKRO",2120,1,4,4,,6,2012,100,1,3,2,,,,,,,,,,0
1,31,3107,2,1092,310049,2,1,"MILLET",1100,1,4,4,,6,2012,400,2,1,2,,,,,,,,,,0
1,31,3107,2,1092,310049,2,2,"SORGHUM",1070,1.5,4,4,,6,2012,500,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310049,2,3,"GROUNDNUT",1060,1,4,4,,6,2012,200,2,1,2,,,,,,,,,,0
1,31,3107,2,1092,310049,2,4,"BEANS",1010,1,4,4,,7,2012,800,1,1,1,"WHITE BEANS",2,1,1,,1,1,,2001,0
1,31,3107,2,1092,310049,2,5,"OKRO",2120,0.5,4,4,,6,2012,100,1,3,2,,,,,,,,,,0
1,31,3107,2,1092,310049,3,1,"MILLET",1100,1.5,4,4,,6,2012,400,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310049,3,2,"BEANS",1010,1.5,4,4,,7,2012,400,1,1,1,"WHITE BEANS",2,1,1,,1,1,,2001,0
1,31,3107,2,1092,310049,3,3,"SORGHUM",1070,1,4,4,,6,2012,500,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310049,3,4,"MELON",1090,1,4,4,,6,2012,50,1,2,2,,,,,,,,,,0
1,31,3107,2,1092,310049,3,5,"MILLET",1100,1.5,4,4,,6,2012,400,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310050,1,1,"MILLET",1100,0.5,4,4,,6,2012,200,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310050,1,2,"SORGHUM",1070,0.5,4,4,,6,2012,150,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310050,1,3,"GROUNDNUT",1060,1,4,4,,6,2012,300,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310050,1,4,"BEANS",1010,1,4,4,,7,2012,100,1,1,1,"WHITE BEANS",2,1,1,,1,1,,2004,0
1,31,3107,2,1092,310050,2,1,"SORGHUM",1070,1,4,4,,6,2012,130,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310050,2,2,"GROUNDNUT",1060,1.5,4,4,,6,2012,100,1,1,2,,,,,,,,,,0
1,31,3107,2,1092,310050,2,3,"BEANS",1010,1.5,4,4,,7,2012,5,1,1,1,"WHITE BEANS",2,1,1,,1,1,,2004,0
1,31,3107,1,724,310052,1,1,"GROUNDNUT",1060,2,4,4,,5,2012,200,1,1,1,"WHITE BEANS",1,1,1,,1,1,,2001,0
1,31,3107,1,724,310052,1,2,"WHITE BWANS",1010,1,4,4,,6,2012,100,1,1,1,"AS ABOVE",1,1,1,,1,1,,2001,0
1,31,3107,1,724,310052,1,3,"MILLET",1100,1,4,4,,5,2012,200,1,1,1,"''",1,1,1,,1,1,,2001,0
1,31,3107,1,724,310052,2,1,"MILLET",1100,2,4,4,,5,2012,100,1,1,2,,,,,,,,,,0
1,31,3107,1,724,310052,2,2,"MAIZE",1080,2,4,4,,6,2012,100,1,1,2,,,,,,,,,,0
1,31,3107,1,724,310052,2,3,"GUINEA CORN",1060,2,4,4,,5,2012,150,1,1,2,,,,,,,,,,0
1,31,3107,1,724,310054,1,1,"GROUNDNUT",1060,2,4,1,,5,2012,1500,1,2,2,,,,,,,,,,0
1,31,3107,1,724,310055,1,1,"BEANS",1010,14480,7,1,,7,2012,10,5,2,2,,,,,,,,,,0
1,31,3107,1,724,310059,1,1,"GROUNDNUT",1060,2,4,4,,6,2012,300,1,1,1,"COWPEA WHITE",2,1,1,,1,1,,2007,0
1,31,3107,1,724,310059,1,2,"MILLET",1100,2,4,4,,6,2012,300,1,1,1,"''   ''",2,1,1,,1,1,,2007,0
1,31,3107,1,724,310059,1,3,"GUINEA CORN",1070,2,4,4,,6,2012,200,1,1,1,"''   ''",2,1,1,,1,1,,2007,0
1,31,3107,1,724,310059,1,4,"COWPEA",1010,2,4,4,,6,2012,250,1,1,1,"''   ''",2,1,1,,1,1,,2007,0
1,31,3107,1,724,310059,2,1,"GROUNDNUT",1060,2,4,4,,6,2012,150,1,1,2,,,,,,,,,,0
1,31,3107,1,724,310059,2,2,"MILLET",1100,2,4,4,,6,2012,300,1,1,2,,,,,,,,,,0
1,31,3107,1,724,310060,1,1,"MAIZE",1080,8,4,4,,6,2012,1500,1,1,1,"WHITE BEANS",2,1,1,,1,1,,1984,0
1,31,3107,1,724,310060,1,2,"GUINEA CORN",1070,8,4,4,,6,2012,500,1,1,2,,,,,,,,,,0
1,31,3107,1,724,310060,1,3,"BEANS",1010,8,4,4,,7,2012,300,1,1,2,,,,,,,,,,0
1,31,3107,1,724,310060,2,1,"TOMATOES",2260,1,4,1,,6,2012,500,1,3,2,,,,,,,,,,0
1,31,3113,2,332,310061,1,1,"MILLET",1100,3,4,4,,5,2012,300,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310061,1,2,"SORGHUM",1070,3,4,4,,5,2012,300,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310062,1,1,"MAIZE",1080,2,4,4,,5,2012,300,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310062,1,2,"GUINEA CORN",1070,2,4,4,,5,2012,500,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310062,2,1,"GUINEA CORN",1070,3,4,1,,5,2012,600,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310062,3,1,"MILLET",1100,2,4,1,,5,2012,600,6,2,2,,,,,,,,,,0
1,31,3113,2,332,310063,1,1,"MILLET",1100,5,4,1,,5,2012,200,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310063,1,2,"SORGHUM",1070,5,4,1,,5,2012,200,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310064,1,1,"GUINEA CORN",1070,1.5,4,1,,5,2012,600,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310064,2,1," ''     ''",1070,2,4,1,,5,2012,1000,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310064,3,1," ''     ''",1070,4,4,1,,5,2012,1500,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310065,1,1,"GUINEA CORN",1070,2,4,1,,4,2012,5000,1,3,2,,,,,,,,,,0
1,31,3113,2,332,310065,2,1,"''      ''",1070,1,4,1,,4,2012,5000,1,3,2,,,,,,,,,,0
1,31,3113,2,332,310066,1,1,"GUINEA CORN",1070,1,4,1,,5,2012,200,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310066,2,1," ''     ''",1070,2,4,4,,5,2012,800,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310066,2,2,"MILLET",1100,2,4,4,,5,2012,700,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310067,1,1,"GUINEA CORN",1070,2,4,4,,5,2012,2,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310067,1,2,"MILLET",1100,2,4,4,,5,2012,3,1,1,2,,,,,,,,,,0
1,31,3113,2,332,310068,1,1,"GUINEA CORN",1070,1.5,4,4,,5,2012,600,2,1,2,,,,,,,,,,0
1,31,3113,2,332,310068,1,2,"BEANS",1010,1.5,4,4,,5,2012,240,2,1,2,,,,,,,,,,0
1,31,3113,2,332,310068,2,1,"MILLET",1100,1.20000004768372,4,4,,5,2012,840,2,1,2,,,,,,,,,,0
1,31,3113,2,332,310068,2,2,"BEANS",1010,1.20000004768372,4,4,,5,2012,240,2,1,2,,,,,,,,,,0
1,31,3113,2,332,310069,1,1,"SORGHUM",1070,3,4,4,,5,2012,150,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310069,1,2,"MILLET",1100,3,4,4,,5,2012,150,1,2,2,,,,,,,,,,0
1,31,3113,2,332,310070,1,1,"GUINE CORN",1070,1,4,1,,4,2012,1500,1,3,2,,,,,,,,,,0
1,31,3113,2,332,310070,2,1,"'''   '''",1070,1,4,1,,4,2012,1000,1,3,2,,,,,,,,,,0
1,31,3113,2,332,310070,3,1,"'''   '''",1070,1,4,1,,4,2012,750,1,3,2,,,,,,,,,,0
1,31,3109,2,1026,310071,1,1,"GROUNDNUT",1060,3,4,4,,5,2012,200,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310071,1,2,"BEANS",1010,3,4,4,,5,2012,100,1,1,1,"WHITE BEANS",1,2,1,,1,1,,2005,0
1,31,3109,2,1026,310071,1,3,"MILLET",1100,3,4,4,,5,2012,100,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310071,1,4,"GUINEA CORN",1070,3,4,4,,5,2012,100,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310071,1,5,"BAMBARA NUT",2020,3,4,4,,5,2012,200,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310071,2,1,"MILLET",1100,2,4,4,,5,2012,100,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310071,2,2,"GROUNDNUT",1060,2,4,4,,5,2012,200,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310071,2,3,"MAIZE",1080,2,4,4,,5,2012,100,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310072,1,1,"GUINEA CORN",1070,5,4,4,,4,2012,200,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310072,1,2,"BEANS",1010,5,4,4,,6,2012,100,1,1,1,"WHITE BEANS",2,1,2,,1,1,,1990,0
1,31,3109,2,1026,310072,1,3,"GROUNDNUT",1060,5,4,4,,4,2012,1500,1,2,2,,,,,,,,,,0
1,31,3109,2,1026,310072,2,1,"MILLET",1100,7,4,4,,4,2012,200,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310072,2,2,"BEANS",1010,7,4,4,,4,2012,300,1,1,1,"WHITE BEANS",2,1,2,,1,1,,1990,0
1,31,3109,2,1026,310072,3,1,"GUINEA CORN",1070,7,4,1,,4,2012,500,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310073,1,1,"G.CORN",1070,5,4,4,,4,2012,1000,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310073,1,2,"GROUNDNUT",1062,5,4,4,,4,2012,10000,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310073,1,3,"MILLET",1100,5,4,4,,4,2012,5000,1,1,2,,,,,,,,,,0
1,31,3109,2,1026,310073,1,4,"BEANS",1010,5,4,4,,4,2012,50,5,1,1,"WHITE BEANS",1,1,1,,1,1,,1987,0
1,31,3109,2,1026,310074,1,1,"MILLET",1100,3,5,4,,6,2012,800,1,1,2,,,,,,,,,,0
