"zone","state","lga","sector","ea","hhid","plotid","cropid","cropcode","s11hq1","s11hq2a","s11hq2b","s11hq2c","s11hq3","s11hq4","s11hq5a","s11hq5b","s11hq5c","s11hq6","s11hq7a","s11hq7b","s11hq8","s11hq9","s11hq9b","s11hq10","s11hq11","s11hq12a","s11hq12b","s11hq12c","s11hq13","s11hq14a","s11hq14b","s11hq15","s11hq16","s11hq16b","s11hq17a","s11hq17b","s11hq17c","s11hq18a","s11hq18b","s11hq18c","s11hq19a","s11hq19b","s11hq19c","s11hq20a","s11hq20b","s11hq20c","s11hq20d","s11hq21","s11hq21b","s11hq22","s11hq23","s11hq23b","s11hq24a","s11hq24b","s11hq24c","s11hq25a","s11hq25b","s11hq25c","s11hq26a","s11hq26b","s11hq26c"
4,14,1408,2,1996,140030,1,1,1080,1,300,3,,6000,"N1",300,3,,6000,1,,150,5,,2,,,,,,,,,,,0,,,,,,,,,,,,5,3,,1,4,,150,3,,1,4,,1,3,
4,14,1408,2,1996,140030,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1408,2,1996,140030,1,3,1123,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1408,2,1996,140030,1,4,3050,1,20,3,,1000,"N2",20,3,,1000,1,,100,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1408,2,1996,140030,1,5,3160,1,150,3,,750,"N2",150,3,,750,1,,150,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140031,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140035,1,1,1080,1,300,3,,9000,"N1",300,3,,9000,1,,200,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,1,4,,100,3,,2,4,,1,3,
4,14,1413,1,2578,140035,1,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140035,1,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140035,1,4,3180,1,6,4,"HEAD",2000,"N2",6,4,"HEAD",2000,1,,300,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140036,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140036,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140036,1,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140036,1,4,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140036,1,5,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140037,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140037,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140037,1,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2,3,,2,,,,,,,,,,,
4,14,1413,1,2578,140037,1,4,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2,3,,2,,,,,,,,,,,
4,14,1413,1,2578,140038,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140038,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140038,1,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140038,1,4,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,1,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,1,2,2170,1,4,2,,2900,"N2",4,2,,2900,1,,,,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,1,3,3050,1,16,3,,2000,"N2",16,3,,2000,1,,,1,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,1,4,3210,1,2,3,,1000,"N2",2,3,,100,1,,,1,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,1,5,3170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,2,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,2,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,2,3,3170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,2,4,3220,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140039,2,5,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140040,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140040,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,1,2578,140040,1,3,3221,1,2,4,"BAG",3000,"N1",2,4,"BAG",4000,1,2,200,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140043,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140043,1,2,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140044,1,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140044,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140044,1,3,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140044,2,1,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140044,2,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,2,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,3,1124,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,4,3110,1,10,1,,20000,"N1",14,1,,28000,1,,100,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,5,3210,1,10,3,,500,"N2",20,3,,1000,,2,120,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,6,3180,1,10,4,"LITRE",2500,"N1",20,4,"LITRE",5000,,2,100,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,7,3221,1,8,1,,12000,"N2",16,1,,22000,1,,150,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,8,3220,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,1,9,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,2,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,2,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,2,3,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,2,4,3160,1,4,1,,12000,"N3",8,1,,18000,,2,0,,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,2,5,3170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140045,2,6,3110,1,5,4,"BASKET",10000,"N3",8,4,"BASKET",14000,1,,0,6,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140046,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140046,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140046,1,3,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140047,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140047,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140047,1,3,1080,1,100,3,,2000,"N1",50,3,,100,1,,100,7,,1,"N2",50,3,,100,1,,100,4,,0,,,,,,,,,,,,,,,1,5,,10,3,,2,5,,3,,
4,14,1415,2,952,140047,1,4,2190,1,10,4,"HEAD",1000,"N1",5,4,"HEAD",500,1,,100,7,,1,"N2",5,4,"HEAD",500,1,,100,4,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140047,1,5,3183,1,25,4,"LITER",3000,"N1",10,4,"LITRE",1800,1,,100,7,,1,"N2",10,4,"LITRE",1800,1,,100,4,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140049,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,4,,100,3,,2,4,,1,3,
4,14,1415,2,952,140049,1,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140049,1,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140049,1,4,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140049,1,5,3050,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140049,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,4,,150,3,,2,4,,1,3,
4,14,1415,2,952,140049,2,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140049,2,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140049,2,4,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140050,1,1,1080,1,100,3,,3000,"N1",100,3,,3000,1,,100,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,1,4,,50,3,,2,4,,1,3,
4,14,1415,2,952,140050,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140050,1,3,3170,1,80,3,,400,"N2",80,3,,400,1,,200,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1415,2,952,140050,1,4,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140061,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140061,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140061,1,3,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140061,1,4,1080,1,3,4,"BASKET",2400,"N1",3,4,"BASKET",2400,,,400,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140062,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140062,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140062,1,3,1080,1,3,4,"BASKET",1500,"N3",1,4,"BASKET",500,1,,400,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,1,5,,10,4,"PICEES",2,5,,3,,
4,14,1406,2,694,140062,1,4,2190,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140063,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140063,1,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140063,1,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140063,1,4,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140064,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140066,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140066,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140066,1,3,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,1,2,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,1,3,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,1,4,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,1,5,3050,1,15,3,,1500,"N1",15,3,,1500,1,,150,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,1,6,3210,1,5,3,,300,"N2",5,3,,300,1,,150,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,1,7,3180,1,10,4,"LITER",1600,"N1",10,4,"LITER",1600,1,,150,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,2,2,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,2,3,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,2,4,2160,1,20,3,,2000,"N1",20,3,,2000,1,,150,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140067,2,5,1080,1,3,4,"BAG",2000,"N1",3,4,"BAG",2000,1,,150,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,1,1,2170,1,5,2,,4000,"N2",5,2,,4000,1,,200,4,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,1,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,1,4,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,1,5,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,1,6,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,2,1,2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,2,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,2,3,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140068,2,4,2080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140069,1,1,1080,1,200,3,,8000,"N1",200,3,,8000,1,,,6,,2,,,,,,,,,,,0,,,,,,,,,,,,6,3,,1,4,,100,3,,1,2,,1,3,
4,14,1406,2,694,140069,1,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140069,1,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140069,1,4,1090,1,20,4,"CUP",1600,"N2",20,4,"CUP",1600,1,,100,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140069,1,5,3180,1,5,4,"HEAD",2400,"N2",5,4,"HEAD",2400,1,,100,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140070,1,1,1080,1,400,3,,12000,"N1",400,3,,12000,1,,0,6,,2,,,,,,,,,,,0,,,,,,,,,,,,5,3,,1,4,,150,3,,1,2,,1,3,
4,14,1406,2,694,140070,1,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140070,1,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140070,1,4,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140070,1,5,3160,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1406,2,694,140070,1,6,3180,1,6,4,"HEAD",2500,"N2",6,4,"HEAD",2500,1,,100,5,,2,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140071,1,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140071,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140071,1,3,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140071,1,4,1124,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140071,1,5,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140071,1,6,3170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140071,1,7,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,3,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,4,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,5,2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,6,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,7,2160,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140072,1,8,3183,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,1,1,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,1,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,1,4,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,1,5,3170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,1,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,3,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,4,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,5,2190,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,6,3210,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,7,3190,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140073,2,8,3183,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140074,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140074,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140074,1,3,1080,1,40,4,"BASKET",2000,"N1",20,4,"BASKET",1000,1,1,120,5,,2,,,,,,,,,,,0,,,,,,,,,,,,2,3,,2,,,,,,,,,,,
4,14,1413,2,670,140074,1,4,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140074,1,5,2193,1,10,4,"HEAD",3000,"N1",3,4,"HEAD",1000,1,1,120,5,,2,,,,,,,,,,,0,,,,,,,,,,,,2,3,,2,,,,,,,,,,,
4,14,1413,2,670,140075,1,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140075,1,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140075,1,3,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140075,1,4,3180,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
4,14,1413,2,670,140076,1,1,1080,1,300,3,,900,"N2",300,3,,900,1,,200,5,,2,,,,,,,,,,,0,,,,,,,,,,,,10,3,,1,4,,100,3,,1,4,,1,3,
