"zone","state","lga","sector","ea","hhid","plotid","cropid","cropcode","s11fq1a","s11fq1b","s11fq1c","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq4d"
4,1,105,2,638,10096,5,1,1020,390,1,,3,,3,2010,475,1,,1
4,1,105,2,638,10096,5,2,1080,82,3,,3,,3,2010,82,3,,1
4,1,105,2,638,10097,1,1,1020,120,1,,4,,3,2010,50,1,,2
4,1,105,2,638,10097,1,2,1080,100,3,,4,,3,2010,100,3,,2
4,1,105,2,638,10097,1,3,1120,100,1,,4,,3,2010,140,3,,2
4,1,105,2,638,10097,2,1,1020,50,1,,4,,3,2010,25,1,,2
4,1,105,2,638,10097,2,2,1120,60,3,,4,,3,2010,75,3,,2
4,1,105,2,638,10099,1,1,1080,450,3,,4,,4,2010,4,4,"CUP",2
4,1,105,2,638,10099,1,2,1020,500,3,,4,,4,2010,3,4,"BUNDLE",
4,1,105,2,638,10099,1,3,1090,300,3,,4,,4,2010,6,4,"CUP",2
4,1,105,2,638,10099,2,1,1020,3000,3,,4,,4,2010,5,4,"BASIN",
4,1,105,2,638,10099,2,2,1080,1500,3,,4,,4,2010,4,4,"BASIN",2
4,1,105,2,638,10099,3,1,1020,250,3,,1,,4,2010,5,4,"BASIN",
4,1,105,2,638,10100,1,1,1020,2500,3,,4,,4,2010,50,4,"BASIN",
4,1,105,2,638,10100,1,2,1090,,1,,4,,4,2010,10,4,"PAINT",
4,1,105,2,638,10100,1,3,1080,,3,,4,,4,2010,100,3,,
4,1,105,2,638,10100,2,1,1120,800,1,,4,,5,2010,500,3,,
4,1,105,2,638,10100,2,2,1020,,3,,4,,5,2010,20,4,"BAG",
4,1,105,2,638,10100,2,3,2120,,3,,4,,5,2010,2,4,"PAINT",
4,1,105,2,638,10100,2,4,2190,,1,,4,,5,2010,6,4,"BUNDLE",
4,1,108,2,904,10102,1,1,1020,700,1,,4,,4,2010,900,1,,
4,1,108,2,904,10102,1,2,1080,500,3,,4,,4,2010,50,1,,
4,1,108,2,904,10102,2,1,1020,800,1,,4,,4,2010,1000,1,,
4,1,108,2,904,10102,2,2,1080,200,3,,4,,4,2010,25,1,,
4,1,108,2,904,10102,3,1,1020,100,1,,1,,4,2010,1000,1,,
4,1,108,2,904,10102,3,2,3180,,,,,,,,,,,
4,1,108,2,904,10103,1,1,1020,500,1,,4,,4,2010,1000,1,,
4,1,108,2,904,10103,1,2,1080,200,3,,4,,4,2010,100,1,,
4,1,108,2,904,10103,1,3,1120,40,1,,4,,4,2010,90,3,,
4,1,108,2,904,10103,2,1,1020,550,1,,4,,4,2010,1200,1,,
4,1,108,2,904,10103,2,2,1080,150,3,,4,,4,2010,150,1,,
4,1,108,2,904,10103,2,3,1090,100,1,,4,,4,2010,100,4,"CUP",2
4,1,108,2,904,10103,3,1,1020,500,2,,1,,4,2010,1000,1,,
4,1,108,2,904,10103,3,2,2193,40,1,,4,,4,2010,70,4,"BUNDLE",
4,1,108,2,904,10103,3,3,2120,30,3,,4,,4,2010,300,4,"PIECE",
4,1,108,2,904,10103,4,1,3170,,,,,,,,,,,
4,1,108,2,904,10103,4,2,1020,900,1,,4,,4,2010,100,1,,
4,1,108,2,904,10103,4,3,1080,80,1,,4,,4,2010,150,3,,
4,1,108,2,904,10105,1,1,1020,300,3,,4,,4,2010,8,4,"BASIN",2
4,1,108,2,904,10105,1,2,1080,280,3,,4,,4,2010,3,4,"BASIN",2
4,1,108,2,904,10106,1,1,1020,200,3,,1,,8,2010,,,,
4,1,108,2,904,10106,2,1,1020,500,3,,1,,6,2010,,,,
4,1,108,2,904,10106,3,1,1020,400,3,,4,,4,2010,,,,
4,1,108,2,904,10106,3,2,1080,450,3,,4,,4,2010,2,4,"BASIN",2
4,1,108,2,904,10106,4,1,1120,300,1,,4,,3,2010,,,,
4,1,108,2,904,10106,4,2,1080,400,3,,4,,3,2010,4,4,"BASIN",2
4,1,108,2,904,10107,1,1,1121,2000,1,,4,,4,2010,900,3,,
4,1,108,2,904,10107,1,2,1020,,3,,4,,4,2010,50,4,"BAG",
4,1,108,2,904,10107,1,3,1110,,1,,4,,4,2010,3,4,"BAG",
4,1,108,2,904,10107,2,1,1121,2000,1,,4,,4,2010,400,3,,
4,1,108,2,904,10107,2,2,1020,,3,,4,,4,2010,60,4,"BAG",
4,1,108,2,904,10107,3,1,1020,1500,3,,4,,5,2010,40,4,"BAG",
4,1,108,2,904,10107,3,2,1040,,1,,4,,5,2010,500,3,,
4,1,108,2,904,10108,1,1,1020,500,3,,4,,3,2010,125,1,,2
4,1,108,2,904,10108,1,2,1080,120,3,,4,,3,2010,120,3,,2
4,1,108,2,904,10108,1,3,2120,100,3,,4,,3,2010,30,1,,2
4,1,108,2,904,10108,1,4,1090,60,3,,4,,3,2010,20,1,,2
4,1,108,2,904,10108,1,5,2193,40,1,,4,,3,2010,25,4,"BUNDLE",2
4,1,108,2,904,10108,2,1,1020,445,1,,4,,3,2010,100,1,,2
4,1,108,2,904,10108,2,2,1080,88,3,,4,,3,2010,88,3,,2
4,1,108,2,904,10109,1,1,1020,610,1,,4,,3,2010,125,1,,1
4,1,108,2,904,10109,1,2,1080,320,3,,4,,3,2010,320,3,,1
4,1,108,2,904,10109,1,3,2193,50,1,,4,,3,2010,32,4,"BUNDLE",1
4,1,108,2,904,10110,1,1,1120,600,1,,4,,4,2010,300,3,,
4,1,108,2,904,10110,1,2,1020,,3,,4,,4,2010,10,4,"BAG",
4,1,108,2,904,10110,1,3,2193,,1,,4,,4,2010,10,3,,
4,1,108,2,904,10110,2,1,1020,800,3,,1,,5,2010,15,4,"BAG",
2,2,209,2,1040,20001,1,1,1111,1,6,,4,,7,2010,1000,1,,1
2,2,209,2,1040,20001,1,2,1080,1,6,,4,,6,2010,500,1,,1
2,2,209,2,1040,20001,2,1,1070,2,6,,1,,6,2010,500,1,,1
2,2,209,2,1040,20001,3,1,1010,1,6,,1,,6,2010,1000,1,,1
2,2,209,2,1040,20002,1,1,1070,1,5,,4,,5,2010,400,1,,1
2,2,209,2,1040,20002,1,2,1010,1,5,,4,,5,2010,50,1,,1
2,2,209,2,1040,20002,1,3,2210,,,,,,,,,,,
2,2,209,2,1040,20002,1,4,2195,,,,,,,,,,,
2,2,209,2,1040,20002,2,1,1110,1,6,,4,,6,2010,2000,1,,2
2,2,209,2,1040,20002,2,2,1080,1,6,,4,,6,2010,50,1,,1
2,2,209,2,1040,20002,2,3,,1,5,,4,,6,2010,300,1,,2
2,2,209,2,1040,20002,3,1,1110,1,5,,4,,6,2010,50,1,,1
2,2,209,2,1040,20002,3,2,1080,1,5,,4,,6,2010,,,,
2,2,209,2,1040,20002,4,1,1100,0.699999988079071,5,,4,,6,2010,200,1,,1
2,2,209,2,1040,20002,4,2,2190,0.699999988079071,5,,4,,6,2010,10,3,,
2,2,209,2,1040,20002,4,3,,0.5,5,,4,,6,2010,100,1,,1
2,2,209,2,1040,20002,5,1,1010,0.5,5,,4,,8,2009,500,1,,
2,2,209,2,1040,20002,5,2,1020,0.5,5,,4,,6,2010,350,,,
2,2,209,2,1040,20003,1,1,1080,,,,,,,,,,,
2,2,209,2,1040,20003,2,1,1110,,,,,,,,,,,
2,2,209,2,1040,20003,3,1,1010,2,4,,1,,8,2010,10,4,,1
2,2,209,2,1040,20004,1,1,1070,689,5,,4,,7,2010,15,1,,2
2,2,209,2,1040,20004,2,1,2220,432,5,,4,,7,2010,12,1,,1
2,2,209,2,1040,20005,1,1,1082,2,5,,4,,5,2010,400,1,,1
2,2,209,2,1040,20005,1,2,1010,2,5,,4,,5,2010,500,1,,1
2,2,209,2,1040,20005,1,3,2220,2,5,,4,,5,2010,100,1,,1
2,2,209,2,1040,20005,2,1,1111,1,5,,1,,5,2010,800,1,,2
2,2,209,2,1040,20005,3,1,1111,0.5,5,,1,,6,2010,1250,1,,2
2,2,209,2,1040,20005,4,1,1070,1,5,,1,,5,2010,300,1,,1
2,2,209,2,1040,20005,5,1,1010,53,2,,1,,8,2010,200,1,,1
2,2,209,2,1040,20006,1,1,1010,76,1,,1,,8,2010,8,,,1
2,2,209,2,1040,20006,2,1,1110,1,4,,1,,6,2010,10,,,1
2,2,209,2,1040,20007,1,1,1081,681,5,,4,,7,2010,6,1,,1
2,2,209,2,1040,20008,1,1,1110,80,2,,1,,5,2010,400,1,,2
2,2,209,2,1040,20008,2,1,1070,160,2,,1,,6,2010,58,1,,2
2,2,209,2,1040,20009,1,1,1010,66,2,,1,,8,2010,400,1,,1
2,2,209,2,1040,20009,1,2,,1,5,,4,,4,2010,500,1,,1
2,2,209,2,1040,20009,2,1,1070,1,5,,4,,5,2010,100,1,,1
2,2,209,2,1040,20009,2,2,1060,3,5,,4,,5,2010,200,1,,1
2,2,209,2,1040,20009,3,1,1100,3,5,,4,,5,2010,200,1,,1
2,2,209,2,1040,20009,3,2,1070,3,5,,4,,5,2010,100,1,,1
2,2,209,2,1040,20010,1,1,1070,1208,5,,4,,7,2010,6,1,,1
2,2,201,2,60,20021,1,1,1070,1,6,,4,,6,2010,2500,1,,1
2,2,201,2,60,20021,1,2,1080,1,4,,4,,6,2010,1000,1,,1
2,2,201,2,60,20021,2,1,1070,1,4,,4,,6,2010,1500,1,,1
2,2,201,2,60,20021,2,2,1080,1,4,,4,,6,2010,1000,1,,1
2,2,201,2,60,20021,3,1,1070,1,4,,4,,6,2010,1500,1,,1
2,2,201,2,60,20021,3,2,1080,1,4,,4,,6,2010,1000,1,,1
2,2,201,2,60,20021,4,1,1070,1,4,,4,,6,2010,1500,1,,1
2,2,201,2,60,20021,4,2,1080,1,4,,4,,6,2010,1000,1,,1
2,2,201,2,60,20022,1,1,1100,2,6,,1,,6,2010,10,4,,2
2,2,201,2,60,20022,2,1,1080,26,2,,1,,6,2010,3,4,,2
2,2,201,2,60,20023,1,1,1070,6,5,,6,,5,2010,500,1,,1
2,2,201,2,60,20023,2,1,1010,3,5,,1,,6,2010,200,1,,1
2,2,201,2,60,20027,1,1,1070,1,6,,4,,6,2010,2500,1,,1
2,2,201,2,60,20027,1,2,1080,1,6,,4,,6,2010,500,1,,1
2,2,201,2,60,20027,1,3,1110,1,6,,4,,6,2010,2000,1,,1
2,2,201,2,60,20028,1,1,1070,80,2,,1,,6,2010,30,4,,2
2,2,201,2,60,20028,2,1,,30,2,,1,,6,2010,2,4,,2
2,2,201,2,60,20028,3,1,,700,3,,1,,6,2010,900,3,,
2,2,216,2,200,20031,1,1,1080,,,,1,,6,2010,1500,1,,1
2,2,216,2,200,20031,2,1,1010,,,,1,,8,2010,1500,1,,1
2,2,216,2,200,20031,3,1,1070,,,,1,,6,2010,80,2,,2
2,2,216,2,200,20032,1,1,1070,2,6,,1,,6,2010,2500,1,,1
2,2,216,2,200,20032,2,1,1080,1,6,,1,,6,2010,1000,1,,1
2,2,216,2,200,20032,3,1,1080,1,6,,1,,6,2010,500,1,,1
2,2,216,2,200,20032,4,1,2194,1,6,,1,,4,2010,20,2,,1
2,2,216,2,200,20033,1,1,1082,2,6,,1,,5,2010,17,1,,1
2,2,216,2,200,20033,2,1,1082,1,6,,1,,5,2010,13,1,,1
2,2,216,2,200,20033,3,1,1070,2,6,,1,,4,2010,19,1,,1
2,2,216,2,200,20033,4,1,1010,3,6,,1,,7,2010,10,1,,1
2,2,216,2,200,20035,1,1,1080,2,5,,4,,6,2010,500,1,,1
2,2,216,2,200,20035,1,2,2120,2,5,,4,,6,2010,50,1,,1
2,2,216,2,200,20035,1,3,2181,14,2,,4,,9,2010,250,1,,1
2,2,216,2,200,20035,2,1,1010,3,5,,1,,9,2010,400,1,,1
2,2,216,2,200,20036,1,1,1080,1,5,,1,,6,2010,400,1,,1
2,2,216,2,200,20036,2,1,1080,1,5,,1,,6,2010,300,1,,1
2,2,216,2,200,20036,3,1,1010,1,6,,1,,8,2010,500,1,,1
2,2,216,2,200,20037,1,1,1010,1,6,,1,,6,2010,1500,1,,1
2,2,216,2,200,20037,2,1,1080,2,6,,1,,6,2010,2500,1,,1
2,2,216,2,200,20037,3,1,2120,1,6,,1,,6,2010,500,1,,1
2,2,216,2,200,20038,1,1,1080,1,6,,4,,6,2010,600,1,,1
2,2,216,2,200,20038,2,1,1010,1,5,,1,,8,2010,200,1,,1
2,2,216,2,200,20039,1,1,1070,170,2,,4,,6,2010,12,4,,2
2,2,216,2,200,20039,2,1,1080,180,2,,1,,8,2010,8,4,,2
2,2,216,2,200,20040,1,1,1080,10,5,,4,,6,2010,7000,1,,1
2,2,216,2,200,20040,2,1,1070,10,5,,4,,8,2010,1000,1,,1
2,2,216,2,200,20040,3,1,1110,4,5,,1,,5,2010,4000,1,,1
2,2,216,2,200,20040,4,1,,2,5,,1,,6,2010,5000,1,,1
2,2,203,2,1224,20041,1,1,1060,4,5,,1,,6,2010,7,4,"BAGS",2
2,2,203,2,1224,20041,2,1,,5,5,,1,,6,2010,11,4,"BAGS",2
2,2,203,2,1224,20041,3,1,,2,5,,1,,6,2010,10,4,"BAGS",2
2,2,203,2,1224,20042,1,1,1070,0.5,6,,1,,6,2010,300,1,,1
2,2,203,2,1224,20042,2,1,1010,1,6,,1,,6,2010,500,1,,1
2,2,203,2,1224,20042,3,1,1080,0.5,6,,1,,6,2010,400,1,,1
2,2,203,2,1224,20043,1,1,1080,3,5,,1,,6,2010,1000,1,,1
2,2,203,2,1224,20043,2,1,1010,4,5,,1,,7,2010,600,1,,1
2,2,203,2,1224,20044,1,1,1080,2,6,,1,,6,2010,800,1,,1
2,2,203,2,1224,20044,2,1,1070,4,5,,4,,4,2010,700,1,,1
2,2,203,2,1224,20044,2,2,1060,2,5,,4,,4,2010,47,1,,2
2,2,203,2,1224,20044,3,1,1020,1,5,,1,,6,2008,3000,1,,1
2,2,203,2,1224,20044,4,1,1120,5,5,,1,,10,2009,6,4,"CALABAS",1
2,2,203,2,1224,20044,5,1,1080,4,5,,1,,5,2010,2500,1,,1
2,2,203,2,1224,20044,6,1,1010,2,5,,1,,7,2010,1200,1,,1
2,2,203,2,1224,20045,1,1,1070,2,5,,1,,5,2010,500,1,,1
2,2,203,2,1224,20045,2,1,1080,3,5,,1,,5,2010,300,1,,1
2,2,203,2,1224,20045,3,1,1070,2,5,,1,,5,2010,400,1,,1
2,2,203,2,1224,20045,4,1,1070,3,5,,4,,5,2010,500,1,,1
2,2,203,2,1224,20045,4,2,1060,3,5,,4,,5,2010,700,1,,1
2,2,203,2,1224,20046,1,1,1080,2.5,5,,1,,6,2010,600,1,,1
2,2,203,2,1224,20046,2,1,1020,3,5,,1,,7,2009,1500,1,,1
2,2,203,2,1224,20046,3,1,1070,4,5,,1,,4,2010,500,1,,1
2,2,203,2,1224,20046,4,1,1080,1.5,5,,1,,6,2010,300,1,,1
2,2,203,2,1224,20047,1,1,1080,10,5,,1,,5,2010,3000,1,,1
2,2,203,2,1224,20047,2,1,1110,5,5,,1,,4,2010,2200,1,,1
2,2,203,2,1224,20047,3,1,1010,6,5,,1,,8,2010,2500,1,,1
2,2,203,2,1224,20047,4,1,1060,7,5,,1,,5,2010,1800,1,,1
2,2,203,2,1224,20048,1,1,1080,260,2,,4,,6,2010,350,1,,2
2,2,203,2,1224,20048,2,1,1010,2,5,,6,,6,2010,900,1,,2
2,2,203,2,1224,20049,1,1,1080,3,6,,1,,5,2010,1500,1,,1
2,2,203,2,1224,20049,2,1,1080,1,6,,1,,5,2010,200,1,,1
2,2,203,2,1224,20049,3,1,1070,2,6,,1,,5,2010,1500,1,,1
2,2,203,2,1224,20050,1,1,1080,1,6,,1,,5,2010,300,1,,1
2,2,203,2,1224,20050,2,1,1070,2,5,,4,,4,2010,600,1,,1
2,2,203,2,1224,20050,2,2,,3,5,,4,,4,2010,700,1,,1
2,2,203,2,1224,20050,3,1,1060,3,5,,1,,4,2010,600,1,,1
2,2,212,2,956,20051,1,1,1080,3,,,1,,6,2010,6000,1,,1
2,2,212,2,956,20051,2,1,1080,4,,,1,,6,2010,700,1,,1
2,2,212,2,956,20052,1,1,1070,1,6,,4,,7,2010,1000,1,,1
2,2,212,2,956,20052,2,1,,1,6,,4,,7,2010,600,1,,1
2,2,212,2,956,20053,1,1,1080,1,6,,1,,6,2010,300,1,,1
2,2,212,2,956,20054,1,1,1070,3,5,,1,,7,2010,700,1,,1
2,2,212,2,956,20054,2,1,1080,3,5,,1,,7,2010,500,1,,1
2,2,212,2,956,20055,1,1,1080,,,,5,,6,2010,25,4,,2
2,2,212,2,956,20055,2,1,1110,,,,5,,6,2010,5,4,,2
2,2,212,2,956,20056,1,1,1080,3,5,,1,,7,2010,500,1,,1
2,2,212,2,956,20056,2,1,1080,4,5,,1,,7,2010,300,1,,1
2,2,212,2,956,20057,1,1,1110,1,6,,1,,7,2010,200,1,,1
2,2,212,2,956,20057,2,1,1080,4,6,,1,,7,2010,400,1,,2
2,2,212,2,956,20058,1,1,1080,1,5,,1,,6,2010,500,1,,1
2,2,212,2,956,20059,1,1,1070,1,6,,1,,6,2010,1000,1,,1
2,2,212,2,956,20059,2,1,1080,1,6,,1,,6,2010,500,1,,1
2,2,212,2,956,20059,3,1,1080,1,6,,1,,6,2010,4000,1,,1
2,2,212,2,956,20059,4,1,1010,1,6,,1,,6,2010,400,1,,1
2,2,212,2,956,20060,1,1,1080,2,6,,2,,6,2010,400,1,,1
2,2,212,2,956,20060,1,2,1070,2,6,,2,,6,2010,200,1,,1
2,2,212,2,956,20060,1,3,1010,2,6,,2,,8,2010,300,1,,1
2,2,212,2,956,20060,1,4,1060,2,6,,2,,7,2010,600,1,,2
2,2,210,2,1300,20061,1,1,1070,1,6,,1,,6,2010,400,1,,1
2,2,210,2,1300,20061,2,1,1070,1,6,,1,,6,2010,300,1,,1
2,2,210,2,1300,20061,3,1,1070,1,6,,1,,6,2010,200,1,,1
2,2,210,2,1300,20061,4,1,1070,1,6,,1,,6,2010,300,1,,1
2,2,210,2,1300,20061,5,1,1080,1,6,,1,,7,2010,100,1,,1
2,2,210,2,1300,20061,6,1,1110,1,6,,4,,5,2010,300,1,,2
2,2,210,2,1300,20061,6,2,1080,1,6,,4,,5,2010,100,1,,1
2,2,210,2,1300,20062,1,1,1080,2,6,,4,,5,2010,1000,1,,1
2,2,210,2,1300,20062,1,2,1070,2,6,,4,,5,2010,300,1,,1
2,2,210,2,1300,20062,1,3,1010,2,6,,4,,8,2010,200,1,,1
2,2,210,2,1300,20062,2,1,1070,1,6,,4,,5,2010,400,1,,1
2,2,210,2,1300,20062,2,2,1010,1,6,,4,,8,2010,100,1,,1
2,2,210,2,1300,20062,3,1,1070,2,6,,1,,5,2010,600,1,,1
2,2,210,2,1300,20062,4,1,1080,2,5,,4,,5,2010,700,1,,1
2,2,210,2,1300,20062,4,2,1070,2,5,,4,,5,2010,300,1,,1
2,2,210,2,1300,20062,4,3,1010,2,5,,4,,8,2010,200,1,,1
2,2,210,2,1300,20063,1,1,1020,1.60000002384186,6,,1,,3,2010,10000,1,,1
2,2,210,2,1300,20063,2,1,1010,3,6,,1,,8,2010,1500,1,,1
2,2,210,2,1300,20063,3,1,1110,2,6,,1,,6,2010,2000,1,,1
2,2,210,2,1300,20063,4,1,1080,4.01999998092651,6,,1,,6,2010,1000,1,,1
2,2,210,2,1300,20064,1,1,1070,3,5,,1,,6,2010,15,4,,2
2,2,210,2,1300,20064,2,1,1080,2,5,,1,,6,2010,12,4,,2
2,2,210,2,1300,20064,3,1,1010,2,5,,1,,8,2010,8,4,,2
2,2,210,2,1300,20065,1,1,1080,3,6,,1,,6,2010,300,1,,2
2,2,210,2,1300,20065,2,1,1070,4,6,,1,,6,2010,400,1,,2
2,2,210,2,1300,20065,3,1,1110,2,6,,1,,6,2010,200,1,,2
2,2,210,2,1300,20066,1,1,1070,2,,,,,,,,,,
2,2,210,2,1300,20066,1,2,1010,1.5,6,,4,,6,2010,,,,
2,2,210,2,1300,20066,2,1,1070,2,5,,4,,6,2010,,,,
2,2,210,2,1300,20066,2,2,1060,1,6,,4,,6,2010,,,,
2,2,210,2,1300,20066,3,1,1070,2,5,,4,,6,2010,,,,
2,2,210,2,1300,20067,1,1,1080,2,,,1,,6,2010,1500,1,,2
2,2,210,2,1300,20067,2,1,1070,2,,,1,,6,2010,1200,1,,2
2,2,210,2,1300,20067,3,1,1110,1,,,1,,6,2010,1500,1,,2
2,2,210,2,1300,20068,1,1,1070,2,6,,1,,4,2010,1000,1,,1
2,2,210,2,1300,20068,2,1,1070,2,6,,4,,4,2010,1500,1,,1
2,2,210,2,1300,20068,2,2,1010,2,6,,4,,7,2010,400,1,,1
2,2,210,2,1300,20069,1,1,1082,1,5,,4,,5,2010,300,1,,1
2,2,210,2,1300,20069,1,2,1070,1,5,,4,,5,2010,70,1,,1
2,2,210,2,1300,20069,2,1,1070,1,6,,1,,5,2010,500,1,,1
2,2,210,2,1300,20069,3,1,1010,2,6,,1,,9,2010,400,1,,1
2,2,210,2,1300,20070,1,1,1080,1,6,,4,,5,2010,700,1,,1
2,2,210,2,1300,20070,1,2,1070,1,6,,4,,5,2010,100,1,,1
2,2,210,2,1300,20070,1,3,1010,1,6,,4,,5,2010,100,1,,1
2,2,210,2,1300,20070,2,1,1060,1,6,,4,,5,2010,1000,1,,2
2,2,210,2,1300,20070,2,2,1070,1,6,,4,,5,2010,100,1,,1
2,2,210,2,1300,20070,2,3,1010,1,6,,4,,5,2010,100,1,,1
2,2,210,2,1300,20070,3,1,2020,2,5,,1,,6,2010,300,1,,2
2,2,210,2,1300,20070,4,1,1010,1,6,,1,,8,2010,1000,1,,1
2,2,210,2,1300,20070,5,1,1080,1,6,,4,,5,2010,100,1,,1
2,2,210,2,1300,20070,5,2,1070,1,6,,4,,5,2010,100,1,,1
2,2,210,2,1300,20070,5,3,1010,1,6,,4,,5,2010,100,1,,1
2,2,214,2,898,20072,1,1,1080,7,6,,1,,7,2010,30000,1,,2
2,2,214,2,898,20073,1,1,1010,1.5,5,,1,,8,2010,4,4,,2
2,2,214,2,898,20074,1,1,1082,4,6,,4,,5,2010,6800,1,,1
2,2,214,2,898,20074,1,2,1010,4,6,,4,,8,2010,500,1,,1
2,2,214,2,898,20075,1,1,1080,4,6,,4,,5,2010,2000,1,,1
2,2,214,2,898,20075,1,2,1010,4,6,,4,,8,2010,1600,1,,1
2,2,214,2,898,20077,1,1,1080,4,5,,1,,7,2010,1500,1,,2
2,2,214,2,898,20080,1,1,1080,1,6,,4,,6,2010,100,1,,1
2,2,214,2,898,20080,1,2,1070,1,6,,4,,6,2010,100,1,,1
2,2,215,1,8,20081,1,1,1080,3,6,,1,,5,2010,200,1,,1
2,2,215,1,8,20083,1,1,1010,1,5,,4,,6,2010,300,1,,1
2,2,215,1,8,20083,1,2,1110,1,5,,4,,6,2010,600,1,,2
2,2,215,1,8,20083,1,3,1080,1,5,,4,,6,2010,300,1,,1
2,2,215,1,8,20083,2,1,1060,1,5,,4,,6,2010,200,1,,1
2,2,215,1,8,20083,2,2,1070,1,5,,4,,6,2010,500,1,,1
2,2,215,1,8,20083,3,1,1060,1,6,,4,,6,2010,300,1,,1
2,2,215,1,8,20083,3,2,1070,1,6,,4,,6,2010,200,1,,1
2,2,215,1,8,20085,1,1,1070,1.5,5,,4,,6,2010,8,4,,2
2,2,215,1,8,20085,2,1,1010,1,5,,1,,8,2010,11,4,,2
2,2,215,1,8,20086,1,1,1070,3,6,,4,,5,2010,1000,1,,1
2,2,215,1,8,20086,1,2,1060,3,6,,4,,5,2010,100,1,,1
2,2,215,1,8,20088,1,1,1070,5,5,,4,,5,2010,300,1,,1
2,2,215,1,8,20088,1,2,1080,5,5,,4,,5,2010,1100,1,,1
2,2,215,1,8,20088,1,3,1010,5,5,,4,,9,2010,500,1,,1
2,2,215,1,8,20089,1,1,1080,1,6,,1,,7,2010,1000,1,,2
2,2,215,1,8,20089,2,1,1010,1,6,,1,,7,2010,1200,1,,2
2,2,215,1,8,20090,1,1,1060,1,6,,1,,6,2010,6,4,,1
2,2,215,1,8,20090,1,2,1080,1,5,,1,,6,2010,5,4,,1
2,2,215,1,8,20090,2,1,1010,,,,,,8,2010,2,4,,1
2,2,215,1,8,20090,2,2,1010,,,,,,8,2010,2,4,,1
2,2,215,1,8,20090,3,1,1070,,,,,,6,2010,1,4,,1
2,2,207,2,1302,20091,1,1,1070,4,6,,4,,6,2010,1000,1,,
2,2,207,2,1302,20091,2,2,,4,6,,4,,6,2010,1000,1,,2
2,2,207,2,1302,20091,3,3,,4,6,,4,,7,2010,800,1,,
2,2,207,2,1302,20091,4,4,,1,5,,1,,7,2010,200,1,,1
2,2,207,2,1302,20091,5,5,,1,6,,1,,7,2010,600,1,,2
2,2,207,2,1302,20092,1,1,1082,3,5,,1,,7,2010,500,1,,1
2,2,207,2,1302,20092,2,1,1110,5,5,,1,,6,2010,3000,1,,2
2,2,207,2,1302,20092,3,1,1010,1,5,,1,,7,2010,100,1,,1
2,2,207,2,1302,20092,4,1,1060,4,5,,4,,6,2010,2500,1,,2
2,2,207,2,1302,20092,4,2,1070,4,5,,4,,6,2010,200,1,,1
2,2,207,2,1302,20092,5,1,1070,6,5,,4,,6,2010,500,1,,2
2,2,207,2,1302,20092,5,2,1060,6,5,,4,,6,2010,1000,1,,1
2,2,207,2,1302,20093,1,1,1080,2,6,,1,,7,2010,3000,1,,2
2,2,207,2,1302,20093,2,2,1110,3,6,,1,,6,2010,13000,1,,2
2,2,207,2,1302,20093,3,3,1060,4,6,,1,,5,2010,5000,1,,2
2,2,207,2,1302,20094,1,1,1020,1,5,,1,,5,2010,700,1,,1
2,2,207,2,1302,20094,2,1,1080,1,5,,1,,5,2010,200,1,,1
2,2,207,2,1302,20095,1,1,1070,3,,,4,,6,2010,20,4,,2
2,2,207,2,1302,20095,2,1,1110,2,,,4,,6,2010,10,4,,2
2,2,207,2,1302,20095,3,1,,0,,,1,,6,2010,10,4,,2
2,2,207,2,1302,20096,1,1,1080,1,5,,1,,7,2010,500,1,,2
2,2,207,2,1302,20096,2,1,1070,2,5,,1,,6,2010,700,1,,1
2,2,207,2,1302,20096,3,1,1110,1,5,,1,,6,2010,700,1,,2
2,2,207,2,1302,20096,4,1,1060,1,5,,1,,6,2010,1000,1,,1
2,2,207,2,1302,20097,1,1,3160,1,5,,4,,6,2010,5,4,,2
2,2,207,2,1302,20097,2,1,1080,2,5,,1,,6,2010,5,4,,2
2,2,207,2,1302,20097,3,1,1010,1,5,,1,,8,2010,2,4,,2
2,2,207,2,1302,20098,1,1,1110,6,6,,1,,6,2010,40000,1,,1
2,2,207,2,1302,20098,2,1,1040,3,6,,1,,6,2010,2000,1,,1
2,2,207,2,1302,20098,3,1,1020,2,6,,1,,7,2010,2000,1,,1
2,2,207,2,1302,20098,4,1,1080,3,6,,1,,5,2010,1200,1,,1
2,2,207,2,1302,20098,5,1,1060,2,6,,1,,6,2010,500,1,,1
2,2,207,2,1302,20098,6,1,2230,1,6,,4,,4,2010,200,2,,1
2,2,207,2,1302,20099,1,1,1082,1,,,1,,8,2010,200,1,,1
2,2,207,2,1302,20100,1,1,1070,2.5,6,,4,,5,2010,800,1,,1
2,2,207,2,1302,20100,1,2,1080,2.5,6,,4,,6,2010,500,1,,1
2,2,207,2,1302,20100,1,3,1010,2.5,6,,4,,6,2010,200,1,,1
2,2,205,2,712,20101,1,1,1070,3,6,,1,,6,2010,1000,1,,1
2,2,205,2,712,20101,2,1,1060,1,6,,1,,6,2010,500,1,,1
2,2,205,2,712,20102,1,1,1082,10,5,,1,,5,2010,1500,1,,1
2,2,205,2,712,20102,2,1,1062,15,5,,4,,6,2010,500,1,,1
2,2,205,2,712,20102,2,2,1070,15,5,,4,,5,2010,700,1,,1
