"zone","state","lga","sector","ea","item_cd","sc2q2","sc2q3a","sc2q3b","sc2q3c"
6,29,2923,1,396,41,1,200,1,101
6,29,2923,1,396,42,1,180,1,101
6,29,2923,1,396,43,1,200,1,101
6,29,2923,1,396,50,1,800,1,103
6,29,2923,1,396,52,1,1250,1,103
6,29,2923,1,396,60,1,200,1,105
6,29,2923,1,396,61,1,50,6,105
6,29,2923,1,396,64,1,50,1,105
6,29,2923,1,396,70,1,40,1,101
6,29,2923,1,396,71,1,40,1,101
6,29,2923,1,396,72,1,200,8,105
6,29,2923,1,396,74,1,40,1,101
6,29,2923,1,396,75,1,40,1,101
6,29,2923,1,396,76,1,20,1,101
6,29,2923,1,396,78,1,20,1,101
6,29,2923,1,396,80,1,1000,1,105
6,29,2923,1,396,81,1,1500,1,105
6,29,2923,1,396,83,1,30,1,105
6,29,2923,1,396,84,1,20,1,105
6,29,2923,1,396,90,1,250,10,105
6,29,2923,1,396,100,1,180,5,105
6,29,2923,1,396,101,1,70,1,105
6,29,2923,1,396,102,1,120,1,105
6,29,2923,1,396,103,1,200,8,105
6,29,2923,1,396,104,1,150,1,105
6,29,2923,1,396,111,1,500,1,101
6,29,2923,1,396,121,1,30,1,105
6,29,2923,1,396,122,1,5,1,105
6,29,2923,1,396,130,1,70,1,105
6,29,2923,1,396,132,1,350,1,105
6,29,2923,1,396,140,1,20,1,102
6,29,2923,1,396,151,1,5,1,105
6,29,2923,1,396,152,1,50,1,105
6,29,2923,1,396,153,1,70,1,105
6,29,2923,1,396,154,1,270,1,105
6,29,2923,1,396,160,1,130,1,105
6,29,2923,1,396,161,1,200,1,103
6,29,2923,1,396,163,1,200,1,103
6,29,2923,2,1126,10,1,100,1,101
6,29,2923,2,1126,12,1,60,1,101
6,29,2923,2,1126,14,1,220,1,101
6,29,2923,2,1126,15,1,120,1,101
6,29,2923,2,1126,17,1,500,1,106
6,29,2923,2,1126,18,1,115,1,101
6,29,2923,2,1126,30,1,8000,1,101
6,29,2923,2,1126,31,1,500,5,105
6,29,2923,2,1126,32,1,100,1,101
6,29,2923,2,1126,33,1,120,1,101
6,29,2923,2,1126,34,1,600,1,51
6,29,2923,2,1126,35,1,500,1,72
6,29,2923,2,1126,40,1,100,1,101
6,29,2923,2,1126,41,1,250,1,101
6,29,2923,2,1126,42,1,120,1,101
6,29,2923,2,1126,43,1,160,1,101
6,29,2923,2,1126,50,1,5000,1,103
6,29,2923,2,1126,51,1,450,1,102
6,29,2923,2,1126,52,1,6200,1,103
6,29,2923,2,1126,60,1,100,1,72
6,29,2923,2,1126,61,1,20,6,105
6,29,2923,2,1126,64,1,30,1,106
6,29,2923,2,1126,70,1,20,1,102
6,29,2923,2,1126,71,1,40,1,105
6,29,2923,2,1126,72,1,20,2,105
6,29,2923,2,1126,73,1,20,6,105
6,29,2923,2,1126,74,1,20,15,105
6,29,2923,2,1126,75,1,10,1,106
6,29,2923,2,1126,76,1,20,1,102
6,29,2923,2,1126,78,1,20,1,102
6,29,2923,2,1126,80,1,600,1,106
6,29,2923,2,1126,81,1,1600,1,106
6,29,2923,2,1126,83,1,30,1,106
6,29,2923,2,1126,84,1,20,1,106
6,29,2923,2,1126,90,1,500,1,106
6,29,2923,2,1126,92,1,350,1,101
6,29,2923,2,1126,100,1,250,5,106
6,29,2923,2,1126,101,1,160,10,106
6,29,2923,2,1126,102,1,100,2,106
6,29,2923,2,1126,103,1,200,6,106
6,29,2923,2,1126,104,1,250,1,106
6,29,2923,2,1126,111,1,80,1,106
6,29,2923,2,1126,121,1,30,1,102
6,29,2923,2,1126,130,1,10,1,106
6,29,2923,2,1126,132,1,500,1,103
6,29,2923,2,1126,140,1,10,4,106
6,29,2923,2,1126,160,1,140,1,106
6,29,2923,2,1126,161,1,150,1,106
6,29,2923,2,1126,164,1,30,1,106
6,29,2930,1,1418,10,1,100,1,101
6,29,2930,1,1418,12,1,100,1,101
6,29,2930,1,1418,13,1,190,1,101
6,29,2930,1,1418,14,1,250,1,101
6,29,2930,1,1418,15,1,60,1,102
6,29,2930,1,1418,17,1,30000,1,106
6,29,2930,1,1418,19,1,750,5,101
6,29,2930,1,1418,30,1,400,1,21
6,29,2930,1,1418,31,1,500,6,105
6,29,2930,1,1418,32,1,100,1,101
6,29,2930,1,1418,35,1,250,4,105
6,29,2930,1,1418,38,1,100,4,105
6,29,2930,1,1418,41,1,250,1,101
6,29,2930,1,1418,42,1,180,1,101
6,29,2930,1,1418,43,1,80,1,101
6,29,2930,1,1418,44,1,50,6,105
6,29,2930,1,1418,50,1,5500,1,103
6,29,2930,1,1418,51,1,270,1,102
6,29,2930,1,1418,52,1,220,1,103
6,29,2930,1,1418,60,1,250,1,41
6,29,2930,1,1418,61,1,50,4,105
6,29,2930,1,1418,62,1,30,4,105
6,29,2930,1,1418,63,1,50,1,105
6,29,2930,1,1418,64,1,70,1,101
6,29,2930,1,1418,65,1,100,1,103
6,29,2930,1,1418,70,1,500,1,101
6,29,2930,1,1418,71,1,100,1,102
6,29,2930,1,1418,72,1,20,1,105
6,29,2930,1,1418,73,1,20,6,105
6,29,2930,1,1418,74,1,20,1,102
6,29,2930,1,1418,75,1,5,1,102
6,29,2930,1,1418,76,1,20,1,102
6,29,2930,1,1418,77,1,100,1,102
6,29,2930,1,1418,78,1,20,1,102
6,29,2930,1,1418,80,1,800,1,101
6,29,2930,1,1418,81,1,1200,1,101
6,29,2930,1,1418,83,1,20,1,102
6,29,2930,1,1418,84,1,60,1,102
6,29,2930,1,1418,90,1,100,5,105
6,29,2930,1,1418,91,1,200,7,105
6,29,2930,1,1418,95,1,120,1,102
6,29,2930,1,1418,100,1,500,1,101
6,29,2930,1,1418,101,1,600,4,101
6,29,2930,1,1418,102,1,70,1,102
6,29,2930,1,1418,103,1,200,4,105
6,29,2930,1,1418,111,1,650,1,102
6,29,2930,1,1418,113,1,110,1,101
6,29,2930,1,1418,122,1,500,1,102
6,29,2930,1,1418,130,1,5,1,102
6,29,2930,1,1418,132,1,200,1,103
6,29,2930,1,1418,140,1,10,1,102
6,29,2930,1,1418,150,1,100,1,103
6,29,2930,1,1418,151,1,5,1,103
6,29,2930,1,1418,152,1,100,1,103
6,29,2930,1,1418,153,1,60,1,103
6,29,2930,1,1418,154,1,300,1,101
6,29,2930,1,1418,160,1,160,1,103
6,29,2930,1,1418,163,1,200,1,103
6,30,3002,1,1264,12,1,140,1,6
6,30,3002,1,1264,14,1,240,1,6
6,30,3002,1,1264,15,1,60,1,6
6,30,3002,1,1264,17,1,150,1,6
6,30,3002,1,1264,18,1,100,1,6
6,30,3002,1,1264,31,1,200,3,52
6,30,3002,1,1264,32,1,90,1,52
6,30,3002,1,1264,33,1,100,1,6
6,30,3002,1,1264,35,1,200,8,101
6,30,3002,1,1264,40,1,160,1,6
6,30,3002,1,1264,41,1,240,1,6
6,30,3002,1,1264,42,1,200,1,6
6,30,3002,1,1264,50,1,200,1,103
6,30,3002,1,1264,51,1,180,1,102
6,30,3002,1,1264,52,1,200,1,103
6,30,3002,1,1264,60,1,60,8,105
6,30,3002,1,1264,70,1,50,9,105
6,30,3002,1,1264,71,1,30,1,102
6,30,3002,1,1264,72,1,30,1,105
6,30,3002,1,1264,74,1,20,10,105
6,30,3002,1,1264,75,1,20,18,105
6,30,3002,1,1264,76,1,50,13,105
6,30,3002,1,1264,80,1,1000,3,101
6,30,3002,1,1264,81,1,3000,1,101
6,30,3002,1,1264,83,1,25,1,105
6,30,3002,1,1264,84,1,30,1,105
6,30,3002,1,1264,90,1,500,1,101
6,30,3002,1,1264,91,1,550,1,101
6,30,3002,1,1264,93,1,600,1,101
6,30,3002,1,1264,94,1,2500,1,105
6,30,3002,1,1264,100,1,800,2,101
6,30,3002,1,1264,101,1,600,2,101
6,30,3002,1,1264,103,1,800,5,105
6,30,3002,1,1264,104,1,250,1,105
6,30,3002,1,1264,111,1,600,1,101
6,30,3002,1,1264,112,1,750,1,102
6,30,3002,1,1264,113,1,70,1,103
6,30,3002,1,1264,121,1,480,1,102
6,30,3002,1,1264,122,1,550,1,102
6,30,3002,1,1264,130,1,240,1,102
6,30,3002,1,1264,132,1,650,1,103
6,30,3002,1,1264,140,1,20,1,106
6,30,3002,1,1264,150,1,80,1,103
6,30,3002,1,1264,151,1,5,1,103
6,30,3002,1,1264,152,1,70,1,103
6,30,3002,1,1264,153,1,60,1,103
6,30,3002,1,1264,154,1,110,1,103
6,30,3002,1,1264,160,1,180,1,103
6,30,3002,1,1264,161,1,100,1,103
6,30,3002,1,1264,162,1,10,1,106
6,30,3002,1,1310,12,1,100,1,6
6,30,3002,1,1310,13,1,200,1,6
6,30,3002,1,1310,14,1,240,1,6
6,30,3002,1,1310,15,1,150,1,102
6,30,3002,1,1310,16,1,100,1,6
6,30,3002,1,1310,17,1,160,1,6
6,30,3002,1,1310,18,1,120,1,6
6,30,3002,1,1310,30,1,50,1,52
6,30,3002,1,1310,31,1,100,1,52
6,30,3002,1,1310,32,1,100,1,6
6,30,3002,1,1310,40,1,250,1,6
6,30,3002,1,1310,41,1,200,1,6
6,30,3002,1,1310,50,1,200,1,103
6,30,3002,1,1310,51,1,180,1,102
6,30,3002,1,1310,52,1,200,1,103
6,30,3002,1,1310,65,1,50,1,102
6,30,3002,1,1310,70,1,20,5,105
6,30,3002,1,1310,71,1,30,1,102
6,30,3002,1,1310,72,1,20,1,105
6,30,3002,1,1310,73,1,20,8,105
6,30,3002,1,1310,74,1,20,9,105
6,30,3002,1,1310,75,1,20,16,105
6,30,3002,1,1310,76,1,20,8,105
6,30,3002,1,1310,78,1,20,12,101
6,30,3002,1,1310,80,1,1000,3,101
6,30,3002,1,1310,83,1,25,1,105
6,30,3002,1,1310,84,1,30,1,105
6,30,3002,1,1310,90,1,1000,2,101
6,30,3002,1,1310,93,1,700,1,101
6,30,3002,1,1310,94,1,3000,3,101
6,30,3002,1,1310,100,1,900,2,101
6,30,3002,1,1310,101,1,750,2,101
6,30,3002,1,1310,102,1,500,1,101
6,30,3002,1,1310,103,1,50,1,105
6,30,3002,1,1310,104,1,300,1,105
6,30,3002,1,1310,111,1,600,1,102
6,30,3002,1,1310,112,1,700,1,102
6,30,3002,1,1310,113,1,70,1,102
6,30,3002,1,1310,121,1,400,1,102
6,30,3002,1,1310,122,1,550,1,102
6,30,3002,1,1310,130,1,240,1,102
6,30,3002,1,1310,132,1,600,1,103
6,30,3002,1,1310,140,1,20,1,106
6,30,3002,1,1310,150,1,100,1,103
6,30,3002,1,1310,151,1,5,1,103
6,30,3002,1,1310,152,1,70,1,103
6,30,3002,1,1310,153,1,60,1,104
6,30,3002,1,1310,154,1,50,1,103
6,30,3002,1,1310,160,1,150,1,103
6,30,3002,1,1310,161,1,100,1,103
6,30,3002,1,1310,162,1,10,1,105
6,30,3002,1,1310,163,1,600,1,103
6,30,3004,2,216,12,1,120,1,6
6,30,3004,2,216,13,1,220,1,6
6,30,3004,2,216,14,1,240,1,6
6,30,3004,2,216,15,1,150,1,102
6,30,3004,2,216,17,1,1000,1,33
6,30,3004,2,216,30,1,30000,1,82
6,30,3004,2,216,31,1,50000,1,82
6,30,3004,2,216,32,1,140,1,6
6,30,3004,2,216,41,1,210,1,6
6,30,3004,2,216,42,1,200,1,6
6,30,3004,2,216,50,1,900,5,103
6,30,3004,2,216,52,1,200,1,103
6,30,3004,2,216,70,1,20,10,105
6,30,3004,2,216,72,1,20,1,105
6,30,3004,2,216,76,1,20,10,105
6,30,3004,2,216,78,1,20,1,61
6,30,3004,2,216,80,1,900,2,101
6,30,3004,2,216,101,1,800,2,101
6,30,3004,2,216,104,1,170,1,105
6,30,3004,2,216,110,1,20,1,105
6,30,3004,2,216,113,1,120,1,103
6,30,3004,2,216,122,1,600,1,103
6,30,3004,2,216,130,1,250,1,102
6,30,3004,2,216,132,1,2000,4,103
6,30,3004,2,216,140,1,40,1,105
6,30,3004,2,216,152,1,120,330,104
6,30,3004,2,216,153,1,60,350,104
6,30,3004,2,216,160,1,180,660,104
6,30,3005,1,2870,10,1,130,1,101
6,30,3005,1,2870,12,1,110,1,101
6,30,3005,1,2870,14,1,240,1,101
6,30,3005,1,2870,15,1,40,1,105
6,30,3005,1,2870,17,1,170,1,101
6,30,3005,1,2870,18,1,140,1,101
6,30,3005,1,2870,31,1,200,1,101
6,30,3005,1,2870,32,1,100,1,101
6,30,3005,1,2870,35,1,100,1,101
6,30,3005,1,2870,41,1,240,1,101
6,30,3005,1,2870,42,1,180,1,101
6,30,3005,1,2870,50,1,180,1,103
6,30,3005,1,2870,51,1,210,1,103
6,30,3005,1,2870,52,1,200,1,103
6,30,3005,1,2870,60,1,30,1,101
6,30,3005,1,2870,61,1,10,1,101
6,30,3005,1,2870,64,1,70,1,101
6,30,3005,1,2870,65,1,100,1,103
6,30,3005,1,2870,70,1,20,1,101
6,30,3005,1,2870,71,1,30,1,101
6,30,3005,1,2870,72,1,40,1,101
6,30,3005,1,2870,74,1,20,1,101
6,30,3005,1,2870,75,1,20,1,101
6,30,3005,1,2870,76,1,20,1,101
6,30,3005,1,2870,80,1,700,1,101
6,30,3005,1,2870,83,1,25,1,102
6,30,3005,1,2870,90,1,500,1,101
6,30,3005,1,2870,93,1,300,1,101
6,30,3005,1,2870,101,1,400,1,101
6,30,3005,1,2870,102,1,450,1,101
6,30,3005,1,2870,111,1,470,1,101
6,30,3005,1,2870,113,1,100,1,102
6,30,3005,1,2870,114,1,30,1,102
6,30,3005,1,2870,122,1,5,1,102
6,30,3005,1,2870,130,1,10,1,102
6,30,3005,1,2870,140,1,40,1,102
6,30,3005,1,2870,150,1,100,1,103
6,30,3005,1,2870,151,1,5,1,103
6,30,3005,1,2870,152,1,100,1,103
6,30,3005,1,2870,153,1,70,1,103
6,30,3005,1,2870,161,1,140,1,103
6,30,3005,1,2870,162,1,100,1,103
6,30,3005,1,2870,163,1,25,1,103
6,30,3005,1,2942,10,1,130,1,101
6,30,3005,1,2942,12,1,130,1,101
6,30,3005,1,2942,14,1,240,1,101
6,30,3005,1,2942,15,1,40,1,105
6,30,3005,1,2942,17,1,170,1,101
6,30,3005,1,2942,18,1,150,1,101
6,30,3005,1,2942,31,1,250,1,101
6,30,3005,1,2942,32,1,100,1,101
6,30,3005,1,2942,35,1,120,1,101
6,30,3005,1,2942,41,1,250,1,101
6,30,3005,1,2942,42,1,100,1,101
6,30,3005,1,2942,50,1,180,1,103
6,30,3005,1,2942,51,1,220,1,103
6,30,3005,1,2942,52,1,200,1,103
6,30,3005,1,2942,60,1,20,1,101
6,30,3005,1,2942,61,1,50,1,101
6,30,3005,1,2942,64,1,80,1,101
6,30,3005,1,2942,65,1,120,1,103
6,30,3005,1,2942,70,1,20,1,101
6,30,3005,1,2942,71,1,30,1,101
6,30,3005,1,2942,72,1,50,1,101
6,30,3005,1,2942,74,1,20,1,101
6,30,3005,1,2942,75,1,20,1,101
6,30,3005,1,2942,76,1,20,1,101
6,30,3005,1,2942,80,1,600,1,101
6,30,3005,1,2942,83,1,20,1,102
6,30,3005,1,2942,90,1,400,1,101
6,30,3005,1,2942,93,1,500,1,101
6,30,3005,1,2942,101,1,300,1,101
6,30,3005,1,2942,102,1,450,1,101
6,30,3005,1,2942,111,1,500,1,101
6,30,3005,1,2942,113,1,110,1,102
6,30,3005,1,2942,114,1,65,1,102
6,30,3005,1,2942,122,1,10,1,102
6,30,3005,1,2942,130,1,10,1,102
6,30,3005,1,2942,140,1,40,1,102
6,30,3005,1,2942,150,1,120,1,103
6,30,3005,1,2942,151,1,5,1,103
6,30,3005,1,2942,152,1,100,1,103
6,30,3005,1,2942,153,1,70,1,103
6,30,3005,1,2942,154,1,100,1,103
6,30,3005,1,2942,160,1,130,1,103
6,30,3005,1,2942,161,1,100,1,103
6,30,3005,1,2942,163,1,25,1,103
6,30,3007,1,1624,10,1,120,1,6
6,30,3007,1,1624,11,1,105,1,6
6,30,3007,1,1624,12,1,110,1,6
6,30,3007,1,1624,13,1,180,1,6
6,30,3007,1,1624,14,1,240,1,6
6,30,3007,1,1624,15,1,80,1,102
6,30,3007,1,1624,17,1,130,1,6
6,30,3007,1,1624,18,1,80,1,6
6,30,3007,1,1624,19,1,100,1,6
6,30,3007,1,1624,31,1,120,1,52
6,30,3007,1,1624,32,1,90,1,6
6,30,3007,1,1624,33,1,100,1,6
6,30,3007,1,1624,34,1,90,1,101
6,30,3007,1,1624,35,1,200,1,42
6,30,3007,1,1624,40,1,200,1,6
6,30,3007,1,1624,41,1,250,1,6
6,30,3007,1,1624,42,1,170,1,6
6,30,3007,1,1624,43,1,120,1,6
6,30,3007,1,1624,50,1,180,1,103
6,30,3007,1,1624,51,1,120,1,102
6,30,3007,1,1624,52,1,190,1,103
6,30,3007,1,1624,60,1,100,1,105
6,30,3007,1,1624,61,1,50,1,105
6,30,3007,1,1624,62,1,10,1,105
6,30,3007,1,1624,64,1,90,1,105
6,30,3007,1,1624,65,1,120,1,1
6,30,3007,1,1624,70,1,100,2,102
6,30,3007,1,1624,71,1,240,3,102
6,30,3007,1,1624,72,1,100,2,102
6,30,3007,1,1624,73,1,20,1,102
6,30,3007,1,1624,74,1,20,1,102
6,30,3007,1,1624,75,1,50,1,102
6,30,3007,1,1624,80,1,1200,2,101
6,30,3007,1,1624,81,1,1450,2,101
6,30,3007,1,1624,83,1,30,1,105
6,30,3007,1,1624,84,1,20,1,105
6,30,3007,1,1624,90,1,800,1,101
6,30,3007,1,1624,91,1,600,1,101
6,30,3007,1,1624,92,1,200,1,101
6,30,3007,1,1624,93,1,500,1,101
6,30,3007,1,1624,100,1,300,1,102
6,30,3007,1,1624,101,1,400,1,102
6,30,3007,1,1624,102,1,200,1,102
6,30,3007,1,1624,103,1,300,1,102
6,30,3007,1,1624,104,1,350,1,102
6,30,3007,1,1624,111,1,600,1,102
6,30,3007,1,1624,112,1,1000,1,102
6,30,3007,1,1624,113,1,100,1,102
6,30,3007,1,1624,120,1,270,1,102
6,30,3007,1,1624,121,1,100,1,102
6,30,3007,1,1624,122,1,100,1,102
6,30,3007,1,1624,130,1,50,1,102
6,30,3007,1,1624,132,1,600,1,91
6,30,3007,1,1624,150,1,50,1,91
6,30,3007,1,1624,151,1,5,1,91
6,30,3007,1,1624,152,1,100,1,91
6,30,3007,1,1624,153,1,60,1,91
6,30,3007,1,1624,154,1,1100,1,91
6,30,3007,1,1624,160,1,130,1,92
6,30,3007,1,1624,161,1,70,1,91
6,30,3007,1,1624,163,1,30,1,91
6,30,3009,1,764,14,1,250,1,6
6,30,3009,1,764,15,1,40,1,102
6,30,3009,1,764,32,1,100,1,6
6,30,3009,1,764,41,1,280,1,6
6,30,3009,1,764,42,1,200,1,6
6,30,3009,1,764,50,1,200,1,103
6,30,3009,1,764,51,1,90,1,102
6,30,3009,1,764,52,1,200,1,102
6,30,3009,1,764,65,1,120,1,103
6,30,3009,1,764,83,1,750,1,106
6,30,3009,1,764,111,1,90,1,106
6,30,3009,1,764,113,1,100,1,102
6,30,3009,1,764,114,1,90,1,106
6,30,3009,1,764,120,1,250,1,102
6,30,3009,1,764,121,1,500,1,102
6,30,3009,1,764,122,1,120,1,102
6,30,3009,1,764,130,1,5,1,106
6,30,3009,1,1642,10,1,130,2,101
6,30,3009,1,1642,11,1,130,2,101
6,30,3009,1,1642,12,1,110,2,101
6,30,3009,1,1642,13,1,200,2,101
6,30,3009,1,1642,14,1,250,2,101
6,30,3009,1,1642,15,1,40,1,105
6,30,3009,1,1642,17,1,240,1,101
6,30,3009,1,1642,18,1,140,1,101
6,30,3009,1,1642,19,1,130,1,101
6,30,3009,1,1642,31,1,110,1,101
6,30,3009,1,1642,32,1,100,1,101
6,30,3009,1,1642,33,1,110,1,101
6,30,3009,1,1642,34,1,150,1,101
6,30,3009,1,1642,35,1,100,1,101
6,30,3009,1,1642,36,1,220,1,101
6,30,3009,1,1642,40,1,130,1,101
6,30,3009,1,1642,41,1,240,1,101
6,30,3009,1,1642,42,1,200,1,101
6,30,3009,1,1642,43,1,100,1,101
6,30,3009,1,1642,50,1,200,1,101
6,30,3009,1,1642,51,1,280,1,101
6,30,3009,1,1642,52,1,240,1,103
6,30,3009,1,1642,60,1,50,12,105
6,30,3009,1,1642,61,1,100,6,105
6,30,3009,1,1642,64,1,100,1,105
6,30,3009,1,1642,65,1,100,1,103
6,30,3009,1,1642,70,1,200,1,101
6,30,3009,1,1642,71,1,30,1,101
6,30,3009,1,1642,72,1,100,1,101
6,30,3009,1,1642,73,1,50,1,101
6,30,3009,1,1642,76,1,200,1,101
6,30,3009,1,1642,78,1,20,1,22
6,30,3009,1,1642,80,1,1200,2,101
6,30,3009,1,1642,81,1,2000,2,101
6,30,3009,1,1642,83,1,30,1,105
6,30,3009,1,1642,84,1,50,1,105
6,30,3009,1,1642,90,1,1200,2,101
6,30,3009,1,1642,91,1,1600,2,101
6,30,3009,1,1642,92,1,600,1,101
6,30,3009,1,1642,93,1,500,1,101
6,30,3009,1,1642,101,1,700,1,101
6,30,3009,1,1642,102,1,300,1,101
6,30,3009,1,1642,103,1,150,1,101
6,30,3009,1,1642,104,1,150,1,101
6,30,3009,1,1642,106,1,120,1,105
6,30,3009,1,1642,111,1,15,1,105
6,30,3009,1,1642,112,1,1200,450,102
6,30,3009,1,1642,113,1,100,75,102
6,30,3009,1,1642,114,1,10,1,105
6,30,3009,1,1642,120,1,125,125,102
6,30,3009,1,1642,121,1,70,1,105
6,30,3009,1,1642,122,1,5,1,105
6,30,3009,1,1642,130,1,200,1,105
6,30,3009,1,1642,132,1,500,1,105
6,30,3009,1,1642,150,1,100,1,103
6,30,3009,1,1642,151,1,5,1,103
6,30,3009,1,1642,152,1,70,1,103
6,30,3009,1,1642,153,1,70,1,103
6,30,3009,1,1642,154,1,1200,1,103
6,30,3009,1,1642,155,1,70,1,105
6,30,3009,1,1642,160,1,130,1,103
6,30,3009,1,1642,161,1,100,1,103
6,30,3009,1,1642,163,1,110,1,103
6,30,3010,1,1762,10,1,130,2,101
6,30,3010,1,1762,11,1,130,2,101
6,30,3010,1,1762,12,1,150,2,101
6,30,3010,1,1762,14,1,250,2,101
6,30,3010,1,1762,15,1,50,1,105
6,30,3010,1,1762,17,1,250,1,101
6,30,3010,1,1762,18,1,150,1,101
6,30,3010,1,1762,19,1,120,1,101
6,30,3010,1,1762,31,1,100,1,101
6,30,3010,1,1762,32,1,110,1,101
6,30,3010,1,1762,33,1,120,1,101
6,30,3010,1,1762,34,1,250,1,101
6,30,3010,1,1762,35,1,150,1,101
6,30,3010,1,1762,36,1,300,1,101
6,30,3010,1,1762,40,1,130,2,101
6,30,3010,1,1762,41,1,250,2,101
6,30,3010,1,1762,42,1,200,2,101
6,30,3010,1,1762,43,1,110,1,101
6,30,3010,1,1762,50,1,200,1,103
6,30,3010,1,1762,52,1,240,1,103
6,30,3010,1,1762,61,1,50,1,105
6,30,3010,1,1762,64,1,80,1,105
6,30,3010,1,1762,65,1,80,1,103
6,30,3010,1,1762,70,1,250,1,101
6,30,3010,1,1762,71,1,30,1,101
6,30,3010,1,1762,72,1,500,1,101
6,30,3010,1,1762,73,1,50,1,101
6,30,3010,1,1762,76,1,400,1,101
6,30,3010,1,1762,78,1,3000,1,22
6,30,3010,1,1762,80,1,1500,2,101
6,30,3010,1,1762,81,1,2500,2,101
6,30,3010,1,1762,83,1,40,1,105
6,30,3010,1,1762,84,1,50,1,105
6,30,3010,1,1762,90,1,1000,3,101
6,30,3010,1,1762,91,1,1500,2,101
6,30,3010,1,1762,92,1,700,1,101
6,30,3010,1,1762,93,1,500,1,101
6,30,3010,1,1762,94,1,2000,2,101
6,30,3010,1,1762,100,1,450,1,101
6,30,3010,1,1762,101,1,600,1,101
6,30,3010,1,1762,102,1,400,1,101
6,30,3010,1,1762,103,1,100,1,101
6,30,3010,1,1762,104,1,250,1,101
6,30,3010,1,1762,106,1,130,130,102
6,30,3010,1,1762,111,1,10,1,2
6,30,3010,1,1762,113,1,120,1,102
6,30,3010,1,1762,114,1,70,1,102
6,30,3010,1,1762,121,1,25,1,102
6,30,3010,1,1762,122,1,5,1,102
6,30,3010,1,1762,130,1,10,1,102
6,30,3010,1,1762,132,1,600,1,103
6,30,3010,1,1762,140,1,110,1,6
6,30,3010,1,1762,150,1,120,1,103
6,30,3010,1,1762,151,1,5,1,103
6,30,3010,1,1762,152,1,60,1,103
6,30,3010,1,1762,153,1,70,1,103
6,30,3010,1,1762,154,1,1100,1,103
6,30,3010,1,1762,160,1,160,1,103
6,30,3010,1,1762,161,1,100,1,103
6,30,3010,1,1762,162,1,10,1,103
6,30,3010,1,1762,163,1,120,1,103
6,30,3012,2,334,14,1,280,1,101
6,30,3012,2,334,15,1,50,1,105
6,30,3012,2,334,17,1,500,1,21
6,30,3012,2,334,18,1,1500,1,12
6,30,3012,2,334,31,1,400,1,101
6,30,3012,2,334,32,1,120,10,101
6,30,3012,2,334,35,1,600,1,101
6,30,3012,2,334,41,1,250,2,101
6,30,3012,2,334,42,1,230,2,101
6,30,3012,2,334,50,1,200,1,104
6,30,3012,2,334,52,1,300,1,104
6,30,3012,2,334,70,1,300,1,21
6,30,3012,2,334,72,1,10,1,101
6,30,3012,2,334,73,1,20,1,101
6,30,3012,2,334,76,1,700,1,23
6,30,3012,2,334,80,1,700,1,101
6,30,3012,2,334,83,1,35,1,101
6,30,3012,2,334,103,1,200,1,101
6,30,3012,2,334,111,1,15,1,102
6,30,3012,2,334,113,1,100,1,102
6,30,3012,2,334,122,1,5,1,105
6,30,3012,2,334,130,1,5,1,101
6,30,3012,2,334,140,1,50,1,101
6,30,3012,2,334,152,1,100,1,103
6,30,3012,2,334,153,1,70,1,103
6,30,3012,2,334,160,1,150,1,103
6,30,3012,2,334,163,1,50,1,103
6,30,3014,2,120,12,1,900,1,22
6,30,3014,2,120,14,1,250,1,101
6,30,3014,2,120,15,1,50,1,105
6,30,3014,2,120,17,1,2000,1,14
6,30,3014,2,120,18,1,1500,1,12
6,30,3014,2,120,30,1,20000,1,82
6,30,3014,2,120,31,1,70000,1,82
6,30,3014,2,120,32,1,180,1,102
6,30,3014,2,120,34,1,1500,1,22
6,30,3014,2,120,35,1,6000,1,42
6,30,3014,2,120,40,1,400,1,102
6,30,3014,2,120,41,1,250,1,102
6,30,3014,2,120,42,1,200,1,102
6,30,3014,2,120,43,1,200,1,102
6,30,3014,2,120,50,1,200,1,103
6,30,3014,2,120,52,1,250,1,103
6,30,3014,2,120,60,1,150,1,41
6,30,3014,2,120,61,1,800,1,22
6,30,3014,2,120,64,1,80,1,105
6,30,3014,2,120,65,1,100,1,103
6,30,3014,2,120,70,1,150,1,21
6,30,3014,2,120,71,1,30,1,105
6,30,3014,2,120,72,1,50,1,105
6,30,3014,2,120,76,1,700,1,22
6,30,3014,2,120,80,1,600,1,101
6,30,3014,2,120,83,1,30,1,105
6,30,3014,2,120,90,1,500,1,101
6,30,3014,2,120,94,1,1000,1,101
6,30,3014,2,120,100,1,400,1,101
6,30,3014,2,120,101,1,300,1,101
6,30,3014,2,120,102,1,500,1,101
6,30,3014,2,120,103,1,700,1,101
6,30,3014,2,120,104,1,1600,15,105
6,30,3014,2,120,111,1,600,170,102
6,30,3014,2,120,113,1,90,1,102
6,30,3014,2,120,122,1,20,1,105
6,30,3014,2,120,130,1,250,1,102
6,30,3014,2,120,132,1,4000,1,103
6,30,3014,2,120,150,1,50,1,103
6,30,3014,2,120,151,1,5,1,103
6,30,3014,2,120,152,1,80,1,103
6,30,3014,2,120,153,1,60,1,103
6,30,3014,2,120,160,1,200,1,103
6,30,3014,2,120,163,1,350,1,105
6,30,3015,2,1688,11,1,3000,1,12
6,30,3015,2,1688,12,1,3500,1,12
6,30,3015,2,1688,14,1,240,1,6
