"zone","state","lga","ea","sector","hhid","plotid","s11aq4aa","s11aq4b","s11aq4a","s11aq4b1","s11aq4b1_os","s11aq4b2","s11aq4c","s11b1q27","s11aq6a","s11aq6b","s11aq6c","s11aq6d"
3,18,1807,1754,2,189064,2,2,5,1,,,,17435,1,1,,,
3,18,1807,1754,2,189064,3,2,5,1,,,,13503,1,1,,,
3,18,1807,1754,2,189065,1,1,6,1,,,,16018,1,1,2,,
3,18,1807,1754,2,189065,2,1,6,2,2,,,,1,1,2,,
3,18,1807,1754,2,189066,1,1,5,1,,,,2353,1,1,,,
3,18,1807,1754,2,189066,2,25,2,1,,,,1091.6,1,1,,,
3,18,1807,1754,2,189066,3,2,5,1,,,,1882.6,1,1,,,
3,18,1807,1754,2,189067,1,1,5,1,,,,4152.2,1,1,,,
3,18,1807,1754,2,189068,1,300,2,2,2,,,,1,1,,,
3,18,1807,1754,2,189068,2,300,2,2,2,,,,1,1,,,
3,18,1807,1754,2,189069,1,80,2,1,,,,2674.5,1,1,,,
3,18,1807,1754,2,189070,1,300,2,2,4,,,,1,1,,,
3,18,1807,1754,2,189071,1,500,2,2,2,,,,1,1,,,
3,18,1807,1754,2,189071,2,500,2,1,,,,1216.5,1,1,,,
3,18,1807,1754,2,189072,1,120,2,1,,,,6408,1,1,,,
3,18,1807,1754,2,189072,2,50,2,1,,,,3164.7,1,1,,,
3,18,1809,1098,1,189075,1,1,2,1,,,,290.29,1,1,,,
3,18,1809,1098,1,189080,1,135,2,1,,,,1103.8,1,1,,,
3,18,1809,1756,1,189085,1,20,2,2,5,"NOT ACCESSIBLE, THE FARM IS ACCROSS THE RIVER AND I CANT CROSS OVER","09:12:4309:12:4309:12:4309:12:4309:12:4309:",,1,1,,,
3,18,1809,1756,1,189085,2,80,2,2,1,,,,1,1,,,
3,18,1812,42,2,189109,2,6600,7,1,,,,6675.2,1,1,2,,
3,18,1812,42,2,189110,1,2.5,5,1,,,,5960.1,1,1,,,
3,18,1812,42,2,189110,2,2,6,1,,,,6620.8,1,1,,,
3,18,1812,42,2,189112,1,6,5,1,,,,2589.3,1,1,,,
3,18,1812,42,2,189116,1,820,2,1,,,,6051.5,1,1,,,
3,18,1812,42,2,189116,2,800,2,1,,,,1741.6,1,1,,,
3,18,1812,42,2,189117,1,6,5,1,,,,8358.5,1,1,,,
3,18,1812,42,2,189118,1,32443.2,7,1,,,,32443,1,1,,,
3,18,1812,42,2,189118,2,5239.2,7,1,,,,5239.2,1,1,,,
3,18,1812,42,2,189119,1,3245,7,1,,,,3245,1,1,,,
3,18,1812,42,2,189120,1,1,6,1,,,,4270.3,1,1,2,,
3,18,1812,42,2,189120,2,1,6,1,,,,1559.9,1,1,2,,
3,18,1813,522,2,189121,1,1,5,1,,,,6134.4,1,1,,,
3,18,1813,522,2,189121,2,1,5,1,,,,7378.9,1,1,,,
3,18,1813,522,2,189121,3,1,5,1,,,,3626.8,1,1,,,
3,18,1813,522,2,189121,4,1,5,1,,,,3012.7,1,1,,,
3,18,1813,522,2,189121,5,157.2,7,,,,,,2,,,,
3,18,1813,522,2,189121,6,1,5,1,,,,3230.6,1,1,,,
3,18,1813,522,2,189122,1,200,2,1,,,,8000.8,1,1,,,
3,18,1813,522,2,189122,2,300,2,1,,,,20299,1,1,,,
3,18,1813,522,2,189125,2,1,6,1,,,,2719.9,1,1,,,
3,18,1813,522,2,189125,3,2,5,1,,,,4644.4,1,1,,,
3,18,1813,522,2,189126,1,250,2,1,,,,1231.7,1,1,,,
3,18,1813,522,2,189126,2,150,2,2,4,,,,1,1,,,
3,18,1813,522,2,189126,3,101,2,2,4,,,,1,1,,,
3,18,1813,522,2,189126,4,60,2,1,,,,2458.7,1,1,,,
3,18,1813,522,2,189127,1,250,2,1,,,,4879.1,1,1,,,
3,18,1813,522,2,189127,2,250,2,2,4,,,,1,1,,,
3,18,1813,522,2,189127,3,70,2,1,,,,666.39,1,1,,,
3,18,1813,522,2,189127,4,70,2,1,,,,798.82,1,1,,,
3,18,1813,522,2,189128,1,150,2,1,,,,9019.4,1,1,,,
3,18,1813,522,2,189128,2,150,2,1,,,,4418.8,1,1,,,
3,18,1813,522,2,189128,3,20,2,2,4,,,,1,1,,,
3,18,1813,522,2,189129,1,170,2,2,2,,,,1,1,,,
3,18,1813,522,2,189129,2,150,2,1,,,,3197.9,1,1,,,
3,18,1813,522,2,189130,1,140,2,1,,,,3694.4,1,1,,,
3,18,1813,522,2,189130,2,160,2,1,,,,2732.4,1,1,,,
3,18,1813,522,2,189131,1,150,2,1,,,,6071.3,1,1,,,
3,18,1813,522,2,189131,2,60,2,1,,,,4638,1,1,,,
3,18,1813,522,2,189132,1,150,2,1,,,,2558.9,1,1,,,
3,18,1813,522,2,189132,2,100,2,1,,,,1762.3,1,1,,,
3,18,1817,572,2,189133,1,100,2,1,,,,2711.1,1,1,,,
3,18,1817,572,2,189133,2,1,6,1,,,,11937,1,1,,,
3,18,1817,572,2,189133,4,50,2,1,,,,1678.2,1,1,,,
3,18,1817,572,2,189134,1,40,2,1,,,,4630.8,1,1,,,
3,18,1817,572,2,189136,1,100,1,1,,,,2166.5,1,1,,,
3,18,1817,572,2,189137,1,1,5,1,,,,17070,1,1,,,
3,18,1817,572,2,189137,2,1,5,1,,,,4786.1,1,1,,,
3,18,1817,572,2,189139,1,200,2,1,,,,12898,1,1,,,
3,18,1817,572,2,189139,2,150,2,1,,,,10798,1,1,,,
3,18,1817,572,2,189139,3,200,2,1,,,,10644,1,1,,,
3,18,1817,572,2,189140,1,1,5,1,,,,30856,1,1,2,,
3,18,1817,572,2,189140,2,1,5,1,,,,6280.1,1,1,2,,
3,18,1817,572,2,189140,3,1,5,1,,,,7607.5,1,1,2,,
3,18,1817,572,2,189140,4,1,5,1,,,,3204.7,1,1,2,,
3,18,1817,572,2,189140,5,1,5,1,,,,7774.6,1,1,2,,
3,18,1817,572,2,189141,1,1,5,1,,,,2151.8,1,1,3,,
3,18,1817,572,2,189141,2,1,5,1,,,,8110,1,1,3,4,
3,18,1817,572,2,189141,3,1,5,1,,,,9313.8,1,1,,,
3,18,1817,572,2,189142,1,1,5,1,,,,7422.3,1,1,,,
3,18,1817,572,2,189142,2,248.6,7,1,,,,2191.5,1,1,,,
3,18,1817,572,2,189143,1,1,5,1,,,,1612.4,1,1,,,
3,18,1817,572,2,189143,2,215.5,7,1,,,,464.32,1,1,,,
3,18,1817,572,2,189143,3,1,5,1,,,,6551.5,1,1,,,
3,18,1817,572,2,189143,4,2,5,1,,,,4221.8,1,1,,,
3,18,1817,572,2,189143,5,1,5,1,,,,8130.8,1,1,,,
3,18,1817,572,2,189143,6,312.5,7,,,,,,2,,,,
3,18,1817,572,2,189143,7,1,5,2,4,,,,1,1,,,
3,18,1817,572,2,189143,8,2,5,2,4,,,,1,1,,,
3,18,1817,572,2,189144,1,150,2,1,,,,4689.9,1,1,2,,
3,18,1817,572,2,189144,2,80,2,1,,,,3608.7,1,1,2,,
3,18,1817,572,2,189144,3,50,2,1,,,,2843.2,1,1,2,,
3,18,1817,572,2,189144,4,250,2,2,1,,,,1,1,2,,
3,18,1817,572,2,189144,5,70,2,1,,,,5083.3,1,1,2,,
3,18,1817,726,2,189147,1,165,2,1,,,,6183.6,1,1,,,
3,18,1817,726,2,189148,1,256.2,7,,,,,,2,,,,
3,18,1817,726,2,189148,2,1,5,1,,,,5598.2,1,1,,,
3,18,1817,726,2,189148,3,1,5,1,,,,1573.6,1,1,,,
3,18,1817,726,2,189149,1,251.6,7,1,,,,668.15,1,1,,,
3,18,1817,726,2,189149,2,249.5,7,1,,,,1076.2,1,1,,,
3,18,1817,726,2,189150,1,354.6,7,,,,,,2,,,,
3,18,1817,726,2,189150,2,2,6,1,,,,4853.8,1,1,,,
3,18,1817,726,2,189150,3,1,5,1,,,,2825.9,1,1,,,
3,18,1817,726,2,189150,4,254.6,7,1,,,,591.27,1,1,,,
3,18,1817,726,2,189150,6,5,5,,,,,,2,,,,
3,18,1817,726,2,189150,7,1,6,,,,,,2,,,,
3,18,1817,726,2,189150,8,2,5,,,,,,2,,,,
3,18,1817,726,2,189150,10,2,5,1,,,,8081.8,1,1,,,
3,18,1817,726,2,189151,1,1,5,2,4,,,,1,1,8,9,
3,18,1817,726,2,189154,1,60,2,1,,,,8912.2,1,1,,,
3,18,1817,726,2,189154,2,70,2,1,,,,3265.7,1,1,,,
3,18,1817,726,2,189155,1,1,6,1,,,,2453.7,1,1,,,
3,18,1817,726,2,189156,1,3,5,2,2,,,,1,1,,,
3,18,1817,726,2,189156,2,2,5,2,5,"OUT OF THE STATE","14:52:4914:52:4914:52:4914:52:4914:52:4914:",,1,1,,,
3,18,1817,726,2,189156,3,3,5,2,5,"OUT OF THE STATE","08:36:5708:36:5708:36:5708:36:5708:36:5708:",,1,1,,,
3,18,1817,880,2,189157,1,166,2,1,,,,7102.4,1,1,,,
3,18,1817,880,2,189157,2,500,7,,,,,,2,,,,
3,18,1817,880,2,189158,1,58,2,1,,,,1785.8,1,1,2,3,6
3,18,1817,880,2,189158,2,1,6,,,,,,2,,,,
3,18,1817,880,2,189159,1,1,5,1,,,,4610.5,1,1,,,
3,18,1817,880,2,189160,1,2,5,1,,,,1531.5,1,1,,,
3,18,1817,880,2,189162,1,1,5,2,1,,,,1,1,,,
3,18,1817,880,2,189162,2,22,2,1,,,,1071.4,1,1,,,
3,18,1817,880,2,189164,1,4,6,1,,,,4123.7,1,1,5,6,
3,18,1817,880,2,189165,1,420,2,1,,,,2280.6,1,1,,,
3,18,1817,880,2,189165,2,220,2,1,,,,1632.4,1,1,,,
3,18,1817,880,2,189167,1,110,2,1,,,,11755,1,1,,,
3,18,1817,880,2,189167,2,1,6,2,2,,,,1,1,2,,
3,18,1817,880,2,189168,1,0.59,6,1,,,,5117.4,1,1,,,
3,18,1817,880,2,189168,2,2,6,1,,,,20896,1,1,,,
3,18,1818,76,2,189169,1,2,5,1,,,,14409,1,1,,,
3,18,1818,76,2,189169,2,1,5,1,,,,6547.2,1,1,,,
3,18,1818,76,2,189169,4,215.4,7,1,,,,420.44,1,1,,,
3,18,1818,76,2,189169,5,400.5,7,,,,,,2,,,,
3,18,1818,76,2,189170,1,100,2,1,,,,3777.2,1,1,,,
3,18,1818,76,2,189170,2,150,2,1,,,,1072.8,1,1,,,
3,18,1818,76,2,189170,3,100,2,1,,,,1168.2,1,1,,,
3,18,1818,76,2,189170,4,150,2,1,,,,995.97,1,1,,,
3,18,1818,76,2,189170,5,150,2,1,,,,824.57,1,1,,,
3,18,1818,76,2,189171,1,1,5,1,,,,3083.6,1,1,,,
3,18,1818,76,2,189171,2,100,2,1,,,,1340,1,1,,,
3,18,1818,76,2,189171,3,150,2,1,,,,5907.7,1,1,,,
3,18,1818,76,2,189173,1,50,2,1,,,,946.4,1,1,,,
3,18,1818,76,2,189173,2,60,2,1,,,,2135.9,1,1,,,
3,18,1818,76,2,189174,1,350.8,7,1,,,,1849.3,1,1,,,
3,18,1818,76,2,189174,2,275.6,7,,,,,,2,,,,
3,18,1818,76,2,189175,1,200,2,1,,,,2440.2,1,1,,,
3,18,1818,76,2,189175,2,100,2,1,,,,1114.7,1,1,,,
3,18,1818,76,2,189175,3,0.5,6,1,,,,4252.7,1,1,,,
3,18,1818,76,2,189175,4,1,5,1,,,,2935.4,1,1,,,
3,18,1818,76,2,189176,1,60,2,1,,,,947.6,1,1,,,
3,18,1818,76,2,189176,2,1,6,1,,,,10073,1,1,,,
3,18,1818,76,2,189176,3,0.5,6,1,,,,1809.4,1,1,,,
3,18,1818,76,2,189178,1,1,5,1,,,,2628,1,1,4,,
3,18,1818,76,2,189178,2,1,5,1,,,,2683.9,1,1,4,,
3,18,1818,76,2,189179,1,1,5,1,,,,6301.1,1,1,,,
3,18,1818,76,2,189179,2,1,5,1,,,,2960.8,1,1,,,
3,18,1818,76,2,189179,3,1,5,1,,,,726.64,1,1,,,
3,18,1818,76,2,189180,1,1,5,1,,,,2969.3,1,1,,,
3,18,1818,76,2,189180,2,1,5,1,,,,8401.8,1,1,,,
3,18,1818,76,2,189180,3,4,5,1,,,,2740.7,1,1,,,
3,18,1818,76,2,189180,4,1,5,1,,,,6305.9,1,1,,,
3,18,1819,818,1,189181,2,355.6,7,1,,,,308.48,1,1,,,
3,18,1819,818,1,189181,4,3,5,1,,,,9012.1,1,1,,,
3,18,1819,818,1,189183,1,720.8,7,,,,,,2,,,,
3,18,1819,818,1,189183,2,1400,7,,,,,,2,,,,
3,18,1819,818,1,189184,1,1,5,1,,,,3760.6,1,1,,,
3,18,1819,818,1,189188,1,1,6,1,,,,4118.8,1,1,,,
3,18,1819,818,1,189192,1,1,5,1,,,,3455.8,1,1,,,
3,18,1821,24,2,189193,1,1,5,1,,,,2629.6,1,1,,,
3,18,1821,24,2,189193,2,1,5,1,,,,4577.1,1,1,,,
3,18,1821,24,2,189193,3,354.6,7,1,,,,2705.3,1,1,,,
3,18,1821,24,2,189193,4,1,5,1,,,,2725.1,1,1,,,
3,18,1821,24,2,189193,5,245.9,7,1,,,,1063.1,1,1,,,
3,18,1821,24,2,189194,1,100,2,1,,,,475.3,1,1,8,9,10
3,18,1821,24,2,189194,2,50,2,1,,,,2275.3,1,1,8,9,10
3,18,1821,24,2,189194,3,0.3,6,1,,,,3308.8,1,1,,,
3,18,1821,24,2,189194,4,0.5,6,1,,,,2712.6,1,1,8,9,10
3,18,1821,24,2,189194,5,0.5,6,1,,,,4415.2,1,1,,,
3,18,1821,24,2,189195,1,215.5,7,1,,,,832.21,1,1,,,
3,18,1821,24,2,189195,2,185.6,7,1,,,,753.58,1,1,,,
3,18,1821,24,2,189195,3,289.6,7,1,,,,2520.3,1,1,,,
3,18,1821,24,2,189195,4,217.4,7,1,,,,1849.2,1,1,,,
3,18,1821,24,2,189195,5,143.2,7,1,,,,1293.8,1,1,,,
3,18,1821,24,2,189195,6,1,5,1,,,,1498.3,1,1,,,
3,18,1821,24,2,189195,7,147.2,7,,,,,,2,,,,
3,18,1821,24,2,189196,1,3,5,1,,,,6388.9,1,1,3,4,
3,18,1821,24,2,189196,2,3,5,1,,,,2522.3,1,1,3,4,
3,18,1821,24,2,189196,3,3,5,1,,,,3147.1,1,1,3,4,
3,18,1821,24,2,189196,4,1,5,1,,,,2454.6,1,1,,,
3,18,1821,24,2,189197,1,70,2,1,,,,2839.8,1,1,,,
3,18,1821,24,2,189197,2,40,2,1,,,,840.41,1,1,,,
3,18,1821,24,2,189197,3,30,2,1,,,,5708.2,1,1,,,
3,18,1821,24,2,189199,1,90,2,1,,,,1972.9,1,1,,,
3,18,1821,24,2,189199,2,60,2,1,,,,1542.6,1,1,,,
3,18,1821,24,2,189199,3,70,2,1,,,,1579.5,1,1,,,
3,18,1821,24,2,189200,1,100,2,1,,,,5036.4,1,1,,,
3,18,1821,24,2,189200,2,200,2,1,,,,8977.2,1,1,,,
3,18,1821,24,2,189202,1,38,2,1,,,,1953.7,1,1,,,
3,18,1821,24,2,189202,2,50,2,2,4,,,,1,1,,,
3,18,1821,24,2,189202,3,20,2,1,,,,1776.4,1,1,,,
3,18,1821,24,2,189203,1,1,5,1,,,,6037.5,1,1,,,
3,18,1821,24,2,189203,2,2,5,1,,,,1268,1,1,,,
3,18,1821,24,2,189203,3,1,5,1,,,,1528.8,1,1,,,
3,18,1821,24,2,189203,4,2,5,1,,,,2712.7,1,1,,,
3,18,1821,24,2,189204,1,83,2,1,,,,5806.8,1,1,,,
3,18,1821,24,2,189204,2,75,2,1,,,,2236.4,1,1,,,
3,18,1821,24,2,189204,3,103,2,1,,,,2781.2,1,1,,,
3,18,1821,24,2,189204,4,63,2,1,,,,895.82,1,1,,,
3,18,1821,24,2,189204,5,57,2,2,1,,,,1,1,,,
3,18,1822,1898,2,189205,1,1,6,2,5,"NOT ACCESSIBLE BECAUSE I CANT CROSS THE RIVER",,,1,1,,,
3,18,1822,1898,2,189205,2,2900,7,1,,,,2933.3,1,1,,,
3,18,1822,1898,2,189206,1,300,7,1,,,,305.48,1,1,,,
3,18,1822,1898,2,189209,1,1,5,1,,,,1982.6,1,1,,,
3,18,1822,1898,2,189210,1,1.5,5,1,,,,1527.5,1,1,,,
3,18,1822,1898,2,189212,1,1,6,1,,,,6345.4,1,1,,,
3,18,1822,1898,2,189213,1,43,2,2,4,,,,1,3,1,,
3,18,1822,1898,2,189214,1,2142,7,1,,,,2142,1,1,,,
3,18,1822,1898,2,189216,2,1,5,1,,,,3110,1,1,,,
3,18,1822,1898,2,189216,3,1,6,1,,,,5757.4,1,1,,,
3,18,1802,1040,2,189218,1,1,5,2,1,,,,1,1,,,
3,18,1812,42,2,189235,1,3,5,1,,,,5515.1,1,1,,,
3,18,1812,42,2,189235,2,1,5,1,,,,1698.3,1,1,,,
3,18,1812,42,2,189236,1,1,5,1,,,,3472.2,1,1,,,
3,18,1812,42,2,189236,2,1,5,1,,,,3479,1,1,,,
3,18,1822,1898,2,189252,1,4,5,1,,,,9242.4,1,2,1,,
3,19,1921,842,1,190011,1,1250,7,2,2,,,,1,2,,,
3,19,1921,842,1,190011,2,1000,7,,,,,,2,,,,
3,19,1918,0,1,190012,1,125,7,,,,,,2,,,,
3,19,1925,0,2,190016,1,62,7,,,,,,2,,,,
3,19,1921,842,1,190017,1,1000,7,,,,,,2,,,,
3,19,1914,934,2,190081,1,121,7,,,,,,2,,,,
3,19,1914,934,2,190081,2,0.5,5,1,,,,3085.7,1,1,,,
3,19,1914,934,2,190081,3,1,5,1,,,,1920.9,1,1,,,
3,19,1914,934,2,190081,4,0.5,5,1,,,,2756.2,1,1,,,
3,19,1914,934,2,190081,5,1,5,1,,,,3656.1,1,1,,,
3,19,1914,934,2,190082,1,4249.6,7,1,,,,4249.6,1,1,,,
3,19,1914,934,2,190082,2,579.22,7,1,,,,579.22,1,1,,,
3,19,1914,934,2,190082,3,213.4,7,,,,,,2,,,,
3,19,1914,934,2,190082,4,2354.6,7,2,1,,,,1,1,,,
3,19,1914,934,2,190082,5,1235.6,7,2,1,,,,1,1,,,
3,19,1914,934,2,190083,1,1852.4,7,1,,,,1852.4,1,1,,,
3,19,1914,934,2,190083,2,211.1,7,,,,,,2,,,,
3,19,1914,934,2,190083,3,3241.5,7,2,1,,,,1,1,,,
3,19,1914,934,2,190084,1,300,7,,,,,,2,,,,
3,19,1914,934,2,190084,2,25,2,1,,,,3556.9,1,1,,,
3,19,1914,934,2,190084,3,20,2,1,,,,1309.1,1,1,,,
3,19,1914,934,2,190084,4,50,2,1,,,,1895.7,1,1,,,
3,19,1914,934,2,190085,1,300,7,,,,,,2,,,,
3,19,1914,934,2,190085,2,100,2,1,,,,2092.9,1,1,,,
3,19,1914,934,2,190085,3,1,5,2,2,,,,1,1,,,
3,19,1914,934,2,190085,4,60,2,1,,,,5515,1,1,,,
3,19,1914,934,2,190086,1,300,7,,,,,,2,,,,
3,19,1914,934,2,190086,2,100,2,1,,,,8529.5,1,1,,,
3,19,1914,934,2,190086,3,80,2,1,,,,7904.6,1,1,,,
3,19,1914,934,2,190086,4,80,2,1,,,,2696.9,1,1,,,
3,19,1914,934,2,190086,5,120,2,1,,,,7682.8,1,1,,,
3,19,1914,934,2,190087,1,232,7,,,,,,2,,,,
3,19,1914,934,2,190087,2,0.5,5,2,2,,,,1,2,3,,
3,19,1914,934,2,190087,3,0.25,5,2,2,,,,1,2,3,,
3,19,1914,934,2,190087,4,0.25,5,2,2,,,,1,2,3,,
3,19,1914,934,2,190088,1,45,2,1,,,,2581.7,1,1,,,
3,19,1914,934,2,190088,2,50,2,1,,,,2323.4,1,1,,,
3,19,1914,934,2,190088,3,55,2,1,,,,2083,1,1,,,
3,19,1914,934,2,190088,4,224,7,,,,,,2,,,,
3,19,1914,934,2,190089,1,120,2,1,,,,7385.2,1,1,,,
3,19,1914,934,2,190089,2,122,7,,,,,,2,,,,
3,19,1914,934,2,190090,1,60,2,1,,,,833.18,1,1,,,
3,19,1914,934,2,190090,2,55,2,1,,,,738.56,1,1,,,
3,19,1914,934,2,190090,3,80,2,1,,,,1732,1,1,,,
3,19,1914,934,2,190090,4,25,2,1,,,,634.94,1,1,,,
3,19,1914,934,2,190090,5,120,2,1,,,,2564,1,1,,,
3,19,1914,934,2,190090,6,224,7,,,,,,2,,,,
3,19,1912,1510,1,190111,1,1200,7,,,,,,2,,,,
3,19,1912,1510,1,190112,1,220,2,2,2,,,,1,1,,,
3,19,1912,1510,1,190113,1,1100,7,,,,,,2,,,,
3,19,1912,1510,1,190114,1,22550,7,2,1,,,,1,1,10,16,19
3,19,1912,1510,1,190114,2,2500,7,,,,,,2,,,,
3,19,1912,1510,1,190116,1,2500,7,,,,,,2,,,,
3,19,1912,1510,1,190116,2,1250,7,,,,,,2,,,,
3,19,1912,1510,1,190116,3,1250,7,,,,,,2,,,,
3,19,1912,1510,1,190116,4,2,6,2,1,,,,1,1,,,
3,19,1912,1510,1,190117,1,1250,7,,,,,,2,,,,
3,19,1912,1510,1,190119,1,150,2,,,,,,2,,,,
3,19,1910,808,2,190131,1,1455.2,7,1,,,,1455.2,1,1,,,
3,19,1910,808,2,190131,2,2634.6,7,1,,,,2634.6,1,1,,,
3,19,1910,808,2,190131,3,4787.5,7,1,,,,4787.5,1,1,,,
3,19,1910,808,2,190131,4,6800,7,,,,,,2,,,,
3,19,1910,808,2,190132,1,120,2,1,,,,6615,1,1,,,
3,19,1910,808,2,190133,1,100,2,1,,,,2304.3,1,1,4,5,6
3,19,1910,808,2,190133,2,150,2,1,,,,2051.3,1,1,4,5,6
3,19,1910,808,2,190133,3,2500,7,,,,,,2,,,,
3,19,1910,808,2,190134,1,80,2,1,,,,1884.8,1,1,,,
3,19,1910,808,2,190134,2,150,2,1,,,,2953.2,1,1,,,
3,19,1910,808,2,190134,3,2,5,2,1,,,,1,1,,,
3,19,1910,808,2,190134,4,2500,7,,,,,,2,,,,
3,19,1910,808,2,190135,1,2523,7,1,,,,2523,1,1,,,
3,19,1910,808,2,190135,2,5000,7,,,,,,2,,,,
3,19,1910,808,2,190135,3,1492.4,7,1,,,,1492.4,1,1,,,
3,19,1910,808,2,190136,1,100,2,1,,,,5479.2,1,1,,,
3,19,1910,808,2,190137,1,50,2,,,,,,2,,,,
3,19,1910,808,2,190137,2,75,2,1,,,,2223.2,1,4,,,
3,19,1910,808,2,190137,3,80,2,1,,,,2548.3,1,4,,,
3,19,1910,808,2,190138,1,2500,7,,,,,,2,,,,
3,19,1910,808,2,190138,2,5000,7,1,,,,884.47,1,1,,,
3,19,1910,808,2,190138,3,4000,7,1,,,,729.4,1,1,,,
3,19,1910,808,2,190138,4,1,6,1,,,,4159.8,1,1,,,
3,19,1910,808,2,190139,1,3,5,1,,,,1360.7,1,1,,,
3,19,1910,808,2,190139,2,5,5,1,,,,3473.8,1,1,,,
3,19,1910,808,2,190139,3,3,5,1,,,,3110.3,1,1,,,
3,19,1910,808,2,190139,4,3,5,1,,,,2499.3,1,1,,,
3,19,1910,808,2,190139,5,3,5,1,,,,4168.7,1,1,,,
3,19,1910,808,2,190139,6,2,5,1,,,,1533.3,1,1,,,
3,19,1910,808,2,190139,7,1.5,5,1,,,,1247.9,1,1,,,
3,19,1910,808,2,190139,8,1250,7,,,,,,2,,,,
3,19,1910,808,2,190140,1,1,5,1,,,,1677.9,1,1,,,
3,19,1910,808,2,190140,2,1250,7,,,,,,2,,,,
3,19,1919,366,2,190161,1,100,2,1,,,,2604.1,1,1,,,
3,19,1919,366,2,190161,2,150,3,1,,,,2929.2,1,1,,,
3,19,1919,366,2,190161,3,150,2,1,,,,2556.63,1,1,,,
3,19,1919,366,2,190161,4,150,2,1,,,,8623.1,1,1,,,
3,19,1919,366,2,190161,5,2000,7,,,,,,2,,,,
3,19,1919,366,2,190161,6,300,2,1,,,,7679.1,1,1,,,
3,19,1919,366,2,190162,1,90,2,1,,,,1809.5,1,1,,,
3,19,1919,366,2,190162,2,60,2,1,,,,2292.2,1,1,,,
3,19,1919,366,2,190162,3,95,2,1,,,,492.26,1,1,,,
3,19,1919,366,2,190162,4,115,2,1,,,,1011.3,1,1,,,
3,19,1919,366,2,190162,5,75,2,1,,,,1351.7,1,1,,,
3,19,1919,366,2,190163,1,45,2,1,,,,1078.6,1,1,,,
3,19,1919,366,2,190163,2,60,2,1,,,,4660.1,1,1,,,
3,19,1919,366,2,190163,3,55,2,1,,,,3097.9,1,1,,,
3,19,1919,366,2,190163,4,50,2,1,,,,1182.3,1,1,,,
3,19,1919,366,2,190163,5,30,2,1,,,,824.87,1,1,,,
3,19,1919,366,2,190163,6,125.9,7,,,,,,2,,,,
3,19,1919,366,2,190164,1,3011.6,7,1,,,,3011.6,1,2,,,
3,19,1919,366,2,190164,2,3236,7,1,,,,3236,1,2,,,
3,19,1919,366,2,190164,3,1417.4,7,1,,,,1417.4,1,2,,,
3,19,1919,366,2,190164,4,4341,7,1,,,,4341,1,2,,,
3,19,1919,366,2,190165,1,4059.4,7,1,,,,4059.4,1,3,1,,
3,19,1919,366,2,190165,2,3080.9,7,1,,,,3080.9,1,3,1,,
3,19,1919,366,2,190165,3,5418.9,7,1,,,,5418.9,1,3,1,,
3,19,1919,366,2,190165,4,2557.5,7,1,,,,2557.5,1,1,,,
3,19,1919,366,2,190165,5,3700.2,7,1,,,,3700.2,1,1,,,
3,19,1919,366,2,190165,6,708.18,7,1,,,,708.18,1,1,,,
3,19,1919,366,2,190165,7,1142.3,7,1,,,,1142.3,1,3,1,,
3,19,1919,366,2,190165,8,1292.7,7,1,,,,1292.7,1,1,,,
3,19,1919,366,2,190165,9,2500,7,,,,,,2,,,,
3,19,1919,366,2,190166,1,949.28,7,1,,,,949.28,1,1,,,
3,19,1919,366,2,190166,2,7623.2,7,1,,,,7623.2,1,1,,,
3,19,1919,366,2,190166,3,16442,7,1,,,,16442,1,1,,,
3,19,1919,366,2,190166,4,2034.5,7,1,,,,2034.5,1,1,,,
3,19,1919,366,2,190166,5,4149.4,7,1,,,,4149.4,1,1,,,
3,19,1919,366,2,190166,6,2500,7,,,,,,2,,,,
3,19,1919,366,2,190167,1,1500,7,,,,,,2,,,,
3,19,1919,366,2,190167,2,150,2,1,,,,2005.6,1,1,,,
3,19,1919,366,2,190167,3,250,2,1,,,,3875.1,1,1,,,
3,19,1919,366,2,190167,4,280,2,1,,,,885.96,1,1,,,
3,19,1919,366,2,190167,5,200,2,1,,,,1169.3,1,1,,,
3,19,1919,366,2,190167,6,250,2,1,,,,23061,1,1,,,
3,19,1919,366,2,190168,1,2500,7,,,,,,2,,,,
3,19,1919,366,2,190168,2,150,2,1,,,,1611.5,1,1,,,
3,19,1919,366,2,190168,3,150,2,1,,,,3985.4,1,1,,,
3,19,1919,366,2,190168,4,100,2,1,,,,2419.2,1,1,,,
3,19,1919,366,2,190169,1,1250,7,,,,,,2,,,,
3,19,1919,366,2,190169,2,1,5,1,,,,1648.5,1,2,1,,
3,19,1919,366,2,190169,3,1,6,1,,,,8273.2,1,2,1,,
3,19,1919,366,2,190169,4,1,5,1,,,,2200.7,1,2,1,,
3,19,1919,366,2,190170,1,3750,7,,,,,,2,,,,
3,19,1919,366,2,190170,2,30,2,1,,,,1971.5,1,1,,,
3,19,1919,366,2,190170,3,60,2,1,,,,5272.7,1,1,,,
3,19,1919,366,2,190170,4,65,2,1,,,,5599.3,1,1,,,
3,19,1919,366,2,190170,5,40,2,1,,,,581.69,1,1,,,
3,19,1919,366,2,190170,6,50,2,1,,,,1510.7,1,1,,,
3,19,1919,366,2,190170,7,70,2,1,,,,2828,1,1,,,
3,19,1919,366,2,190170,8,50,2,1,,,,568.72,1,1,,,
3,19,1928,526,2,190171,1,30,2,1,,,,1865.7,1,3,,,
