"zone","state","lga","sector","ea","hhid","plotid","cropcode","s11fq0","s11fq1","s11fq2a","s11fq3d_1","s11fq3d_2","s11fq3d_2_os","s11fq3d_3","s11fq3b","s11fq3aa","s11fq3c","s11fq3e","s11fq3f","s11fq3_1","s11fq3_2","s11fq4aa","s11fq4","s11fq5aa","s11fq6","s11fq7","s11fq7a","s11fq8aa","s11fq8a","s11fq8b","s11fq8c","s11fq8d","s11fq9","s11fq10","s11fq10_os","s11fq11a","s11fq11b","s11fq11b_os","s11fq11c","s11fq11d","s11fq12a","s11fq12b","s11fq12b_os","s11fq12c","s11fq12d","s11fq13"
1,22,2216,1,270,229053,1,1121,1,50,2,2000,211,,,2,,,,,11,2017,,,,,,,,,,,,,,,,,,,,2,180,,,,1
1,22,2216,1,270,229053,1,2120,1,100,2,1,30,,0,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,1,130,,11,,1
1,22,2216,1,270,229053,1,2260,1,100,2,2,30,,0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,10,,,,1
1,22,2216,1,270,229056,1,1020,1,50,2,500,210,,,2,,,,,6,2017,,,,,,,1,2,2016,12,2016,2,,,2,180,,,,3,180,,,,1
1,22,2216,1,270,229056,1,1080,1,100,2,2,30,,0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,20,130,,11,1,1
1,22,2216,1,270,229056,1,1121,1,50,2,1000,211,,,2,,,,,12,2017,,,,,,,,,,,,,,,,,,,,1,180,,,,1
1,22,2216,1,270,229056,1,2120,1,100,2,1,30,,2,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,130,,10,,1
1,22,2216,1,270,229056,1,2142,1,100,2,2,30,,0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,10,,,,1
1,22,2216,1,270,229056,1,2170,2,,,,,,,,,,,,,,2,,6,2014,1,2,1,7,2018,12,2018,2,,,2,100,,1,,2,100,,1,,1
1,22,2216,1,270,229060,1,1020,1,75,2,10,100,,1,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,15,130,,12,,1
1,22,2216,1,270,229060,1,1080,1,75,2,2,30,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,2,130,,12,2,1
1,22,2216,1,270,229060,1,1121,1,50,2,300,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,400,211,,,,1
1,22,2216,1,588,229063,1,1080,1,100,1,1,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,1,2
1,22,2216,1,588,229064,1,1020,1,50,2,3000,210,,,2,,,,,5,2017,,,,,,,2,,,,,,,,,,,,,3,180,,,,1
1,22,2216,1,588,229064,1,1080,1,100,2,2,11,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,20,130,,11,1,1
1,22,2216,1,588,229064,1,1121,1,50,2,4320,211,,,2,,,,,12,2017,,,,,,,,,,,,,,,,,,,,2,180,,,,1
1,22,2216,1,588,229064,1,2120,1,100,2,1,11,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6,130,,11,,1
1,22,2216,1,588,229064,1,2142,1,100,2,2,11,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,,1
1,22,2216,1,588,229065,1,1020,1,100,1,2000,900,"STAND",99,2,,,,,5,2017,,,,,,,1,7,2018,8,2018,1,7,,1,180,,,,1,180,,,,2
1,22,2216,1,588,229066,1,1080,1,100,2,0.5,30,,0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,1,130,,11,1,2
1,22,2216,1,588,229066,1,2120,1,100,2,1,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,1,140,,1,,2
1,22,2216,1,588,229068,2,1121,1,100,1,850,211,"PEICES",0,2,,,,,11,2017,,,,,,,,,,,,,,,,,,,,2500,211,,,,1
1,22,2216,1,588,229068,3,1020,1,50,2,3,100,,0,2,,,,,4,2017,,,,,,,1,6,2018,6,2018,1,8,,1,180,,,,3,180,,,,1
1,22,2216,1,588,229068,3,1080,1,100,2,2,30,,0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,1,2
1,22,2208,2,194,229087,1,1010,1,33,2,1,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,,2
1,22,2208,2,194,229087,1,1020,1,75,2,5000,210,,,2,,,,,4,2017,,,,,,,1,4,2018,5,2018,2,,,2,180,,,,4,180,,,,1
1,22,2208,2,194,229087,1,1080,1,33,2,5,12,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,2
1,22,2208,2,194,229087,2,1080,1,100,2,5,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,30,130,,12,1,1
1,22,2208,2,194,229087,2,1121,1,25,2,300,211,,,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,350,211,,,,2
1,22,2208,2,642,229090,1,1110,1,100,1,2,11,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,30,130,,12,2,1
1,22,2208,2,642,229090,2,1080,1,66,2,5,30,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,8,130,,12,2,1
1,22,2208,2,642,229090,2,2142,1,66,2,10,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,1
1,22,2216,1,588,229094,1,1020,1,50,2,1000,210,,,2,,,,,10,2017,,,,,,,1,6,2017,8,2017,2,,,2,180,,,,4,180,,,,1
1,22,2216,1,588,229094,1,1080,1,100,2,3,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,130,,12,1,1
1,22,2216,1,588,229094,1,1121,1,50,2,3000,211,,,2,,,,,11,2017,,,,,,,,,,,,,,,,,,,,2,180,,,,1
1,23,2307,1,2316,230017,1,1020,1,100,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,5,130,,12,,2
1,23,2307,1,2316,230017,1,1080,1,100,2,6,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,130,,12,1,1
1,23,2304,2,322,230071,1,1020,1,66,2,6,100,,0,2,,,,,7,2017,,,,,,,2,,,,,,,,,,,,,4,180,,,,2
1,23,2304,2,322,230071,1,1080,1,25,2,4,12,,,1,-98,"AGRIC",1,,3,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,2,2
1,23,2304,2,322,230072,3,1020,1,100,1,200,210,,,2,,,,,9,2017,,,,,,,2,,,,,,,,,,,,,2,180,,,,2
1,23,2304,2,322,230076,1,1020,1,100,1,4,100,,1,2,,,,,4,2017,,,,,,,2,,,,,,,,,,,,,2,180,,,,2
1,23,2304,2,322,230079,1,1060,1,100,2,1,30,,0,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,1,130,,11,1,2
1,23,2304,2,322,230079,1,1080,1,100,2,5,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,1,130,,11,1,2
1,23,2304,2,322,230079,1,3180,2,,,,,,,,,,,,,,2,,6,2008,0,,1,12,2017,6,2018,2,,,6,100,,1,,6,100,,1,,1
1,23,2304,2,322,230079,2,1060,1,100,2,2,30,,0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,1
1,23,2304,2,322,230079,2,1080,1,100,2,2,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,1
1,23,2304,2,322,230079,2,2120,1,25,2,2,12,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,1,140,,1,,2
1,23,2304,2,322,230079,2,2142,1,25,2,2,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,140,,0,,2
1,23,2304,2,322,230079,2,3180,2,,,,,,,,,,,,,,2,,10,2008,0,,1,12,2017,6,2018,2,,,10,100,,1,,10,100,,1,,1
1,23,2311,2,516,230081,1,2220,1,100,1,1,130,,10,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,23,130,,11,1,1
6,29,2916,1,0,230088,1,1020,1,100,1,600,90,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,1,180,,,,1
1,23,2302,2,1982,230091,2,1070,1,100,2,5,20,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,,2
1,23,2302,2,1982,230091,2,1080,1,100,2,6,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,25,130,,11,2,1
1,23,2302,2,1982,230091,3,1010,1,100,2,3,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,,2
1,23,2302,2,1982,230091,3,1020,1,75,2,12,100,,1,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,1,180,,,,2
1,23,2302,2,1982,230091,5,1121,1,100,1,50,211,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,2,180,,,,2
1,23,2302,2,1982,230092,2,1010,1,100,2,5,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,7,130,,11,,1
1,23,2302,2,1982,230092,2,1121,1,100,2,60,211,"PIECE",2,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,2,180,,,,2
1,23,2302,2,1982,230092,3,1070,1,100,2,6,130,,11,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,,2
1,23,2302,2,1982,230092,3,1080,1,100,2,6,20,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,130,,11,2,1
1,23,2302,2,1982,230092,4,2220,1,100,1,6,20,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,2,1
1,23,2302,2,1982,230093,2,1070,1,100,2,4,20,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,10,,2
1,23,2302,2,1982,230093,2,1080,1,100,2,4,20,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,12,130,,10,2,2
1,23,2302,2,1982,230093,3,1010,1,100,2,3,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,,2
1,23,2302,2,1982,230093,3,1020,1,75,2,10,100,,0,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,1,180,,,,2
1,23,2302,2,1982,230093,4,1121,1,100,1,28,130,,11,2,,,,,12,2017,,,,,,,,,,,,,,,,,,,,100,140,,1,,1
1,23,2302,2,1982,230093,5,1020,1,100,1,15,100,,1,2,,,,,10,2017,,,,,,,2,,,,,,,,,,,,,2,180,,,,1
1,23,2302,2,1982,230095,1,1070,1,100,2,1,130,,10,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,13,130,,11,,2
1,23,2302,2,1982,230095,1,1080,1,100,2,1,130,,10,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,20,130,,11,2,1
1,23,2302,2,1982,230095,2,1121,1,100,1,800,211,"PIECE",99,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,180,,,,1
1,23,2302,2,1982,230095,3,1010,1,100,2,4,20,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,,1
1,23,2302,2,1982,230095,3,1070,1,100,2,1,130,,10,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,,2
1,23,2302,2,1982,230095,4,1020,1,100,1,200,210,,,2,,,,,7,2017,,,,,,,2,,,,,,,,,,,,,2,180,,,,2
1,23,2302,2,1982,230095,5,1010,1,75,2,5,20,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,,2
1,23,2302,2,1982,230095,5,2220,1,100,2,10,20,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,1,1
1,23,2302,2,1982,230095,6,1020,1,100,2,300,210,,,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,2,180,,,,1
1,23,2302,2,1982,230095,6,1121,1,75,2,650,211,"PIECE",99,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,180,,,,1
1,23,2302,2,1982,230095,6,1123,1,25,2,100,211,"PIECE",99,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,90,,2,,2
1,23,2302,2,1982,230097,1,1080,1,25,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,2,2
1,23,2302,2,1982,230097,1,1110,1,100,2,1,130,,10,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,5,130,,11,1,2
1,23,2302,2,1982,230097,2,2220,1,100,1,1,130,,11,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,10,1,1
1,23,2302,2,1982,230097,3,1010,1,100,2,2,130,,10,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,16,130,,10,,1
1,23,2302,2,1982,230097,3,1070,1,100,2,1,130,,10,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,5,130,,11,,2
1,23,2302,2,1982,230097,4,1070,1,100,2,1,130,,10,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,9,130,,11,,2
1,23,2302,2,1982,230097,4,2220,1,100,2,2,130,,10,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,1,1
1,23,2302,2,1982,230097,5,1121,1,100,2,300,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,600,211,,,,2
1,23,2302,2,1982,230097,5,1123,1,33,2,120,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,250,211,,,,2
1,23,2302,2,1982,230099,1,1121,1,100,2,36,130,,11,2,,,,,11,2017,,,,,,,,,,,,,,,,,,,,150,140,,1,,1
1,23,2302,2,1982,230099,1,2120,1,25,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,140,,0,,2
1,23,2302,2,1982,230099,2,1080,1,100,2,6,20,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,2,2
1,23,2302,2,1982,230099,2,1090,1,50,2,3,20,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,1
1,23,2302,2,1982,230099,3,1020,1,100,1,30,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,4,180,,,,1
1,23,2302,2,1982,230099,5,1070,1,100,2,7,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,,1
1,23,2302,2,1982,230099,5,1080,1,100,2,8,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,2,1
1,23,2303,2,68,239001,1,1010,1,100,2,2,30,,2,2,,,,,8,2018,,,,,,,,,,,,,,,,,,,,5,130,,11,,1
1,23,2303,2,68,239001,1,1100,1,100,2,5,30,,0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,25,100,,2,,1
1,23,2303,2,68,239001,2,1110,1,100,1,1,11,,,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,2,2
1,23,2303,2,68,239002,1,1010,1,100,2,5,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,,1
1,23,2303,2,68,239002,1,1070,1,100,2,8,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,8,130,,12,,1
1,23,2303,2,68,239003,1,1010,1,100,2,3,30,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,,1
1,23,2303,2,68,239003,1,1080,1,100,2,6,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,30,130,,11,2,1
1,23,2303,2,68,239004,1,1070,1,100,2,12,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,,1
1,23,2303,2,68,239004,1,1080,1,100,2,15,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,2,1
1,23,2303,2,68,239004,2,1010,1,100,2,9,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,,1
1,23,2303,2,68,239004,2,1100,1,100,2,10,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,,1
1,23,2303,2,68,239005,1,1070,1,100,2,10,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,,1
1,23,2303,2,68,239005,1,1080,1,100,2,12,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,2,1
1,23,2303,2,68,239005,2,1010,1,100,2,8,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,7,130,,11,,1
1,23,2303,2,68,239005,2,1100,1,100,2,5,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,5,130,,11,,1
1,23,2303,2,68,239006,1,1010,1,25,2,2,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,,1
1,23,2303,2,68,239006,1,1070,1,100,2,25,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,40,130,,11,,1
1,23,2303,2,68,239006,1,1080,1,100,2,28,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,42,130,,11,2,1
1,23,2303,2,68,239007,2,1100,1,100,1,5,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,30,100,,2,,1
1,23,2303,2,68,239007,3,1010,1,50,2,4,30,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,2
1,23,2303,2,68,239007,3,1070,1,100,2,12.5,1,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,,1
1,23,2303,2,68,239007,3,1080,1,100,2,12.5,1,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,2,1
1,23,2303,2,68,239007,4,1110,1,100,1,2,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,2,2
1,23,2303,2,68,239009,2,1010,1,75,2,12,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,130,,12,,1
1,23,2303,2,68,239009,2,1070,1,75,2,12,30,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,20,130,,12,,1
1,23,2303,2,68,239009,2,1080,1,75,2,10,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,18,130,,12,2,1
1,23,2303,2,68,239009,2,1100,1,33,2,6,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,100,,2,,1
1,23,2303,2,68,239010,2,1010,1,100,2,5,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,12,,1
1,23,2303,2,68,239010,2,1070,1,100,2,6,30,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,,1
1,23,2303,2,68,239010,2,1080,1,100,2,12.5,1,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,2,1
1,23,2303,2,68,239010,3,1100,1,100,1,12.5,1,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,130,,12,,1
1,23,2303,2,68,239012,1,1100,1,100,1,6,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,,1
1,23,2303,2,68,239012,2,1010,1,100,2,1,30,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,,1
1,23,2303,2,68,239012,2,1070,1,100,2,6,30,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,6,130,,12,,1
1,23,2303,2,68,239012,2,1080,1,100,2,5,30,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,8,130,,12,2,1
1,23,2303,2,828,239013,1,1070,1,75,2,1,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,,1
1,23,2303,2,828,239013,1,1090,1,100,2,3,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,1,1
1,23,2303,2,828,239013,3,1010,1,100,2,10,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,6,130,,11,,1
1,23,2303,2,828,239013,3,1060,1,100,2,10,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,15,150,,2,1,1
1,23,2303,2,828,239014,1,1060,1,100,2,100,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,200,150,,2,1,1
1,23,2303,2,828,239014,1,1080,1,33,2,6,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,2,1
1,23,2303,2,828,239014,2,1070,1,25,2,10,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,,1
1,23,2303,2,828,239014,2,1090,1,100,2,35,20,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,65,150,,2,1,1
1,23,2303,2,828,239014,3,1110,1,100,1,5,130,,11,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,250,130,,11,1,1
1,23,2303,2,828,239015,1,1060,1,100,1,25,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,40,150,,2,1,1
1,23,2303,2,828,239015,2,1090,1,100,2,10,20,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,16,130,,11,1,1
1,23,2303,2,828,239015,2,2020,1,100,2,20,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,12,150,,2,,1
1,23,2303,2,828,239016,1,1060,1,75,2,25,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,45,130,,11,1,1
1,23,2303,2,828,239016,1,1090,1,50,2,12,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,1,1
1,23,2303,2,828,239016,1,2020,1,33,2,8,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,,1
1,23,2303,2,828,239016,2,1090,1,100,1,4,30,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,130,,11,1,1
1,23,2303,2,828,239016,3,1060,1,100,1,10,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,1,1
1,23,2303,2,828,239016,4,1060,1,100,2,10,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,1,2
1,23,2303,2,828,239016,4,1070,1,33,2,1,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,,1
1,23,2303,2,828,239017,1,1060,1,100,1,25,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,45,150,,2,1,1
1,23,2303,2,828,239017,2,1060,1,100,1,30,20,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,60,150,,2,1,1
1,23,2303,2,828,239017,3,1090,1,25,2,7,20,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,1
1,23,2303,2,828,239017,3,2020,1,100,2,15,20,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,,1
1,23,2303,2,828,239018,1,1110,1,100,1,2,130,,12,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,40,130,,12,1,1
1,23,2303,2,828,239018,2,1060,1,100,1,100,20,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,160,150,,2,1,1
1,23,2303,2,828,239022,1,1060,1,50,2,80,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,120,140,,2,1,1
1,23,2303,2,828,239022,1,1080,1,50,2,2,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,2,1
1,23,2303,2,828,239022,2,1060,1,50,2,20,30,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,30,150,,2,1,1
1,23,2303,2,828,239022,2,1070,1,50,2,2,20,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,,1
1,23,2303,2,828,239023,1,1060,1,50,2,60,20,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,100,150,,2,1,1
1,23,2303,2,828,239023,1,1070,1,50,2,2,20,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,,1
1,23,2303,2,828,239023,2,1121,1,100,1,150,211,,,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,1000,211,,,,1
1,23,2303,2,828,239023,3,1090,1,50,2,5,20,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,20,130,,11,1,1
1,23,2303,2,828,239023,3,1100,1,50,2,2,20,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,5,130,,11,,1
1,23,2303,2,828,239023,4,1110,1,100,1,6,130,,12,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,100,130,,12,1,1
1,23,2303,2,828,239024,1,1060,1,100,1,50,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,90,150,,2,1,1
1,23,2303,2,828,239024,2,1110,1,100,1,3,130,,11,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,100,130,,11,1,1
1,23,2304,2,432,239025,2,1020,1,100,2,4,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,4,130,,11,,2
1,23,2304,2,432,239025,2,1121,1,100,2,40,211,"PIECE",1,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,1,180,,,,2
1,23,2304,2,432,239025,3,1070,1,100,2,3,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,10,,2
1,23,2304,2,432,239025,3,1080,1,100,2,2,30,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,4,130,,10,2,2
1,23,2304,2,432,239025,4,1121,1,100,1,20,211,"PICECE",1,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,1,180,,,,2
1,23,2304,2,432,239025,5,1020,1,100,1,3,100,,1,2,,,,,7,2017,,,,,,,2,,,,,,,,,,,,,1,180,,,,2
1,23,2304,2,432,239026,2,1020,1,100,1,3,90,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,4,130,,10,,2
1,23,2304,2,432,239026,3,1020,1,100,2,6,100,,1,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,1,180,,,,2
1,23,2304,2,432,239026,3,1080,1,100,2,2,30,,0,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,10,2,2
1,23,2304,2,432,239029,2,1020,1,100,1,300,210,,,2,,,,,5,2017,,,,,,,2,,,,,,,,,,,,,2,130,,12,,2
1,23,2304,2,432,239029,3,1020,1,100,2,100,210,,,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,1,180,,,,2
1,23,2304,2,432,239029,3,1121,1,100,2,200,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3,90,,1,,1
1,23,2304,2,432,239029,3,2030,2,,,,,,,,,,,,,,2,,10,2008,0,,1,9,2017,11,2017,2,,,6,110,,1,,10,110,,1,,1
1,23,2304,2,432,239029,3,2170,2,,,,,,,,,,,,,,2,,13,2015,3,2,1,8,2017,12,2017,2,,,15,110,,1,,20,110,,1,,1
1,23,2304,2,432,239029,4,1070,1,100,2,1.5,60,,1,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,,1
1,23,2304,2,432,239029,4,1080,1,100,2,1.5,60,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,1,1
1,23,2304,2,432,239032,1,3020,2,,,,,,,,,,,,,,1,,80,2013,0,,1,1,2018,5,2018,2,,,3,130,,11,,4,130,,11,,1
1,23,2305,2,174,239037,1,1080,1,100,1,10,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,25,130,,11,1,1
1,23,2305,2,174,239037,2,1060,1,100,2,20,30,,0,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,20,130,,12,1,1
1,23,2305,2,174,239037,2,1080,1,75,2,5,30,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,1,1
