"zone","state","lga","sector","ea","hhid","s9q29a_1","s9q29a_2","s9q29a_3","s9q29a_os","s9q29_1","s9q29_2","s9q29_3","s9q29_os","s9q30a","s9q30_1","s9q30_2","s9q30_3","s9q30_os"
6,30,3021,2,628,309088,8,4,,,4,8,,,,,,,
6,30,3006,2,0,309091,3,8,,,8,3,,,,,,,
6,30,3021,2,628,309092,4,,,,4,,,,,,,,
6,30,3021,2,628,309093,,,,,,,,,1,4,,,
6,30,3021,2,628,309094,3,10,,,7,3,,,,,,,
6,30,3021,2,628,309095,5,8,,,1,5,,,,,,,
6,30,3021,2,628,309096,8,11,,,5,6,,,,,,,
6,30,3026,1,72,309097,11,6,,,6,11,,,,,,,
6,30,3026,1,72,309098,8,5,,,5,8,,,,,,,
6,30,3026,1,72,309099,4,6,10,,4,8,13,,,,,,
6,30,3026,1,72,309101,4,6,8,,4,6,8,,,,,,
6,30,3026,1,72,309103,12,11,,,8,12,,,,,,,
6,30,3026,1,72,309104,7,3,,,7,3,,,,,,,
6,30,3026,1,72,309105,8,,,,7,8,,,,,,,
6,30,3026,1,72,309108,1,7,,,1,7,,,,,,,
6,30,3028,2,136,309109,3,4,6,,6,,,,,,,,
6,30,3028,2,136,309112,3,8,,,3,8,,,,,,,
6,30,3028,2,136,309113,,,,,,,,,2,,,,
6,30,3028,2,136,309114,1,,,,1,,,,,,,,
6,30,3028,2,136,309115,1,2,,,1,2,,,,,,,
6,30,3028,2,136,309116,1,7,3,,1,7,8,,,,,,
6,30,3028,2,136,309117,4,8,,,4,8,,,,,,,
1,23,2308,1,0,309118,,,,,,,,,2,,,,
6,30,3021,2,0,309119,3,8,,,8,3,,,,,,,
6,30,3005,1,3648,309121,3,8,,,3,8,,,,,,,
6,30,3011,2,306,309126,8,,,,8,,,,,,,,
6,30,3026,1,72,309137,,,,,,,,,2,,,,
6,30,3026,1,72,309138,,,,,,,,,2,,,,
1,31,3109,2,1026,310071,3,7,,,3,7,,,,,,,
1,31,3109,2,1026,310072,3,7,14,,3,7,,,,,,,
1,31,3109,2,1026,310073,7,3,,,7,3,,,,,,,
1,31,3109,2,1026,310074,,,,,,,,,1,1,3,4,
1,31,3109,2,1026,310075,1,3,2,,5,8,10,,,,,,
1,31,3109,2,1026,310076,1,3,8,,1,4,,,,,,,
1,31,3109,2,1026,310077,,,,,,,,,2,,,,
1,31,3109,2,1026,310078,3,2,7,,2,3,7,,,,,,
1,31,3109,2,1026,310079,,,,,,,,,2,,,,
1,31,3109,2,1026,310080,3,4,12,,1,3,12,,,,,,
1,31,3112,2,350,310081,,,,,,,,,1,1,7,,
1,31,3112,2,350,310082,,,,,,,,,2,,,,
1,31,3112,2,350,310083,,,,,,,,,2,,,,
1,31,3112,2,350,310084,,,,,,,,,2,,,,
1,31,3112,2,350,310085,1,3,8,,1,3,7,,,,,,
1,31,3112,2,350,310086,1,3,7,,1,3,2,,,,,,
1,31,3112,2,350,310087,8,4,3,,4,8,3,,,,,,
1,31,3112,2,350,310088,8,,,,8,,,,,,,,
1,31,3112,2,350,310089,3,7,8,,3,7,14,,,,,,
1,31,3112,2,350,310090,,,,,,,,,1,1,3,4,
1,31,3116,2,1344,310091,1,3,4,,1,3,4,,,,,,
1,31,3116,2,1344,310092,1,3,4,,1,3,4,,,,,,
1,31,3116,2,1344,310093,3,14,8,,3,7,14,,,,,,
1,31,3116,2,1344,310094,,,,,,,,,1,1,3,4,
1,31,3116,2,1344,310095,3,13,,,3,1,4,,,,,,
1,31,3116,2,1344,310096,,,,,,,,,1,1,3,4,
1,31,3116,2,1344,310097,8,7,3,,8,7,3,,,,,,
1,31,3116,2,1344,310098,,,,,,,,,2,,,,
1,31,3116,2,1344,310099,3,4,7,,3,7,4,,,,,,
1,31,3116,2,1344,310100,8,,,,8,,,,,,,,
1,31,3102,2,14,319001,1,4,9,,1,4,9,,,,,,
1,31,3102,2,14,319002,,,,,,,,,2,,,,
1,31,3102,2,14,319004,1,4,12,,1,4,12,,,,,,
1,31,3102,2,14,319005,3,8,7,,7,8,14,,,,,,
1,31,3102,2,14,319006,,,,,,,,,1,5,4,10,
1,31,3102,2,14,319007,3,7,8,,7,3,,,,,,,
1,31,3102,2,14,319008,,,,,,,,,1,4,1,10,
1,31,3102,2,14,319009,3,4,2,,2,3,4,,,,,,
1,31,3102,2,14,319010,7,3,,,3,7,,,,,,,
1,31,3102,2,14,319012,,,,,,,,,2,,,,
1,31,3110,2,334,319025,,,,,,,,,2,,,,
1,31,3110,2,334,319026,3,7,8,,7,,,,,,,,
1,31,3110,2,334,319027,3,7,8,,3,7,,,,,,,
1,31,3110,2,334,319029,4,2,8,,2,7,10,,,,,,
1,31,3110,2,334,319030,1,4,7,,1,9,3,,,,,,
1,31,3110,2,334,319031,7,8,3,,1,3,8,,,,,,
1,31,3110,2,334,319032,,,,,,,,,1,3,1,11,
1,31,3110,2,334,319033,1,6,11,,1,6,11,,,,,,
1,31,3110,2,334,319034,4,,,,4,,,,,,,,
1,31,3110,2,334,319036,4,1,,,1,4,,,,,,,
1,31,3111,2,1128,319037,7,1,4,,1,7,8,,,,,,
1,31,3111,2,1128,319038,,,,,,,,,1,10,8,7,
1,31,3111,2,1128,319039,,,,,,,,,2,,,,
1,31,3111,2,1128,319040,3,7,12,,3,12,7,,,,,,
1,31,3111,2,1128,319041,,,,,,,,,1,4,1,7,
1,31,3111,2,1128,319042,10,12,1,,10,12,1,,,,,,
1,31,3111,2,1128,319043,1,3,8,,1,3,8,,,,,,
1,31,3111,2,1128,319044,,,,,,,,,1,3,1,7,
1,31,3111,2,1128,319048,4,7,1,,4,7,8,,,,,,
1,31,3113,2,870,319049,4,1,7,,1,2,4,,,,,,
1,31,3113,2,870,319050,,,,,,,,,2,,,,
1,31,3113,2,870,319051,,,,,,,,,2,,,,
1,31,3113,2,870,319052,,,,,,,,,2,,,,
1,31,3113,2,870,319054,,,,,,,,,2,,,,
1,31,3113,2,870,319056,,,,,,,,,1,2,4,,
1,31,3113,2,870,319057,,,,,,,,,2,,,,
1,31,3113,2,870,319058,3,4,10,,3,4,10,,,,,,
1,31,3113,2,870,319059,4,11,13,,4,13,10,,,,,,
1,31,3113,2,870,319060,,,,,,,,,1,4,6,12,
1,31,3117,2,1288,319061,,,,,,,,,2,,,,
1,31,3117,2,1288,319062,,,,,,,,,2,,,,
1,31,3117,2,1288,319063,,,,,,,,,2,,,,
1,31,3117,2,1288,319064,,,,,,,,,2,,,,
1,31,3117,2,1288,319065,3,4,,,3,4,,,,,,,
1,31,3117,2,1288,319069,4,3,,,3,4,,,,,,,
1,31,3117,2,1288,319070,,,,,,,,,1,4,10,1,
1,31,3117,2,1288,319071,,,,,,,,,2,,,,
1,31,3117,2,1288,319072,,,,,,,,,2,,,,
1,31,3111,2,1128,319079,1,4,6,,1,4,6,,,,,,
1,31,3117,2,1288,319083,,,,,,,,,1,4,,,
5,32,3215,1,0,320001,1,5,6,,1,6,4,,,,,,
5,32,3215,1,0,320002,,,,,,,,,2,,,,
4,14,1404,1,0,320007,1,3,10,,1,10,3,,,,,,
5,6,608,1,0,320009,,,,,,,,,2,,,,
4,16,1625,1,0,320010,2,,,,3,8,11,,,,,,
5,32,3213,2,128,320051,,,,,,,,,2,,,,
5,32,3213,2,128,320052,1,4,6,,1,4,11,,,,,,
5,32,3215,1,0,320054,,,,,,,,,1,1,4,3,
5,32,3215,1,4712,320055,1,10,8,,1,3,4,,,,,,
5,6,3215,2,0,320056,,,,,,,,,2,,,,
5,32,3215,1,0,320057,,,,,,,,,2,,,,
5,6,608,1,0,320061,4,6,8,,1,2,4,,,,,,
5,10,1019,1,0,320063,,,,,,,,,2,,,,
5,32,3206,2,276,320074,3,4,8,,8,3,4,,,,,,
5,32,3215,1,0,320075,,,,,,,,,2,,,,
5,32,3206,2,276,320076,3,1,8,,8,3,1,,,,,,
5,32,3215,2,0,320077,,,,,,,,,1,1,10,12,
5,32,3206,2,276,320078,,,,,,,,,2,,,,
5,32,3206,2,276,320080,3,7,8,,3,6,8,,,,,,
5,32,3206,2,276,320081,,,,,,,,,2,,,,
5,32,3206,2,276,320082,,,,,,,,,1,1,6,4,
5,32,3213,2,0,320181,1,4,6,,4,6,,,,,,,
5,32,3213,2,128,320182,1,4,,,1,4,3,,,,,,
5,32,3213,2,128,320183,,,,,,,,,1,6,5,,
5,32,3213,2,128,320184,4,6,3,,3,6,4,,,,,,
5,32,3215,1,0,320185,1,8,4,,1,4,8,,,,,,
5,32,3213,2,128,320186,8,3,4,,3,4,8,,,,,,
5,32,3213,2,128,320191,13,4,,,4,1,13,,,,,,
5,32,3203,2,1420,329001,7,14,,,4,8,,,,,,,
5,32,3203,2,1420,329002,7,1,14,,1,4,8,,,,,,
5,32,3203,2,1420,329003,,,,,,,,,2,,,,
5,32,3203,2,1420,329005,,,,,,,,,2,,,,
5,32,3203,2,1420,329006,,,,,,,,,2,,,,
5,32,3203,2,1420,329007,,,,,,,,,2,,,,
5,32,3203,2,1420,329009,,,,,,,,,2,,,,
5,32,3203,2,1420,329010,,,,,,,,,2,,,,
5,32,3203,2,0,329011,,,,,,,,,2,,,,
5,32,3203,2,1420,329012,1,3,,,1,3,,,,,,,
5,32,3205,2,846,329013,,,,,,,,,2,,,,
5,32,3205,2,846,329014,,,,,,,,,2,,,,
6,24,2417,2,0,329015,,,,,,,,,1,6,5,10,
5,32,3205,2,846,329016,,,,,,,,,1,1,4,3,
5,32,3205,2,846,329017,,,,,,,,,2,,,,
5,32,3205,2,846,329018,8,4,,,4,8,,,,,,,
5,32,3205,2,846,329019,1,3,,,1,2,,,,,,,
5,32,3205,2,846,329020,,,,,,,,,2,,,,
5,32,3205,2,846,329021,4,7,1,,5,,,,,,,,
5,32,3205,2,846,329023,,,,,,,,,2,,,,
5,32,3206,1,622,329025,,,,,,,,,2,,,,
5,32,3206,1,622,329026,3,7,8,,3,8,7,,,,,,
5,32,3206,1,622,329028,1,4,12,,1,3,6,,,,,,
5,32,3206,1,622,329029,3,7,8,,3,8,7,,,,,,
5,32,3206,1,622,329030,4,,,,1,4,,,,,,,
5,32,3206,1,622,329031,1,5,4,,1,8,12,,,,,,
5,32,3206,1,622,329033,,,,,,,,,1,4,10,3,
5,32,3206,1,622,329034,4,6,12,,4,6,12,,,,,,
5,32,3206,1,622,329035,8,3,5,,8,5,3,,,,,,
5,32,3206,1,622,329036,,,,,,,,,1,4,11,9,
5,32,3206,1,1646,329037,8,13,14,,8,13,14,,,,,,
5,32,3206,1,1646,329038,8,7,1,,1,7,8,,,,,,
5,32,3206,1,1646,329039,1,3,,,1,3,,,,,,,
5,32,3206,1,1646,329040,4,6,12,,1,3,6,,,,,,
5,32,3206,1,1646,329041,3,4,6,,3,1,8,,,,,,
5,32,3206,1,1646,329042,,,,,,,,,1,1,8,4,
5,32,3206,1,1646,329043,8,,,,8,,,,,,,,
5,32,3206,1,1646,329046,11,9,8,,9,11,8,,,,,,
5,32,3206,1,1646,329047,4,7,12,,4,,,,,,,,
5,32,3206,1,1646,329048,,,,,,,,,1,4,,,
5,32,3212,2,450,329049,8,4,1,,8,1,4,,,,,,
5,32,3212,2,450,329050,3,8,,,3,8,,,,,,,
5,32,3212,2,450,329053,1,8,14,,1,14,,,,,,,
5,32,3212,2,450,329054,,,,,,,,,2,,,,
5,32,3212,2,450,329055,1,5,14,,1,14,5,,,,,,
5,32,3212,2,450,329056,,,,,,,,,2,,,,
5,32,3212,2,450,329057,3,4,8,,3,8,4,,,,,,
5,32,3212,2,450,329058,4,8,6,,1,6,8,,,,,,
5,32,3212,2,450,329059,1,12,4,,1,6,4,,,,,,
5,32,3212,2,450,329060,,,,,,,,,2,,,,
5,32,3213,2,282,329061,4,11,9,,4,11,9,,,,,,
5,32,3213,2,282,329062,8,4,3,,4,8,3,,,,,,
5,32,3213,2,282,329063,6,11,7,,6,11,12,,,,,,
5,32,3213,2,282,329065,1,4,8,,1,4,5,,,,,,
5,32,3213,2,282,329066,4,7,,,4,7,10,,,,,,
5,32,3213,2,282,329067,1,13,,,1,,,,,,,,
5,32,3213,2,282,329068,4,1,13,,8,,,,,,,,
5,32,3213,2,282,329070,,,,,,,,,2,,,,
5,32,3213,2,282,329071,,,,,,,,,2,,,,
5,32,3213,2,1358,329073,1,4,12,,1,6,11,,,,,,
5,32,3213,2,1358,329074,4,8,13,,8,4,,,,,,,
5,32,3213,2,1358,329075,4,7,12,,4,8,,,,,,,
5,32,3213,2,1358,329076,11,3,6,,3,6,11,,,,,,
5,32,3213,2,1358,329077,3,9,8,,8,3,9,,,,,,
5,32,3213,2,0,329078,,,,,,,,,1,1,5,3,
5,32,3213,2,1358,329079,1,11,6,,1,2,12,,,,,,
5,32,3213,2,1358,329080,4,,,,1,,,,,,,,
5,32,3213,2,1358,329081,3,8,,,3,8,,,,,,,
5,32,3213,2,1358,329082,11,3,8,,11,8,,,,,,,
5,32,3223,2,668,329085,,,,,,,,,2,,,,
5,32,3223,2,668,329088,8,1,,,8,3,,,,,,,
5,32,3223,2,668,329089,,,,,,,,,2,,,,
5,32,3223,2,668,329090,,,,,,,,,2,,,,
5,32,3223,2,668,329091,,,,,,,,,2,,,,
5,32,3223,2,668,329092,,,,,,,,,2,,,,
5,32,3223,2,668,329093,6,8,4,,6,8,10,,,,,,
5,32,3223,2,668,329095,,,,,,,,,2,,,,
5,32,3223,2,668,329096,4,8,,,4,8,,,,,,,
5,32,3213,2,282,329108,1,8,4,,1,4,6,,,,,,
3,33,3323,2,92,330031,1,3,,,1,4,,,,,,,
3,33,3323,2,92,330032,8,7,,,8,7,,,,,,,
3,33,3323,2,92,330033,7,8,,,7,8,,,,,,,
3,33,3323,2,92,330034,,,,,,,,,2,,,,
3,33,3323,2,92,330035,7,3,8,,7,3,,,,,,,
3,33,3323,2,92,330036,8,3,,,3,,,,,,,,
3,33,3323,2,92,330037,,,,,,,,,2,,,,
3,33,3323,2,92,330038,7,8,4,,8,7,4,,,,,,
3,33,3323,2,92,330039,8,,,,8,,,,,,,,
3,33,3323,2,92,330040,8,,,,8,,,,,,,,
3,33,3313,2,930,330051,4,7,8,,8,7,,,,,,,
3,33,3313,2,930,330052,3,7,13,,7,3,13,,,,,,
3,33,3313,2,930,330053,,,,,,,,,2,,,,
3,33,3313,2,930,330054,,,,,,,,,2,,,,
3,33,3313,2,930,330055,1,3,7,,1,3,7,,,,,,
3,33,3313,2,930,330056,8,7,,,3,7,,,,,,,
3,33,3313,2,930,330057,8,3,,,3,7,8,,,,,,
3,33,3313,2,930,330058,8,,,,8,,,,,,,,
3,33,3313,2,930,330059,8,7,4,,6,,,,,,,,
3,33,3313,2,930,330060,1,3,,,1,3,8,,,,,,
3,33,3304,2,418,330061,7,5,8,,5,8,7,,,,,,
3,33,3304,2,418,330062,,,,,,,,,2,,,,
3,33,3304,2,418,330063,3,7,4,,3,7,,,,,,,
3,33,3304,2,418,330064,7,,,,7,,,,,,,,
3,33,3304,2,418,330065,,,,,,,,,1,3,4,,
3,33,3304,2,418,330066,,,,,,,,,2,,,,
3,33,3304,2,418,330067,8,,,,3,,,,,,,,
3,33,3304,2,418,330068,7,8,4,,7,3,,,,,,,
3,33,3304,2,418,330069,8,14,1,,8,1,,,,,,,
3,33,3304,2,418,330070,3,7,8,,3,7,5,,,,,,
3,33,3302,2,816,339001,7,8,3,,3,8,10,,,,,,
3,33,3302,2,816,339002,3,8,7,,13,9,3,,,,,,
3,33,3302,2,816,339003,8,4,3,,4,7,,,,,,,
3,33,3302,2,816,339004,7,8,3,,7,8,,,,,,,
3,33,3302,2,816,339005,1,3,7,,1,3,8,,,,,,
3,33,3302,2,816,339006,3,7,8,,3,5,8,,,,,,
3,33,3302,2,816,339009,3,9,12,,3,9,12,,,,,,
3,33,3302,2,816,339010,3,7,8,,3,7,8,,,,,,
3,33,3302,2,816,339011,8,3,,,3,7,,,,,,,
3,33,3302,2,816,339012,8,,,,8,,,,,,,,
3,33,3305,2,846,339013,,,,,,,,,1,4,13,14,
3,33,3305,2,846,339014,,,,,,,,,2,,,,
3,33,3305,2,846,339015,,,,,,,,,2,,,,
3,33,3305,2,846,339016,,,,,,,,,2,,,,
3,33,3305,2,846,339017,3,7,14,,3,7,8,,,,,,
3,33,3305,2,846,339018,3,14,8,,3,10,7,,,,,,
3,33,3305,2,846,339020,,,,,,,,,2,,,,
3,33,3305,2,846,339021,7,8,14,,7,8,14,,,,,,
3,33,3305,2,846,339022,4,7,,,7,3,,,,,,,
3,33,3305,2,846,339023,8,4,,,8,4,,,,,,,
3,33,3318,2,1498,339026,4,3,,,4,,,,,,,,
3,33,3318,2,1498,339027,,,,,,,,,2,,,,
3,33,3318,2,1498,339028,8,7,4,,7,8,3,,,,,,
3,33,3318,2,1498,339029,7,8,3,,3,7,8,,,,,,
3,33,3318,2,1498,339030,,,,,,,,,2,,,,
3,33,3318,2,1498,339031,10,3,8,,3,7,,,,,,,
3,33,3318,2,1498,339032,8,,,,10,,,,,,,,
3,33,3318,2,1498,339033,7,8,3,,3,4,7,,,,,,
3,33,3318,2,1498,339034,1,7,8,,3,7,,,,,,,
3,33,3318,2,1498,339036,3,8,,,3,8,,,,,,,
3,33,3321,2,118,339037,3,7,8,,3,8,7,,,,,,
3,33,3321,2,118,339038,3,7,,,3,6,,,,,,,
3,33,3321,2,118,339040,3,7,,,3,6,,,,,,,
3,33,3321,2,118,339042,,,,,,,,,1,3,8,4,
3,33,3321,2,118,339043,3,8,,,3,7,,,,,,,
3,33,3321,2,118,339044,7,8,4,,7,4,8,,,,,,
3,33,3321,2,118,339045,,,,,,,,,2,,,,
3,33,3321,2,118,339046,4,8,,,7,3,,,,,,,
3,33,3321,2,118,339047,3,7,12,,3,12,7,,,,,,
3,33,3321,2,118,339048,3,7,12,,3,7,12,,,,,,
2,34,3405,2,456,340032,12,6,8,,12,6,8,,,,,,
2,34,3405,2,456,340033,,,,,,,,,1,4,,,
2,34,3405,2,456,340034,,,,,,,,,2,,,,
2,34,3405,2,456,340035,,,,,,,,,2,,,,
2,34,3405,2,456,340036,,,,,,,,,2,,,,
2,34,3405,2,456,340037,,,,,,,,,2,,,,
2,34,3405,2,456,340038,,,,,,,,,2,,,,
2,34,3405,2,456,340039,,,,,,,,,2,,,,
2,34,3405,2,456,340040,,,,,,,,,2,,,,
2,34,3412,2,156,340051,1,4,,,1,4,,,,,,,
2,34,3412,2,156,340052,,,,,,,,,2,,,,
2,34,3412,2,156,340053,,,,,,,,,2,,,,
2,34,3412,2,156,340054,,,,,,,,,2,,,,
2,34,3412,2,156,340056,,,,,,,,,2,,,,
2,34,3412,2,156,340057,,,,,,,,,2,,,,
2,34,3412,2,156,340058,,,,,,,,,2,,,,
2,34,3412,2,156,340059,,,,,,,,,2,,,,
2,34,3412,2,156,340060,,,,,,,,,2,,,,
2,34,3408,2,870,340081,4,8,12,,4,8,12,,,,,,
2,34,3408,2,870,340082,,,,,,,,,2,,,,
2,34,3408,2,870,340083,,,,,,,,,2,,,,
2,34,3408,2,870,340084,,,,,,,,,1,3,1,,
2,34,3408,2,870,340085,,,,,,,,,2,,,,
2,34,3408,2,870,340086,4,8,,,4,8,,,,,,,
2,34,3408,2,870,340087,,,,,,,,,2,,,,
2,34,3408,2,870,340088,,,,,,,,,2,,,,
2,34,3408,2,870,340089,7,2,,,4,,,,,,,,
2,34,3408,2,870,340090,,,,,,,,,1,3,7,6,
2,34,3401,2,370,349002,,,,,,,,,2,,,,
2,34,3401,2,370,349003,,,,,,,,,2,,,,
2,34,3401,2,370,349004,,,,,,,,,1,5,10,,
2,34,3401,2,370,349005,,,,,,,,,2,,,,
2,34,3401,2,370,349007,3,4,,,3,4,,,,,,,
2,34,3401,2,370,349008,4,8,,,4,8,,,,,,,
2,34,3401,2,370,349009,1,4,9,,4,1,8,,,,,,
2,34,3401,2,370,349010,9,13,,,3,,,,,,,,
2,34,3401,2,370,349011,6,7,3,,2,3,6,,,,,,
2,34,3401,2,370,349012,6,3,7,,3,7,6,,,,,,
2,34,3402,2,72,349014,,,,,,,,,2,,,,
2,34,3402,2,72,349015,,,,,,,,,2,,,,
2,34,3402,2,72,349016,,,,,,,,,1,3,4,7,
2,34,3402,2,72,349017,,,,,,,,,2,,,,
2,34,3402,2,72,349018,,,,,,,,,2,,,,
2,34,3402,2,72,349019,1,4,8,,1,8,4,,,,,,
2,34,3402,2,72,349020,,,,,,,,,2,,,,
2,34,3402,2,72,349021,,,,,,,,,2,,,,
2,34,3402,2,72,349022,,,,,,,,,2,,,,
2,34,3402,2,72,349024,,,,,,,,,2,,,,
2,34,3402,2,768,349025,,,,,,,,,2,,,,
2,34,3402,2,768,349026,,,,,,,,,2,,,,
2,34,3402,2,768,349027,,,,,,,,,2,,,,
2,34,3402,2,768,349028,,,,,,,,,2,,,,
2,34,3402,2,768,349029,,,,,,,,,2,,,,
2,34,3402,2,768,349030,,,,,,,,,2,,,,
2,34,3402,2,768,349031,,,,,,,,,2,,,,
2,34,3402,2,768,349032,,,,,,,,,2,,,,
2,34,3402,2,768,349034,,,,,,,,,2,,,,
2,34,3402,2,768,349036,,,,,,,,,2,,,,
2,34,3406,2,728,349037,,,,,,,,,2,,,,
2,34,3406,2,728,349038,,,,,,,,,2,,,,
2,34,3406,2,728,349039,,,,,,,,,1,4,11,,
2,34,3406,2,728,349040,,,,,,,,,2,,,,
2,34,3406,2,728,349041,1,4,3,,13,4,8,,,,,,
2,34,3406,2,728,349043,,,,,,,,,1,4,3,6,
2,34,3406,2,728,349044,,,,,,,,,2,,,,
2,34,3406,2,728,349045,4,7,10,,4,10,8,,,,,,
2,34,3406,2,728,349046,1,4,,,3,4,1,,,,,,
2,34,3406,2,728,349047,,,,,,,,,2,,,,
2,34,3407,1,64,349050,,,,,,,,,2,,,,
2,34,3407,1,64,349051,,,,,,,,,2,,,,
2,34,3407,1,64,349052,,,,,,,,,2,,,,
2,34,3407,1,64,349053,,,,,,,,,2,,,,
2,34,3407,1,64,349054,,,,,,,,,2,,,,
2,34,3407,1,64,349055,3,2,,,3,2,,,,,,,
2,34,3407,1,64,349056,,,,,,,,,2,,,,
2,34,3407,1,64,349057,,,,,,,,,2,,,,
2,34,3407,1,64,349059,,,,,,,,,2,,,,
2,34,3407,1,64,349060,,,,,,,,,2,,,,
2,34,3409,2,500,349061,,,,,,,,,2,,,,
2,34,3409,2,500,349062,,,,,,,,,2,,,,
2,34,3409,2,500,349063,,,,,,,,,2,,,,
2,34,3409,2,500,349064,,,,,,,,,2,,,,
2,34,3409,2,500,349066,3,4,,,3,4,,,,,,,
2,34,3409,2,500,349067,,,,,,,,,2,,,,
2,34,3409,2,500,349068,,,,,,,,,2,,,,
2,34,3409,2,500,349069,,,,,,,,,2,,,,
2,34,3409,2,500,349071,3,6,7,,3,6,7,,,,,,
2,34,3409,2,500,349072,,,,,,,,,2,,,,
2,34,3411,2,1034,349073,,,,,,,,,1,4,10,,
2,34,3411,2,1034,349075,,,,,,,,,2,,,,
2,34,3411,2,1034,349076,4,12,,,4,12,,,,,,,
2,34,3411,2,1034,349077,7,8,,,4,8,7,,,,,,
2,34,3411,2,1034,349078,,,,,,,,,2,,,,
2,34,3411,2,1034,349080,,,,,,,,,2,,,,
2,34,3411,2,1034,349081,3,7,6,,6,3,7,,,,,,
2,34,3411,2,1034,349083,,,,,,,,,1,3,4,2,
2,34,3411,2,1034,349084,,,,,,,,,2,,,,
2,34,3416,2,620,349085,,,,,,,,,2,,,,
2,34,3416,2,620,349086,,,,,,,,,2,,,,
2,34,3416,2,620,349087,,,,,,,,,2,,,,
2,34,3416,2,620,349088,,,,,,,,,2,,,,
2,34,3416,2,620,349089,,,,,,,,,2,,,,
2,34,3416,2,620,349090,,,,,,,,,2,,,,
2,34,3416,2,620,349091,,,,,,,,,2,,,,
2,34,3416,2,620,349092,,,,,,,,,2,,,,
2,34,3416,2,620,349093,,,,,,,,,2,,,,
2,34,3416,2,620,349095,,,,,,,,,2,,,,
2,34,3411,2,1034,349109,,,,,,,,,2,,,,
2,35,3513,2,576,350061,3,4,5,,3,4,5,,,,,,
2,35,3513,2,576,350062,3,7,10,,4,7,10,,,,,,
2,35,3513,2,576,350063,,,,,,,,,2,,,,
2,35,3513,2,576,350064,7,5,4,,8,7,4,,,,,,
2,35,3513,2,576,350065,,,,,,,,,2,,,,
2,35,3513,2,576,350066,,,,,,,,,2,,,,
2,35,3513,2,576,350067,,,,,,,,,1,1,4,8,
2,35,3513,2,576,350068,1,4,5,,3,4,5,,,,,,
2,35,3513,2,576,350069,,,,,,,,,1,4,7,3,
2,35,3513,2,576,350070,,,,,,,,,1,4,8,7,
2,35,3505,2,1726,359002,8,4,7,,8,4,7,,,,,,
2,35,3505,2,1726,359003,3,6,96,"SCARCITY OF PRODUCT IN THE MARKET",4,3,8,,,,,,
2,35,3505,2,1726,359004,4,3,8,,4,3,8,,,,,,
2,35,3505,2,1726,359005,3,5,4,,3,5,4,,,,,,
2,35,3505,2,1726,359006,3,4,8,,7,10,11,,,,,,
2,35,3505,2,1726,359007,3,4,5,,3,4,5,,,,,,
2,35,3505,2,1726,359008,4,5,3,,4,5,3,,,,,,
2,35,3505,2,1726,359009,,,,,,,,,1,4,8,1,
2,35,3505,2,1726,359010,,,,,,,,,2,,,,
2,35,3505,2,1726,359011,8,1,3,,4,8,1,,,,,,
2,35,3506,2,2404,359013,4,3,11,,3,8,7,,,,,,
2,35,3506,2,2404,359014,8,13,,,2,8,,,,,,,
2,35,3506,2,2404,359015,,,,,,,,,1,4,1,8,
2,35,3506,2,2404,359016,1,4,8,,8,7,4,,,,,,
2,35,3506,2,2404,359017,7,8,4,,4,8,7,,,,,,
2,35,3506,2,2404,359018,4,8,3,,3,8,4,,,,,,
2,35,3506,2,2404,359019,8,4,5,,8,4,5,,,,,,
2,35,3506,2,2404,359020,1,3,4,,5,4,1,,,,,,
2,35,3506,2,2404,359021,3,4,5,,4,5,8,,,,,,
2,35,3506,2,2404,359023,3,4,8,,8,7,3,,,,,,
2,35,3507,2,596,359025,10,14,13,,7,11,14,,,,,,
2,35,3507,2,596,359027,4,10,14,,14,10,4,,,,,,
2,35,3507,2,596,359028,4,8,14,,14,8,4,,,,,,
2,35,3507,2,596,359029,1,8,4,,1,8,4,,,,,,
2,35,3507,2,596,359030,8,4,10,,4,8,10,,,,,,
2,35,3507,2,596,359031,7,12,13,,3,6,10,,,,,,
2,35,3507,2,596,359032,96,4,8,"LACK OF GRINDING MACHINE",4,8,14,,,,,,
2,35,3507,2,596,359033,4,5,14,,4,5,14,,,,,,
2,35,3507,2,596,359034,4,1,,,4,5,14,,,,,,
2,35,3507,2,596,359035,4,5,1,,1,5,,,,,,,
2,35,3510,2,550,359037,,,,,,,,,2,,,,
2,35,3510,2,550,359038,3,7,4,,3,4,6,,,,,,
2,35,3510,2,550,359039,3,4,5,,3,4,5,,,,,,
2,35,3510,2,550,359041,3,4,5,,3,4,5,,,,,,
2,35,3510,2,550,359043,3,4,5,,3,4,5,,,,,,
2,35,3510,2,550,359044,,,,,,,,,2,,,,
2,35,3510,2,550,359045,,,,,,,,,2,,,,
2,35,3510,2,550,359046,,,,,,,,,1,8,5,6,
2,35,3510,2,550,359047,3,4,8,,8,3,4,,,,,,
2,35,3510,2,550,359048,8,4,3,,8,5,3,,,,,,
2,35,3512,2,478,359049,3,4,8,,7,5,8,,,,,,
2,35,3512,2,478,359051,7,10,5,,4,8,10,,,,,,
2,35,3512,2,478,359053,1,3,4,,3,4,5,,,,,,
2,35,3512,2,478,359054,1,2,3,,2,3,4,,,,,,
2,35,3512,2,478,359055,1,2,3,,1,2,3,,,,,,
2,35,3512,2,478,359056,,,,,,,,,1,4,7,3,
2,35,3512,2,478,359057,4,3,8,,8,7,5,,,,,,
