"zone","state","lga","sector","ea","cluster_id","farmer_id","activity_cd","crop_code","c9q5","c9q6","c9q7","c9q8","c9q9","c9q10"
4,11,1112,2,78,"1112-78",2,5,1020,1,1500,1,1000,2,
4,11,1112,2,78,"1112-78",2,6,1020,1,1000,1,1000,2,
4,11,1112,2,78,"1112-78",2,7,1020,2,,1,1000,2,
4,11,1113,2,954,"1113-954",1,1,,1,1500,1,1000,2,
4,11,1113,2,954,"1113-954",1,2,,1,1500,2,,2,
4,11,1113,2,954,"1113-954",1,4,,2,,1,1000,1,800
4,11,1113,2,954,"1113-954",1,5,1020,2,,1,1000,2,
4,11,1113,2,954,"1113-954",1,6,1020,1,1500,1,1000,1,800
4,11,1113,2,954,"1113-954",1,7,1020,2,,1,1000,1,800
4,11,1113,2,954,"1113-954",2,1,,1,1500,1,1000,1,800
4,11,1113,2,954,"1113-954",2,2,,1,1500,2,,2,
4,11,1113,2,954,"1113-954",2,4,,2,,1,1000,1,800
4,11,1113,2,954,"1113-954",2,5,1020,2,,1,1000,1,800
4,11,1113,2,954,"1113-954",2,6,1020,1,1500,1,1000,1,800
4,11,1113,2,954,"1113-954",2,7,1020,2,,1,1000,1,800
4,1,112,2,556,"112-556",1,1,,1,1500,2,,2,
4,1,112,2,556,"112-556",1,2,,1,1500,1,1500,1,1500
4,1,112,2,556,"112-556",1,4,,2,,1,1500,2,
4,1,112,2,556,"112-556",1,5,1020,1,1500,1,1500,1,1500
4,1,112,2,556,"112-556",2,1,,1,1500,2,,2,
4,1,112,2,556,"112-556",2,2,,1,1500,1,1500,1,1500
4,1,112,2,556,"112-556",2,4,,2,,1,1500,2,
4,1,112,2,556,"112-556",2,5,1020,1,1500,1,1500,1,1500
4,1,113,2,284,"113-284",1,1,,1,1500,2,,2,
4,1,113,2,284,"113-284",1,2,,1,1500,1,1500,2,
4,1,113,2,284,"113-284",1,4,,1,1500,1,1500,2,
4,1,113,2,284,"113-284",1,5,1020,1,1500,1,1500,2,
4,1,113,2,284,"113-284",2,1,,1,1500,2,,2,
4,1,113,2,284,"113-284",2,2,,1,1500,1,1500,2,
4,1,113,2,284,"113-284",2,4,,1,1500,1,1500,2,
4,1,113,2,284,"113-284",2,5,1020,1,1500,1,1500,2,
4,1,113,2,44,"113-44",1,1,,1,1300,2,,2,
4,1,113,2,44,"113-44",1,2,,1,1300,1,1300,1,1300
4,1,113,2,44,"113-44",1,4,,1,1300,1,1300,2,
4,1,113,2,44,"113-44",1,5,1020,1,1300,1,1300,1,1300
4,1,113,2,44,"113-44",2,1,,1,1300,1,1300,2,
4,1,113,2,44,"113-44",2,2,,1,1300,1,1300,2,
4,1,113,2,44,"113-44",2,4,,1,1300,1,1300,2,
4,1,113,2,44,"113-44",2,5,1020,1,1300,1,1300,1,1300
4,1,113,2,6,"113-6",1,1,,1,1200,2,,2,
4,1,113,2,6,"113-6",1,2,,1,1200,1,1200,2,
4,1,113,2,6,"113-6",1,4,,1,1200,1,1200,1,1200
4,1,113,2,6,"113-6",1,5,1020,1,1200,1,1200,1,1200
4,1,113,2,6,"113-6",2,1,,1,1200,2,,1,1200
4,1,113,2,6,"113-6",2,2,,1,1200,1,1200,1,1200
4,1,113,2,6,"113-6",2,4,,1,1200,1,1200,1,1200
4,1,113,2,6,"113-6",2,5,1020,1,1200,1,1200,1,1200
4,1,115,1,176,"115-176",1,1,,1,1000,2,,2,
4,1,115,1,176,"115-176",1,2,,1,1500,2,,2,
4,1,115,1,176,"115-176",1,4,,2,,1,1000,2,
4,1,115,1,176,"115-176",2,1,,1,1000,2,,2,
4,1,115,1,176,"115-176",2,2,,1,1500,2,,2,
4,1,115,1,176,"115-176",2,4,,2,,1,1000,2,
4,1,115,1,550,"115-550",1,1,,1,1500,2,,2,
4,1,115,1,550,"115-550",1,2,,1,2000,2,,2,
4,1,115,1,550,"115-550",1,4,,2,,1,1000,2,
4,1,115,1,550,"115-550",2,1,,1,1500,2,,2,
4,1,115,1,550,"115-550",2,2,,1,2000,2,,2,
4,1,115,1,550,"115-550",2,4,,2,,1,1000,2,
4,1,117,2,560,"117-560",1,1,,1,2000,2,,2,
4,1,117,2,560,"117-560",1,2,,1,2000,2,,1,1500
4,1,117,2,560,"117-560",1,4,,2,,1,1500,2,
4,1,117,2,560,"117-560",2,1,,1,2000,1,1500,2,
4,1,117,2,560,"117-560",2,2,,1,2000,2,,2,
4,1,117,2,560,"117-560",2,4,,2,,1,1500,1,1000
4,1,117,2,800,"117-800",1,1,,1,1500,1,1000,1,800
4,1,117,2,800,"117-800",1,2,,1,2000,2,,1,1000
4,1,117,2,800,"117-800",1,4,,1,1200,1,1200,2,
4,1,117,2,800,"117-800",1,5,1121,1,1500,2,,2,
4,1,117,2,800,"117-800",1,6,1121,1,1000,1,1000,1,800
4,1,117,2,800,"117-800",2,4,,2,,1,1200,2,
4,1,117,2,800,"117-800",2,5,1020,2,,1,1000,1,600
5,12,1201,2,320,"1201-320",1,1,,1,1500,2,,1,700
5,12,1201,2,320,"1201-320",1,2,,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",1,4,,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",1,5,1020,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",1,6,1020,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",2,1,,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",2,2,,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",2,4,,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",2,5,1020,1,1500,1,1000,1,700
5,12,1201,2,320,"1201-320",2,6,1020,1,1500,1,1000,1,700
5,12,1203,1,334,"1203-334",1,1,,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",1,2,,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",1,4,,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",1,5,1121,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",1,6,1121,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",2,1,,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",2,2,,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",2,4,,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",2,5,1020,1,2000,1,1500,2,
5,12,1203,1,334,"1203-334",2,6,1020,1,2000,1,1500,2,
5,12,1207,1,144,"1207-144",1,1,,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",1,2,,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",1,4,,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",1,5,1020,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",1,6,1020,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",2,1,,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",2,2,,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",2,4,,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",2,5,1020,1,1500,1,1200,2,
5,12,1207,1,144,"1207-144",2,6,1020,1,1500,1,1200,2,
5,12,1208,2,526,"1208-526",1,1,,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",1,2,,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",1,4,,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",1,5,1121,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",1,6,1121,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",2,1,,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",2,2,,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",2,4,,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",2,5,1020,1,1500,1,1000,1,1000
5,12,1208,2,526,"1208-526",2,6,1020,1,1500,1,1000,1,1000
5,12,1208,2,630,"1208-630",1,1,,1,1000,1,800,1,700
5,12,1208,2,630,"1208-630",1,2,,1,1000,1,800,1,600
5,12,1208,2,630,"1208-630",1,4,,1,1000,1,800,1,700
5,12,1208,2,630,"1208-630",1,5,1121,1,1000,1,800,1,700
5,12,1208,2,630,"1208-630",1,6,1121,1,1000,1,800,1,700
5,12,1208,2,630,"1208-630",2,1,,1,1000,1,800,1,700
5,12,1208,2,630,"1208-630",2,2,,1,1000,1,800,2,
5,12,1208,2,630,"1208-630",2,4,,1,1000,1,800,1,700
5,12,1208,2,630,"1208-630",2,5,1020,1,1000,1,800,1,700
5,12,1208,2,630,"1208-630",2,6,1020,1,1000,1,800,1,700
5,12,1208,2,76,"1208-76",1,1,,1,1500,1,1000,1,700
5,12,1208,2,76,"1208-76",1,2,,1,1500,1,1000,1,700
5,12,1208,2,76,"1208-76",1,4,,1,1500,1,1000,1,700
5,12,1208,2,76,"1208-76",1,5,1121,1,1500,1,1000,2,
5,12,1208,2,76,"1208-76",1,6,1121,1,1500,1,1000,2,
5,12,1208,2,76,"1208-76",2,1,,1,1500,1,1000,1,700
5,12,1208,2,76,"1208-76",2,2,,1,1500,1,1000,1,700
5,12,1208,2,76,"1208-76",2,4,,1,1500,1,1000,1,700
5,12,1208,2,76,"1208-76",2,5,1020,1,1500,1,1000,1,700
5,12,1208,2,76,"1208-76",2,6,1020,1,1500,1,1000,1,700
5,12,1209,1,226,"1209-226",1,1,,1,2000,2,,2,
5,12,1209,1,226,"1209-226",1,2,,1,2000,2,,2,
5,12,1209,1,226,"1209-226",1,4,,1,2000,1,1500,2,
5,12,1209,1,226,"1209-226",1,5,1121,1,2000,2,,2,
5,12,1209,1,226,"1209-226",1,6,1121,1,2000,1,1500,2,
5,12,1209,1,226,"1209-226",2,1,,1,2000,1,1500,2,
5,12,1209,1,226,"1209-226",2,2,,1,1500,2,,2,
5,12,1209,1,226,"1209-226",2,4,,1,2000,1,1500,2,
5,12,1209,1,226,"1209-226",2,5,1020,1,2000,1,1500,2,
5,12,1209,1,226,"1209-226",2,6,1020,1,2000,1,1500,2,
5,12,1209,1,226,"1209-226",2,7,1020,2,,1,1500,1,1000
5,12,1209,1,566,"1209-566",1,1,,1,1500,1,1000,1,800
5,12,1209,1,566,"1209-566",1,2,,1,1500,1,1000,1,800
5,12,1209,1,566,"1209-566",1,4,,1,1500,1,1000,1,800
5,12,1209,1,566,"1209-566",1,5,1121,1,1500,2,,2,
5,12,1209,1,566,"1209-566",1,6,1121,1,1500,1,1000,2,
5,12,1209,1,566,"1209-566",2,1,,1,1500,1,1000,1,800
5,12,1209,1,566,"1209-566",2,2,,1,1500,1,1000,1,800
5,12,1209,1,566,"1209-566",2,4,,1,1500,1,1000,1,800
5,12,1209,1,566,"1209-566",2,5,1020,1,1500,1,1000,1,800
5,12,1209,1,566,"1209-566",2,6,1020,1,1500,1,1000,1,1000
5,12,1211,1,1250,"1211-1250",1,1,,1,1500,2,,2,
5,12,1211,1,1250,"1211-1250",1,2,,1,1500,2,,2,
5,12,1211,1,1250,"1211-1250",1,3,,1,1300,2,,2,
5,12,1211,1,1250,"1211-1250",1,4,,1,1500,2,,2,
5,12,1211,1,1250,"1211-1250",1,5,1020,1,1500,2,,2,
5,12,1211,1,1250,"1211-1250",1,6,1020,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",1,1,,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",1,2,,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",1,4,,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",1,5,1020,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",1,6,1020,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",2,1,,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",2,2,,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",2,4,,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",2,5,1020,1,1500,2,,2,
5,12,1211,1,2856,"1211-2856",2,6,1020,1,1500,2,,2,
5,12,1211,1,446,"1211-446",1,1,,1,1500,2,,2,
5,12,1211,1,446,"1211-446",1,2,,1,1500,2,,2,
5,12,1211,1,446,"1211-446",1,4,,1,1500,2,,2,
5,12,1211,1,446,"1211-446",1,5,1020,1,1500,1,1500,2,
5,12,1211,1,446,"1211-446",1,6,1020,1,1800,2,,2,
5,12,1211,1,446,"1211-446",2,1,,1,1500,2,,2,
5,12,1211,1,446,"1211-446",2,2,,1,1500,2,,2,
5,12,1211,1,446,"1211-446",2,4,,1,1500,2,,2,
5,12,1211,1,446,"1211-446",2,5,1020,1,1500,1,1500,2,
5,12,1211,1,446,"1211-446",2,6,1020,1,1800,2,,2,
5,12,1212,1,2598,"1212-2598",1,1,,1,2000,2,,2,
5,12,1212,1,2598,"1212-2598",1,2,,1,2000,2,,2,
5,12,1212,1,2598,"1212-2598",1,3,,1,1500,2,,2,
5,12,1212,1,2598,"1212-2598",1,4,,1,2000,2,,2,
5,12,1212,1,2598,"1212-2598",1,5,1020,1,2000,2,,2,
5,12,1212,1,2598,"1212-2598",1,6,1020,1,2000,2,,2,
5,12,1214,2,452,"1214-452",1,1,,1,1500,2,,2,
5,12,1214,2,452,"1214-452",1,2,,1,1500,2,,2,
5,12,1214,2,452,"1214-452",1,4,,1,1500,2,,2,
5,12,1214,2,452,"1214-452",1,5,1020,1,1500,1,1500,2,
5,12,1214,2,452,"1214-452",1,6,1020,1,1500,2,,2,
5,12,1214,2,452,"1214-452",2,1,,1,1500,2,,2,
5,12,1214,2,452,"1214-452",2,2,,1,1500,2,,2,
5,12,1214,2,452,"1214-452",2,3,,1,1200,2,,2,
5,12,1214,2,452,"1214-452",2,4,,1,1500,2,,2,
5,12,1214,2,452,"1214-452",2,5,1020,1,1500,1,1500,2,
5,12,1214,2,452,"1214-452",2,6,1020,1,1500,2,,2,
5,12,1215,2,810,"1215-810",1,1,,1,1500,2,,2,
5,12,1215,2,810,"1215-810",1,2,,1,1500,2,,2,
5,12,1215,2,810,"1215-810",1,4,,1,1500,2,,2,
5,12,1215,2,810,"1215-810",1,5,1020,1,1500,2,,2,
5,12,1215,2,810,"1215-810",1,6,1020,1,1500,2,,2,
5,12,1215,2,810,"1215-810",2,1,,1,1500,2,,2,
5,12,1215,2,810,"1215-810",2,2,,1,1500,2,,2,
5,12,1215,2,810,"1215-810",2,3,,1,1200,2,,2,
5,12,1215,2,810,"1215-810",2,4,,1,1500,2,,2,
5,12,1215,2,810,"1215-810",2,5,1020,1,1500,2,,2,
5,12,1215,2,810,"1215-810",2,6,1020,1,1500,2,,2,
5,12,1216,2,618,"1216-618",1,1,,1,1000,2,,1,1000
5,12,1216,2,618,"1216-618",1,2,,1,1500,2,,1,1300
5,12,1216,2,618,"1216-618",1,4,,1,1000,2,,1,1000
5,12,1216,2,618,"1216-618",1,5,1020,1,1000,2,,1,1000
5,12,1216,2,618,"1216-618",1,6,1020,1,1000,2,,1,1000
5,12,1216,2,618,"1216-618",2,1,,1,1000,2,,1,1000
5,12,1216,2,618,"1216-618",2,2,,1,1500,2,,1,1300
5,12,1216,2,618,"1216-618",2,3,,1,1000,2,,2,
5,12,1216,2,618,"1216-618",2,4,,1,1000,2,,1,1000
5,12,1216,2,618,"1216-618",2,5,1020,1,1000,2,,1,1000
5,12,1216,2,618,"1216-618",2,6,1020,1,1000,2,,1,1000
5,12,1216,1,694,"1216-694",1,1,,1,1500,2,,1,1500
5,12,1216,1,694,"1216-694",1,2,,1,1500,2,,1,1500
5,12,1216,1,694,"1216-694",1,4,,1,1500,1,1500,1,1500
5,12,1216,1,694,"1216-694",1,5,1020,1,1500,1,1500,1,1500
5,12,1216,1,694,"1216-694",1,6,1020,1,1800,1,1500,1,1500
5,12,1216,1,694,"1216-694",2,1,,1,1500,2,,1,1500
5,12,1216,1,694,"1216-694",2,2,,1,1500,2,,1,1500
5,12,1216,1,694,"1216-694",2,3,,1,1200,2,,2,
5,12,1216,1,694,"1216-694",2,4,,1,1500,1,1500,1,1500
5,12,1216,1,694,"1216-694",2,5,1020,1,1500,1,1500,1,1500
5,12,1216,1,694,"1216-694",2,6,1020,1,1800,2,,1,1500
5,12,1218,1,196,"1218-196",1,1,,1,1500,1,1200,2,
5,12,1218,1,196,"1218-196",1,2,,1,1500,1,1200,2,
5,12,1218,1,196,"1218-196",1,4,,1,1500,1,1200,2,
5,12,1218,1,196,"1218-196",1,5,1121,1,1500,2,,2,
5,12,1218,1,196,"1218-196",1,6,1121,1,1500,2,,2,
5,12,1218,1,196,"1218-196",2,1,,1,1500,2,,2,
5,12,1218,1,196,"1218-196",2,2,,1,1500,1,1200,2,
5,12,1218,1,196,"1218-196",2,4,,1,1500,1,1300,2,
5,12,1218,1,196,"1218-196",2,5,1020,1,1500,1,1300,2,
5,12,1218,1,196,"1218-196",2,6,1020,1,1500,1,1300,2,
6,13,1301,1,688,"1301-688",1,1,,1,1800,2,,2,
6,13,1301,1,688,"1301-688",1,2,,1,2000,2,,2,
6,13,1301,1,688,"1301-688",1,4,,1,1500,2,,2,
6,13,1301,1,688,"1301-688",1,5,1121,1,1800,2,,2,
6,13,1301,1,688,"1301-688",2,1,,1,1800,1,1800,2,
6,13,1301,1,688,"1301-688",2,2,,1,2000,2,,2,
6,13,1301,1,688,"1301-688",2,4,,1,1500,2,,2,
6,13,1301,1,688,"1301-688",2,5,1121,1,1800,2,,2,
6,13,1303,1,626,"1303-626",1,1,,1,800,2,,1,600
6,13,1303,1,626,"1303-626",1,2,,1,1200,2,,1,1200
6,13,1303,1,626,"1303-626",1,4,,1,800,2,,1,600
6,13,1303,1,626,"1303-626",1,5,1020,1,1000,1,1000,1,1000
6,13,1303,1,626,"1303-626",1,6,1020,1,1250,2,,1,800
6,13,1303,1,626,"1303-626",1,7,1020,1,1000,1,700,1,500
6,13,1303,1,626,"1303-626",2,1,,1,800,2,,1,800
6,13,1303,1,626,"1303-626",2,2,,1,1200,2,,1,800
6,13,1303,1,626,"1303-626",2,4,,1,1000,2,,1,800
6,13,1303,1,626,"1303-626",2,5,1020,1,1000,2,,1,1000
6,13,1303,1,626,"1303-626",2,6,1020,1,1250,2,,1,800
6,13,1303,1,626,"1303-626",2,7,1020,1,1000,2,,1,600
6,13,1303,1,80,"1303-80",1,1,,1,1500,2,,1,1000
6,13,1303,1,80,"1303-80",1,2,,1,1500,2,,1,1000
6,13,1303,1,80,"1303-80",1,4,,1,1000,2,,1,800
6,13,1303,1,80,"1303-80",1,5,1020,1,1000,2,,1,500
6,13,1303,1,80,"1303-80",1,6,1020,1,1000,2,,1,500
6,13,1303,1,80,"1303-80",1,7,1020,1,1000,1,800,1,300
6,13,1303,1,80,"1303-80",2,1,,1,1500,2,,1,1000
6,13,1303,1,80,"1303-80",2,2,,1,1500,2,,1,1000
6,13,1303,1,80,"1303-80",2,4,,1,1000,2,,1,800
6,13,1303,1,80,"1303-80",2,5,1020,1,1000,2,,1,500
6,13,1303,1,80,"1303-80",2,6,1020,1,1000,2,,1,800
6,13,1303,1,80,"1303-80",2,7,1020,1,1000,1,800,1,500
6,13,1306,1,140,"1306-140",1,1,,1,1600,2,,2,
6,13,1306,1,140,"1306-140",1,2,,1,1800,2,,2,
6,13,1306,1,140,"1306-140",1,3,,1,1600,2,,2,
6,13,1306,1,140,"1306-140",1,4,,1,1200,2,,1,800
6,13,1306,1,140,"1306-140",1,5,1020,1,1600,2,,2,
6,13,1306,1,140,"1306-140",1,6,1020,1,1500,2,,1,1000
6,13,1306,1,140,"1306-140",1,7,1020,2,,1,1500,1,800
6,13,1306,1,140,"1306-140",2,1,,1,1600,2,,2,
6,13,1306,1,140,"1306-140",2,2,,1,1800,2,,2,
6,13,1306,1,140,"1306-140",2,4,,1,1200,2,,1,800
6,13,1306,1,140,"1306-140",2,5,1020,1,1600,2,,2,
6,13,1306,1,140,"1306-140",2,6,1020,1,1500,2,,1,1000
6,13,1306,1,140,"1306-140",2,7,1020,2,,1,1500,1,800
6,13,1306,1,342,"1306-342",1,1,,1,1500,2,,2,
6,13,1306,1,342,"1306-342",1,2,,1,1800,2,,2,
6,13,1306,1,342,"1306-342",1,4,,1,1200,2,,1,700
6,13,1306,1,342,"1306-342",1,5,1020,1,1500,2,,2,
6,13,1306,1,342,"1306-342",1,6,1020,1,1700,2,,2,
6,13,1306,1,342,"1306-342",1,7,1020,2,,1,1000,1,800
6,13,1306,1,342,"1306-342",2,1,,1,1500,2,,2,
6,13,1306,1,342,"1306-342",2,2,,1,1800,2,,2,
6,13,1306,1,342,"1306-342",2,4,,1,1200,2,,1,700
6,13,1306,1,342,"1306-342",2,5,1020,1,1500,2,,2,
6,13,1306,1,342,"1306-342",2,6,1020,1,1700,2,,2,
6,13,1306,1,342,"1306-342",2,7,1020,2,,1,1000,1,800
6,13,1307,1,1002,"1307-1002",1,1,,1,1500,2,,2,
6,13,1307,1,1002,"1307-1002",1,2,,1,1800,2,,2,
6,13,1307,1,1002,"1307-1002",1,4,,1,1200,2,,1,800
6,13,1307,1,1002,"1307-1002",1,5,1020,1,1200,2,,2,
6,13,1307,1,1002,"1307-1002",1,6,1020,1,1500,2,,2,
6,13,1307,1,1002,"1307-1002",1,7,1020,2,,1,1000,1,700
6,13,1307,1,1002,"1307-1002",2,1,,1,1500,2,,2,
6,13,1307,1,1002,"1307-1002",2,2,,1,1800,2,,2,
6,13,1307,1,1002,"1307-1002",2,4,,1,1200,2,,1,800
6,13,1307,1,1002,"1307-1002",2,5,1020,1,1200,2,,2,
6,13,1307,1,1002,"1307-1002",2,6,1020,1,1500,2,,2,
6,13,1307,1,1002,"1307-1002",2,7,1020,2,,1,1000,1,700
6,13,1307,1,1178,"1307-1178",1,1,,1,1500,2,,1,700
6,13,1307,1,1178,"1307-1178",1,2,,1,1700,2,,2,
6,13,1307,1,1178,"1307-1178",1,4,,1,1000,2,,1,700
6,13,1307,1,1178,"1307-1178",1,5,1020,1,1500,2,,1,700
6,13,1307,1,1178,"1307-1178",1,6,1020,1,1200,2,,2,
6,13,1307,1,1178,"1307-1178",1,7,1020,2,,1,1000,1,700
6,13,1307,1,1178,"1307-1178",2,1,,1,1500,2,,1,700
6,13,1307,1,1178,"1307-1178",2,2,,1,1700,2,,2,
6,13,1307,1,1178,"1307-1178",2,5,1020,1,1500,2,,2,
6,13,1307,1,1178,"1307-1178",2,6,1020,1,1200,2,,2,
6,13,1307,1,1178,"1307-1178",2,7,1020,2,,1,1000,1,700
6,13,1307,1,268,"1307-268",1,1,,1,1500,2,,2,
6,13,1307,1,268,"1307-268",1,2,,1,1800,2,,2,
6,13,1307,1,268,"1307-268",1,4,,1,1200,2,,1,800
6,13,1307,1,268,"1307-268",1,5,1121,1,1500,2,,2,
6,13,1307,1,268,"1307-268",1,6,1121,1,1800,2,,2,
6,13,1307,1,268,"1307-268",2,1,,1,1500,2,,2,
6,13,1307,1,268,"1307-268",2,2,,1,1800,2,,2,
6,13,1307,1,268,"1307-268",2,4,,1,1200,2,,1,800
6,13,1307,1,268,"1307-268",2,5,1020,1,1500,2,,2,
6,13,1307,1,268,"1307-268",2,6,1020,1,1500,2,,1,1000
6,13,1307,1,268,"1307-268",2,7,1020,2,,1,1000,1,700
6,13,1308,1,842,"1308-842",1,1,,1,1000,2,,2,
6,13,1308,1,842,"1308-842",1,2,,1,1000,2,,2,
6,13,1308,1,842,"1308-842",1,4,,1,1000,2,,1,700
6,13,1308,1,842,"1308-842",1,5,1020,1,1000,2,,2,
6,13,1308,1,842,"1308-842",1,6,1020,1,1000,2,,2,
6,13,1308,1,842,"1308-842",1,7,1020,1,700,1,700,1,500
6,13,1308,1,842,"1308-842",2,1,,1,1000,2,,1,700
6,13,1308,1,842,"1308-842",2,2,,1,1000,2,,1,750
6,13,1308,1,842,"1308-842",2,4,,1,1000,2,,1,700
6,13,1308,1,842,"1308-842",2,5,1020,1,1000,2,,1,700
6,13,1308,1,842,"1308-842",2,6,1020,1,1000,2,,2,
6,13,1308,1,842,"1308-842",2,7,1020,1,800,1,800,2,
6,13,1309,2,674,"1309-674",1,1,,1,1000,2,,1,700
6,13,1309,2,674,"1309-674",1,2,,1,1000,2,,1,700
6,13,1309,2,674,"1309-674",1,4,,1,1000,2,,1,700
6,13,1309,2,674,"1309-674",1,5,3040,1,1000,2,,2,
6,13,1309,2,674,"1309-674",1,6,3040,1,1000,1,1000,1,700
6,13,1309,2,674,"1309-674",1,7,3040,1,1000,1,1000,1,700
6,13,1309,2,674,"1309-674",2,1,,1,1000,2,,1,700
6,13,1309,2,674,"1309-674",2,2,,1,1000,2,,1,700
6,13,1309,2,674,"1309-674",2,4,,1,1000,2,,1,700
6,13,1309,2,674,"1309-674",2,5,3040,1,1000,2,,2,
6,13,1309,2,674,"1309-674",2,6,3040,1,1000,2,,1,700
6,13,1309,2,674,"1309-674",2,7,3040,1,1000,1,1000,1,700
6,13,1310,1,762,"1310-762",1,1,,1,1000,2,,1,800
6,13,1310,1,762,"1310-762",1,2,,1,1500,2,,1,1000
6,13,1310,1,762,"1310-762",1,4,,1,800,2,,1,800
6,13,1310,1,762,"1310-762",1,5,1121,1,600,2,,2,
6,13,1310,1,762,"1310-762",1,6,1121,1,1500,2,,2,
6,13,1310,1,762,"1310-762",1,7,1121,1,1000,1,1000,1,800
6,13,1310,1,762,"1310-762",2,1,,1,1000,2,,1,800
6,13,1310,1,762,"1310-762",2,2,,1,1500,2,,1,600
6,13,1310,1,762,"1310-762",2,4,,1,800,2,,1,600
6,13,1310,1,762,"1310-762",2,5,1121,1,1000,2,,1,800
6,13,1310,1,762,"1310-762",2,6,1121,1,1500,2,,2,
6,13,1310,1,762,"1310-762",2,7,1121,1,1000,1,1000,1,800
6,13,1311,1,1134,"1311-1134",1,1,,1,1000,2,,1,700
6,13,1311,1,1134,"1311-1134",1,2,,1,1500,2,,1,800
6,13,1311,1,1134,"1311-1134",1,4,,1,1000,2,,1,500
6,13,1311,1,1134,"1311-1134",1,5,1020,1,800,2,,1,500
6,13,1311,1,1134,"1311-1134",1,6,1020,1,1000,2,,1,500
6,13,1311,1,1134,"1311-1134",1,7,1020,1,1000,1,800,1,400
6,13,1311,1,1134,"1311-1134",2,1,,1,1000,2,,1,700
6,13,1311,1,1134,"1311-1134",2,2,,1,800,2,,1,800
6,13,1311,1,1134,"1311-1134",2,4,,1,1000,2,,1,500
6,13,1311,1,1134,"1311-1134",2,5,1020,1,800,2,,1,500
6,13,1311,1,1134,"1311-1134",2,6,1020,1,1000,2,,1,500
6,13,1311,1,1134,"1311-1134",2,7,1020,1,1000,1,800,1,400
6,13,1312,1,24,"1312-24",1,1,,1,1000,2,,1,750
6,13,1312,1,24,"1312-24",1,2,,1,1000,2,,2,
6,13,1312,1,24,"1312-24",1,3,,2,,1,500,2,
6,13,1312,1,24,"1312-24",1,4,,1,1000,2,,1,500
6,13,1312,1,24,"1312-24",1,5,1020,1,1000,2,,2,
6,13,1312,1,24,"1312-24",1,6,1020,1,1000,2,,2,
6,13,1312,1,24,"1312-24",1,7,1020,1,800,1,800,2,
6,13,1315,1,264,"1315-264",1,1,,1,1500,2,,1,1000
6,13,1315,1,264,"1315-264",1,2,,1,1500,2,,1,800
6,13,1315,1,264,"1315-264",1,4,,1,1500,2,,1,1000
6,13,1315,1,264,"1315-264",1,5,1121,1,1000,2,,2,
6,13,1315,1,264,"1315-264",1,6,1121,1,1500,2,,2,
6,13,1315,1,264,"1315-264",2,1,,1,1500,2,,1,1000
6,13,1315,1,264,"1315-264",2,2,,1,1500,2,,1,800
6,13,1315,1,264,"1315-264",2,4,,1,1000,2,,1,800
6,13,1315,1,264,"1315-264",2,5,1020,1,1000,2,,1,500
6,13,1315,1,264,"1315-264",2,6,1020,1,1000,2,,1,600
6,13,1315,1,264,"1315-264",2,7,1020,1,1000,1,600,1,500
6,13,1316,1,1236,"1316-1236",1,1,,1,1500,2,,1,1000
