"zone","state","lga","sector","ea","hhid","s12q8a","s12q8b","s12q8c","s12q8d","s12q8e","s12q8f","s12q8g","s12q8h","s12q8i","s12q8j","s12q2a","s12q2b1","s12q2b","s12q5","s12q6__1","s12q6__2","s12q6__3","s12q6__4","s12q6__5","s12q6__6","s12q6__7","s12q6__8","s12q6__9","s12q6__10","s12q6__11","s12q6__12","s12q6__13","s12q6__14","s12q6__15","s12q7_1","s12q7_2","s12q7_3","s12q7_os","Sec12_resp"
4,16,1615,2,220,169104,2,2,2,2,2,2,2,2,2,2,2,3,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,2
4,16,1615,2,220,169105,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,2
4,16,1615,2,220,169106,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1615,2,220,169107,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1615,2,220,169108,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1616,2,902,169109,1,1,1,2,1,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,2
4,16,1616,2,902,169111,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1616,2,902,169112,2,2,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
4,16,1616,2,902,169113,2,1,1,2,1,2,2,2,2,2,3,3,,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12,,,,2
4,16,1616,2,902,169114,1,1,1,1,1,1,1,2,1,2,3,3,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,5,3,,1
4,16,1616,2,902,169115,1,1,1,1,1,1,2,2,1,2,2,,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,3,,2
4,16,1616,2,902,169116,1,1,1,1,1,1,2,2,1,2,2,,,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,5,3,,1
4,16,1616,2,902,169117,1,1,1,1,1,1,2,2,1,1,2,3,3,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,12,7,,,2
4,16,1616,2,902,169119,1,1,1,1,1,1,1,1,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1616,2,902,169120,1,1,1,1,1,1,2,2,2,1,2,,,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,12,,,,1
4,16,1627,2,126,169121,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1627,2,126,169122,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1627,2,126,169124,2,2,2,2,2,1,2,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,3
4,16,1627,2,126,169125,1,1,1,1,1,1,2,2,1,2,2,3,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,12,5,,,1
4,16,1627,2,126,169126,2,2,2,2,2,2,2,2,2,2,3,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,,,,1
4,16,1627,2,126,169127,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1627,2,126,169128,1,1,1,1,1,1,2,2,1,2,2,3,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12,5,,,1
4,16,1627,2,126,169129,2,1,1,1,1,1,1,2,1,2,2,3,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,12,,,1
4,16,1627,2,126,169130,2,2,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,2
4,16,1627,2,126,169131,1,1,1,1,1,1,1,2,2,2,2,,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,5,,,2
4,16,1622,2,692,169133,2,2,2,2,2,2,2,2,2,2,2,3,2,2,,,,,,,,,,,,,,,,,,,,1
4,16,1622,2,692,169134,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1622,2,692,169136,2,2,2,2,2,2,2,2,2,2,3,,2,2,,,,,,,,,,,,,,,,,,,,5
4,16,1622,2,692,169137,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1622,2,692,169138,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1622,2,692,169139,1,1,1,1,1,1,2,2,2,2,2,,,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5,12,,,1
4,16,1622,2,692,169141,1,1,2,2,2,2,2,2,2,2,3,3,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,12,,,1
4,16,1622,2,692,169142,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,4
4,16,1622,2,692,169144,2,2,2,2,2,2,2,2,2,2,3,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,,,,2
4,16,1625,2,210,169145,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,16,1625,2,210,169147,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
4,16,1625,2,210,169148,1,1,1,1,1,1,1,2,2,1,2,,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,,,,1
4,16,1625,2,210,169149,2,2,2,2,2,2,1,2,1,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
4,16,1625,2,210,169150,2,1,1,1,1,1,1,2,1,1,2,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,2
4,16,1625,2,210,169153,1,1,1,1,1,1,1,2,1,2,3,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,5,4,,1
4,16,1625,2,210,169154,1,1,2,2,1,1,2,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,1
4,16,1625,2,210,169155,1,1,1,1,1,1,1,2,2,2,3,,,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,,,,1
4,16,1625,2,210,169156,1,1,1,1,1,1,1,2,1,2,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
4,16,1602,2,234,169160,1,1,1,1,1,2,2,2,1,2,2,,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12,4,,,1
4,16,1610,2,66,169166,2,1,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
4,16,1610,2,776,169170,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1611,2,1878,169171,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
4,16,1611,2,1878,169172,1,1,1,1,1,1,2,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,5,,,1
4,16,1622,2,692,169179,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1625,2,210,169181,1,1,1,1,1,1,1,2,1,2,2,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,5,3,,1
4,16,1607,2,574,169202,1,1,1,1,1,1,1,2,1,2,3,3,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,12,5,4,,1
3,17,1722,2,96,170041,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1722,2,96,170042,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,,,2
3,17,1722,2,96,170043,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,,,,1
3,17,1722,2,96,170044,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,5
3,17,1722,2,96,170045,1,1,2,1,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1722,2,96,170046,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,7,,1
3,17,1722,2,96,170047,2,2,2,2,2,2,2,2,2,2,3,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,,,1
3,17,1722,2,96,170048,2,2,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,2,,1
3,17,1722,2,96,170049,2,2,2,2,2,2,2,2,2,2,3,3,6,2,,,,,,,,,,,,,,,,,,,,1
3,17,1722,2,96,170050,2,1,1,1,1,2,2,2,2,2,3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,,3
3,17,1716,2,1452,170081,2,1,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,5,12,,1
3,17,1716,2,1452,170082,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,4,,5
3,17,1716,2,1452,170083,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,,,4
3,17,1716,2,1452,170084,2,2,2,2,2,2,2,2,2,2,3,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,5,,2
3,17,1716,2,1452,170085,2,1,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,12,,1
3,17,1715,1,0,170086,2,2,2,2,2,2,2,2,2,2,3,4,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,,,,1
3,17,1716,2,1452,170087,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
3,17,1716,2,1452,170088,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,12,,7
3,17,1716,2,1452,170089,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,12,,,1
3,17,1716,2,1452,170090,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,,,,1
3,17,1701,2,10,179001,1,1,1,1,1,2,1,2,1,2,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,,,1
3,17,1701,2,10,179002,2,2,2,2,2,2,2,2,2,2,3,5,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,,2
3,17,1701,2,10,179003,1,1,1,1,1,1,1,1,1,1,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,,,1
3,17,1701,2,10,179004,1,1,1,1,1,1,1,1,1,1,3,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4,3,,1
3,17,1701,2,10,179005,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
3,17,1701,2,10,179006,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,1
3,17,1701,2,10,179008,2,1,2,2,2,2,2,2,2,2,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,5,2,,1
3,17,1701,2,10,179010,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1701,2,10,179011,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1701,2,10,179012,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
3,17,1707,2,284,179013,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
3,17,1707,2,284,179015,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
3,17,1707,2,284,179017,2,2,2,2,2,2,2,2,2,2,3,3,6,2,,,,,,,,,,,,,,,,,,,,1
3,17,1707,2,284,179018,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1707,2,284,179019,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1707,2,284,179020,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,12,,1
3,17,1707,2,284,179021,2,1,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,12,,1
3,17,1707,2,284,179022,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1707,2,284,179023,1,1,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,5,12,,,1
3,17,1707,2,284,179024,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,12,,,1
3,17,1712,2,126,179025,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1712,2,126,179026,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
3,17,1712,2,126,179028,2,1,1,2,2,1,2,2,1,2,3,5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,5,,1
3,17,1712,2,126,179030,1,2,2,2,2,2,2,2,2,2,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,7,,1
3,17,1712,2,126,179031,2,1,1,1,1,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,12,,1
3,17,1712,2,126,179032,2,1,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1712,2,126,179033,1,2,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,,,,1
3,17,1712,2,126,179034,2,2,2,1,2,2,2,2,2,2,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,,,,1
3,17,1712,2,126,179035,2,1,1,1,1,2,2,2,2,2,2,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,12,,,1
3,17,1712,2,126,179036,1,1,1,1,1,1,1,1,2,2,3,4,5,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,3,12,,1
3,17,1715,2,3064,179037,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,2
3,17,1715,2,3064,179039,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1715,2,3064,179041,1,1,1,2,1,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,12,,1
3,17,1715,2,3064,179042,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
3,17,1715,2,3064,179043,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
3,17,1715,2,3064,179044,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
3,17,1715,2,3064,179045,2,1,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,12,,1
3,17,1715,2,3064,179046,2,1,2,2,2,2,2,2,2,2,3,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,12,,1
3,17,1715,2,3064,179047,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1715,2,3064,179048,1,1,1,1,1,1,1,1,1,1,3,,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1716,2,1344,179049,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,,,1
3,17,1716,2,1344,179050,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1716,2,1344,179052,2,2,2,2,2,2,2,2,2,2,3,4,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,12,,,1
3,17,1716,2,1344,179053,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12,,,1
3,17,1716,2,1344,179054,2,1,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,,,1
3,17,1716,2,1344,179055,2,1,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,5,,1
3,17,1716,2,1344,179056,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,,,,1
3,17,1716,2,1344,179058,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,7,5,,1
3,17,1716,2,1344,179059,1,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
3,17,1716,2,1344,179060,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1717,2,378,179061,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
6,24,2417,1,0,179062,1,1,1,2,1,1,2,2,2,1,2,,,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12,5,,,1
3,17,1717,2,378,179063,2,2,1,1,1,2,1,2,1,2,3,3,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,3,4,,1
3,17,1717,2,378,179064,2,2,2,2,2,2,2,2,2,2,3,4,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,,1
3,17,1717,2,378,179065,1,1,1,2,1,2,2,2,2,2,3,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,,,1
3,17,1717,2,378,179067,2,2,2,2,2,2,2,1,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1717,2,378,179068,2,1,1,1,1,1,1,2,1,1,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,17,1717,2,378,179069,1,1,1,1,1,1,1,1,2,1,3,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,12,,1
3,17,1717,2,378,179070,2,2,2,2,2,2,2,2,2,2,4,,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1717,2,378,179072,2,2,1,1,1,1,1,2,2,2,3,,,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,3,4,,1
3,17,1721,1,1272,179073,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,4
3,17,1721,1,1272,179074,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
3,17,1721,1,1272,179075,1,1,1,2,1,2,2,2,2,2,3,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
3,17,1721,1,1272,179076,2,2,2,2,2,2,2,2,2,2,3,4,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,,,,4
3,17,1721,1,1272,179077,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,12
3,17,1721,1,1272,179079,2,1,2,2,1,2,2,2,2,2,3,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,,1
3,17,1718,2,0,179080,1,1,1,2,1,1,2,2,2,2,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,12,,2
3,17,1721,1,1272,179081,2,2,1,1,2,2,2,2,2,2,4,3,3,2,,,,,,,,,,,,,,,,,,,,1
3,17,1721,1,1272,179082,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,,,,1
3,17,1721,1,1272,179084,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
3,17,1723,1,668,179085,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,5
3,17,1723,1,668,179086,1,1,1,1,1,2,2,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1723,1,668,179087,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1723,1,668,179089,2,2,2,2,2,2,2,2,2,2,3,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,12,,1
3,17,1723,1,668,179091,2,1,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,8,,1
3,17,1723,1,668,179092,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,12,,2
3,17,1723,1,668,179093,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
3,17,1723,1,668,179095,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,17,1723,1,668,179096,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
3,17,1725,2,200,179097,2,2,1,2,2,2,2,2,2,2,3,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,4,,3
3,17,1725,2,200,179098,2,2,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
3,17,1725,2,200,179100,2,1,2,2,2,2,1,2,2,2,3,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,,1
3,17,1725,2,200,179101,2,1,2,2,2,2,2,2,2,2,3,,5,2,,,,,,,,,,,,,,,,,,,,1
3,17,1725,2,200,179102,2,2,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,,,1
3,17,1725,2,200,179103,2,1,1,2,1,1,2,2,2,2,3,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,,1
3,17,1725,2,200,179104,1,1,1,1,1,2,1,2,2,2,2,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,12,,1
3,17,1725,2,200,179105,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,7,,1
3,17,1725,2,200,179106,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,,,,1
3,17,1725,2,200,179108,1,1,1,1,2,1,2,2,2,2,3,,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,12,,1
3,17,1723,1,668,179124,2,2,2,2,2,2,2,2,2,2,3,,6,2,,,,,,,,,,,,,,,,,,,,1
3,18,1804,1,2690,180001,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,6
3,18,1804,1,2690,180003,1,1,1,1,1,1,1,1,1,1,3,,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,12,,,6
3,18,1804,1,2690,180004,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,6
3,18,1804,1,2690,180005,1,1,1,1,1,1,1,1,1,1,2,2,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12,5,9,"AFTER THE LOSS OF THERE FATHER",8
3,18,1804,1,2690,180006,1,2,1,1,1,1,1,1,2,1,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1804,1,2690,180007,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1804,1,2690,180008,1,1,1,1,1,2,2,2,1,2,3,3,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,5,,,2
3,18,1804,1,0,180009,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,840,180031,2,1,1,2,2,2,2,2,2,2,3,5,5,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,840,180032,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,840,180033,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,840,180034,2,2,2,2,2,2,2,2,2,2,3,2,3,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,840,180035,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,840,180036,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,3
3,18,1803,2,840,180037,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,11
3,18,1803,2,840,180038,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,840,180039,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
3,18,1803,2,0,180040,2,1,1,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,7
3,18,1816,1,378,180041,2,1,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1816,1,378,180042,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
3,18,1816,1,378,180043,2,1,1,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
3,18,1816,1,378,180044,1,1,1,1,1,1,1,1,1,1,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1816,1,378,180045,1,1,1,1,1,1,1,1,1,1,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1816,1,378,180046,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
3,18,1816,1,378,180047,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,18,1816,1,378,180049,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
3,18,1816,1,378,180050,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
3,18,1820,2,450,180091,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1820,2,450,180092,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
3,18,1820,2,450,180093,2,2,2,2,2,2,1,1,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,18,1820,2,450,180094,2,1,1,1,1,2,1,2,1,2,2,3,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,10,12,,8
3,18,1820,2,450,180095,2,2,2,1,1,1,2,2,2,2,2,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,12,,,3
