"zone","state","lga","sector","ea","hhid","inputid","s11c3q2","s11c3q3_1","s11c3q3_2","s11c3q3_3","s11c3q4a","s11c3q4b","s11c3q4_conv","s11c3q5","s11c3q6","s11c3q6b","s11c3q6b_os","s11c3q7","s11c3q8a","s11c3q8b","s11c2q29","s11c3q10"
3,33,3321,2,118,339044,1,2,,,,,,,,,,,,150,11,,
3,33,3321,2,118,339045,1,2,,,,,,,,,,,,250,13,,
3,33,3321,2,118,339046,1,2,,,,,,,,,,,,200,12,,
3,33,3321,2,118,339047,1,1,1,,,205,12,50,102500,205,4,,0,0,,,
3,33,3321,2,118,339048,1,1,1,,,350,12,50,70000,350,4,,0,0,,,
2,34,3405,2,456,340032,2,1,1,,,3,11,25,12000,3,6,,2,,,,
2,34,3405,2,456,340032,6,1,1,,,3,3,1,3600,3,6,,2,,,,
2,34,3405,2,456,340032,7,,,,,,,,,,,,,,,1,46000
2,34,3405,2,456,340032,8,,,,,,,,,,,,,,,1,20000
2,34,3405,2,456,340033,6,1,1,,,2,3,1,3000,2,6,,2,,,,
2,34,3405,2,456,340035,2,1,3,,,3,12,50,18600,3,6,,7,,,,
2,34,3405,2,456,340035,3,1,3,,,1,12,50,6200,1,6,,7,,,,
2,34,3405,2,456,340035,6,1,2,3,,22,3,1,44000,22,6,,7,,,,
2,34,3405,2,456,340035,7,,,,,,,,,,,,,,,1,120000
2,34,3405,2,456,340035,8,,,,,,,,,,,,,,,2,
2,34,3405,2,456,340036,2,1,1,,,5,12,50,35000,5,6,,7,,,,
2,34,3405,2,456,340036,3,1,1,,,3,12,50,30000,3,6,,7,,,,
2,34,3405,2,456,340036,6,1,1,,,60,3,1,90000,60,6,,7,,,,
2,34,3405,2,456,340036,7,,,,,,,,,,,,,,,1,45000
2,34,3405,2,456,340036,8,,,,,,,,,,,,,,,2,
2,34,3405,2,456,340037,6,1,1,,,10,3,1,13600,10,6,,12,,,,
2,34,3405,2,456,340037,7,,,,,,,,,,,,,,,1,25000
2,34,3405,2,456,340037,8,,,,,,,,,,,,,,,2,
2,34,3405,2,456,340038,6,1,1,,,5,3,1,6000,5,6,,10,,,,
2,34,3405,2,456,340039,6,1,1,,,12,3,1,18000,12,6,,10,,,,
2,34,3405,2,456,340039,7,,,,,,,,,,,,,,,1,70000
2,34,3405,2,456,340039,8,,,,,,,,,,,,,,,2,
2,34,3405,2,456,340040,6,1,1,,,2,3,1,3000,2,6,,10,,,,
2,34,3412,2,156,340051,2,1,1,,,4,11,25,22000,4,6,,2,,,,
2,34,3412,2,156,340051,3,1,1,,,4,11,25,20000,4,6,,2,,,,
2,34,3412,2,156,340051,6,1,1,,,6,3,1,9000,6,6,,2,,,,
2,34,3412,2,156,340051,7,,,,,,,,,,,,,,,2,
2,34,3412,2,156,340051,8,,,,,,,,,,,,,,,1,10000
2,34,3412,2,156,340052,6,1,1,,,14,3,1,21000,14,6,,5,,,,
2,34,3412,2,156,340052,7,,,,,,,,,,,,,,,2,
2,34,3412,2,156,340052,8,,,,,,,,,,,,,,,2,
2,34,3412,2,156,340053,2,1,1,,,1,12,50,5500,1,6,,2,,,,
2,34,3412,2,156,340053,3,1,1,,,1,12,50,7500,1,6,,2,,,,
2,34,3412,2,156,340053,6,1,1,,,8,3,1,12000,8,6,,2,,,,
2,34,3412,2,156,340054,6,1,1,2,,4,3,1,10000,4,6,,2,,,,
2,34,3412,2,156,340056,6,1,1,,,5,3,1,10000,5,6,,3,,,,
2,34,3412,2,156,340056,7,,,,,,,,,,,,,,,2,
2,34,3412,2,156,340056,8,,,,,,,,,,,,,,,2,
2,34,3412,2,156,340057,6,1,8,,,7,3,1,10500,7,6,,2,,,,
2,34,3412,2,156,340057,7,,,,,,,,,,,,,,,2,
2,34,3412,2,156,340057,8,,,,,,,,,,,,,,,2,
2,34,3412,2,156,340058,2,1,1,,,1,12,50,8000,1,6,,4,,,,
2,34,3412,2,156,340058,6,1,1,,,5,3,1,6500,5,6,,4,,,,
2,34,3412,2,156,340059,2,1,1,,,1,12,50,8500,1,6,,4,,,,
2,34,3412,2,156,340059,6,1,1,,,4,3,1,6000,4,6,,4,,,,
2,34,3412,2,156,340060,6,1,1,,,3,3,1,3900,3,6,,3,,,,
2,34,3408,2,870,340081,6,1,1,,,2,3,1,3000,2,6,,1,,,,
2,34,3408,2,870,340081,7,,,,,,,,,,,,,,,2,
2,34,3408,2,870,340081,8,,,,,,,,,,,,,,,2,
2,34,3408,2,870,340086,6,1,1,,,12,3,1,18000,7,6,,0,,,,
2,34,3408,2,870,340086,7,,,,,,,,,,,,,,,1,13000
2,34,3408,2,870,340086,8,,,,,,,,,,,,,,,2,
2,34,3408,2,870,340087,6,1,2,,,3,3,1,3900,3,6,,3,,,,
2,34,3408,2,870,340088,6,1,2,,,4,3,1,5200,4,6,,3,,,,
2,34,3408,2,870,340089,2,1,1,,,1,12,50,7500,1,6,,0,,,,
2,34,3408,2,870,340089,3,1,1,,,1,12,50,7500,1,6,,0,,,,
2,34,3408,2,870,340089,6,1,1,,,6,3,1,7200,6,6,,0,,,,
2,34,3408,2,870,340090,2,1,13,,,2,12,50,14000,2,6,,0,,,,
2,34,3408,2,870,340090,3,1,13,,,2,12,50,14000,2,6,,0,,,,
2,34,3408,2,870,340090,6,1,13,,,6,3,1,12000,6,6,,0,,,,
2,34,3408,2,870,340090,7,,,,,,,,,,,,,,,1,70000
2,34,3408,2,870,340090,8,,,,,,,,,,,,,,,2,
2,34,3401,2,370,349002,2,1,1,,,5,11,25,17500,5,6,,5,,,,
2,34,3401,2,370,349002,3,1,1,,,3,11,25,15000,3,6,,5,,,,
2,34,3401,2,370,349002,5,2,,,,,,,,,,,,,,,
2,34,3401,2,370,349002,6,1,1,,,12,3,1,10400,12,6,,5,,,,
2,34,3401,2,370,349002,7,,,,,,,,,,,,,,,1,20000
2,34,3401,2,370,349002,8,,,,,,,,,,,,,,,2,
2,34,3401,2,370,349003,6,1,1,,,4,3,1,8000,4,6,,0,,,,
2,34,3401,2,370,349003,7,,,,,,,,,,,,,,,2,
2,34,3401,2,370,349003,8,,,,,,,,,,,,,,,2,
2,34,3401,2,370,349004,2,1,1,,,5,12,50,27000,5,6,,0,,,,
2,34,3401,2,370,349004,3,1,1,,,5,12,50,22500,5,6,,0,,,,
2,34,3401,2,370,349004,6,1,1,,,12,3,1,24000,12,6,,0,,,,
2,34,3401,2,370,349005,6,1,1,,,2,3,1,4000,2,6,,0,,,,
2,34,3401,2,370,349008,1,1,1,,,1,12,50,1500,1,1,,24,0,,,
2,34,3401,2,370,349008,3,1,1,,,6,12,50,30000,6,1,,4,,,,
2,34,3401,2,370,349008,6,1,1,,,6,3,1,7200,6,1,,24,,,,
2,34,3401,2,370,349008,7,,,,,,,,,,,,,,,1,45000
2,34,3401,2,370,349008,8,,,,,,,,,,,,,,,2,
2,34,3401,2,370,349009,6,1,1,,,2,3,1,2600,2,6,,0,,,,
2,34,3401,2,370,349010,2,1,1,,,3,12,50,21000,3,6,,0,,,,
2,34,3401,2,370,349010,6,1,1,,,9,3,1,11200,9,6,,0,,,,
2,34,3401,2,370,349010,7,,,,,,,,,,,,,,,1,45000
2,34,3401,2,370,349010,8,,,,,,,,,,,,,,,2,
2,34,3401,2,370,349011,2,1,1,,,1,12,50,4500,1,6,,0,,,,
2,34,3401,2,370,349011,6,1,1,,,1,3,1,1500,1,6,,0,,,,
2,34,3401,2,370,349011,7,,,,,,,,,,,,,,,1,10000
2,34,3401,2,370,349011,8,,,,,,,,,,,,,,,2,
2,34,3401,2,370,349012,3,1,1,,,1,11,25,3500,1,6,,0,,,,
2,34,3401,2,370,349012,6,1,1,,,3,3,1,6600,3,6,,0,,,,
2,34,3402,2,72,349016,6,1,1,,,7,3,1,10500,7,6,,12,,,,
2,34,3402,2,72,349017,6,1,1,,,5,3,1,5100,5,6,,19,,,,
2,34,3402,2,72,349018,6,1,1,,,6,3,1,9000,6,6,,20,,,,
2,34,3402,2,72,349018,7,,,,,,,,,,,,,,,2,
2,34,3402,2,72,349018,8,,,,,,,,,,,,,,,1,3000
2,34,3402,2,72,349019,6,1,1,,,5,3,1,10000,5,6,,20,,,,
2,34,3402,2,72,349019,7,,,,,,,,,,,,,,,2,
2,34,3402,2,72,349019,8,,,,,,,,,,,,,,,2,
2,34,3402,2,72,349020,6,1,2,,,5,3,1,7500,5,6,,15,,,,
2,34,3402,2,72,349020,7,,,,,,,,,,,,,,,2,
2,34,3402,2,72,349020,8,,,,,,,,,,,,,,,2,
2,34,3402,2,72,349021,6,1,1,,,4,3,1,4500,4,6,,1,,,,
2,34,3402,2,72,349022,6,1,1,,,15,3,1,18000,15,1,,1,,,,
2,34,3402,2,72,349024,6,1,1,,,5,3,1,7500,5,6,,20,,,,
2,34,3402,2,72,349024,7,,,,,,,,,,,,,,,2,
2,34,3402,2,72,349024,8,,,,,,,,,,,,,,,1,3000
2,34,3402,2,768,349025,7,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349025,8,,,,,,,,,,,,,,,1,0
2,34,3402,2,768,349026,6,1,1,,,4,3,1,8000,4,6,,2,,,,
2,34,3402,2,768,349026,7,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349026,8,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349027,6,1,1,,,2,3,1,3000,2,6,,2,,,,
2,34,3402,2,768,349027,7,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349027,8,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349028,6,2,,,,,,,,,,,,,,,
2,34,3402,2,768,349028,7,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349028,8,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349029,6,1,1,,,2,3,1,2400,2,6,,3,,,,
2,34,3402,2,768,349030,6,1,1,,,9,3,1,11700,9,6,,6,,,,
2,34,3402,2,768,349030,7,,,,,,,,,,,,,,,1,22000
2,34,3402,2,768,349030,8,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349032,6,1,1,,,12,3,1,14000,12,6,,2,,,,
2,34,3402,2,768,349034,6,1,1,,,36,3,1,36000,36,6,,3,,,,
2,34,3402,2,768,349034,7,,,,,,,,,,,,,,,2,
2,34,3402,2,768,349034,8,,,,,,,,,,,,,,,1,5000
2,34,3402,2,768,349036,6,1,3,,,5,3,1,6500,5,6,,5,,,,
2,34,3402,2,768,349036,7,,,,,,,,,,,,,,,1,17000
2,34,3402,2,768,349036,8,,,,,,,,,,,,,,,2,
2,34,3406,2,728,349037,3,1,1,,,2,11,25,14000,2,5,"FROM THE HAND 0F THE POLITICIANS",1,,,,
2,34,3406,2,728,349037,6,1,1,,,4,3,1,6000,4,6,,1,,,,
2,34,3406,2,728,349037,7,,,,,,,,,,,,,,,2,
2,34,3406,2,728,349037,8,,,,,,,,,,,,,,,2,
2,34,3406,2,728,349039,3,1,1,,,2,12,50,13000,2,6,,0,,,,
2,34,3406,2,728,349039,6,1,1,,,6,3,1,9000,6,6,,0,,,,
2,34,3406,2,728,349043,2,1,1,,,2,12,50,15000,2,6,,0,,,,
2,34,3406,2,728,349043,3,1,1,,,2,12,50,15000,2,6,,0,,,,
2,34,3406,2,728,349043,6,1,1,,,7,3,1,12250,7,6,,0,,,,
2,34,3406,2,728,349043,7,,,,,,,,,,,,,,,1,20000
2,34,3406,2,728,349043,8,,,,,,,,,,,,,,,2,
2,34,3406,2,728,349047,3,1,1,,,1,11,25,3500,1,6,,1,,,,
2,34,3406,2,728,349047,6,1,1,,,2,3,1,2800,2,6,,1,,,,
2,34,3407,1,64,349050,2,1,1,,,4,11,25,18000,4,6,,35,,,,
2,34,3407,1,64,349050,3,1,1,,,4,11,25,14000,4,6,,35,,,,
2,34,3407,1,64,349050,6,1,1,,,15,3,1,18000,15,6,,35,,,,
2,34,3407,1,64,349050,7,,,,,,,,,,,,,,,1,22000
2,34,3407,1,64,349050,8,,,,,,,,,,,,,,,2,
2,34,3407,1,64,349051,6,1,1,,,8,3,1,9600,8,6,,35,,,,
2,34,3407,1,64,349051,7,,,,,,,,,,,,,,,2,
2,34,3407,1,64,349051,8,,,,,,,,,,,,,,,1,22000
2,34,3407,1,64,349052,6,1,1,,,25,3,1,35700,25,1,,0,,,,
2,34,3407,1,64,349053,6,1,1,,,7,3,1,8400,7,6,,30,,,,
2,34,3407,1,64,349054,2,1,1,,,1,11,25,3000,1,6,,35,,,,
2,34,3407,1,64,349054,6,1,1,,,2,3,1,3000,2,6,,35,,,,
2,34,3407,1,64,349054,7,,,,,,,,,,,,,,,2,
2,34,3407,1,64,349054,8,,,,,,,,,,,,,,,2,
2,34,3407,1,64,349055,2,1,1,,,1,13,100,10000,1,6,,35,,,,
2,34,3407,1,64,349055,6,1,1,,,18,3,1,36000,18,6,,35,,,,
2,34,3407,1,64,349055,7,,,,,,,,,,,,,,,1,30000
2,34,3407,1,64,349055,8,,,,,,,,,,,,,,,2,
2,34,3407,1,64,349056,6,1,1,,,18,3,1,23400,18,6,,12,,,,
2,34,3407,1,64,349057,6,1,1,,,14,3,1,18200,14,6,,12,,,,
2,34,3407,1,64,349059,3,1,1,,,2,11,25,7000,2,6,,0,,,,
2,34,3407,1,64,349059,6,1,1,,,6,1,1,7800,6,6,,0,,,,
2,34,3407,1,64,349060,6,1,1,,,6,3,1,6000,6,6,,4,,,,
2,34,3409,2,500,349061,3,1,1,,,2,11,25,10000,2,6,,2,,,,
2,34,3409,2,500,349061,6,1,1,,,18,3,1,27000,18,6,,2,,,,
2,34,3409,2,500,349062,5,2,,,,,,,,,,,,,,,
2,34,3409,2,500,349062,6,1,2,,,3,3,1,4500,3,6,,2,,,,
2,34,3409,2,500,349062,7,,,,,,,,,,,,,,,2,
2,34,3409,2,500,349062,8,,,,,,,,,,,,,,,1,5000
2,34,3409,2,500,349066,5,1,1,,,1,3,1,1500,1,6,,2,,,,
2,34,3409,2,500,349066,6,1,1,,,10,3,1,13000,10,6,,2,,,,
2,34,3409,2,500,349066,7,,,,,,,,,,,,,,,2,
2,34,3409,2,500,349066,8,,,,,,,,,,,,,,,2,
2,34,3409,2,500,349067,6,1,1,,,6,3,1,7800,6,6,,2,,,,
2,34,3409,2,500,349067,7,,,,,,,,,,,,,,,2,
2,34,3409,2,500,349067,8,,,,,,,,,,,,,,,2,
2,34,3409,2,500,349068,6,1,1,,,3,3,1,3900,3,6,,9,,,,
2,34,3409,2,500,349069,6,1,1,,,2,3,1,2700,2,6,,9,,,,
2,34,3409,2,500,349071,6,1,1,,,6,3,1,7800,6,6,,2,,,,
2,34,3409,2,500,349072,6,1,1,,,5,3,1,6500,5,6,,2,,,,
2,34,3411,2,1034,349073,2,1,1,,,5,51,2.5,1500,5,6,,0,,1,,
2,34,3411,2,1034,349073,3,2,,,,,,,,,,,,,1,,
2,34,3411,2,1034,349080,2,1,1,,,2,12,50,17000,2,6,,0,,13,,
2,34,3411,2,1034,349080,6,1,1,,,4,3,1,4800,4,6,,0,,,,
2,34,3411,2,1034,349080,7,,,,,,,,,,,,,,,1,25500
2,34,3411,2,1034,349080,8,,,,,,,,,,,,,,,1,12000
2,34,3416,2,620,349085,6,1,1,,,4,3,1,4800,4,6,,7,,,,
2,34,3416,2,620,349085,7,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349085,8,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349086,6,1,1,,,6,3,1,9000,6,6,,7,,,,
2,34,3416,2,620,349086,7,,,,,,,,,,,,,,,1,22000
2,34,3416,2,620,349086,8,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349087,6,1,1,,,4,3,1,8000,3,6,,7,,,,
2,34,3416,2,620,349087,7,,,,,,,,,,,,,,,1,15000
2,34,3416,2,620,349087,8,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349088,6,1,1,,,7,3,1,13600,7,6,,7,,,,
2,34,3416,2,620,349089,6,1,1,,,7,3,1,10500,7,6,,7,,,,
2,34,3416,2,620,349089,7,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349089,8,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349090,3,1,1,,,1,13,100,10000,1,6,,7,,,,
2,34,3416,2,620,349090,5,1,1,,,1,3,1,1500,1,6,,7,,,,
2,34,3416,2,620,349090,6,1,1,,,3,3,1,6600,3,6,,7,,,,
2,34,3416,2,620,349090,7,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349090,8,,,,,,,,,,,,,,,2,
2,34,3416,2,620,349092,6,1,1,,,24,3,1,31200,24,6,,13,,,,
2,34,3411,2,1034,349109,6,1,1,,,24,3,1,32000,24,6,,4,,2,,
2,34,3411,2,1034,349109,7,,,,,,,,,,,,,,2,2,
2,34,3411,2,1034,349109,8,,,,,,,,,,,,,,2,2,
2,35,3513,2,576,350061,5,2,,,,,,,,,,,,,,,
2,35,3513,2,576,350062,7,,,,,,,,,,,,,,,2,
2,35,3513,2,576,350062,8,,,,,,,,,,,,,,,2,
2,35,3513,2,576,350063,1,2,,,,,,,,,,,,10,11,,
2,35,3513,2,576,350063,7,,,,,,,,,,,,,,,1,7000
2,35,3513,2,576,350063,8,,,,,,,,,,,,,,,2,
2,35,3513,2,576,350065,7,,,,,,,,,,,,,,,1,24000
2,35,3513,2,576,350065,8,,,,,,,,,,,,,,,2,
2,35,3513,2,576,350066,5,1,3,,,4,3,1,8000,4,6,,17,,,,
2,35,3513,2,576,350066,6,1,3,,,8,3,1,12000,8,6,,17,,,,
2,35,3513,2,576,350066,7,,,,,,,,,,,,,,,1,35000
2,35,3513,2,576,350066,8,,,,,,,,,,,,,,,2,
2,35,3513,2,576,350067,1,2,,,,,,,,,,,,18,11,,
2,35,3513,2,576,350067,3,1,1,,,2,12,50,14000,1,6,,12,,,,
2,35,3513,2,576,350067,6,1,1,,,1,3,1,1200,1,6,,12,,,,
2,35,3513,2,576,350067,7,,,,,,,,,,,,,,,1,7600
2,35,3513,2,576,350067,8,,,,,,,,,,,,,,,2,
2,35,3513,2,576,350069,3,1,1,,,1,12,50,8000,1,6,,12,,,,
2,35,3513,2,576,350069,5,1,1,,,2,3,1,4000,2,6,,12,,,,
2,35,3513,2,576,350069,6,1,1,,,4,3,1,4800,4,6,,12,,,,
2,35,3513,2,576,350070,1,2,,,,,,,,,,,,15,11,,
2,35,3513,2,576,350070,6,1,1,,,2,3,1,3000,2,6,,10,,,,
2,35,3513,2,576,350070,7,,,,,,,,,,,,,,,1,15000
2,35,3513,2,576,350070,8,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359002,3,1,1,,,1,52,3.47000002861023,500,1,6,,0,,,,
2,35,3505,2,1726,359003,1,1,1,,,50,12,50,5000,50,4,,5,100,13,,
2,35,3505,2,1726,359003,2,1,1,,,2,12,50,18000,2,6,,0,,,,
2,35,3505,2,1726,359003,5,1,1,,,2,3,1,4000,2,6,,0,,,,
2,35,3505,2,1726,359004,2,1,1,,,2,12,50,14000,2,6,,0,,,,
2,35,3505,2,1726,359004,7,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359004,8,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359006,3,1,1,,,1,12,50,10500,1,4,,2,,,,
2,35,3505,2,1726,359006,5,1,1,,,2,3,1,4000,2,6,,2,,,,
2,35,3505,2,1726,359008,5,1,1,,,6,3,1,7500,6,2,,0,,,,
2,35,3505,2,1726,359008,7,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359008,8,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359009,1,2,,,,,,,,,,,,50,12,,
2,35,3505,2,1726,359009,3,1,1,,,2,12,50,14000,2,6,,50,,,,
2,35,3505,2,1726,359009,7,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359009,8,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359010,1,1,1,,,30,12,50,12000,30,6,,0,10,12,,
2,35,3505,2,1726,359010,3,1,1,,,2,12,50,14000,2,6,,50,,,,
2,35,3505,2,1726,359010,6,1,1,,,3,3,1,6000,3,6,,0,,,,
2,35,3505,2,1726,359010,7,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359010,8,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359011,1,2,,,,,,,,,,,,30,12,,
2,35,3505,2,1726,359011,3,1,1,,,1,12,50,7000,1,6,,0,,,,
2,35,3505,2,1726,359011,7,,,,,,,,,,,,,,,2,
2,35,3505,2,1726,359011,8,,,,,,,,,,,,,,,2,
2,35,3506,2,2404,359013,3,1,1,,,1,11,25,4000,1,6,,10,,,,
2,35,3506,2,2404,359015,1,1,1,2,,10,11,25,8000,10,6,,0,0,,,
2,35,3506,2,2404,359015,3,1,1,2,,2,12,50,16000,1.5,6,,10,,,,
2,35,3506,2,2404,359015,5,1,1,2,,1,3,1,1300,1,6,,10,,,,
2,35,3506,2,2404,359015,6,1,1,2,,2,3,1,2500,2,6,,10,,,,
2,35,3506,2,2404,359015,7,,,,,,,,,,,,,,,2,
2,35,3506,2,2404,359015,8,,,,,,,,,,,,,,,2,
2,35,3506,2,2404,359018,1,1,1,,,10,11,25,8000,10,2,,0,0,,,
2,35,3506,2,2404,359018,7,,,,,,,,,,,,,,,2,
2,35,3506,2,2404,359018,8,,,,,,,,,,,,,,,2,
2,35,3506,2,2404,359020,5,1,1,,,3,3,1,5000,3,6,,6,,,,
2,35,3506,2,2404,359021,1,1,1,,,5,12,50,25000,5,6,,10,0,,,
2,35,3506,2,2404,359021,3,2,,,,,,,,,,,,,,,
2,35,3506,2,2404,359021,5,2,,,,,,,,,,,,,,,
2,35,3506,2,2404,359021,6,2,,,,,,,,,,,,,,,
2,35,3506,2,2404,359023,2,2,,,,,,,,,,,,,,,
2,35,3506,2,2404,359023,3,1,3,,,4,12,50,36000,4,6,,17,,,,
2,35,3506,2,2404,359023,5,2,,,,,,,,,,,,,,,
2,35,3507,2,596,359027,3,1,1,,,10,52,3.47000002861023,5000,10,6,,3,,11,,
2,35,3507,2,596,359027,5,1,1,,,2,3,1,4000,2,6,,5,,2,,
2,35,3507,2,596,359027,6,1,1,,,4,3,1,5200,4,6,,3,,11,,
2,35,3507,2,596,359027,7,,,,,,,,,,,,,,3,1,10000
2,35,3507,2,596,359027,8,,,,,,,,,,,,,,3,2,
2,35,3507,2,596,359029,6,1,1,,,6,3,1,7000,6,6,,1,,,,
2,35,3507,2,596,359029,7,,,,,,,,,,,,,,,2,
2,35,3507,2,596,359029,8,,,,,,,,,,,,,,,2,
2,35,3507,2,596,359031,5,1,1,,,3,3,1,7500,3,6,,4,,2,,
2,35,3507,2,596,359031,6,1,1,,,12,3,1,18000,12,6,,4,,2,,
2,35,3507,2,596,359031,7,,,,,,,,,,,,,,,1,50000
2,35,3507,2,596,359031,8,,,,,,,,,,,,,,,1,15000
2,35,3507,2,596,359032,1,2,,,,,,,,,,,,20,12,,
2,35,3507,2,596,359032,6,1,1,,,5,3,1,12000,5,6,,1,,,,
2,35,3507,2,596,359032,7,,,,,,,,,,,,,,,1,30000
2,35,3507,2,596,359032,8,,,,,,,,,,,,,,,2,
2,35,3507,2,596,359033,1,2,,,,,,,,,,,,8,13,,
2,35,3507,2,596,359033,6,1,1,,,3,3,1,2700,3,6,,1,,,,
2,35,3507,2,596,359033,7,,,,,,,,,,,,,,13,1,12000
2,35,3507,2,596,359033,8,,,,,,,,,,,,,,13,2,
2,35,3507,2,596,359034,1,2,,,,,,,,,,,,10,13,,
2,35,3507,2,596,359034,5,2,,,,,,,,,,,,,2,,
2,35,3507,2,596,359034,7,,,,,,,,,,,,,,13,1,37000
2,35,3507,2,596,359034,8,,,,,,,,,,,,,,13,2,
2,35,3507,2,596,359035,5,1,1,,,2,3,1,1500,2,6,,0,,2,,
2,35,3510,2,550,359037,1,2,,,,,,,,,,,,7,13,,
2,35,3510,2,550,359038,1,2,,,,,,,,,,,,80,12,,
2,35,3510,2,550,359045,1,2,,,,,,,,,,,,65,12,,
2,35,3510,2,550,359046,1,2,,,,,,,,,,,,15,11,,
2,35,3510,2,550,359046,7,,,,,,,,,,,,,,,2,
2,35,3510,2,550,359046,8,,,,,,,,,,,,,,,2,
2,35,3510,2,550,359048,1,2,,,,,,,,,,,,20,11,,
2,35,3510,2,550,359048,6,1,1,,,2,3,1,3000,2,6,,15,,,,
2,35,3510,2,550,359048,7,,,,,,,,,,,,,,,2,
2,35,3510,2,550,359048,8,,,,,,,,,,,,,,,2,
2,35,3512,2,478,359049,3,1,1,,,1,12,50,9500,1,1,,28,,,,
2,35,3512,2,478,359051,1,2,,,,,,,,,,,,120,12,,
2,35,3512,2,478,359054,3,1,1,,,2,12,50,14000,2,6,,0,,,,
2,35,3512,2,478,359055,3,2,,,,,,,,,,,,,,,
2,35,3512,2,478,359056,1,2,,,,,,,,,,,,30,12,,
2,35,3512,2,478,359056,3,1,1,,,2,12,50,17000,2,6,,28,,,,
2,35,3512,2,478,359056,6,1,1,,,2,3,1,2400,2,6,,0,,,,
2,35,3512,2,478,359056,7,,,,,,,,,,,,,,,2,
2,35,3512,2,478,359056,8,,,,,,,,,,,,,,,2,
2,35,3512,2,478,359057,1,2,,,,,,,,,,,,18,13,,
2,35,3512,2,478,359058,1,2,,,,,,,,,,,,40,12,,
2,35,3512,2,478,359058,3,1,1,,,2,12,50,17000,2,6,,28,,,,
2,35,3512,2,478,359058,6,1,1,,,2,3,1,2000,2,6,,0,,,,
2,35,3512,2,478,359058,7,,,,,,,,,,,,,,,2,
2,35,3512,2,478,359058,8,,,,,,,,,,,,,,,2,
2,35,3512,2,478,359059,1,2,,,,,,,,,,,,50,12,,
2,35,3512,2,478,359059,3,1,1,,,1,12,50,7500,1,6,,28,,,,
2,35,3512,2,478,359059,5,1,1,,,1,3,1,1500,1,6,,28,,,,
2,35,3512,2,478,359059,7,,,,,,,,,,,,,,,2,
2,35,3512,2,478,359059,8,,,,,,,,,,,,,,,2,
2,35,3512,2,478,359060,2,1,1,,,1,12,50,7500,1,6,,25,,,,
2,35,3514,1,1050,359068,3,1,1,,,2,12,50,14000,2,6,,2,,,,
2,35,3514,1,1050,359068,5,1,1,,,1,3,1,1200,1,6,,2,,,,
2,35,3514,1,1050,359068,6,1,1,,,2,3,1,3000,2,6,,2,,,,
2,35,3514,1,1050,359068,7,,,,,,,,,,,,,,,2,
2,35,3514,1,1050,359068,8,,,,,,,,,,,,,,,2,
2,35,3514,1,1050,359070,2,1,1,,,1,12,50,7000,1,6,,3,,,,
2,35,3514,1,1050,359070,5,1,1,,,3,3,1,3600,3,6,,3,,,,
2,35,3514,1,1050,359070,7,,,,,,,,,,,,,,,2,
2,35,3514,1,1050,359070,8,,,,,,,,,,,,,,,2,
2,35,3514,1,1050,359071,4,1,1,,,2,12,50,15000,2,6,,2,,,,
2,35,3514,1,1050,359071,5,1,1,,,1,3,1,2000,1,6,,2,,,,
2,35,3514,1,1050,359071,6,1,1,,,2,3,1,2000,2,6,,2,,,,
2,35,3514,1,1050,359071,7,,,,,,,,,,,,,,,2,
2,35,3514,1,1050,359071,8,,,,,,,,,,,,,,,2,
2,35,3514,1,1050,359072,2,1,1,,,1,11,25,3500,1,6,,0,,,,
3,36,3608,2,2078,360031,2,2,,,,,,,,,,,,,12,,
3,36,3608,2,2078,360032,1,2,,,,,,,,,,,,30,12,,
3,36,3608,2,2078,360033,1,2,,,,,,,,,,,,80,12,,
3,36,3608,2,2078,360033,2,1,1,,,20,52,4.23999977111816,6000,20,2,,0,,12,,
3,36,3608,2,2078,360034,2,1,1,,,4,12,50,32000,4,6,,0,,12,,
3,36,3608,2,2078,360034,4,1,1,,,6,12,50,36000,6,6,,0,,12,,
3,36,3608,2,2078,360035,1,2,,,,,,,,,,,,50,11,,
3,36,3608,2,2078,360035,7,,,,,,,,,,,,,,3,2,
