"zone","state","lga","sector","ea","hhid","cropcode","indiv","phl_q01b","phl_q01c","phl_q01d__1","phl_q01d__2","phl_q01d__3","phl_q01d__4"
2,2,205,2,206,29022,1060,2,1,4,1,0,0,0
2,2,205,2,206,29022,1060,4,1,4,1,0,0,0
2,2,205,2,206,29022,1060,3,1,4,1,0,0,0
2,2,205,2,206,29022,1070,2,1,3,1,0,0,0
2,2,205,2,206,29022,1070,1,2,6,1,0,0,0
2,2,205,2,206,29022,1070,3,1,3,1,0,0,0
2,2,205,2,206,29022,1070,4,1,3,1,0,0,0
2,2,205,2,206,29022,1080,3,1,3,1,0,0,0
2,2,205,2,206,29022,1080,4,1,3,1,0,0,0
2,2,205,2,206,29022,1080,2,1,3,1,0,0,0
2,2,205,2,206,29022,1080,1,2,3,1,0,0,0
2,2,205,2,206,29023,1010,1,4,5,1,0,0,1
2,2,205,2,206,29023,1010,2,3,5,1,0,0,1
2,2,205,2,206,29023,1010,4,5,5,1,0,0,1
2,2,205,2,206,29023,1010,3,5,5,1,0,0,1
2,2,205,2,206,29023,1060,1,4,5,1,0,0,0
2,2,205,2,206,29023,1060,3,9,6,1,0,0,1
2,2,205,2,206,29023,1060,2,6,5,1,0,0,1
2,2,205,2,206,29023,1080,4,6,6,1,0,0,1
2,2,205,2,206,29023,1080,1,5,6,1,0,0,1
2,2,205,2,206,29023,1080,2,10,6,1,0,0,1
2,2,205,2,206,29023,1080,3,7,5,1,0,0,1
2,2,205,2,206,29024,1060,3,5,6,1,0,0,0
2,2,205,2,206,29024,1060,1,6,8,1,0,0,0
2,2,207,2,158,29025,1060,3,20,4,1,0,0,0
2,2,207,2,158,29025,1060,2,25,5,1,0,0,0
2,2,207,2,158,29025,1060,5,15,5,1,0,0,0
2,2,207,2,158,29025,1060,1,25,3,1,0,0,0
2,2,207,2,158,29025,1060,7,10,5,1,0,0,0
2,2,207,2,158,29025,1080,1,3,5,1,0,0,0
2,2,207,2,158,29025,1080,3,3,5,1,0,0,0
2,2,207,2,158,29025,1080,5,1,5,1,0,0,0
2,2,207,2,158,29025,1080,2,3,5,1,0,0,0
2,2,207,2,158,29025,1080,7,1,5,1,0,0,0
2,2,207,2,158,29025,1110,2,9,6,1,0,0,0
2,2,207,2,158,29025,1110,1,9,6,1,0,0,0
2,2,207,2,0,29026,1080,1,2,4,1,0,0,0
2,2,207,2,0,29026,1080,2,2,4,1,0,0,0
2,2,207,2,158,29028,1070,3,1,3,1,0,0,0
2,2,207,2,158,29028,1070,1,4,5,1,0,0,0
2,2,207,2,158,29028,1070,2,1,3,1,0,0,0
2,2,207,2,158,29033,1060,5,9,9,1,0,0,0
2,2,207,2,158,29033,1060,4,9,3,1,0,0,0
2,2,207,2,158,29033,1060,3,9,3,1,0,0,0
2,2,207,2,158,29033,1080,3,5,3,1,0,0,0
2,2,207,2,158,29033,1080,5,5,3,1,0,0,0
2,2,207,2,158,29033,1080,4,5,3,1,0,0,0
2,2,207,2,158,29034,1060,9,8,6,1,1,1,0
2,2,207,2,158,29034,1060,2,8,6,1,1,1,0
2,2,207,2,158,29034,1060,1,8,6,1,0,1,0
2,2,207,2,158,29034,1060,10,8,6,1,1,1,0
2,2,207,2,158,29034,1080,1,11,6,1,0,0,0
2,2,207,2,158,29034,1080,10,11,6,1,0,0,0
2,2,207,2,158,29034,1080,2,11,6,1,0,0,0
2,2,207,2,158,29034,1080,9,11,11,1,0,0,0
2,2,207,2,158,29034,1110,2,4,6,1,1,1,0
2,2,207,2,158,29034,1110,9,4,6,1,1,1,0
2,2,207,2,158,29034,1110,1,4,6,1,1,1,0
2,2,207,2,158,29034,1110,10,4,6,1,1,1,0
2,2,207,2,158,29035,1060,3,16,6,1,0,0,0
2,2,207,2,158,29035,1060,5,16,6,1,0,0,0
2,2,207,2,158,29035,1060,9,6,4,1,0,0,0
2,2,207,2,158,29035,1060,4,16,6,1,0,0,0
2,2,207,2,158,29035,1060,6,16,6,1,0,0,0
2,2,207,2,158,29035,1060,8,18,4,1,0,0,0
2,2,207,2,158,29035,1060,7,16,6,1,0,0,0
2,2,207,2,158,29035,1060,1,5,6,1,0,0,0
2,2,207,2,158,29035,1080,2,9,8,1,0,1,0
2,2,207,2,158,29035,1080,1,12,8,1,0,1,0
2,2,207,2,158,29036,1060,2,15,5,1,0,0,1
2,2,207,2,158,29036,1060,1,10,5,1,0,0,0
2,2,207,2,158,29036,1080,2,15,7,1,0,1,1
2,2,207,2,158,29036,1080,1,12,8,1,0,1,0
2,2,208,2,300,29037,1060,5,1,2,1,1,0,0
2,2,208,2,300,29037,1060,2,2,2,1,1,0,0
2,2,208,2,300,29037,1060,3,1,2,1,1,0,0
2,2,208,2,300,29037,1060,4,1,2,1,1,0,0
2,2,208,2,300,29037,1060,7,2,2,1,1,0,0
2,2,208,2,300,29037,1060,1,26,2,1,1,0,0
2,2,208,2,300,29037,1080,2,1,2,1,0,0,0
2,2,208,2,300,29037,1080,3,1,2,1,0,0,0
2,2,208,2,300,29037,1080,7,1,2,1,0,0,0
2,2,208,2,300,29037,1080,1,1,2,1,0,0,0
2,2,208,2,300,29037,1080,4,1,2,1,0,0,0
2,2,208,2,300,29037,1080,5,1,2,1,0,0,0
2,2,208,2,300,29038,1080,1,1,2,1,0,0,0
2,2,208,2,300,29038,1080,3,1,2,1,0,0,0
2,2,208,2,300,29038,1080,2,1,2,1,0,0,0
2,2,208,2,300,29039,1060,1,2,4,1,0,0,0
2,2,208,2,300,29039,1060,2,2,4,1,0,0,0
2,2,208,2,300,29041,1060,2,2,2,1,0,0,0
2,2,208,2,300,29041,1060,1,3,2,1,0,0,0
2,2,208,2,300,29041,1110,2,2,2,1,0,0,0
2,2,208,2,300,29041,1110,1,4,2,1,0,0,0
2,2,208,2,300,29045,1060,1,8,6,1,1,0,0
2,2,208,2,300,29045,1060,10,8,5,1,1,0,0
2,2,208,2,300,29045,1080,1,3,3,1,1,0,0
2,2,208,2,300,29045,1080,10,5,6,1,1,0,0
2,2,208,2,300,29046,1060,2,5,6,1,0,1,0
2,2,208,2,300,29046,1060,1,5,6,1,1,0,0
2,2,208,2,300,29046,1080,1,1,6,1,0,0,0
2,2,208,2,300,29046,1080,2,1,6,1,1,0,0
2,2,208,2,300,29047,1060,3,3,3,1,0,0,0
2,2,208,2,300,29047,1060,2,3,2,1,0,0,0
2,2,208,2,300,29047,1060,1,1,2,1,0,0,0
2,2,208,2,300,29047,1080,3,2,2,1,0,0,0
2,2,208,2,300,29047,1080,2,2,2,1,0,0,0
2,2,208,2,300,29047,1080,1,3,3,1,0,0,0
2,2,208,2,300,29048,1060,2,2,2,1,0,0,0
2,2,208,2,300,29048,1060,1,1,3,1,0,0,0
2,2,208,2,300,29048,1060,8,2,2,1,0,0,0
2,2,208,2,300,29048,1080,1,3,4,1,0,0,0
2,2,209,2,10,29050,1060,1,3,2,1,0,0,0
2,2,209,2,10,29050,1060,2,3,2,1,0,0,0
2,2,209,2,10,29050,1080,2,2,2,1,0,0,0
2,2,209,2,10,29050,1080,1,2,2,1,0,0,0
2,2,209,2,10,29050,1110,2,4,3,1,0,0,0
2,2,209,2,10,29050,1110,1,4,3,1,0,0,0
2,2,209,2,10,29051,1080,3,3,3,1,0,0,0
2,2,209,2,10,29051,1080,2,3,3,1,0,0,0
2,2,209,2,10,29051,1080,1,3,3,1,0,0,0
2,2,209,2,10,29051,1110,3,2,3,1,0,0,0
2,2,209,2,10,29051,1110,2,2,3,1,0,0,0
2,2,209,2,10,29051,1110,1,2,3,1,0,0,0
2,2,209,2,10,29052,1080,2,4,4,1,0,0,0
2,2,209,2,10,29052,1080,1,2,4,1,0,0,0
2,2,209,2,10,29052,1110,2,2,4,1,0,0,0
2,2,209,2,10,29052,1110,1,5,4,1,0,0,0
2,2,209,2,10,29053,1070,1,25,5,1,0,0,0
2,2,209,2,10,29053,1110,2,15,4,1,0,0,0
2,2,209,2,10,29053,1110,1,21,4,1,0,0,0
2,2,209,2,10,29054,1070,2,1,0.5,1,0,0,0
2,2,209,2,10,29054,1110,1,1,1,1,0,0,0
2,2,209,2,10,29055,1060,1,3,1,1,0,0,0
2,2,209,2,10,29055,1080,1,3,1,1,0,0,0
2,2,209,2,10,29056,1070,1,2,6,1,1,0,0
2,2,209,2,10,29056,1070,3,2,6,1,1,0,0
2,2,209,2,10,29056,1070,2,2,6,1,1,0,0
2,2,209,2,10,29056,1110,3,3,5,1,1,0,0
2,2,209,2,10,29056,1110,2,3,5,1,1,0,0
2,2,209,2,10,29056,1110,1,3,5,1,1,0,0
2,2,209,2,10,29057,1070,1,3,6,1,1,0,0
2,2,209,2,10,29057,1070,2,3,6,1,1,0,0
2,2,209,2,10,29057,1080,2,3,6,1,1,0,0
2,2,209,2,10,29057,1080,1,3,6,1,1,0,0
2,2,209,2,10,29058,1080,1,2,3,1,0,0,1
2,2,209,2,10,29058,1110,1,2,4,1,0,0,1
2,2,209,2,10,29060,1080,1,2,2,1,0,0,1
2,2,209,2,10,29060,1110,1,2,3,1,0,0,1
2,2,210,2,924,29061,1060,2,6,3,1,0,0,0
2,2,210,2,924,29061,1070,2,7,3,1,0,0,0
2,2,210,2,924,29061,1080,2,2,3,1,0,0,0
2,2,210,2,924,29062,1070,1,5,3,1,0,0,0
2,2,210,2,924,29062,1070,2,5,3,1,0,0,0
2,2,210,2,924,29062,1070,3,5,3,1,0,0,0
2,2,210,2,924,29062,1080,3,4,3,1,0,0,0
2,2,210,2,924,29062,1080,2,4,3,1,0,0,0
2,2,210,2,924,29062,1080,1,4,3,1,0,0,0
2,2,210,2,924,29063,1060,1,2,3,1,0,0,0
2,2,210,2,924,29063,1070,1,5,4,1,0,0,0
2,2,210,2,924,29063,1080,1,1,1,1,0,0,0
2,2,210,2,924,29063,1110,1,4,2,1,0,0,0
2,2,210,2,924,29064,1060,1,10,5,1,0,0,0
2,2,210,2,924,29064,1070,1,7,3,1,0,0,0
2,2,210,2,924,29064,1080,7,3,4,1,0,0,0
2,2,210,2,924,29064,1080,1,6,3,1,0,0,0
2,2,210,2,924,29065,1080,2,3,3,1,0,1,0
2,2,210,2,924,29065,1080,1,5,3,1,0,1,0
2,2,210,2,924,29068,1060,6,8,6,1,0,0,0
2,2,210,2,924,29068,1060,3,3,6,1,0,0,0
2,2,210,2,924,29068,1060,2,6,6,1,0,0,0
2,2,210,2,924,29068,1060,1,6,6,1,0,0,0
2,2,210,2,924,29068,1070,1,3,5,1,0,0,0
2,2,210,2,924,29068,1070,6,2,6,1,0,1,0
2,2,210,2,924,29068,1070,2,3,6,1,0,1,0
2,2,210,2,924,29068,1080,1,4,4,1,0,1,0
2,2,210,2,924,29068,1080,2,4,5,1,0,1,0
2,2,210,2,924,29068,2020,6,4,4,1,0,0,0
2,2,210,2,924,29068,2020,2,2,4,1,0,0,0
2,2,210,2,924,29070,1070,2,3,2,1,0,1,0
2,2,210,2,924,29070,1070,6,2,4,1,0,0,0
2,2,210,2,924,29070,1070,5,2,6,0,0,1,0
2,2,210,2,924,29070,1070,1,3,5,1,0,1,0
2,2,210,2,924,29070,1080,5,7,4,1,0,1,0
2,2,210,2,924,29070,1080,4,7,4,0,0,1,0
2,2,210,2,924,29070,1080,7,7,4,1,0,0,0
2,2,210,2,924,29070,1110,1,5,2,0,0,1,0
2,2,210,2,924,29070,1110,5,2,4,1,0,1,0
2,2,210,2,924,29070,1110,6,5,4,1,0,0,0
2,2,210,2,924,29070,1110,2,2,5,1,0,1,0
2,2,210,2,924,29071,1060,2,3,3,1,0,0,0
2,2,210,2,924,29071,1070,1,2,4,1,0,0,0
2,2,210,2,924,29071,1070,2,2,4,1,0,0,0
2,2,210,2,924,29071,1080,1,1,3,1,0,0,0
2,2,210,2,924,29071,1080,2,1,3,1,0,0,0
2,2,210,2,924,29071,1110,2,3,4,1,1,0,0
2,2,210,2,924,29072,1080,1,2,5,1,0,0,0
2,2,210,2,924,29072,1080,2,2,5,1,0,0,0
2,2,211,2,344,29073,1060,6,8,4,1,0,0,0
2,2,211,2,344,29073,1060,1,8,4,1,0,0,0
2,2,211,2,344,29073,1080,1,12,4,1,0,0,0
2,2,211,2,344,29073,1080,6,15,3,1,0,0,0
2,2,211,2,344,29074,1060,1,7,3,1,0,0,0
2,2,211,2,344,29074,1080,1,8,3,1,0,0,0
2,2,211,2,344,29074,1110,1,7,3,1,0,0,0
2,2,211,2,344,29076,1060,1,4,2,1,0,0,0
2,2,211,2,344,29076,1080,1,5,3,1,0,0,0
2,2,211,2,344,29077,1060,1,4,3,1,0,0,0
2,2,211,2,344,29077,1070,1,3,2,1,0,0,0
2,2,211,2,344,29080,1060,10,12,6,1,0,0,0
2,2,211,2,344,29080,1060,14,12,6,1,0,0,0
2,2,211,2,344,29080,1060,1,12,6,1,0,0,0
2,2,211,2,344,29080,1080,2,8,5,0,0,1,0
2,2,211,2,344,29080,1080,1,12,6,1,0,0,0
2,2,211,2,344,29080,1080,5,12,5,1,0,0,0
2,2,211,2,344,29080,1080,3,6,5,1,0,0,0
2,2,211,2,344,29082,1070,2,6,4,1,0,0,0
2,2,211,2,344,29082,1070,1,5,3,1,0,0,0
2,2,211,2,344,29082,1070,4,3,4,1,0,0,0
2,2,211,2,344,29082,1080,1,4,3,1,0,0,0
2,2,211,2,344,29082,1080,4,3,2,1,0,0,0
2,2,211,2,344,29083,1060,1,25,3,1,0,0,0
2,2,211,2,344,29083,1060,3,25,3,1,0,0,0
2,2,211,2,344,29083,1070,1,3,5,1,0,0,0
2,2,211,2,344,29083,1070,3,3,5,1,0,0,0
2,2,211,2,344,29083,1080,3,2,5,1,0,0,0
2,2,211,2,344,29083,1080,1,2,5,1,0,0,0
2,2,211,2,344,29083,1110,1,3,4,1,0,0,0
2,2,211,2,344,29083,1110,3,3,5,1,0,0,0
2,2,211,2,344,29084,1080,1,8,3,1,0,0,0
2,2,211,2,532,29085,1010,1,14,3,1,0,0,0
2,2,211,2,532,29085,1080,1,12,3,1,0,0,0
2,2,211,2,532,29086,1080,13,14,4,1,0,0,0
2,2,211,2,532,29086,1080,1,14,4,1,0,0,0
2,2,211,2,532,29087,1060,1,6,4,1,0,0,0
2,2,211,2,532,29087,1070,1,7,3,1,0,0,0
2,2,211,2,532,29087,1080,1,5,4,1,0,0,0
2,2,211,2,532,29089,1010,1,6,3,1,0,0,0
2,2,211,2,532,29089,1080,1,8,4,1,0,0,0
2,2,211,2,532,29092,1060,1,9,5,1,0,0,0
2,2,211,2,532,29094,1060,10,6,5,1,0,0,0
2,2,211,2,532,29094,1060,2,6,5,1,0,0,0
2,2,211,2,532,29094,1060,3,6,5,1,0,0,0
2,2,211,2,532,29094,1060,11,6,5,1,0,0,0
2,2,211,2,532,29094,1060,1,6,5,1,0,0,0
2,2,211,2,532,29094,1080,6,2,4,1,0,0,0
2,2,211,2,532,29094,1080,7,3,2,1,0,0,0
2,2,211,2,532,29094,1080,5,5,6,1,0,1,0
2,2,211,2,532,29094,1080,4,6,6,1,0,0,0
2,2,211,2,532,29095,1080,1,14,4,1,0,0,0
2,2,211,2,532,29096,1080,1,14,4,1,0,0,0
2,2,211,2,668,29097,1060,1,3,3,1,0,0,0
2,2,211,2,668,29097,1080,1,5,3,1,0,0,0
2,2,211,2,668,29099,1060,1,5,3,1,0,0,0
2,2,211,2,668,29099,1080,1,5,3,1,0,0,0
2,2,211,2,668,29099,1080,3,3,3,1,0,0,0
2,2,211,2,668,29100,1060,1,3,2,1,0,0,0
2,2,211,2,668,29100,1110,1,3,4,1,0,0,0
2,2,211,2,668,29101,1060,1,6,5,1,0,0,0
2,2,211,2,668,29101,1080,1,4,3,1,0,0,0
2,2,211,2,668,29101,1110,1,4,3,1,0,0,0
2,2,211,2,668,29104,1060,4,10,5,1,0,0,0
2,2,211,2,668,29104,1060,3,10,5,1,0,0,0
2,2,211,2,668,29104,1060,6,10,5,1,0,0,0
2,2,211,2,668,29104,1060,5,10,5,1,0,0,0
2,2,211,2,668,29104,1080,4,10,5,1,0,0,0
2,2,211,2,668,29104,1080,3,12,5,1,0,0,0
2,2,211,2,668,29104,1080,1,12,6,1,0,0,0
2,2,211,2,668,29104,1080,6,12,5,1,0,1,0
2,2,211,2,668,29104,1080,5,10,5,1,0,0,0
2,2,211,2,668,29105,1010,1,3,5,1,0,0,0
2,2,211,2,668,29105,1010,2,3,5,1,0,1,0
2,2,211,2,668,29105,1060,1,3,5,1,0,0,0
2,2,211,2,668,29105,1070,2,1,3,0,0,1,0
2,2,211,2,668,29105,1070,1,1,5,1,0,0,0
2,2,211,2,668,29105,1080,1,2,5,1,0,1,0
2,2,211,2,668,29107,1060,1,10,3,1,0,0,0
2,2,211,2,668,29108,1060,3,10,4,1,0,0,0
2,2,211,2,668,29108,1060,1,10,4,1,0,0,0
2,2,211,2,668,29108,1060,11,10,4,1,0,0,0
2,2,211,2,668,29108,1080,11,7,5,1,0,0,0
2,2,211,2,668,29108,1080,3,7,5,1,0,0,0
2,2,211,2,668,29108,1080,1,7,5,1,0,0,0
2,2,212,2,100,29109,1060,4,2,2,0,1,0,0
2,2,212,2,100,29109,1060,3,2,2,0,1,0,0
2,2,212,2,100,29109,1060,1,2,2,0,1,0,0
2,2,212,2,100,29109,1060,2,2,2,0,1,0,0
2,2,212,2,100,29109,1080,2,4,2,1,0,0,0
2,2,212,2,100,29109,1080,3,4,2,1,0,0,0
2,2,212,2,100,29109,1080,1,4,2,1,0,0,0
2,2,212,2,100,29109,1080,4,4,2,1,0,0,0
2,2,212,2,100,29110,1060,1,2,1,0,1,0,0
2,2,212,2,100,29111,1070,1,2,4,1,0,0,0
2,2,212,2,100,29111,1080,1,2,5,1,0,0,0
2,2,212,2,100,29112,1060,2,2,4,1,0,0,0
2,2,212,2,100,29112,1060,1,2,4,1,0,0,0
2,2,212,2,100,29112,1080,1,3,5,1,0,0,0
2,2,212,2,100,29113,1100,1,4,3,1,0,0,0
2,2,212,2,100,29115,1060,1,7,3,1,0,0,0
2,2,212,2,100,29115,1060,2,7,3,1,0,0,0
2,2,212,2,100,29116,1060,1,3,5,1,1,0,0
2,2,212,2,100,29116,1080,1,6,6,1,1,0,0
2,2,212,2,100,29116,1080,2,6,6,1,1,0,0
2,2,212,2,100,29116,1080,3,6,6,1,1,0,0
2,2,212,2,100,29118,1060,4,5,6,1,1,0,0
2,2,212,2,100,29118,1060,1,5,6,1,1,0,0
2,2,212,2,100,29118,1060,2,5,6,1,1,0,0
2,2,212,2,100,29118,1060,5,5,6,1,1,0,0
2,2,212,2,100,29118,1080,2,2,6,1,1,0,0
2,2,212,2,100,29118,1080,4,2,6,1,1,0,0
2,2,212,2,100,29118,1080,1,2,6,1,1,0,0
2,2,212,2,100,29118,1080,5,2,6,1,1,0,0
2,2,212,2,100,29119,1060,2,3,2,1,0,0,0
2,2,212,2,100,29119,1080,2,2,2,1,0,0,0
2,2,212,2,100,29119,1080,1,2,1,1,0,0,1
2,2,212,2,100,29119,1080,3,2,1,1,0,0,0
2,2,212,2,100,29120,1060,2,2,1,1,0,0,0
2,2,212,2,100,29120,1060,1,2,2,1,0,0,1
2,2,212,2,100,29120,1060,3,1,1,1,0,0,0
2,2,212,2,100,29120,1080,3,2,1,1,0,0,0
2,2,212,2,100,29120,1080,2,2,1,1,0,0,0
2,2,212,2,100,29120,1080,1,2,2,1,0,0,1
2,2,212,2,1254,29121,1060,1,2,2,1,0,0,0
2,2,212,2,1254,29121,1060,2,2,2,1,0,0,0
2,2,212,2,1254,29121,1060,3,1,2,1,0,0,0
2,2,212,2,1254,29121,1080,2,1,1,1,0,0,0
2,2,212,2,1254,29121,1080,3,1,1,1,0,0,0
2,2,212,2,1254,29121,1080,1,1,1,1,0,0,0
2,2,212,2,1254,29122,1080,1,1,2,1,0,0,0
2,2,212,2,1254,29122,1080,2,1,2,1,0,0,0
2,2,212,2,1254,29122,1080,4,1,2,1,0,0,0
2,2,212,2,1254,29122,1080,3,1,2,1,0,0,0
2,2,212,2,1254,29122,1110,3,1,2,1,0,0,0
2,2,212,2,1254,29122,1110,1,1,2,1,0,0,0
2,2,212,2,1254,29122,1110,2,1,1,1,0,0,0
2,2,212,2,1254,29123,1060,1,2,4,1,0,0,0
2,2,212,2,1254,29123,1080,1,2,4,1,0,0,0
2,2,212,2,1254,29124,1060,3,2,3,1,0,0,0
2,2,212,2,1254,29124,1060,2,2,3,1,0,0,0
2,2,212,2,1254,29124,1060,1,2,3,1,0,0,0
2,2,212,2,1254,29124,1080,1,2,3,1,0,0,0
2,2,212,2,1254,29124,1110,3,1,4,1,0,0,0
2,2,212,2,1254,29124,1110,1,2,4,1,0,0,0
2,2,212,2,1254,29124,1110,2,2,4,1,0,0,0
2,2,212,2,1254,29126,1060,3,1,1,1,0,0,0
2,2,212,2,1254,29127,1060,4,1,2,1,0,0,0
2,2,212,2,1254,29127,1060,3,1,2,1,0,0,0
2,2,212,2,1254,29128,1060,5,3,6,1,1,0,0
2,2,212,2,1254,29128,1060,1,3,6,1,1,0,0
2,2,212,2,1254,29130,1060,1,3,6,1,1,0,0
2,2,212,2,1254,29130,1070,1,3,3,1,0,0,0
2,2,212,2,1254,29130,1080,1,1,6,1,0,0,0
2,2,212,2,1254,29132,1010,5,2,2,1,0,0,0
2,2,212,2,1254,29132,1010,1,2,2,1,0,0,0
2,2,212,2,1254,29132,1010,2,2,1,1,0,0,0
2,2,212,2,1254,29132,1060,5,1,2,1,0,0,0
2,2,212,2,1254,29132,1060,2,2,2,1,0,0,0
2,2,212,2,1254,29132,1060,1,2,3,1,0,0,0
2,2,212,2,1254,29132,1080,2,2,1,1,0,0,0
2,2,212,2,1254,29132,1080,1,1,1,1,0,0,0
2,2,213,1,1010,29133,1080,5,1,3,1,0,0,0
2,2,213,1,1010,29133,1080,1,1,3,1,0,0,0
2,2,213,1,1010,29134,1080,1,4,2,1,0,0,0
2,2,213,1,1010,29135,1080,1,5,4,1,0,0,0
2,2,213,1,1010,29140,1010,7,1,4,1,0,0,0
2,2,213,1,1010,29140,1010,5,1,4,0,0,1,0
2,2,213,1,1010,29140,1010,6,1,3,1,0,0,0
2,2,213,1,1010,29140,1010,2,1,5,0,0,1,0
2,2,213,1,1010,29140,1010,10,1,3,0,0,1,0
2,2,213,1,1010,29140,1080,13,5,3,1,0,0,0
2,2,213,1,1010,29140,1080,12,5,3,1,0,0,0
2,2,213,1,1010,29140,1080,8,5,3,1,0,0,0
2,2,213,1,1010,29140,1080,7,5,3,1,0,0,0
2,2,213,1,1010,29140,1080,6,5,3,1,0,0,0
2,2,213,1,1010,29142,1080,1,3,4,1,0,1,0
2,2,213,1,1010,29142,1080,7,3,4,1,0,0,0
2,2,213,1,1010,29142,1080,4,3,4,1,0,0,0
2,2,213,1,1010,29142,1080,5,3,4,1,0,0,0
2,2,213,1,1010,29142,1080,6,3,4,1,0,0,0
2,2,213,1,1010,29143,1080,7,3,4,1,0,0,0
2,2,213,1,1010,29143,1080,1,2,4,1,0,0,0
2,2,213,1,1010,29143,1080,2,3,4,1,0,0,0
2,2,213,1,1010,29143,1110,7,4,3,1,0,1,0
2,2,213,1,1010,29143,1110,2,4,3,1,0,1,0
2,2,213,1,1010,29143,1110,1,4,3,1,0,1,0
2,2,213,1,1010,29144,1080,1,3,2,1,0,0,0
2,2,213,2,1282,29147,1060,2,3,3,1,0,0,0
2,2,213,2,1282,29147,1060,1,3,3,1,0,0,0
2,2,213,2,1282,29147,1070,2,7,3,1,0,0,0
2,2,213,2,1282,29147,1070,1,4,4,1,0,0,0
2,2,213,2,1282,29147,1080,2,5,3,1,0,0,0
2,2,213,2,1282,29147,1080,1,5,3,1,0,0,0
2,2,213,2,1282,29148,1060,1,8,2,1,0,0,0
2,2,213,2,1282,29148,1060,2,6,2,1,0,0,0
2,2,213,2,1282,29148,1080,1,8,3,1,0,0,0
2,2,213,2,1282,29148,1080,2,8,3,1,0,0,0
2,2,213,2,1282,29149,1060,1,1,3,1,0,0,0
2,2,213,2,1282,29149,1080,1,1,2,1,0,0,0
2,2,213,2,1282,29149,1110,1,1,2,1,0,0,0
2,2,213,2,1282,29150,1070,1,4,3,1,0,0,0
2,2,213,2,1282,29150,1080,1,4,5,1,0,0,0
2,2,213,2,1282,29151,1070,1,2,3,1,0,0,0
2,2,213,2,1282,29151,1070,3,2,3,1,0,0,0
2,2,213,2,1282,29151,1070,4,2,3,1,0,0,0
2,2,213,2,1282,29151,1070,2,2,3,1,0,0,0
2,2,213,2,1282,29151,1080,1,4,3,1,0,0,0
2,2,213,2,1282,29153,1070,1,5,4,1,0,1,0
2,2,213,2,1282,29153,1070,2,5,5,1,0,1,0
2,2,213,2,1282,29153,1080,1,8,5,1,0,0,0
2,2,213,2,1282,29153,1080,2,8,5,1,0,1,0
2,2,213,2,1282,29154,1060,3,8,3,1,0,0,0
2,2,213,2,1282,29154,1060,5,5,3,1,0,0,0
2,2,213,2,1282,29154,1060,2,8,3,1,0,0,0
2,2,213,2,1282,29154,1060,4,5,3,1,0,0,0
2,2,213,2,1282,29154,1070,3,3,6,0,0,1,0
2,2,213,2,1282,29154,1070,1,2,5,1,0,0,0
2,2,213,2,1282,29154,1070,2,3,6,0,0,1,0
2,2,213,2,1282,29154,1080,1,4,5,1,0,0,0
2,2,213,2,1282,29154,1110,3,2,4,0,0,1,0
2,2,213,2,1282,29154,1110,2,2,4,0,0,1,0
2,2,213,2,1282,29155,1060,1,4,5,1,0,0,0
2,2,213,2,1282,29155,1060,2,4,5,1,0,0,0
2,2,213,2,1282,29155,1080,2,6,5,1,0,0,0
2,2,213,2,1282,29155,1080,1,6,5,1,0,0,0
2,2,213,2,1282,29156,1010,6,1,6,1,0,0,0
2,2,213,2,1282,29156,1010,2,1,6,1,0,0,0
2,2,213,2,1282,29156,1010,7,1,6,1,0,0,0
2,2,213,2,1282,29156,1010,5,1,6,1,0,0,0
2,2,213,2,1282,29156,1070,2,2,5,1,0,0,0
2,2,213,2,1282,29156,1070,6,2,5,1,0,0,0
2,2,213,2,1282,29156,1070,5,2,5,1,0,0,0
2,2,213,2,1282,29156,1070,7,2,5,1,0,0,0
2,2,213,2,1282,29156,1080,7,2,5,1,0,0,0
2,2,213,2,1282,29156,1080,2,2,5,1,0,0,0
2,2,213,2,1282,29156,1080,6,2,5,1,0,0,0
2,2,213,2,1282,29156,1080,5,2,5,1,0,0,0
2,2,213,2,1406,29158,1080,1,5,3,1,0,0,0
2,2,213,2,1406,29160,1060,3,6,3,1,0,0,0
2,2,213,2,1406,29160,1060,1,4,3,1,0,0,0
2,2,213,2,1406,29160,1080,1,4,4,1,0,0,0
2,2,213,2,1406,29160,1080,3,6,4,1,0,0,0
2,2,213,2,1406,29160,1110,1,5,3,1,0,0,0
2,2,213,2,1406,29160,1110,3,4,3,1,0,0,0
2,2,213,2,1406,29161,1060,1,4,5,1,0,0,0
2,2,213,2,1406,29161,1080,1,3,4,1,0,0,0
2,2,213,2,1406,29161,2020,1,2,1,1,0,0,0
2,2,213,2,1406,29162,1060,1,4,3,1,0,0,0
2,2,213,2,1406,29162,1070,1,2,4,1,0,0,0
2,2,213,2,1406,29162,1080,1,1,5,1,0,0,0
2,2,213,2,1406,29162,2120,1,1,2,1,0,0,0
2,2,213,2,1406,29164,1070,2,5,3,1,0,1,0
2,2,213,2,1406,29164,1080,2,3,2,1,0,1,0
2,2,213,2,1406,29165,1060,4,5,5,1,0,0,0
2,2,213,2,1406,29165,1060,2,5,5,1,0,0,0
2,2,213,2,1406,29165,1060,5,3,5,1,0,0,0
2,2,213,2,1406,29165,1060,3,5,5,1,0,0,0
2,2,213,2,1406,29165,1080,3,3,5,1,0,0,0
2,2,213,2,1406,29165,1080,2,3,6,1,0,1,0
2,2,213,2,1406,29166,1080,1,2,3,1,0,0,0
