"zone","state","lga","sector","ea","hhid","sec11_resp","s11q1b","s11q1b_os","s11q1","s11q2","s11q3a","s11q3b","s11q4a","s11q4b","s11q5a","s11q5a_os","s11q5b","s11q5c_1","s11q5c_2","s11q5c_3","s11q5c_4","s11q5c_5","s11q5c_6","s11q5c_7","s11q5c_8","s11q5c_9","s11q5","s11q6","s11q6_os","s11q7","s11q7b","s11q8","s11q8b","s11q9","s11q40","s11q40_os","s11q41","s11q41_os","s11q42","s11q43_1","s11q43_2","s11q43_os","s11q44_1","s11q44_2","s11q45","s11q46_1","s11q46_2","s11q46_3","s11q46_os","s11q47","s11q48__1","s11q48__2","s11q48__3","s11q48__4","s11q48__5","s11q48__6","s11q48__7","s11q48_os","s11q49","s11q50","s11q51","s11q52","s11q53","s11q54","s11q33b","s11q33b_os","s11q55","s11q55_os","s11q56","s11q57a","s11q57b","s11q58","s11q59","s11q60","s11q60_os","s11q61","s11q62","s11q63a","s11q63b","s11q64","s11q65","s11q66","s11q67__1","s11q67__2","s11q67__3","s11q67__4","s11q67__5","s11q67__6","s11q67__7","s11q67_os","s11q68","s11q68_os","s11q69","s11q36","s11q36_os","s11q70","s11q71","s11q71_os","s11q72","s11q73","s11q74","s11q38","s11q38b","s11q75a","s11q75b"
6,28,2815,2,10,289072,1,1,,1,400000,,,,,5,,2,,,,,,,,,,1975,1,,2,,1,,4,3,,3,,2,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,10,,,,1,,,,1,13,,,3,3,1,1,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,28,2816,1,2146,289073,1,4,,5,,,,42000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,5,,1,,2,14,,,850,,2,,,,,1,1,0,1,0,0,0,0,,1,8,0,4,16,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,6,,0,7,,1,3,,2,1,4,1,,500,4
6,28,2816,1,2146,289074,1,4,,5,,,,12000,2,5,,1,1,,,,,,,,,9999,1,,2,,3,,3,0,"NONE",,,,,,,,,,,,,,2,,,,,,,,,,,,,,,10,,,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,3,5,,,
6,28,2816,1,2146,289077,1,4,,5,,,,8400,2,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,5,,,1,,,,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,7,1,2,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,3,,,2,1,2,4,,,
6,28,2816,1,2146,289080,1,4,,5,,,,2000,1,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,4,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,2,1,28,6,2,6,,5,,2,,,,1,4,,1,3,2,2,2,2,2,,,,,,,,,6,,0,7,,1,3,,2,1,12,1,,200,4
6,28,2816,1,2146,289081,1,4,,3,,1000,1,,,6,,,,,,,,,,,,1951,5,,2,,3,,1,3,,3,,2,4,,,1000,,2,,,,,1,1,0,0,0,0,0,0,,1,6,0,3,8,2,10,,,,1,,,,1,6,,5,3,5,1,1,2,2,,,,,,,,,6,,0,7,,1,3,,2,1,10,1,,1000,4
6,28,2816,1,2146,289082,1,4,,5,,,,1500,1,5,,2,,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,700,,2,,,,,1,1,0,0,0,0,0,0,,1,4,1,20,4,2,4,,1,,3,30,1,2,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,1,3,,2,1,10,1,,150,4
6,28,2816,1,2146,289083,1,4,,5,,,,2000,1,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,1800,,2,,,,,1,1,0,0,0,0,0,0,,1,8,1,21,10,2,6,,5,,2,,,,1,4,,1,3,20,1,3,2,2,,,,,,,,,6,,0,7,,1,4,,2,1,5,1,,200,4
6,28,2816,1,2146,289084,2,4,,5,,,,12000,2,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,5,,,4,,,2000,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,5,1,2,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,5,1,,100,4
6,28,2805,2,498,289088,1,3,,1,300000,,,,,5,,1,1,,,,,,,,,2009,1,,2,,3,,3,2,,3,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,16,3,6,0.5,2,10,,,,1,,,,1,5,,1,3,3,1,1,2,2,,,,,,,,,10,,0,12,,,,,3,,,5,,,
6,28,2816,1,2146,289097,2,4,,5,,,,12000,2,6,,,,,,,,,,,,1958,5,,2,,3,,1,1,,5,,,4,,,3000,,2,,,,,1,1,0,0,0,0,0,0,,1,6,1,2,10,2,6,,5,,2,,,,1,6,,5,3,20,1,2,2,2,,,,,,,,,6,,0,7,,1,3,,2,1,8,1,,1000,4
6,28,2816,1,2146,289098,1,4,,5,,,,1600,1,6,,,,,,,,,,,,9999,5,,2,,3,,2,7,,5,,,16,,,,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,5,1,2,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,5,1,,100,4
6,28,2805,2,498,289102,1,4,,5,,,,700,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,0,"NONE",,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,1,13,2,5,11,2,5,,1,,3,4,1,1,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,3,1,99,5,,,
6,29,2930,1,530,290001,1,4,,3,,6000,2,,,6,,,,,,,,,,,,1962,5,,2,,3,,2,1,,1,,2,4,,,4000,,1,4,6,,,1,1,0,0,0,0,0,0,,1,10,2,8,7,2,4,,1,,3,15,1,4,1,15,,,,,,,2,2,,,,,,,,,4,,0,7,,1,1,,2,1,3,5,,,
6,29,2930,1,530,290002,2,4,,1,3000000,,,,,6,,,,,,,,,,,,9999,5,,2,,3,,6,6,,1,,2,1,,,,,1,4,6,,,1,1,0,0,0,0,0,0,,1,12,2.5,9,8,2,4,,1,,3,25,1,10,1,4,,1,3,25,1,5,2,2,,,,,,,,,6,,1000,3,,2,,,2,2,,5,,,
6,29,2930,1,530,290003,2,4,,3,,24000,2,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,6,,5,,,1,,,,,2,,,,,2,,,,,,,,,,,,,,,4,,1,,3,30,1,16,2,,,,,,,,1,2,,,,,,,,,4,,0,3,,3,,,2,1,3,5,,,
6,29,2930,1,530,290005,4,4,,3,,1500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,1,,3,,1,4,,,1500,,2,,,,,2,,,,,,,,,,,,,,,11,,5,,3,0,,0,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,1,3,,2,1,2,5,,,
6,29,2930,1,530,290006,1,4,,3,,1000,1,,,6,,,,,,,,,,,,1980,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,5,0,10,24,2,4,,1,,3,1,2,1,2,,,,,,,,2,2,,,,,,,,,4,,100,7,,1,3,,2,1,4,5,,,
6,29,2930,1,530,290007,1,4,,3,,1500,1,,,6,,,,,,,,,,,,1969,5,,2,,3,,3,1,,3,,1,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,12,2,6,5,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,1500,3,,1,3,,2,1,1,5,,,
6,29,2930,1,530,290008,1,4,,3,,8400,2,,,6,,,,,,,,,,,,1950,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,2,,,,,,,,,,,,,,,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,6,,0,3,,2,,,2,1,3,6,"UNATHORISED REFUSE HEAP MANAGED BY THE COMMUNITY",,
6,29,2930,1,0,290009,2,3,,1,1000000,,,,,5,,1,1,,,,,,,,,2014,5,,2,,1,,3,5,,1,,2,14,,,3000,,1,6,,,,2,,,,,,,,,,,,,,,6,,2,,3,4,1,6,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,29,2930,1,530,290010,1,4,,3,,6000,2,,,6,,,,,,,,,,,,1960,5,,2,,3,,1,2,,5,,,2,,,750,,2,,,,,1,1,0,0,0,0,0,0,,1,17,4,1,24,2,10,,,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,2,,,2,1,2,6,"AUTHORISED REFUSED HEAP BY THE COMMUNITY",,
6,29,2930,1,1300,290031,2,4,,3,,2000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,6,,1,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,12,3,8,10,2,4,,1,,3,10,1,30,2,,,,,,,,2,2,,,,,,,,,4,,200,2,,2,,,1,1,2,1,,100,4
6,29,2930,1,1300,290032,1,4,,1,5000000,,,,,6,,,,,,,,,,,,1938,5,,2,,3,,4,1,,4,,,4,,,300,,2,,,,,1,1,0,0,0,0,0,0,,1,8,3,3,18,2,10,,,,1,,,,1,15,,,,,,,2,1,0,1,0,0,0,0,0,,10,,0,7,,2,,,2,2,,4,,,
6,29,2930,1,1300,290033,2,4,,3,,500,1,,,6,,,,,,,,,,,,1954,5,,2,,3,,1,6,,2,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,10,3,8,35,2,4,,1,,3,5,1,1,2,,,,,,,,2,2,,,,,,,,,4,,0,7,,2,,,2,1,6,4,,,
6,29,2930,1,1300,290034,9,4,,1,2000000,,,,,6,,,,,,,,,,,,2015,5,,5,,3,,6,5,,1,,2,14,,,2800,,2,,,,,1,1,0,0,0,0,0,0,,1,10,2,8,8,2,4,,1,,3,5,1,32,2,,,,,,,,2,2,,,,,,,,,4,,200,2,,2,,,3,1,2,3,,100,4
6,29,2930,1,0,290035,1,4,,3,,36000,2,,,6,,,,,,,,,,,,1945,5,,2,,3,,2,5,,1,,2,14,,,1900,,2,,,,,1,1,0,0,0,0,0,0,,1,11,2,6,5,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,29,2930,1,1300,290036,2,4,,5,,,,1500,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,7,,1,,1,16,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,10,4,4,4,2,5,,5,,3,2,1,40,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,1,1,6,5,,,
6,29,2930,1,1300,290037,3,4,,5,,,,15000,2,5,,1,1,,,,,,,,,9999,5,,2,,4,,1,6,,5,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,0,24,2,4,,1,,3,5,1,28,2,,,,,,,,2,2,,,,,,,,,4,,0,3,,2,,,2,1,6,1,,0,
6,29,2930,1,1300,290038,2,4,,5,,,,12000,2,5,,1,1,2,,,,,,,,9999,5,,2,,3,,1,5,,5,,,14,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,15,0,0,0,2,4,,1,,3,10,1,20,2,,,,,,,,2,2,,,,,,,,,4,,0,2,,1,1,,2,1,5,5,,,
6,29,2930,1,1300,290039,2,4,,5,,,,12000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,1,4,6,,,1,1,0,0,0,0,0,0,,1,15,3,3,5,2,4,,1,,3,10,1,20,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,4,1,,120,4
6,29,2930,1,1300,290040,1,4,,5,,,,7200,2,6,,,,,,,,,,,,9999,5,,2,,3,,1,8,"COAL STOVE",5,,,3,,,2500,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,0,24,2,4,,1,,3,30,1,7,2,,,,,,,,2,2,,,,,,,,,4,,0,3,,3,,,2,1,6,1,,100,4
6,29,2909,2,220,290042,1,4,,3,,12000,2,,,6,,,,,,,,,,,,1959,5,,2,,3,,1,6,,2,,2,1,,,,,2,,,,,2,,,,,,,,,,,,,,,5,,5,,3,0,,0,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,29,2909,2,220,290043,1,4,,1,2000000,,,,,5,,1,1,,,,,,,,,2016,5,,4,,3,,3,1,,5,,,4,,,3000,,1,6,,,,1,1,0,0,0,0,0,0,,1,16,3,1,8,2,5,,5,,3,6,1,4,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,1,1,1,4,,,
6,29,2909,2,220,290045,2,1,,3,,6000,2,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,5,,,4,,,500,,2,,,,,1,1,0,0,0,0,0,0,,1,12,2,0,10,2,5,,5,,3,15,1,10,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,29,2909,2,220,290046,1,4,,3,,6000,2,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,1,,2,4,,,0,,1,4,6,,,2,,,,,,,,,,,,,,,5,,5,,3,35,1,2,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,29,2909,2,220,290047,1,1,,1,1000000,,,,,6,,,,,,,,,,,,2013,5,,2,,3,,3,1,,3,,2,4,,,1500,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,3,10,1,30,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,4,,,
6,29,2909,2,220,290048,1,4,,3,,700,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,2000,,2,,,,,2,,,,,,,,,,,,,,,10,,,,1,,,,1,4,,5,3,0,,0,2,2,,,,,,,,,5,,0,3,,2,,,2,1,1,5,,,
6,29,2909,2,220,290049,2,4,,3,,8400,2,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,14,2,0,8,2,6,,5,,3,6,1,30,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,1,5,,,
6,29,2909,2,220,290050,1,4,,3,,6000,2,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,5,,,4,,,0,,1,4,6,,,1,1,0,0,0,0,0,0,,1,10,3,3,7,2,10,,,,1,,,,1,5,,5,3,5,1,3,2,2,,,,,,,,,5,,0,12,,,,,3,,,4,,,
6,29,2905,1,1096,290071,1,4,,3,,500,1,,,6,,,,,,,,,,,,1970,5,,2,,3,,2,2,,1,,2,8,,,0,,2,,,,,2,,,,,,,,,,,,,,,10,,,,1,,,,1,5,,5,3,4,1,5,2,2,,,,,,,,,6,,0,7,,2,,,2,1,99,4,,,
6,29,2905,1,1096,290072,1,4,,3,,500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,500,,1,4,,,,2,,,,,,,,,,,,,,,5,,5,,3,30,1,10,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,29,2905,1,1096,290073,3,3,,1,4000000,,,,,5,,1,3,,,,,,,,,2015,5,,2,,3,,5,5,,1,,2,14,,,6000,,1,4,6,,,1,1,0,0,0,0,0,0,,1,13,2,2,9,1,10,,,,1,,,,1,15,,,,,,,2,1,0,1,0,0,0,1,0,,6,,0,2,,2,,,1,2,,4,,,
6,29,2905,1,1096,290074,1,4,,3,,400,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,,1,,2,4,,,200,,1,6,,,,2,,,,,,,,,,,,,,,5,,5,,3,5,1,3,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,3,1,99,5,,,
6,28,2806,1,0,290075,1,4,,5,,,,18000,2,5,,2,,,,,,,,,,9999,5,,2,,3,,1,5,,1,,2,14,,,1200,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,14,3,2,5,,6,,3,10,1,6,2,,,,,,,,2,1,0,0,1,0,0,0,0,,6,,0,2,,3,,,2,1,8,2,,100,4
6,29,2905,1,1096,290077,1,4,,3,,1000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,5,,1,,2,14,,,2000,,2,,,,,1,1,0,0,0,0,0,0,,1,14,2,9,11,2,10,,,,2,,,,1,5,,5,3,10,1,10,2,2,,,,,,,,,6,,0,2,,2,,,2,1,5,5,,,
6,29,2905,1,1096,290078,1,4,,3,,700,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,5,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,10,2,0,12,2,5,,5,,3,20,1,6,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,3,,,3,1,1,5,,,
6,29,2905,1,1096,290080,2,4,,3,,800,1,,,6,,,,,,,,,,,,2003,5,,2,,3,,1,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,3,10,1,10,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,29,2910,1,350,290081,1,4,,3,,1500,1,,,6,,,,,,,,,,,,2005,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,5,1,0,6,2,5,,5,,3,15,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,1,2,5,,,
6,29,2910,1,350,290082,2,3,,3,,120000,2,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,1,4,6,,,1,1,0,0,0,0,0,0,,1,10,2,5,13,2,5,,5,,3,4,1,4,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,1,1,1,4,,,
6,29,2910,1,350,290083,1,4,,1,5000000,,,,,5,,1,1,,,,,,,,,1998,5,,2,,3,,3,1,,5,,,4,,,0,,1,4,6,,,1,1,0,0,0,0,0,0,,1,10,2,3,14,2,10,,,,1,,,,1,6,,5,2,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,1,5,,,
6,29,2910,1,350,290084,2,3,,5,,,,120000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,4,5,,1,,2,14,,,2000,,2,,,,,1,1,0,0,0,0,0,0,,1,10,1,14,13,2,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,3,,,1,2,,2,,500,4
6,29,2910,1,350,290085,1,4,,5,,,,18000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,2,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,7,24,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,12,,500,3,,3,,,2,1,1,5,,,
6,29,2910,1,0,290086,3,4,,5,,,,19200,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,5,,5,,,14,,,2000,,1,4,6,,,1,1,0,0,0,0,0,0,,1,13,2,6,9,2,5,,5,,3,6,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,3,,,2,1,4,5,,,
6,29,2910,1,350,290087,1,4,,1,15000000,,,,,5,,1,1,,,,,,,,,1977,5,,2,,3,,6,5,,1,,1,14,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,4,0,14,10,1,6,,5,,2,,,,2,,,,,,,,2,1,0,1,0,0,0,0,0,,6,,0,2,,2,,,1,2,,2,,500,4
6,29,2910,1,350,290088,2,3,,1,60000000,,,,,1,,1,1,,,,,,,,,2010,5,,9,,5,,5,5,,1,,2,14,,,8000,,2,,,,,1,1,0,0,0,0,0,0,,1,8,2,2,13,1,5,,5,,1,,,,2,,,,,,,,2,1,0,1,0,0,0,0,0,,5,,0,2,,2,,,1,2,,2,,500,4
6,29,2910,1,350,290089,1,3,,3,,100000,2,,,6,,,,,,,,,,,,2015,5,,2,,3,,1,1,,5,,,4,,,400,,1,4,6,,,1,1,0,0,0,0,0,0,,1,10,2,6,8,2,5,,5,,3,4,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,1,1,1,5,,,
6,29,2910,1,350,290090,3,4,,1,5000000,,,,,5,,1,3,,,,,,,,,1977,5,,2,,3,,3,5,,5,,,14,1,,1900,1000,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,0,0,2,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,2,1,2,5,,,
6,29,2920,2,1628,290171,1,4,,3,,6000,2,,,6,,,,,,,,,,,,1972,3,,2,,1,,2,1,,5,,,4,,,0,,1,4,6,,,2,,,,,,,,,,,,,,,10,,,,3,1,1,2,1,13,,,3,8,1,2,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,29,2920,2,1628,290172,3,5,,1,100000,,,,,6,,,,,,,,,,,,2010,1,,2,,2,,3,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,6,1,30,2,,,,,,,,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,29,2920,2,1628,290173,2,4,,1,850000,,,,,6,,,,,,,,,,,,1968,1,,2,,2,,3,1,,5,,,4,,,100,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,20,1,10,2,,,,,,,,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,29,2920,2,1628,290176,1,5,,3,,2400,2,,,6,,,,,,,,,,,,1940,1,,7,,2,,2,1,,5,,,4,,,0,,1,6,,,,2,,,,,,,,,,,,,,,13,,,,3,15,1,14,2,,,,,,,,2,1,0,0,0,0,0,1,0,,13,,0,12,,,,,3,,,5,,,
6,29,2920,2,1628,290177,1,5,,3,,2400,2,,,6,,,,,,,,,,,,9999,1,,2,,1,,4,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,8,1,12,2,,,,,,,,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,29,2920,2,1628,290178,3,6,,1,150000,,,,,6,,,,,,,,,,,,1973,1,,2,,2,,4,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,6,1,36,2,,,,,,,,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,29,2920,2,1628,290179,1,4,,3,,2500,2,,,6,,,,,,,,,,,,9999,1,,2,,1,,2,1,,5,,,4,,,0,,1,4,6,,,2,,,,,,,,,,,,,,,13,,,,3,8,1,4,2,,,,,,,,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,29,2920,2,1628,290180,1,4,,3,,7200,2,,,6,,,,,,,,,,,,1930,1,,7,,2,,3,1,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,13,,,,3,15,1,20,2,,,,,,,,2,2,,,,,,,,,13,,0,12,,,,,3,,,5,,,
6,29,2915,1,622,299001,1,4,,1,1000000,,,,,5,,2,,,,,,,,,,2010,3,,2,,3,,6,1,,5,,,4,,,600,,1,4,6,,,1,1,0,0,0,0,0,0,,1,12,2,3,12,2,6,,5,,3,4,1,6,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,2,,4,,,
6,29,2915,1,622,299004,1,4,,3,,3600,1,,,6,,,,,,,,,,,,2010,5,,2,,3,,3,2,,1,,2,3,,,2800,,2,,,,,1,1,0,0,0,0,0,0,,1,12,1,0,10,2,6,,5,,2,,,,2,,,,,,,,2,1,0,0,0,0,0,0,1,"POURING WATER GUARD",6,,0,2,,2,,,2,1,1,5,,,
6,29,2915,1,622,299005,1,4,,5,,,,1600,1,6,,,,,,,,,,,,1998,5,,2,,3,,4,2,,5,,,3,,,600,,1,6,4,,,1,1,0,0,0,0,0,0,,1,14,2.5,2,9,2,6,,5,,3,3,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,4,,,
6,29,2915,1,622,299006,1,4,,5,,,,12000,2,4,,1,1,,,,,,,,,1980,5,,2,,1,,2,2,,5,,,8,4,,0,0,1,4,6,,,1,1,0,0,0,0,0,0,,1,10,2,4,12,2,6,,5,,3,5,1,5,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,2,4,,,
6,29,2915,1,622,299007,1,4,,1,5000000,,,,,5,,1,1,,,,,,,,,2001,5,,2,,3,,7,5,,5,,,14,,,3500,,2,,,,,1,1,0,0,0,0,0,0,,1,8,2,3,13,2,6,,5,,2,,,,2,,,,,,,,2,1,0,1,0,0,0,0,0,,6,,0,2,,2,,,1,2,,4,,,
6,29,2915,1,622,299008,2,3,,1,2500000,,,,,5,,1,1,,,,,,,,,2013,5,,2,,3,,5,1,,3,,2,4,,,500,,2,,,,,1,1,0,0,0,0,0,0,,1,15,3,24,10,2,6,,5,,3,10,1,5,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,1,1,4,,,
6,29,2915,1,622,299009,2,3,,1,2000000,,,,,5,,1,1,,,,,,,,,2015,5,,9,,5,,5,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,13,3,3,24,1,6,,4,,3,10,1,35,2,,,,,,,,1,2,,,,,,,,,6,,0,2,,2,,,1,2,,5,,,
6,29,2915,1,622,299010,3,4,,5,,,,24000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,3,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,0,0,2,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,3,,,2,1,2,5,,,
6,29,2915,1,622,299011,1,4,,1,4000000,,,,,5,,1,1,,,,,,,,,1995,5,,2,,3,,2,5,,2,,2,14,,,2300,,2,,,,,1,1,0,0,0,0,0,0,,1,13,3,9,24,2,6,,5,,2,,,,2,,,,,,,,2,1,0,1,0,0,0,0,0,,6,,0,12,,,,,3,,,5,,,
6,29,2915,1,622,299012,1,4,,5,,,,12000,2,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,5,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,10,2,0,14,2,6,,5,,3,5,1,7,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,29,2918,1,454,299013,1,4,,5,,,,12000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,4,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,1,24,2,5,,5,,3,20,1,2,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,3,,,2,1,4,5,,,
6,29,2918,1,454,299014,2,4,,5,,,,12000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,5,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,0,0,2,5,,5,,3,30,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,3,,,2,1,3,5,,,
6,29,2918,1,454,299015,1,4,,5,,,,18000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,6,,5,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,5,1,1,24,2,6,,5,,3,12,1,2,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,3,,,2,1,4,5,,,
6,29,2918,1,454,299018,1,4,,1,3000000,,,,,5,,1,1,,,,,,,,,1987,5,,2,,3,,3,1,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,0,0,2,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,2,,,2,1,3,5,,,
6,29,2918,1,454,299020,1,4,,5,,,,24000,2,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,5,,2,,2,14,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,7,2,12,8,1,5,,5,,2,,,,2,,,,,,,,2,1,0,1,0,0,0,0,0,,5,,0,7,,3,,,2,1,6,5,,,
6,29,2918,1,454,299022,1,4,,1,6000000,,,,,5,,1,1,,,,,,,,,1982,5,,2,,3,,8,1,,3,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,10,1,0,12,1,5,,5,,1,,,,2,,,,,,,,2,1,0,1,0,0,0,0,0,,5,,2000,3,,1,1,,2,2,,5,,,
