"zone","state","lga","sector","ea","hhid","plotid","s11c2q10","s11c2q11a","s11c2q11b","s11c2q11_conv","s11c2q1","s11c2q2a","s11c2q2b","s11c2q2_conv","s11dq1a","s11c2q36_1","s11c2q36_2","s11c2q36_99","s11c2q36_os","s11c2q37a","s11c2q37b","s11c2q37a_conv","s11c2q38a","s11c2q38b","s11c2q38a_conv","s11c2q39a","s11c2q39b","s11c2q39a_conv","s11dq36","s11dq37a","s11dq37b","s11c2q37_conv","s11c2q19","s11c2q20","s11c2q21","s11c2q23","s11c2q25","s11c2q26","s11c2q27","s11c2q34"
2,34,3412,2,156,340057,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3412,2,156,340057,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3412,2,156,340057,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3412,2,156,340058,1,1,3,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,2
2,34,3412,2,156,340058,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3412,2,156,340058,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3412,2,156,340059,1,1,2,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,2,1
2,34,3412,2,156,340059,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
2,34,3412,2,156,340059,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
2,34,3412,2,156,340060,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3412,2,156,340060,3,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
2,34,3412,2,156,340060,4,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3408,2,870,340081,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3408,2,870,340086,1,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3408,2,870,340087,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3408,2,870,340087,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3408,2,870,340088,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3408,2,870,340089,1,1,6,3,1,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,1,0,3,26000,0,2,2,2
2,34,3408,2,870,340090,1,1,6,3,1,2,,,,1,1,1,0,,2,13,100,2,13,100,,,,2,,,,2,,,,,3,1,2
2,34,3401,2,370,349002,1,1,12,3,1,1,12,3,1,1,1,1,0,,5,11,25,3,11,25,,,,2,,,,2,,,,,2,1,2
2,34,3401,2,370,349002,2,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3401,2,370,349003,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3401,2,370,349004,1,1,12,3,1,2,,,,1,1,1,0,,5,12,50,5,12,50,,,,2,,,,2,,,,,2,2,1
2,34,3401,2,370,349004,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3401,2,370,349005,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3401,2,370,349005,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3401,2,370,349008,1,1,6,3,1,2,,,,1,0,1,0,,,,,6,12,50,,,,1,1,12,50,2,,,,,3,1,2
2,34,3401,2,370,349008,2,1,3,3,1,2,,,,1,0,1,0,,,,,2,12,50,,,,2,,,,2,,,,,3,1,2
2,34,3401,2,370,349009,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3401,2,370,349010,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3401,2,370,349010,2,1,4,3,1,2,,,,1,1,0,0,,3,12,50,,,,,,,2,,,,2,,,,,2,1,2
2,34,3401,2,370,349010,3,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3401,2,370,349011,1,1,1,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,1,2
2,34,3401,2,370,349011,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3401,2,370,349012,1,1,3,3,1,2,,,,1,0,1,0,,,,,1,11,25,,,,2,,,,1,0,1,3800,0,2,2,3
2,34,3401,2,370,349012,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,3
2,34,3401,2,370,349012,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,4000,0,2,2,3
2,34,3402,2,72,349014,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,3,0,,,2,2,3
2,34,3402,2,72,349014,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,4,0,,,2,2,3
2,34,3402,2,72,349015,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3402,2,72,349015,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3402,2,72,349016,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,2,0,,,2,2,2
2,34,3402,2,72,349016,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,2,0,,,2,2,2
2,34,3402,2,72,349017,2,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,1
2,34,3402,2,72,349018,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,1,1
2,34,3402,2,72,349018,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,1
2,34,3402,2,72,349019,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,4000,0,2,1,2
2,34,3402,2,72,349019,2,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,6000,0,2,1,2
2,34,3402,2,72,349020,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3402,2,72,349020,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3402,2,72,349021,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,72,349021,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,72,349022,1,1,7,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,72,349022,2,1,7,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,72,349022,3,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,72,349024,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,1
2,34,3402,2,768,349025,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349025,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349026,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3402,2,768,349026,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3402,2,768,349027,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3402,2,768,349028,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349028,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,768,349028,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,768,349028,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,768,349029,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,768,349030,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349030,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,768,349030,4,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3402,2,768,349032,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3402,2,768,349032,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3402,2,768,349032,3,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3402,2,768,349034,1,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349034,2,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349034,3,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349036,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3402,2,768,349036,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3406,2,728,349037,1,1,4,3,1,2,,,,1,0,1,0,,,,,2,11,25,,,,2,,,,2,,,,,2,1,2
2,34,3406,2,728,349039,1,1,6,3,1,2,,,,1,0,1,0,,,,,2,12,50,,,,2,,,,2,,,,,2,2,2
2,34,3406,2,728,349043,1,1,7,3,1,2,,,,1,1,1,0,,2,12,50,2,12,50,,,,2,,,,2,,,,,2,1,2
2,34,3406,2,728,349047,1,1,2,3,1,2,,,,1,0,1,0,,,,,1,11,25,,,,2,,,,2,,,,,3,2,3
2,34,3407,1,64,349050,1,1,8,3,1,2,,,,1,1,1,0,,4,11,25,4,11,25,,,,2,,,,2,,,,,2,1,1
2,34,3407,1,64,349050,2,1,2,3,1,2,,,,1,1,1,0,,2,10,10,2,10,10,,,,2,,,,2,,,,,2,1,2
2,34,3407,1,64,349050,3,1,7,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3407,1,64,349051,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3407,1,64,349051,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3407,1,64,349052,1,1,10,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,2
2,34,3407,1,64,349052,2,1,15,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3407,1,64,349053,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3407,1,64,349053,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3407,1,64,349054,1,1,2,3,1,2,,,,1,1,0,0,,1,11,25,,,,,,,2,,,,2,,,,,3,1,2
2,34,3407,1,64,349055,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,3,15000,0,2,1,2
2,34,3407,1,64,349055,2,1,12,3,1,2,,,,1,1,0,0,,1,13,100,,,,,,,2,,,,2,,,,,3,1,2
2,34,3407,1,64,349056,1,1,12,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,7,7,60000,0,2,2,2
2,34,3407,1,64,349056,2,1,16,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,7,7,60000,0,2,2,2
2,34,3407,1,64,349057,1,1,8,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3407,1,64,349057,2,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3407,1,64,349059,1,1,10,3,1,2,,,,1,0,1,0,,,,,2,12,50,,,,2,,,,1,0,3,10000,0,2,2,3
2,34,3407,1,64,349059,2,1,5,3,1,2,,,,1,0,1,0,,,,,5,11,25,,,,2,,,,1,0,3,10000,0,2,2,3
2,34,3407,1,64,349059,3,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,4,1500,0,2,2,3
2,34,3407,1,64,349060,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,5,0,,,2,2,2
2,34,3407,1,64,349060,2,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,3,0,,,2,2,3
2,34,3409,2,500,349061,1,1,18,3,1,2,,,,1,0,1,0,,,,,1,11,25,,,,2,,,,2,,,,,2,2,2
2,34,3409,2,500,349061,2,1,18,3,1,2,,,,1,0,1,0,,,,,18,11,25,,,,2,,,,2,,,,,2,2,2
2,34,3409,2,500,349062,1,1,3,3,1,1,3,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3409,2,500,349063,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3409,2,500,349064,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3409,2,500,349066,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3409,2,500,349066,2,1,8,3,1,1,1,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3409,2,500,349067,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3409,2,500,349067,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3409,2,500,349068,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
2,34,3409,2,500,349068,2,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
2,34,3409,2,500,349068,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
2,34,3409,2,500,349069,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
2,34,3409,2,500,349069,2,1,1,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
2,34,3409,2,500,349071,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3409,2,500,349071,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3409,2,500,349072,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3409,2,500,349072,2,1,5,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3411,2,1034,349073,1,2,,,,2,,,,1,1,1,0,,5,51,2.5,5,51,2.04999995231628,,,,2,,,,2,,,,,2,2,2
2,34,3411,2,1034,349073,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3411,2,1034,349075,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3411,2,1034,349075,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3411,2,1034,349080,1,2,,,,2,,,,1,1,0,0,,2,31,2.20000004768372,,,,,,,2,,,,2,,,,,3,2,3
2,34,3411,2,1034,349080,2,1,4,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,3,1,2
2,34,3411,2,1034,349084,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3416,2,620,349085,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,1
2,34,3416,2,620,349085,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,1
2,34,3416,2,620,349086,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3416,2,620,349087,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,34,3416,2,620,349087,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3416,2,620,349088,1,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3416,2,620,349088,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3416,2,620,349088,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3416,2,620,349089,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,9500,0,2,1,2
2,34,3416,2,620,349089,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
2,34,3416,2,620,349089,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,1
2,34,3416,2,620,349090,1,1,2,3,1,1,1,3,1,1,0,1,0,,,,,7,13,100,,,,2,,,,2,,,,,3,1,2
2,34,3416,2,620,349090,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,3500,0,2,1,2
2,34,3416,2,620,349091,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,2
2,34,3416,2,620,349092,1,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3416,2,620,349092,2,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3416,2,620,349092,3,1,2,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,34,3416,2,620,349093,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3416,2,620,349093,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3416,2,620,349093,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3416,2,620,349095,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3416,2,620,349095,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,34,3411,2,1034,349109,1,1,24,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,35,3513,2,576,350061,1,2,,,,1,1,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,35,3513,2,576,350062,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,1,1,1
2,35,3513,2,576,350063,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,10,11,25,2,,,,,2,1,2
2,35,3513,2,576,350064,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,35,3513,2,576,350064,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,35,3513,2,576,350065,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,35,3513,2,576,350065,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,35,3513,2,576,350066,2,1,12,3,1,1,12,3,1,2,,,,,,,,,,,,,,2,,,,1,0,5,25000,0,1,1,1
2,35,3513,2,576,350067,1,1,1,3,1,2,,,,1,0,1,0,,,,,1,12,50,,,,1,18,11,25,2,,,,,2,1,2
2,35,3513,2,576,350067,3,1,1,3,1,2,,,,2,,,,,,,,,,,,,,1,18,11,25,2,,,,,2,2,2
2,35,3513,2,576,350068,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,35,3513,2,576,350068,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,35,3513,2,576,350069,1,1,4,3,1,1,2,3,1,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,3,2,3
2,35,3513,2,576,350070,1,1,2,3,1,2,,,,2,,,,,,,,,,,,,,1,15,11,25,2,,,,,2,1,2
2,35,3505,2,1726,359002,1,2,,,,2,,,,1,0,1,0,,,,,1,52,3.47000002861023,,,,2,,,,2,,,,,2,2,3
2,35,3505,2,1726,359003,1,2,,,,1,3,3,1,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,2,2,1
2,35,3505,2,1726,359003,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,150,13,100,1,5,0,,,1,2,3
2,35,3505,2,1726,359004,1,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,1,2,0,,,2,1,2
2,35,3505,2,1726,359004,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,1,0,4,8000,0,2,1,2
2,35,3505,2,1726,359005,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,7,0,,,2,2,2
2,35,3505,2,1726,359005,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,7,0,,,2,2,2
2,35,3505,2,1726,359006,1,2,,,,1,2,3,1,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,2,2,2
2,35,3505,2,1726,359007,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,8,0,,,2,2,2
2,35,3505,2,1726,359007,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,8,0,,,2,2,2
2,35,3505,2,1726,359008,1,2,,,,1,6,3,1,2,,,,,,,,,,,,,,2,,,,1,4,0,,,2,1,2
2,35,3505,2,1726,359009,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,25,12,50,1,2,0,,,2,1,2
2,35,3505,2,1726,359009,2,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,25,12,50,1,2,0,,,2,1,2
2,35,3505,2,1726,359010,1,1,3,3,1,2,,,,1,0,1,0,,,,,2,12,50,,,,1,30,12,50,1,0,3,15000,0,2,1,2
2,35,3505,2,1726,359011,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,30,12,50,1,2,0,,,2,1,2
2,35,3505,2,1726,359011,2,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,30,12,50,1,2,0,,,2,1,2
2,35,3506,2,2404,359013,2,2,,,,2,,,,1,0,1,0,,,,,1,11,25,,,,2,,,,2,,,,,3,2,3
2,35,3506,2,2404,359013,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,35,3506,2,2404,359015,1,1,2,3,1,1,1,3,1,1,0,1,0,,,,,2,12,50,,,,1,10,11,25,1,2,2,8000,0,2,1,2
2,35,3506,2,2404,359018,3,2,,,,2,,,,2,,,,,,,,,,,,,,1,10,11,25,1,2,2,8000,0,2,1,2
2,35,3506,2,2404,359019,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,300,0,2,2,2
2,35,3506,2,2404,359020,1,2,,,,1,3,3,1,2,,,,,,,,,,,,,,2,,,,1,0,5,12000,0,2,2,2
2,35,3506,2,2404,359021,1,2,,,,1,5,3,1,1,0,1,0,,,,,5,12,50,,,,1,3,12,50,2,,,,,3,2,2
2,35,3506,2,2404,359021,2,1,3,3,1,2,,,,2,,,,,,,,,,,,,,1,3,12,50,2,,,,,2,2,2
2,35,3506,2,2404,359023,1,2,,,,1,4,3,1,1,1,1,0,,4,12,50,4,12,50,,,,2,,,,1,2,2,40000,0,1,2,2
2,35,3507,2,596,359027,1,1,4,3,1,1,2,3,1,1,0,1,0,,,,,10,52,3.47000002861023,,,,2,,,,2,,,,,1,1,2
2,35,3507,2,596,359029,2,1,6,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
2,35,3507,2,596,359031,1,1,12,3,1,1,3,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,1
2,35,3507,2,596,359032,1,1,5,3,1,2,,,,2,,,,,,,,,,,,,,1,20,12,50,2,,,,,2,1,2
2,35,3507,2,596,359033,1,1,3,3,1,2,,,,2,,,,,,,,,,,,,,1,6,13,100,2,,,,,3,1,2
2,35,3507,2,596,359034,1,2,,,,1,3,3,1,2,,,,,,,,,,,,,,1,10,13,100,2,,,,,3,1,1
2,35,3507,2,596,359035,2,2,,,,1,2,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,3
2,35,3510,2,550,359037,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,50,13,100,1,14,0,,,1,2,1
2,35,3510,2,550,359037,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,30,13,100,1,5,0,,,1,2,1
2,35,3510,2,550,359038,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,45,13,100,1,6,0,,,2,2,3
2,35,3510,2,550,359039,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,35,3510,2,550,359041,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,2,2
2,35,3510,2,550,359043,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
2,35,3510,2,550,359045,3,2,,,,2,,,,2,,,,,,,,,,,,,,1,65,12,50,1,6,0,,,1,2,3
2,35,3510,2,550,359046,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,15,11,25,1,2,0,,,2,1,2
2,35,3510,2,550,359048,2,1,2,3,1,2,,,,2,,,,,,,,,,,,,,1,25,11,25,1,2,2,8000,0,2,1,2
2,35,3512,2,478,359049,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,1,0,2,4500,0,2,2,1
2,35,3512,2,478,359051,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,120,12,50,1,0,2,5000,0,2,2,2
2,35,3512,2,478,359053,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,3,0,,,2,2,2
2,35,3512,2,478,359053,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,2,0,,,2,2,2
2,35,3512,2,478,359054,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,1,6,0,,,2,2,2
2,35,3512,2,478,359054,2,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,1,3,0,,,2,2,2
2,35,3512,2,478,359055,1,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,1,2,0,,,1,2,3
2,35,3512,2,478,359056,1,1,2,3,1,2,,,,1,0,1,0,,,,,2,12,50,,,,1,30,12,50,1,0,2,10000,0,2,1,2
2,35,3512,2,478,359057,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,18,13,100,1,1,1,1500,700,2,2,2
2,35,3512,2,478,359058,1,1,2,3,1,2,,,,1,0,1,0,,,,,2,12,50,,,,1,40,12,50,1,2,2,4000,0,2,1,2
2,35,3512,2,478,359059,1,2,,,,1,1,3,1,1,0,1,0,,,,,1,12,50,,,,1,50,12,50,1,0,1,3000,0,2,1,2
