"zone","state","lga","sector","ea","hhid","plotid","sa2bq2a","sa2bq2","sa2bq3","sa2bq3a","sa2bq4","sa2bq4a__1","sa2bq4a__2","sa2bq4a__3","sa2bq4a__4","sa2bq4a__5","sa2bq5a","sa2bq5","sa2bq6","sa2bq6a","sa2bq7","sa2bq7a__1","sa2bq7a__2","sa2bq7a__3","sa2bq7a__4","sa2bq7a__5","sa2bq8a","sa2bq8","sa2bq9","sa2bq9a","sa2bq10","sa2bq10a__1","sa2bq10a__2","sa2bq10a__3","sa2bq10a__4","sa2bq10a__5","sa2bq13a","sa2bq14a","sa2bq15a","sa2bq16a","sa2bq17a__1","sa2bq17a__2","sa2bq17a__3","sa2bq17a__4","sa2bq17a__5","sa2bq13b","sa2bq14b","sa2bq15b","sa2bq16b","sa2bq17b__1","sa2bq17b__2","sa2bq17b__3","sa2bq17b__4","sa2bq17b__5","sa2bq13c","sa2bq14c","sa2bq15c","sa2bq16c","sa2bq17c__1","sa2bq17c__2","sa2bq17c__3","sa2bq17c__4","sa2bq17c__5"
4,1,109,2,1214,19093,2,1,5,1,7,1300,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1214,19093,3,0,,,,,,,,,,1,4,1,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1214,19095,1,0,,,,,,,,,,1,4,2,6,800,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1214,19095,3,0,,,,,,,,,,1,4,3,6,800,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1214,19096,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,3,1,5,0,0,1,0,1,0,,,,,,,,
4,1,109,2,1792,19097,1,1,3,3,7,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19097,2,1,4,3,4,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19097,4,1,4,4,7,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19098,1,0,,,,,,,,,,1,3,3,5,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19098,2,0,,,,,,,,,,1,3,3,5,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19099,1,0,,,,,,,,,,1,5,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19099,2,0,,,,,,,,,,1,2,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19100,1,0,,,,,,,,,,1,3,2,5,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19100,2,0,,,,,,,,,,1,4,2,5,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,2,2,5,0,0,1,0,1
4,1,109,2,1792,19101,2,1,3,3,7,1000,0,0,1,0,0,1,4,3,7,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19104,1,0,,,,,,,,,,1,5,3,8,1200,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,3,2,6,0,0,1,0,1,0,,,,,,,,
4,1,109,2,1792,19104,2,0,,,,,,,,,,1,4,3,8,1200,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,1,3,1,6,0,0,1,0,0,0,,,,,,,,
4,1,109,2,1792,19105,1,0,,,,,,,,,,1,4,1,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19105,2,0,,,,,,,,,,1,2,1,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19105,3,1,2,1,6,1200,0,0,1,0,0,1,2,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19105,4,1,2,1,6,1200,0,0,1,1,0,1,2,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19106,1,0,,,,,,,,,,1,1,2,4,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1792,19107,1,0,,,,,,,,,,1,2,1,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19110,1,1,6,3,6,1500,0,0,1,0,1,1,6,3,6,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19110,2,1,8,2,6,1500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19111,1,0,,,,,,,,,,1,3,2,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19111,2,0,,,,,,,,,,1,3,2,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19112,1,0,,,,,,,,,,1,8,4,7,1500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,1,2,6,0,0,1,0,0,0,,,,,,,,
4,1,109,2,1996,19112,2,0,,,,,,,,,,1,2,2,5,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19113,1,0,,,,,,,,,,1,2,1,8,1250,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19113,2,0,,,,,,,,,,1,4,2,6,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19115,1,0,,,,,,,,,,1,3,2,6,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19115,2,0,,,,,,,,,,1,3,2,6,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19116,2,0,,,,,,,,,,1,5,2,6,1500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,2,2,6,0,0,1,0,1,0,,,,,,,,
4,1,109,2,1996,19116,4,0,,,,,,,,,,1,2,1,6,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,1,1,2,1,6,1500,0,0,1,0,0,1,2,2,6,1300,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,2,1,2,2,6,1500,0,0,1,0,0,1,2,1,6,1300,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,3,1,3,3,6,1500,0,0,1,0,0,1,2,2,6,1300,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,4,1,2,1,6,1500,0,0,1,0,0,1,2,1,6,1300,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19117,6,1,2,1,6,1500,0,0,1,1,0,1,2,1,6,1300,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19118,1,0,,,,,,,,,,1,4,1,6,1300,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19118,2,0,,,,,,,,,,1,4,1,6,1300,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19119,1,0,,,,,,,,,,1,5,2,8,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19119,2,0,,,,,,,,,,1,2,2,8,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19119,3,0,,,,,,,,,,1,3,2,8,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,109,2,1996,19120,1,0,,,,,,,,,,1,3,2,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19121,1,0,,,,,,,,,,1,3,4,8,700,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19121,2,0,,,,,,,,,,1,4,3,8,700,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19122,1,0,,,,,,,,,,1,4,3,8,700,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19122,2,0,,,,,,,,,,1,5,3,8,700,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19123,1,0,,,,,,,,,,1,4,2,8,600,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19124,1,0,,,,,,,,,,1,3,3,10,600,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19124,2,0,,,,,,,,,,1,3,3,10,600,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19125,1,0,,,,,,,,,,1,2,1,6,800,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19125,2,0,,,,,,,,,,1,2,2,6,800,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19126,1,1,3,4,8,1200,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19126,2,1,2,3,7,1200,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19127,1,0,,,,,,,,,,0,,,,,,,,,,1,3,3,6,1000,0,0,1,0,1,0,,,,,,,,,1,3,2,6,0,0,1,0,1,0,,,,,,,,
4,1,110,2,338,19127,2,1,2,5,6,1200,0,0,1,0,0,1,3,2,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19129,1,0,,,,,,,,,,1,4,2,5,800,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19129,2,0,,,,,,,,,,1,4,1,6,800,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,338,19130,1,0,,,,,,,,,,1,2,3,8,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,1,2,3,8,0,0,1,0,0,0,,,,,,,,
4,1,110,2,338,19130,2,0,,,,,,,,,,1,1,2,8,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,1,1,2,8,0,0,1,0,0,0,,,,,,,,
4,1,110,2,338,19131,1,1,3,3,8,1000,0,0,1,0,1,1,2,4,8,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,2,2,8,0,0,1,0,1,0,,,,,,,,
4,1,110,2,338,19131,2,1,1,2,6,800,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,1,2,3,6,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
4,1,111,2,118,19133,1,0,,,,,,,,,,1,2,1,5,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,1,1,2,5,0,0,1,0,0,0,,,,,,,,
4,1,111,2,118,19133,2,0,,,,,,,,,,1,2,2,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,111,2,118,19135,2,0,,,,,,,,,,1,1,1,4,700,0,0,1,0,0,1,1,1,4,500,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,111,2,118,19136,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,2,1,4,0,0,1,0,1
4,1,111,2,118,19136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,2,1,4,0,0,1,1,0
4,1,111,2,118,19137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,2,2,0,0,1,0,1,0,,,,,,,,
4,1,111,2,118,19138,1,0,,,,,,,,,,1,3,5,5,700,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,111,2,118,19139,1,0,,,,,,,,,,1,5,3,2,700,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,111,2,118,19140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,0,0,1,0,1,,,,,,,,,
4,1,111,2,118,19141,1,0,,,,,,,,,,1,2,2,8,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,111,2,118,19143,1,0,,,,,,,,,,1,3,2,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,2,2,6,0,0,1,0,1,0,,,,,,,,
4,1,111,2,118,19143,2,0,,,,,,,,,,1,2,2,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,2,3,4,0,0,1,0,1,0,,,,,,,,
4,1,111,2,118,19143,3,0,,,,,,,,,,1,2,1,6,1000,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,111,2,118,19144,1,0,,,,,,,,,,1,2,2,6,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,2,2,6,0,0,1,0,1,0,,,,,,,,
4,1,112,2,556,19158,1,0,,,,,,,,,,1,5,1,7,1500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,1,1,1,6,0,0,1,0,0,0,,,,,,,,
4,1,112,2,556,19158,5,0,,,,,,,,,,1,3,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19158,6,0,,,,,,,,,,1,2,3,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19159,1,0,,,,,,,,,,1,3,3,7,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19159,2,0,,,,,,,,,,1,3,3,7,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19159,3,0,,,,,,,,,,1,3,1,7,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19159,4,0,,,,,,,,,,1,3,2,7,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19160,1,0,,,,,,,,,,1,7,5,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19160,2,0,,,,,,,,,,1,6,4,5,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19161,1,1,2,2,6,1500,0,0,1,0,0,1,2,2,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19161,2,1,2,2,6,1500,0,0,1,0,0,1,2,2,6,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19163,1,0,,,,,,,,,,1,3,1,7,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19164,2,0,,,,,,,,,,1,2,2,6,1000,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19164,3,0,,,,,,,,,,1,3,1,7,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19165,1,0,,,,,,,,,,1,2,2,5,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19166,1,0,,,,,,,,,,1,3,2,6,1300,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19166,2,0,,,,,,,,,,1,3,1,6,1300,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19166,4,0,,,,,,,,,,1,4,1,6,1300,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19168,1,0,,,,,,,,,,1,5,1,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19168,2,0,,,,,,,,,,1,4,1,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19168,3,0,,,,,,,,,,1,5,1,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,112,2,556,19168,4,0,,,,,,,,,,1,6,1,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19169,1,0,,,,,,,,,,1,3,4,4,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19169,2,0,,,,,,,,,,1,3,3,4,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19170,1,0,,,,,,,,,,1,9,1,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19173,1,0,,,,,,,,,,1,2,1,5,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19173,2,0,,,,,,,,,,1,2,1,5,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19173,3,0,,,,,,,,,,1,1,1,5,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19174,1,0,,,,,,,,,,1,2,6,4,500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19174,2,0,,,,,,,,,,1,2,5,4,500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19174,3,0,,,,,,,,,,1,2,5,4,500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19177,1,0,,,,,,,,,,1,5,2,4,800,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19178,1,0,,,,,,,,,,1,2,1,6,1000,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19178,2,0,,,,,,,,,,1,3,1,6,1000,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19178,3,0,,,,,,,,,,1,2,2,6,1000,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19179,1,0,,,,,,,,,,1,2,5,6,1200,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19179,2,0,,,,,,,,,,1,3,3,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,6,19180,1,0,,,,,,,,,,1,2,2,7,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,2,2,7,0,0,1,0,1,0,,,,,,,,
4,1,113,2,6,19180,2,0,,,,,,,,,,1,2,2,7,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,1,1,2,3,0,0,1,0,1,0,,,,,,,,
4,1,113,2,44,19181,1,0,,,,,,,,,,1,2,3,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19182,1,0,,,,,,,,,,1,3,2,7,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19182,3,0,,,,,,,,,,1,2,3,8,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19182,4,0,,,,,,,,,,1,2,1,7,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19183,1,0,,,,,,,,,,1,6,2,5,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19184,1,0,,,,,,,,,,1,2,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19184,2,0,,,,,,,,,,1,2,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19184,3,0,,,,,,,,,,1,3,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19185,1,0,,,,,,,,,,1,2,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19185,2,0,,,,,,,,,,1,2,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19185,4,0,,,,,,,,,,1,1,1,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19186,1,0,,,,,,,,,,1,2,2,7,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19186,2,0,,,,,,,,,,1,2,1,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19186,3,0,,,,,,,,,,1,3,1,6,1000,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19187,1,0,,,,,,,,,,1,2,2,8,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19187,2,0,,,,,,,,,,1,2,3,8,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19188,1,0,,,,,,,,,,1,3,2,6,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19191,1,0,,,,,,,,,,1,3,3,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19191,2,0,,,,,,,,,,1,5,3,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19192,1,0,,,,,,,,,,1,6,2,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19192,3,0,,,,,,,,,,1,5,3,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,44,19192,4,0,,,,,,,,,,1,5,2,6,1200,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,284,19193,1,1,8,2,5,1500,0,0,1,0,0,1,7,2,5,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,284,19193,2,1,6,3,5,1500,0,0,1,0,0,1,5,3,5,1500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,284,19194,2,0,,,,,,,,,,1,4,2,8,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,284,19195,2,0,,,,,,,,,,1,3,3,8,1200,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,113,2,284,19202,1,1,8,3,7,1300,0,0,1,0,1,1,3,2,7,1300,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,115,1,176,19205,1,0,,,,,,,,,,1,2,1,10,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,115,1,176,19206,1,0,,,,,,,,,,1,2,2,11,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,115,1,176,19207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,2,2,3,0,0,1,0,1
4,1,115,1,176,19207,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,2,1,3,0,0,1,0,1,0,,,,,,,,
4,1,115,1,176,19209,1,0,,,,,,,,,,1,3,3,6,1700,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,115,1,176,19213,1,0,,,,,,,,,,1,4,3,8,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,115,1,176,19213,2,0,,,,,,,,,,1,4,2,8,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,115,1,176,19214,1,0,,,,,,,,,,1,5,4,8,1500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
