"zone","state","lga","sector","ea","hhid","plotid","indiv","sa2aq1b","sa2aq1c","sa2aq1d__1","sa2aq1d__2","sa2aq1d__3","sa2aq1d__4","sa2aq1d__5","sa2aq1d__6"
4,14,1411,2,836,149099,3,2,15,5,0,0,1,1,1,0
4,14,1411,2,836,149101,1,1,20,6,0,0,1,1,1,1
4,14,1411,2,836,149101,2,1,20,3,0,0,1,1,1,1
4,14,1411,2,836,149102,2,1,8,4,0,0,1,0,1,1
4,14,1411,2,836,149102,3,1,20,7,0,0,1,0,0,1
4,14,1411,2,836,149102,3,2,15,5,0,0,1,0,0,1
4,14,1411,2,836,149102,4,1,20,6,0,1,1,0,0,1
4,14,1411,2,836,149102,4,2,12,4,0,1,1,0,0,1
4,14,1411,2,836,149105,1,2,6,1,0,0,0,1,0,1
4,14,1411,2,836,149105,2,2,4,1,0,0,0,1,0,0
4,14,1411,2,836,149108,2,1,2,6,0,0,1,0,0,0
4,14,1411,2,1414,149109,1,1,10,4,0,0,0,0,1,0
4,14,1411,2,1414,149109,3,1,10,5,0,0,0,0,1,1
4,14,1411,2,1414,149110,1,1,13,4,0,0,1,0,0,0
4,14,1411,2,1414,149110,1,3,4,3,0,0,0,0,1,0
4,14,1411,2,1414,149110,2,1,10,3,0,0,0,0,1,0
4,14,1411,2,1414,149111,1,1,7,2,0,0,1,0,1,1
4,14,1411,2,1414,149111,2,1,4,2,0,0,0,0,1,0
4,14,1411,2,1414,149112,1,1,4,3,0,0,1,0,1,0
4,14,1411,2,1414,149112,2,1,3,2,0,0,1,0,0,1
4,14,1411,2,1414,149115,1,1,5,2,0,0,0,0,1,1
4,14,1411,2,1414,149119,2,1,24,5,0,0,1,1,1,1
4,14,1411,2,1414,149119,2,7,45,4,0,0,1,1,1,0
4,14,1411,2,1414,149119,3,1,25,5,0,0,1,1,1,1
4,14,1411,2,1414,149119,3,7,25,4,0,0,1,1,1,0
4,14,1411,2,1414,149120,1,1,10,3,0,0,1,1,1,1
4,14,1411,2,1414,149120,1,7,15,5,0,0,1,1,1,0
4,14,1411,2,1414,149120,4,1,16,5,0,0,1,0,1,1
4,14,1411,2,1414,149120,4,7,11,4,0,0,1,1,1,0
4,14,1416,2,1134,149122,1,1,6,4,0,0,1,0,0,1
4,14,1416,2,1134,149122,3,1,4,6,0,0,1,0,1,1
4,14,1416,2,1134,149123,1,1,8,6,0,0,1,0,0,1
4,14,1416,2,1134,149123,1,2,4,3,0,0,1,0,0,0
4,14,1416,2,1134,149123,2,1,6,6,0,0,1,0,1,1
4,14,1416,2,1134,149123,2,2,6,5,0,0,1,0,1,1
4,14,1416,2,1134,149123,2,4,2,4,0,0,0,0,1,0
4,14,1416,2,1134,149123,3,1,5,3,0,0,0,0,1,1
4,14,1416,2,1134,149123,3,2,5,4,0,0,0,0,1,1
4,14,1416,2,1134,149123,3,4,2,1,0,0,0,0,1,0
4,14,1416,2,1134,149123,4,2,8,6,0,0,1,0,1,1
4,14,1416,2,1134,149123,5,1,6,6,0,0,1,0,1,1
4,14,1416,2,1134,149125,1,1,10,5,0,0,1,1,1,1
4,14,1416,2,1134,149125,1,2,8,4,0,0,1,1,1,0
4,14,1416,2,1134,149125,2,1,5,3,0,0,1,0,1,1
4,14,1416,2,1134,149125,2,2,2,1,0,0,1,0,1,0
4,14,1416,2,1134,149125,3,1,16,5,0,1,0,1,1,0
4,14,1416,2,1134,149125,3,2,10,3,0,0,1,1,1,0
4,14,1416,2,1134,149125,4,1,20,3,0,1,0,1,1,0
4,14,1416,2,1134,149125,4,2,10,4,0,0,1,0,1,0
4,14,1416,2,1134,149126,1,1,20,5,0,0,1,0,1,1
4,14,1416,2,1134,149126,1,2,5,2,0,0,0,1,1,1
4,14,1416,2,1134,149126,2,1,12,5,0,0,1,0,1,1
4,14,1416,2,1134,149126,2,2,10,5,0,0,0,1,1,0
4,14,1416,2,1134,149126,3,1,15,5,0,0,1,1,1,1
4,14,1416,2,1134,149126,3,2,10,5,0,0,0,1,1,0
4,14,1416,2,1134,149127,1,1,20,2,0,0,0,1,1,1
4,14,1416,2,1134,149127,1,2,20,2,0,0,1,1,1,0
4,14,1416,2,1134,149127,1,3,6,1,0,0,0,1,0,0
4,14,1416,2,1134,149127,2,1,30,3,0,0,0,1,1,1
4,14,1416,2,1134,149127,2,2,14,3,0,0,1,1,1,0
4,14,1416,2,1134,149127,2,3,3,3,0,0,0,1,0,0
4,14,1416,2,1134,149127,3,1,15,3,0,0,0,1,1,1
4,14,1416,2,1134,149127,3,2,12,3,0,0,1,1,1,0
4,14,1416,2,1134,149127,4,1,20,4,0,0,0,1,1,1
4,14,1416,2,1134,149127,4,2,10,2,0,0,1,0,1,0
4,14,1416,2,1134,149127,4,3,5,2,0,0,0,1,0,0
4,14,1416,2,1134,149127,5,1,15,2,0,0,0,1,1,0
4,14,1416,2,1134,149127,5,2,20,2,0,0,1,1,1,1
4,14,1416,2,1134,149127,5,3,12,4,0,0,0,1,1,0
4,14,1416,2,1134,149128,1,1,3,6,0,0,0,0,1,0
4,14,1416,2,1134,149128,1,2,3,6,0,0,0,0,1,0
4,14,1416,2,1134,149128,2,1,2,4,0,0,1,0,0,0
4,14,1416,2,1134,149128,2,2,2,4,0,0,1,0,0,0
4,14,1416,2,1134,149128,3,1,2,6,0,0,1,0,1,0
4,14,1416,2,1134,149128,3,2,2,6,0,0,1,0,1,0
4,14,1416,2,1134,149129,1,1,4,5,0,0,1,0,1,0
4,14,1416,2,1134,149129,1,2,4,6,0,0,1,0,1,0
4,14,1416,2,1134,149129,2,1,3,5,0,0,1,0,1,0
4,14,1416,2,1134,149129,2,2,3,5,0,0,1,0,1,0
4,14,1416,2,1134,149130,1,2,5,6,0,0,1,0,0,0
4,14,1416,2,1134,149130,2,2,5,6,0,0,0,0,1,0
4,14,1416,2,1134,149132,1,1,3,4,0,0,1,0,1,0
4,14,1416,2,1134,149132,1,2,3,4,0,0,1,0,1,0
4,14,1416,2,1134,149132,1,3,3,4,0,0,1,0,1,0
4,14,1416,2,1134,149132,3,1,2,2,0,0,1,0,1,0
4,14,1416,2,1134,149132,3,2,3,3,0,0,1,0,1,0
4,14,1416,2,1134,149132,3,3,3,3,0,0,1,0,1,0
4,14,1416,2,1134,149132,4,1,4,4,0,0,1,0,1,0
4,14,1416,2,1134,149132,4,2,3,4,0,0,1,0,1,0
4,14,1416,2,1134,149132,5,1,3,4,0,0,1,0,1,0
4,14,1416,2,1134,149132,5,2,3,4,0,0,1,0,1,0
4,14,1417,2,36,149134,4,1,10,4,0,0,1,0,1,0
4,14,1417,2,36,149134,5,1,20,4,0,0,1,0,1,0
4,14,1417,2,36,149134,7,1,5,5,0,0,1,0,1,0
4,14,1417,2,36,149135,1,1,14,4,0,0,0,0,1,0
4,14,1417,2,36,149135,1,2,20,4,0,0,1,0,0,0
4,14,1417,2,36,149135,1,3,20,4,0,0,1,0,0,0
4,14,1417,2,36,149135,2,1,6,4,0,0,1,0,0,0
4,14,1417,2,36,149135,2,2,6,4,0,0,1,0,0,0
4,14,1417,2,36,149135,2,3,6,4,0,0,1,0,0,0
4,14,1417,2,36,149136,1,1,15,3,0,0,1,1,1,0
4,14,1417,2,36,149136,1,2,25,5,0,0,1,1,1,0
4,14,1417,2,36,149136,2,1,20,6,0,0,1,1,1,1
4,14,1417,2,36,149136,2,2,15,4,0,0,1,1,1,0
4,14,1417,2,36,149136,3,1,20,4,0,0,1,1,1,1
4,14,1417,2,36,149136,3,2,16,5,0,0,1,1,1,1
4,14,1417,2,36,149138,1,1,20,4,0,0,1,1,1,1
4,14,1417,2,36,149138,1,2,25,4,0,0,1,1,0,1
4,14,1417,2,36,149138,2,1,20,4,0,0,1,1,1,1
4,14,1417,2,36,149138,2,2,20,4,0,0,1,1,1,1
4,14,1417,2,36,149138,3,1,26,4,0,0,1,1,1,0
4,14,1417,2,36,149138,3,2,18,4,0,0,1,1,1,1
4,14,1417,2,36,149138,4,1,25,4,0,0,1,1,1,1
4,14,1417,2,36,149138,4,2,15,4,0,0,1,1,0,1
4,14,1417,2,36,149138,5,1,20,6,0,0,1,1,1,1
4,14,1417,2,36,149138,5,2,18,5,0,0,1,1,0,1
4,14,1417,2,36,149139,1,1,20,5,0,0,1,1,1,1
4,14,1417,2,36,149139,2,1,18,5,0,0,1,1,1,1
4,14,1417,2,36,149139,2,2,20,5,0,0,1,1,1,1
4,14,1417,2,36,149139,3,1,18,4,0,0,1,1,1,1
4,14,1417,2,36,149139,3,2,10,12,0,0,1,1,1,1
4,14,1417,2,36,149139,4,1,25,5,0,0,1,1,1,1
4,14,1417,2,36,149139,4,2,15,4,0,0,1,1,1,1
4,14,1417,2,36,149140,1,1,6,4,0,0,1,0,1,0
4,14,1417,2,36,149140,1,2,4,3,0,0,1,0,1,0
4,14,1417,2,36,149140,2,1,6,3,0,0,1,0,1,0
4,14,1417,2,36,149140,2,2,5,2,0,0,1,0,1,0
4,14,1417,2,36,149140,3,1,4,3,0,0,1,0,0,0
4,14,1417,2,36,149140,3,2,3,2,0,0,1,0,0,0
4,14,1417,2,36,149140,4,1,3,3,0,0,1,0,0,0
4,14,1417,2,36,149140,4,2,2,3,0,0,1,0,0,0
4,14,1417,2,36,149140,5,1,3,2,0,0,1,0,1,0
4,14,1417,2,36,149140,5,2,7,2,0,0,1,0,1,0
4,14,1417,2,36,149140,6,1,7,2,0,0,1,0,1,0
4,14,1417,2,36,149140,6,2,8,3,0,0,1,0,1,0
4,14,1417,2,36,149142,1,1,6,4,0,0,1,0,1,0
4,14,1417,2,36,149142,1,2,7,3,0,0,1,0,1,0
4,14,1417,2,36,149142,2,1,3,2,0,0,1,0,0,0
4,14,1417,2,36,149142,2,2,3,3,0,0,1,0,0,0
4,14,1417,2,36,149142,3,1,5,3,0,0,1,0,1,0
4,14,1417,2,36,149142,3,2,7,3,0,0,1,0,1,0
4,14,1417,2,36,149143,3,1,4,5,0,0,1,0,1,1
4,14,1417,2,36,149143,3,2,6,4,0,0,1,0,1,0
4,14,1417,2,36,149143,4,1,3,3,0,0,1,0,1,0
4,14,1417,2,36,149143,4,2,5,3,0,0,1,0,1,0
4,14,1417,2,36,149143,6,1,3,3,0,0,1,0,1,0
4,14,1417,2,36,149143,6,2,5,2,0,0,1,0,1,0
4,14,1417,2,36,149143,7,1,4,3,0,0,1,0,0,0
4,14,1417,2,36,149143,7,2,5,2,0,0,1,0,0,1
4,14,1417,2,36,149143,8,1,6,5,0,0,1,0,1,0
4,14,1417,2,36,149143,8,2,6,4,0,0,1,0,1,0
4,14,1403,1,1418,149155,1,1,2,1,0,0,1,0,0,0
4,14,1403,1,1418,149155,2,1,2,1,0,0,1,0,0,0
4,14,1411,2,1414,149162,1,1,7,4,0,0,1,0,1,1
4,14,1411,2,1414,149162,1,2,8,4,0,0,1,0,1,0
4,14,1411,2,1414,149162,2,1,11,3,0,0,1,0,1,0
4,14,1411,2,1414,149162,2,2,8,3,0,0,1,0,1,0
2,15,1506,1,398,150001,1,1,7,8,0,0,0,0,1,0
2,15,1506,1,398,150002,1,1,60,2,0,0,1,0,0,0
2,15,1506,1,398,150003,1,1,5,2,0,0,0,0,1,0
2,15,1506,1,398,150003,1,8,2,5,0,0,0,0,1,0
2,15,1506,1,398,150003,1,9,2,5,0,0,0,0,1,0
2,15,1506,1,398,150003,1,10,2,5,0,0,0,0,1,0
2,15,1506,1,398,150003,1,12,2,5,0,0,0,0,1,0
2,15,1506,1,398,150003,2,1,5,2,0,0,0,0,1,0
2,15,1506,1,398,150004,1,1,15,5,0,0,1,0,1,0
2,15,1506,1,398,150004,2,1,8,5,0,0,1,0,1,1
2,15,1508,2,1682,150012,1,1,12,6,0,0,1,1,1,1
2,15,1508,2,1682,150012,1,5,12,6,0,0,1,1,1,0
2,15,1508,2,1682,150012,2,1,16,6,0,0,0,1,1,1
2,15,1508,2,1682,150012,2,5,12,6,0,0,0,1,1,0
2,15,1508,2,1682,150012,2,6,14,6,0,0,1,1,1,0
2,15,1508,2,1682,150012,3,1,13,6,0,0,1,1,1,1
2,15,1508,2,1682,150012,3,5,13,6,0,0,1,1,1,0
2,15,1508,2,1682,150012,3,6,13,6,0,0,1,1,1,0
2,15,1508,2,1682,150013,1,1,20,2,0,0,1,1,0,1
2,15,1508,2,1682,150013,1,3,16,6,0,0,1,1,1,0
2,15,1508,2,1682,150013,1,4,16,6,0,0,1,1,1,0
2,15,1508,2,1682,150013,1,8,10,3,0,0,0,1,1,0
2,15,1508,2,1682,150013,2,3,20,6,0,0,1,1,1,0
2,15,1508,2,1682,150013,2,4,6,2,0,0,0,0,0,1
2,15,1508,2,1682,150013,2,6,6,5,0,0,0,1,1,0
2,15,1508,2,1682,150014,1,1,15,5,0,0,0,1,1,0
2,15,1508,2,1682,150014,1,2,10,5,0,0,1,1,0,0
2,15,1508,2,1682,150014,1,4,10,4,0,0,1,1,1,0
2,15,1508,2,1682,150014,2,1,8,5,0,0,1,0,1,1
2,15,1508,2,1682,150014,2,2,20,5,0,0,1,0,1,1
2,15,1508,2,1682,150015,1,1,11,4,1,1,1,0,1,0
2,15,1508,2,1682,150015,1,4,90,3,1,1,1,0,0,0
2,15,1508,2,1682,150015,1,5,15,3,1,1,1,0,0,0
2,15,1508,2,1682,150015,2,5,10,4,0,0,1,0,1,0
2,15,1508,2,1682,150015,2,6,12,2,1,1,1,0,0,0
2,15,1508,2,1682,150016,1,1,34,7,0,0,1,1,1,1
2,15,1508,2,1682,150016,1,2,25,7,0,0,1,1,1,1
2,15,1508,2,1682,150016,1,3,28,6,0,0,1,0,1,0
2,15,1508,2,1682,150016,1,4,24,7,0,0,1,1,1,0
2,15,1508,2,1682,150016,1,5,26,6,0,0,1,1,1,0
2,15,1508,2,1682,150016,1,6,23,5,0,0,1,1,1,0
2,15,1508,2,1682,150016,1,7,23,5,0,0,1,1,1,0
2,15,1508,2,1682,150016,1,8,23,5,0,0,1,1,1,0
2,15,1508,2,1682,150016,1,9,26,7,0,0,1,1,1,0
2,15,1508,2,1682,150016,2,1,8,4,0,0,1,1,1,1
2,15,1508,2,1682,150016,2,2,9,4,0,0,1,1,1,1
2,15,1508,2,1682,150016,2,3,14,4,0,0,1,1,1,0
2,15,1508,2,1682,150016,2,4,14,4,0,0,1,1,1,0
2,15,1508,2,1682,150016,2,5,9,4,0,0,1,1,1,0
2,15,1508,2,1682,150016,2,6,10,4,0,0,1,1,0,0
2,15,1508,2,1682,150016,2,7,9,4,0,0,1,1,1,0
2,15,1508,2,1682,150016,2,8,6,4,0,0,0,1,0,0
2,15,1508,2,1682,150016,2,9,10,4,0,0,1,1,1,0
2,15,1508,2,1682,150017,1,1,2,3,0,0,0,0,1,0
2,15,1508,2,1682,150017,1,2,5,4,0,0,0,0,1,0
2,15,1508,2,1682,150017,1,3,5,4,0,0,0,0,1,0
2,15,1508,2,1682,150017,2,1,5,4,0,0,0,0,1,1
2,15,1508,2,1682,150017,2,2,6,6,0,0,1,0,1,1
2,15,1508,2,1682,150017,2,3,3,6,0,0,0,0,1,1
2,15,1508,2,1682,150017,2,6,2,2,0,0,0,0,1,0
2,15,1508,2,1682,150018,1,1,15,5,0,1,1,1,1,0
2,15,1508,2,1682,150018,1,2,13,5,0,1,1,1,1,0
2,15,1508,2,1682,150018,1,3,15,4,0,1,1,1,1,0
2,15,1508,2,1682,150018,1,4,10,3,1,1,0,1,1,0
2,15,1508,2,1682,150018,1,5,5,2,1,1,0,1,1,0
2,15,1508,2,1682,150018,2,1,20,6,1,1,1,1,1,0
2,15,1508,2,1682,150018,2,2,15,5,0,1,0,0,0,0
2,15,1508,2,1682,150018,2,3,15,3,0,1,1,1,1,0
2,15,1508,2,1682,150019,1,1,16,6,0,0,1,1,1,1
2,15,1508,2,1682,150019,2,1,20,6,0,0,1,1,1,1
2,15,1508,2,1682,150019,3,1,18,5,0,0,1,1,1,1
2,15,1508,2,1682,150019,3,4,12,4,0,0,1,1,0,0
2,15,1508,2,1682,150020,1,1,17,5,0,0,1,1,1,1
2,15,1508,2,1682,150020,1,2,12,5,0,0,1,1,1,0
2,15,1508,2,1682,150020,1,3,20,5,0,0,1,1,1,1
2,15,1508,2,1682,150020,1,4,17,5,0,0,1,1,1,0
2,15,1508,2,1682,150020,1,5,17,3,0,0,1,1,1,0
2,15,1508,2,1682,150020,1,6,17,3,0,0,1,1,1,0
2,15,1508,2,1682,150020,2,1,23,5,0,0,1,1,1,1
2,15,1508,2,1682,150020,2,2,16,5,0,0,1,1,1,0
2,15,1508,2,1682,150020,2,3,23,5,0,0,1,1,1,1
2,15,1508,2,1682,150020,2,4,19,5,0,0,1,1,1,0
2,15,1508,2,1682,150020,2,5,16,3,0,0,1,1,1,0
2,15,1508,2,1682,150020,2,6,14,3,0,0,0,1,0,0
2,15,1511,2,1938,150021,1,1,25,4,1,1,1,0,0,0
2,15,1511,2,1938,150021,2,1,15,3,1,0,1,1,1,0
2,15,1511,2,1938,150022,1,1,15,5,0,0,1,0,1,1
2,15,1511,2,1938,150022,2,1,15,3,1,1,0,0,1,0
2,15,1511,2,1938,150022,3,1,10,3,1,1,0,1,0,0
2,15,1511,2,1938,150023,1,1,10,1,0,0,0,0,1,1
2,15,1511,2,1938,150024,1,1,10,4,0,1,1,0,1,0
2,15,1511,2,1938,150024,1,3,8,4,0,1,1,0,1,0
2,15,1511,2,1938,150024,2,1,3,5,0,1,0,1,1,0
2,15,1511,2,1938,150025,1,1,15,4,0,0,1,1,0,0
2,15,1511,2,1938,150025,2,1,12,4,0,0,1,1,0,0
2,15,1511,2,1938,150025,3,1,10,5,0,0,1,0,0,0
2,15,1511,2,1938,150026,1,3,7,5,0,1,1,0,1,0
2,15,1511,2,1938,150026,1,4,7,4,0,1,0,1,1,0
2,15,1511,2,1938,150026,2,3,11,5,0,0,0,1,1,0
2,15,1511,2,1938,150026,2,4,11,5,0,0,0,1,1,0
2,15,1511,2,1938,150026,2,8,12,5,0,0,0,1,1,1
2,15,1511,2,1938,150027,3,1,24,4,0,0,1,1,1,1
2,15,1511,2,1938,150028,1,1,4,5,0,0,1,1,1,0
2,15,1511,2,1938,150028,1,3,7,5,0,0,1,0,1,0
2,15,1511,2,1938,150028,1,9,4,5,0,0,0,0,1,0
2,15,1511,2,1938,150028,1,11,3,2,0,0,0,0,1,0
2,15,1511,2,1938,150028,2,1,5,6,0,0,0,0,1,0
2,15,1511,2,1938,150028,2,3,4,4,0,0,0,0,1,0
2,15,1511,2,1938,150028,3,1,3,4,0,0,0,0,1,0
2,15,1511,2,1938,150028,3,3,4,5,0,0,0,0,1,0
2,15,1511,2,1938,150029,1,1,20,4,0,0,1,0,1,0
2,15,1511,2,1938,150029,1,4,15,5,0,0,1,1,1,0
2,15,1511,2,1938,150029,1,5,5,5,0,0,0,0,1,0
2,15,1511,2,1938,150029,1,10,9,5,0,0,0,1,1,0
2,15,1511,2,1938,150029,2,1,14,5,0,0,0,1,1,1
2,15,1511,2,1938,150029,2,5,3,3,0,0,0,1,1,0
2,15,1511,2,1938,150029,2,7,3,4,0,0,1,0,1,0
2,15,1511,2,1938,150029,2,10,6,3,0,0,0,0,1,0
2,15,1511,2,1938,150030,1,4,20,5,0,0,1,1,1,0
2,15,1511,2,1938,150030,2,4,4,2,0,0,0,0,0,1
2,15,1511,2,1938,150030,2,8,10,4,0,0,0,0,1,0
2,15,1503,2,634,150062,1,1,5,1,0,0,0,0,1,1
2,15,1503,2,634,150063,1,1,5,1,0,0,0,0,1,0
2,15,1503,2,634,150063,2,1,4,1,0,0,0,0,1,0
2,15,1503,2,634,150064,1,2,14,6,0,0,1,1,1,0
2,15,1503,2,634,150064,1,13,15,5,0,0,1,1,1,0
2,15,1503,2,634,150064,2,2,17,6,0,0,1,1,1,0
2,15,1503,2,634,150064,2,4,12,5,0,0,1,1,1,0
2,15,1503,2,634,150064,2,8,10,6,0,0,1,1,1,0
2,15,1503,2,634,150064,2,12,10,5,0,0,0,1,1,0
2,15,1503,2,634,150064,3,2,5,4,0,0,0,0,1,1
2,15,1503,2,634,150064,3,4,12,5,0,0,0,1,1,1
2,15,1503,2,634,150064,3,7,10,4,0,0,0,1,1,0
2,15,1503,2,634,150064,3,8,2,5,0,0,0,1,1,0
2,15,1503,2,634,150064,3,10,4,5,0,0,0,1,1,0
2,15,1503,2,634,150064,3,12,4,5,0,0,1,1,1,0
2,15,1503,2,634,150064,3,13,15,5,0,0,0,1,1,0
2,15,1503,2,634,150065,1,2,20,7,0,0,1,1,1,0
2,15,1503,2,634,150065,1,3,18,7,0,0,1,1,1,0
2,15,1503,2,634,150065,1,4,15,5,0,0,1,0,1,0
2,15,1503,2,634,150065,1,7,15,6,0,0,1,0,1,0
2,15,1503,2,634,150065,2,2,10,5,0,0,1,0,1,0
2,15,1503,2,634,150065,2,3,7,5,0,0,1,0,1,0
2,15,1503,2,634,150065,2,4,7,5,0,0,1,0,1,0
2,15,1503,2,634,150065,2,7,5,5,0,0,0,0,1,0
2,15,1503,2,634,150066,1,1,10,5,0,0,1,0,1,1
2,15,1503,2,634,150066,1,3,7,4,0,0,0,1,1,0
2,15,1503,2,634,150066,1,4,7,4,0,0,0,1,1,0
2,15,1503,2,634,150066,2,1,9,5,0,0,0,1,1,0
2,15,1503,2,634,150066,2,2,5,4,0,0,0,1,1,0
2,15,1503,2,634,150066,2,4,4,4,0,0,0,0,1,0
2,15,1503,2,634,150066,3,1,14,4,0,0,1,1,1,0
2,15,1503,2,634,150066,3,3,10,4,0,0,1,1,1,0
2,15,1503,2,634,150066,3,4,8,4,0,0,1,0,1,0
2,15,1503,2,634,150067,1,1,12,3,0,0,0,1,1,1
2,15,1503,2,634,150067,2,1,8,3,0,0,0,1,1,1
2,15,1503,2,634,150068,1,1,12,5,0,0,1,1,1,1
2,15,1503,2,634,150068,1,3,8,5,0,0,0,1,1,0
2,15,1503,2,634,150068,1,4,12,4,0,0,0,1,1,0
2,15,1503,2,634,150068,2,1,7,3,0,0,0,1,1,1
2,15,1503,2,634,150069,1,1,12,4,0,0,0,1,1,1
2,15,1503,2,634,150069,1,2,13,4,0,0,1,1,1,0
2,15,1503,2,634,150069,1,4,10,4,0,0,1,0,1,0
2,15,1503,2,634,150069,2,1,8,4,0,0,0,0,1,1
2,15,1503,2,634,150069,2,2,6,4,0,0,0,1,1,0
2,15,1503,2,634,150069,2,4,6,4,0,0,0,1,1,0
2,15,1503,2,634,150069,3,1,12,4,0,0,1,0,1,1
2,15,1503,2,634,150069,3,2,10,4,0,0,1,1,1,0
2,15,1503,2,634,150070,1,1,7,3,0,0,0,1,1,0
2,15,1503,2,634,150070,2,1,5,3,0,0,0,1,1,0
1,25,2504,1,0,150071,2,1,7,4,0,0,0,0,1,0
1,25,2504,1,0,150071,2,4,7,4,0,0,0,0,1,0
1,25,2504,1,0,150071,2,5,7,4,0,0,0,0,1,0
1,25,2504,1,0,150071,4,1,4,4,0,0,0,0,1,0
1,25,2504,1,0,150071,4,4,4,4,0,0,0,0,1,0
1,25,2504,1,0,150071,4,5,4,4,0,0,0,0,1,0
2,15,1508,2,0,150079,2,1,20,4,0,0,1,1,1,1
2,15,1508,2,0,150079,2,3,15,5,0,0,1,1,1,0
2,15,1508,2,0,150079,2,4,15,5,0,0,1,1,1,0
2,15,1502,2,1386,159001,1,1,30,3,0,0,1,1,1,0
2,15,1502,2,1386,159001,2,1,10,2,0,0,1,1,1,0
2,15,1502,2,1386,159002,1,1,10,1,0,0,0,0,1,1
2,15,1502,2,1386,159002,1,4,30,4,0,0,1,0,1,1
2,15,1502,2,1386,159002,2,1,15,2,0,0,0,0,1,1
2,15,1502,2,1386,159002,2,4,15,3,0,0,1,0,1,0
2,15,1502,2,1386,159003,1,1,25,4,0,0,1,0,1,0
2,15,1502,2,1386,159003,1,2,20,2,0,0,1,0,1,0
2,15,1502,2,1386,159003,2,1,15,2,0,0,1,0,0,1
2,15,1502,2,1386,159003,2,2,10,2,0,0,1,0,0,0
2,15,1502,2,1386,159003,3,1,8,2,0,0,1,0,1,0
2,15,1502,2,1386,159004,1,1,19,4,0,0,0,1,1,1
2,15,1502,2,1386,159004,1,3,15,3,0,0,0,1,1,0
2,15,1502,2,1386,159004,2,1,15,4,0,0,0,1,1,0
2,15,1502,2,1386,159004,2,3,12,3,0,0,1,0,1,0
2,15,1502,2,1386,159005,1,1,15,6,0,0,0,1,1,0
2,15,1502,2,1386,159005,2,1,5,5,0,0,1,1,1,0
2,15,1502,2,1386,159006,1,3,12,6,0,0,0,1,1,1
2,15,1502,2,1386,159006,2,1,14,5,0,0,0,1,1,1
2,15,1502,2,1386,159006,2,2,8,4,0,0,0,1,1,0
2,15,1502,2,1386,159006,2,3,13,4,0,0,0,1,1,1
2,15,1502,2,1386,159006,2,4,9,4,0,0,0,1,1,0
2,15,1502,2,1386,159006,3,1,18,4,0,0,1,0,1,1
2,15,1502,2,1386,159006,3,2,10,3,0,0,1,0,1,0
2,15,1502,2,1386,159006,3,3,23,4,0,0,1,1,1,1
2,15,1502,2,1386,159006,3,4,15,3,0,0,1,0,1,0
2,15,1502,2,1386,159006,3,5,17,4,0,0,1,1,1,0
2,15,1502,2,1386,159007,1,1,20,6,0,0,1,1,1,0
2,15,1502,2,1386,159007,2,1,12,3,0,0,1,1,1,0
2,15,1502,2,1386,159010,1,1,2,3,0,0,1,0,1,0
2,15,1502,2,1386,159010,1,3,6,2,0,0,1,1,1,0
2,15,1502,2,1386,159010,1,4,1,2,0,0,0,0,1,0
2,15,1502,2,1386,159010,1,5,2,2,0,0,0,0,1,0
2,15,1502,2,1386,159010,2,1,7,6,0,0,1,1,1,0
2,15,1502,2,1386,159010,2,3,6,5,0,0,1,1,1,0
2,15,1502,2,1386,159011,1,1,5,2,0,0,0,0,1,0
2,15,1502,2,1386,159011,1,2,12,3,0,0,1,1,1,0
2,15,1502,2,1386,159012,1,1,2,4,0,0,1,0,0,0
2,15,1502,2,1386,159012,1,3,3,5,0,0,1,0,1,0
2,15,1502,2,1386,159012,2,1,9,4,0,0,1,1,1,0
2,15,1502,2,1386,159012,2,2,7,4,0,0,0,1,1,0
2,15,1502,2,1386,159012,2,3,10,4,0,0,1,1,1,0
2,15,1502,2,1386,159012,3,1,6,5,0,0,1,1,0,0
2,15,1502,2,1386,159012,3,2,10,4,0,0,1,1,0,0
2,15,1502,2,1386,159012,3,3,10,4,0,0,1,1,1,0
2,15,1503,2,864,159013,1,1,10,5,0,0,1,0,1,0
2,15,1503,2,864,159013,1,2,12,5,0,0,1,0,1,0
2,15,1503,2,864,159013,2,1,12,4,0,0,1,1,0,1
2,15,1503,2,864,159013,2,2,10,4,0,0,1,1,0,1
2,15,1503,2,864,159013,3,1,8,4,0,0,1,0,1,0
2,15,1503,2,864,159013,3,2,8,4,0,0,1,0,1,0
2,15,1503,2,864,159014,1,1,5,4,0,0,1,1,1,0
2,15,1503,2,864,159014,1,2,5,3,0,0,1,1,1,0
2,15,1503,2,864,159014,2,1,2,3,0,0,1,1,1,0
2,15,1503,2,864,159014,2,2,2,3,0,0,1,1,1,0
2,15,1503,2,864,159015,1,1,23,4,0,0,1,1,1,0
2,15,1503,2,864,159015,2,1,10,3,0,0,1,1,1,0
2,15,1503,2,864,159015,3,1,15,3,0,0,1,1,1,0
2,15,1503,2,864,159016,1,1,32,4,0,0,1,1,1,1
2,15,1503,2,864,159016,1,2,15,5,0,0,1,1,1,0
2,15,1503,2,864,159016,1,3,15,5,0,0,1,1,1,0
2,15,1503,2,864,159016,1,4,13,5,0,0,1,1,1,0
2,15,1503,2,864,159016,1,6,8,3,0,0,0,1,1,0
2,15,1503,2,864,159016,1,7,5,3,0,0,0,1,1,0
2,15,1503,2,864,159016,2,1,10,4,0,0,1,1,1,1
